competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1396,Eliteserien (NO),992895,Seydina Diop,S. Diop,2005-05-10,24.83,7.53,6.86,3,3,0,21.0,7.0,3.33,47.62,1.33,0.33,10.31,2.75,16.0,5.33,3.0,56.25,0.0,0.0,,5.33,8.0,2.67,1.0,1.67,0.33,0.33,0.33,0.0,0.0,37.5,20.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,,0.33,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),992898,Martin Tangen Vinjor,M. Vinjor,1999-09-29,63.58,16.36,20.18,15,15,0,346.0,23.07,15.87,68.79,2.33,0.0,4.77,1.51,218.0,14.53,11.07,76.15,2.07,1.07,51.61,9.6,68.0,4.53,3.47,2.67,1.93,0.67,0.6,0.27,44.44,76.47,72.5,1.13,1.67,0.47,0.13,0.07,0.07,100.0,3.27,0.53,16.33,4.6,0.87,18.84,1.2,26.09
1396,Eliteserien (NO),992904,Mame Alassane Niang,M. Alassane Niang,2006-01-28,88.97,26.03,27.89,11,11,0,152.0,13.82,7.0,50.66,2.64,0.45,5.35,1.54,85.0,7.73,4.0,51.76,2.27,1.18,52.0,3.0,31.0,2.82,1.64,1.18,0.36,0.73,0.45,0.09,20.0,58.06,30.77,1.0,0.82,0.73,0.27,0.18,0.09,50.0,2.45,0.36,14.82,5.0,0.64,12.73,1.64,32.73
1396,Eliteserien (NO),992917,Blerton Isufi,B. Isufi,2006-02-14,42.17,14.87,9.94,7,7,0,129.0,18.43,11.57,62.79,2.71,0.14,9.05,2.74,91.0,13.0,8.57,65.94,1.71,0.71,41.67,9.43,55.0,7.86,5.14,3.0,2.14,0.57,0.43,0.29,66.67,65.46,71.43,0.86,1.43,0.71,1.57,0.29,0.14,50.0,3.29,0.57,17.39,4.0,1.0,25.0,0.57,14.28
1396,Eliteserien (NO),1003890,Frederik Flex,F. Flex,2004-03-11,77.31,19.99,25.79,14,14,0,555.0,39.64,29.29,73.87,1.64,0.14,4.15,1.29,387.0,27.64,22.14,80.1,0.57,0.36,62.5,25.93,88.0,6.29,4.43,3.93,2.86,2.14,1.79,1.14,64.0,70.45,72.73,0.14,4.93,0.14,0.14,0.5,0.21,42.86,1.14,0.14,12.5,1.86,0.57,30.77,0.43,23.08
1396,Eliteserien (NO),1003894,Ieltsin Jeronimo Semedo Camões,Ieltsin Camões,1999-04-16,16.43,3.88,5.76,2,2,0,14.0,7.0,4.0,57.15,0.5,0.0,7.45,1.98,6.0,3.0,1.5,50.0,1.5,0.5,33.33,2.0,5.0,2.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),1003935,Robin Dzabic,R. Dzabic,2001-04-03,14.77,4.17,3.22,9,9,0,50.0,5.56,3.89,70.0,0.78,0.0,3.24,1.08,34.0,3.78,2.78,73.53,0.44,0.22,50.0,3.22,4.0,0.44,0.33,0.33,0.22,0.0,0.0,0.0,,75.0,66.67,0.44,0.44,0.22,0.11,0.0,0.0,,0.44,0.0,0.0,0.78,0.0,0.0,0.44,57.14
1396,Eliteserien (NO),1004010,Salieu Drammeh,S. Drammeh,2003-03-28,88.31,26.54,24.48,12,12,0,409.0,34.08,20.33,59.66,6.42,0.67,7.07,2.19,289.0,24.08,15.0,62.28,3.25,1.5,46.15,17.5,126.0,10.5,5.75,6.25,2.92,1.08,0.92,0.25,27.27,54.76,46.67,0.83,2.67,1.17,1.83,1.33,0.5,37.5,4.92,0.33,6.78,8.5,1.17,13.73,2.0,23.53
1396,Eliteserien (NO),1004011,Kristian Hemmingsen Lonnebu,K. Lonnebu,2006-02-18,88.88,22.32,28.85,15,15,0,325.0,21.67,10.67,49.23,4.73,0.53,8.28,2.16,203.0,13.53,6.93,51.23,3.6,1.53,42.59,6.87,109.0,7.27,3.47,4.8,1.87,1.2,1.0,0.27,26.67,47.71,38.89,1.87,1.2,1.07,1.07,0.33,0.07,20.0,4.33,0.53,12.31,7.6,1.47,19.3,1.33,17.54
1396,Eliteserien (NO),1004026,Lukas Hjelleset Gausdal,L. Hjelleset Gausdal,2007-04-20,37.08,8.76,11.63,8,8,0,71.0,8.88,3.5,39.44,1.0,0.0,3.77,1.19,34.0,4.25,2.12,50.0,1.25,0.75,60.0,2.62,9.0,1.12,0.5,0.62,0.12,0.38,0.12,0.0,0.0,44.44,20.0,0.38,0.12,0.0,0.12,0.0,0.0,,1.88,0.12,6.67,2.88,0.62,21.74,0.75,26.09
