competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1215,1. HNL (HR),10498,Tomislav Božić,T. Božić,1987-11-01,93.37,23.62,24.29,27,26,1,1103.0,42.42,33.73,79.51,1.58,0.12,4.84,1.66,680.0,26.15,22.5,86.03,0.08,0.04,50.0,24.81,240.0,9.23,7.19,6.23,4.88,1.31,0.81,0.54,66.67,77.92,78.4,0.08,0.46,0.0,0.19,1.23,0.65,53.13,0.23,0.04,16.67,0.5,0.15,30.77,0.0,0.0
1215,1. HNL (HR),11837,Dominik Livaković,D. Livaković,1995-01-09,96.49,31.8,23.4,14,14,0,373.0,26.64,20.07,75.34,0.14,0.0,4.11,2.45,247.0,17.64,14.21,80.57,0.21,0.07,33.33,17.21,63.0,4.5,3.14,3.21,2.07,0.0,0.0,0.0,,69.84,64.44,0.0,0.0,0.0,0.0,0.14,0.07,50.0,0.21,0.0,0.0,0.21,0.14,66.67,0.0,0.0
1215,1. HNL (HR),12171,Rafael Euclides Soares Camacho,Rafael Camacho,2000-05-22,42.81,9.49,12.34,9,9,0,103.0,11.44,5.78,50.49,0.78,0.11,6.87,1.95,74.0,8.22,4.11,50.0,1.56,0.56,35.71,5.89,32.0,3.56,1.56,2.11,0.89,1.0,0.78,0.22,28.57,43.75,42.11,0.22,0.33,0.22,0.11,0.33,0.0,0.0,2.0,0.44,22.22,2.78,0.44,16.0,0.22,8.0
1215,1. HNL (HR),12194,Ronaël Pierre-Gabriel,R. Pierre-Gabriel,1998-06-13,43.23,9.73,5.62,1,1,0,16.0,16.0,12.0,75.0,2.0,0.0,2.39,1.11,10.0,10.0,6.0,60.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0
1215,1. HNL (HR),12221,Yassine Benrahou,Y. Benrahou,1999-01-24,53.86,16.99,11.43,4,3,1,77.0,25.67,18.67,72.73,1.33,0.0,4.03,1.34,58.0,19.33,15.0,77.59,1.33,0.67,50.0,16.33,11.0,3.67,2.67,1.0,0.33,0.67,0.33,0.0,0.0,72.73,33.33,1.0,1.33,0.0,0.67,0.67,0.33,50.0,3.33,0.67,20.0,5.0,0.33,6.67,0.33,6.67
1215,1. HNL (HR),12372,Smail Prevljak,S. Prevljak,1995-05-10,84.81,22.47,22.74,32,32,0,584.0,18.25,10.47,57.36,3.12,0.59,4.8,1.47,340.0,10.62,6.5,61.18,3.25,1.53,47.12,5.03,114.0,3.56,2.22,2.0,0.97,0.59,0.59,0.22,36.84,62.28,48.44,1.12,1.53,1.25,0.41,0.0,0.0,,4.34,0.47,10.79,6.94,1.22,17.57,1.41,20.27
1215,1. HNL (HR),12418,Amer Gojak,A. Gojak,1997-02-13,58.23,15.32,14.62,30,29,1,563.0,19.41,11.62,59.86,1.93,0.21,6.34,1.73,380.0,13.1,8.62,65.79,1.93,0.86,44.64,9.66,147.0,5.07,2.97,2.55,1.1,1.17,0.76,0.21,27.27,58.5,43.24,0.86,1.72,0.31,0.28,0.28,0.17,62.5,2.55,0.41,16.22,4.17,1.03,24.79,0.66,15.7
1215,1. HNL (HR),12421,Marko Lešković,M. Lešković,1991-04-27,44.2,10.62,13.32,4,3,1,57.0,19.0,15.33,80.7,1.67,0.0,4.33,1.37,32.0,10.67,9.67,90.62,0.0,0.0,,10.33,11.0,3.67,2.67,2.0,1.0,0.67,0.0,0.0,,72.73,50.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,,0.33,0.0,0.0,0.0,0.0
1215,1. HNL (HR),12428,Kévin Theophile-Catherine,K. Theophile-Catherine,1989-10-28,74.13,21.09,16.28,3,3,0,129.0,43.0,38.33,89.15,0.33,0.0,4.33,1.54,93.0,31.0,28.67,92.47,0.0,0.0,,30.0,19.0,6.33,5.0,4.67,3.67,0.67,0.33,0.33,100.0,78.95,78.57,0.33,0.33,0.0,0.67,1.0,0.33,33.33,0.0,0.0,,0.67,0.0,0.0,0.0,0.0
1215,1. HNL (HR),12429,Marin Leovac,M. Leovac,1988-08-07,30.73,8.95,7.42,8,8,0,111.0,13.88,10.25,73.87,1.12,0.0,3.23,1.16,89.0,11.12,8.75,78.65,0.25,0.25,100.0,10.88,8.0,1.0,0.75,0.62,0.38,0.5,0.38,0.12,33.33,75.0,60.0,0.0,1.25,0.12,0.0,0.12,0.12,100.0,0.5,0.0,0.0,1.0,0.38,37.5,0.12,12.5
1215,1. HNL (HR),12592,Borna  Barišić,B. Barišić,1992-11-10,66.77,17.72,16.93,10,10,0,316.0,31.6,26.1,82.6,1.8,0.0,4.13,1.41,230.0,23.0,19.9,86.52,0.9,0.5,55.56,21.2,54.0,5.4,4.0,3.2,2.4,1.6,1.3,1.0,76.92,74.07,75.0,0.0,2.5,0.0,0.2,0.5,0.3,60.0,1.9,0.3,15.79,2.6,0.8,30.77,0.0,0.0
1215,1. HNL (HR),12593,Marko Rog ,M. Rog,1995-07-19,10.52,2.67,1.52,2,2,0,11.0,5.5,3.5,63.63,0.5,0.0,7.52,1.84,7.0,3.5,2.0,57.14,0.5,0.0,0.0,2.5,3.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,,66.67,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1215,1. HNL (HR),13013,Miha Zajc,M. Zajc,1994-07-01,71.21,22.61,17.62,24,24,0,873.0,36.38,27.58,75.83,4.42,0.71,4.41,1.32,629.0,26.21,20.71,79.01,2.75,1.33,48.48,19.75,172.0,7.17,5.62,3.92,2.88,1.5,1.12,0.75,66.67,78.49,73.4,1.54,3.29,0.75,0.42,0.33,0.29,87.5,4.21,0.58,13.86,5.79,1.29,22.3,1.67,28.78
1215,1. HNL (HR),13038,Leo Štulac,L. Štulac,1994-09-26,71.73,18.81,20.39,10,10,0,372.0,37.2,30.0,80.64,1.8,0.1,4.46,1.59,256.0,25.6,21.1,82.42,0.8,0.4,50.0,22.3,65.0,6.5,4.9,3.1,2.3,0.9,0.6,0.4,66.67,75.39,74.19,0.7,1.2,0.0,0.2,1.1,0.5,45.45,1.7,0.4,23.53,2.8,0.6,21.43,0.1,3.57
1215,1. HNL (HR),13301,Mateo Barać,M. Barać,1994-07-20,63.18,14.01,21.31,9,9,0,208.0,23.11,17.67,76.44,0.56,0.0,5.19,1.71,126.0,14.0,12.11,86.51,0.11,0.11,100.0,12.89,46.0,5.11,3.22,1.33,0.78,0.33,0.0,0.0,,63.04,58.33,0.0,0.11,0.0,0.0,0.56,0.33,60.0,0.11,0.0,0.0,0.11,0.11,100.0,0.0,0.0
1215,1. HNL (HR),13308,Dejan Ljubičić,D. Ljubičić,1997-10-08,71.68,21.12,18.51,15,15,0,417.0,27.8,22.2,79.86,4.53,0.53,4.64,1.25,302.0,20.13,16.33,81.13,1.93,0.93,48.28,15.0,77.0,5.13,3.73,2.73,1.8,1.6,1.33,0.93,70.0,72.73,65.85,0.87,2.73,0.47,0.4,0.2,0.13,66.67,2.87,0.6,20.93,4.53,0.47,10.29,1.4,30.88
1215,1. HNL (HR),13582,Mario Šitum,M. Šitum,1992-04-04,42.89,11.52,11.01,16,15,1,281.0,18.73,14.53,77.58,1.0,0.2,7.7,2.46,179.0,11.93,9.47,79.33,0.47,0.4,85.71,11.27,99.0,6.6,5.07,3.4,2.2,0.47,0.4,0.27,66.67,76.77,64.71,0.0,0.6,0.13,0.0,0.8,0.53,66.67,0.87,0.4,46.15,1.07,0.2,18.75,0.13,12.5
1215,1. HNL (HR),13583,Luka Menalo,L. Menalo,1996-07-22,56.74,15.86,13.74,15,15,0,313.0,20.87,11.6,55.59,2.53,0.33,7.76,2.1,203.0,13.53,8.13,60.1,1.93,0.8,41.38,10.67,104.0,6.93,3.73,4.0,1.93,2.0,1.8,0.6,33.33,53.85,48.33,0.2,1.2,0.87,0.73,0.47,0.27,57.14,2.33,0.2,8.57,4.53,1.2,26.47,0.53,11.77
1215,1. HNL (HR),13609,Dario Maresić,D. Maresić,1999-09-29,96.29,27.17,25.34,34,33,1,2060.0,62.42,52.18,83.59,1.7,0.12,5.92,2.3,1427.0,43.24,38.21,88.37,0.33,0.18,54.55,41.33,535.0,16.21,13.36,10.58,9.06,0.76,0.33,0.24,72.73,82.43,85.67,0.27,0.48,0.03,0.12,0.94,0.55,58.06,0.52,0.0,0.0,0.88,0.15,17.24,0.03,3.45
1215,1. HNL (HR),13775,Domagoj Antolić,D. Antolić,1990-06-30,53.43,16.3,12.04,12,12,0,395.0,32.92,28.75,87.34,2.08,0.08,4.91,1.7,284.0,23.67,21.08,89.08,0.92,0.5,54.55,18.58,83.0,6.92,5.92,3.42,2.92,0.42,0.17,0.08,50.0,85.54,85.37,0.58,2.08,0.25,0.33,0.42,0.33,80.0,1.92,0.17,8.7,2.83,0.33,11.77,0.33,11.76
1215,1. HNL (HR),13779,Marko Vešović,M. Vešović,1991-08-28,83.63,22.87,21.34,26,25,1,788.0,31.52,20.48,64.97,2.56,0.36,6.97,2.16,537.0,21.48,14.72,68.53,1.92,0.76,39.58,18.64,235.0,9.4,5.96,4.92,2.64,2.16,1.52,0.64,42.1,63.4,53.66,0.16,1.88,0.32,0.64,0.52,0.2,38.46,2.48,0.32,12.9,4.04,1.0,24.75,0.52,12.87
1215,1. HNL (HR),13785,Sandro Kulenović,S. Kulenović,1999-12-04,37.57,10.88,7.71,16,16,0,152.0,9.5,5.88,61.84,1.75,0.38,4.22,1.1,84.0,5.25,3.38,64.29,1.31,0.62,47.62,2.31,27.0,1.69,0.56,1.06,0.25,0.94,0.69,0.19,27.27,33.33,23.53,0.31,0.69,0.5,0.19,0.0,0.0,,1.56,0.25,16.0,2.94,0.62,21.28,0.88,29.79
1215,1. HNL (HR),14125,Ismael Bennacer,I. Bennacer,1997-12-01,57.36,17.49,13.64,18,18,0,697.0,38.72,31.17,80.49,2.78,0.5,6.05,1.88,506.0,28.11,23.67,84.19,0.83,0.28,33.33,23.39,185.0,10.28,8.5,4.39,3.28,0.78,0.56,0.5,90.0,82.7,74.68,1.0,1.39,0.06,0.61,0.5,0.28,55.56,1.61,0.33,20.69,3.33,0.56,16.67,0.17,5.0
1215,1. HNL (HR),14128,Arnel Jakupović,A. Jakupović,1998-05-29,78.59,20.15,21.37,30,29,1,513.0,17.69,10.69,60.43,2.76,0.1,3.0,1.0,330.0,11.38,7.48,65.76,2.41,1.38,57.14,6.21,50.0,1.72,1.07,0.79,0.28,0.31,0.1,0.03,33.33,62.0,34.78,0.83,1.03,0.34,0.07,0.03,0.0,0.0,3.52,0.38,10.78,5.21,0.45,8.61,1.14,21.85
1215,1. HNL (HR),14144,Marko Pajač,M. Pajač,1993-05-11,93.37,25.55,24.53,29,28,1,1390.0,49.64,34.07,68.63,3.0,0.29,5.31,1.81,1060.0,37.86,27.32,72.17,2.14,1.14,53.33,34.0,296.0,10.57,7.07,6.04,3.68,2.39,2.04,1.07,52.63,66.89,60.95,0.25,1.86,0.21,0.46,0.89,0.46,52.0,3.64,0.75,20.59,5.61,1.07,19.11,0.39,7.01
1215,1. HNL (HR),14566,Ivan Fiolić,I. Fiolić,1996-04-29,34.31,9.07,9.3,22,21,1,304.0,14.48,9.19,63.49,1.62,0.1,3.91,1.31,217.0,10.33,6.67,64.52,1.19,0.71,60.0,7.71,43.0,2.05,1.24,1.1,0.67,0.24,0.14,0.0,0.0,60.47,60.87,0.52,1.14,0.19,0.24,0.1,0.1,100.0,1.81,0.33,18.42,2.9,0.29,9.84,0.38,13.11
1215,1. HNL (HR),14593,Jakov Filipović,J. Filipović,1992-10-17,96.65,24.2,27.84,34,33,1,1307.0,39.61,32.45,81.94,0.91,0.06,3.88,1.53,826.0,25.03,23.0,91.89,0.45,0.15,33.33,23.27,199.0,6.03,5.03,2.88,2.39,0.64,0.0,0.0,,83.42,83.16,0.06,0.21,0.03,0.0,0.39,0.27,69.23,0.58,0.03,5.26,1.03,0.3,29.41,0.03,2.94
1215,1. HNL (HR),16063,Josip Mišić,J. Mišić,1994-06-28,92.29,28.37,22.08,31,31,0,1540.0,49.68,42.19,84.93,3.77,0.48,4.81,1.56,1042.0,33.61,29.55,87.91,0.35,0.23,63.64,29.0,302.0,9.74,8.23,4.87,3.84,1.65,1.1,0.68,61.77,84.44,78.81,1.45,0.87,0.03,0.71,0.87,0.45,51.85,1.16,0.29,25.0,2.1,0.35,16.92,0.13,6.15
1215,1. HNL (HR),16455,Ante Erceg,A. Erceg,1989-12-12,56.41,14.99,15.32,20,20,0,396.0,19.8,12.5,63.13,3.1,0.25,5.85,1.61,248.0,12.4,7.9,63.71,3.05,1.5,49.18,7.9,103.0,5.15,2.65,2.9,1.35,1.15,0.95,0.25,26.32,51.46,46.55,0.35,1.85,0.4,0.6,0.4,0.15,37.5,3.95,0.55,13.92,5.8,0.85,14.65,0.95,16.38
1215,1. HNL (HR),16555,Michele Šego,M. Šego,2000-08-05,70.59,21.77,15.26,32,30,2,532.0,17.73,10.53,59.4,3.3,0.67,4.65,1.27,368.0,12.27,7.4,60.33,2.47,1.17,47.3,8.1,110.0,3.67,1.9,2.37,0.97,0.9,0.87,0.37,42.31,51.82,40.84,0.27,1.2,0.6,0.43,0.17,0.07,40.0,3.43,0.47,13.59,5.13,1.0,19.48,1.3,25.32
1215,1. HNL (HR),16558,Jurica Pršir,J. Pršir,2000-05-29,83.45,21.52,23.71,33,32,1,1033.0,32.28,22.06,68.34,3.38,0.44,5.63,1.58,694.0,21.69,15.44,71.18,2.78,1.34,48.31,15.88,242.0,7.56,4.59,3.69,2.03,1.47,1.16,0.72,62.16,60.74,55.08,1.28,2.47,0.38,0.88,0.41,0.25,61.54,4.03,0.69,17.05,6.69,1.5,22.43,1.28,19.16
1215,1. HNL (HR),16571,Davor Matijaš,D. Matijaš,1999-08-23,98.11,24.53,28.21,36,35,1,770.0,22.0,14.09,64.03,0.11,0.0,4.41,2.87,452.0,12.91,8.77,67.92,0.23,0.11,50.0,12.46,140.0,4.0,2.37,1.71,1.06,0.09,0.0,0.0,,59.29,61.67,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.46,0.03,6.25,0.94,0.26,27.27,0.0,0.0
1215,1. HNL (HR),16573,Tonio Teklić,T. Teklić,1999-09-09,67.85,18.03,18.36,13,13,0,352.0,27.08,17.15,63.35,3.38,0.08,5.3,1.6,243.0,18.69,11.92,63.79,2.46,1.23,50.0,12.38,77.0,5.92,3.54,3.46,1.92,0.77,0.69,0.31,44.44,59.74,55.56,0.46,0.62,0.31,0.46,0.38,0.08,20.0,3.62,0.69,19.15,5.85,1.0,17.11,0.85,14.47
1215,1. HNL (HR),16577,Roberto Punčec,R. Punčec,1991-10-27,75.66,17.72,22.08,19,19,0,483.0,25.42,21.74,85.51,0.32,0.05,4.38,1.49,320.0,16.84,15.84,94.06,0.05,0.05,100.0,16.11,78.0,4.11,3.53,1.79,1.42,0.68,0.16,0.16,100.0,85.9,79.41,0.0,0.0,0.0,0.0,0.37,0.11,28.57,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0
1215,1. HNL (HR),16580,Leonard Zuta,L. Zuta,1992-08-09,78.33,19.64,20.38,19,18,1,558.0,31.0,21.56,69.54,1.33,0.11,3.26,1.29,385.0,21.39,16.11,75.33,0.72,0.33,46.15,20.22,70.0,3.89,2.5,2.28,1.39,0.94,0.61,0.22,36.36,64.29,60.98,0.06,0.61,0.06,0.0,0.22,0.06,25.0,1.28,0.22,17.39,2.28,0.56,24.39,0.11,4.88
1215,1. HNL (HR),16586,Adrian Liber,A. Liber,2001-01-09,39.74,9.42,9.96,15,15,0,186.0,12.4,8.0,64.51,0.93,0.13,6.17,1.64,115.0,7.67,5.13,66.96,0.93,0.53,57.14,5.07,50.0,3.33,2.07,1.33,0.87,0.6,0.27,0.2,75.0,62.0,65.0,0.13,0.73,0.13,0.2,0.13,0.0,0.0,1.33,0.13,10.0,2.47,0.33,13.51,0.27,10.81
1215,1. HNL (HR),16589,Jakov Puljić,J. Puljić,1993-08-04,96.19,21.48,27.65,31,29,2,612.0,21.1,11.9,56.37,3.66,0.45,3.78,1.15,364.0,12.55,7.21,57.42,2.69,1.0,37.18,6.97,89.0,3.07,1.83,1.28,0.55,0.45,0.41,0.1,25.0,59.55,43.24,0.72,1.0,0.72,0.28,0.17,0.1,60.0,3.62,0.34,9.52,6.07,0.76,12.5,1.59,26.14
1215,1. HNL (HR),16591,Josip Mitrović,J. Mitrović,2000-06-11,83.55,21.69,22.02,30,29,1,789.0,27.21,16.48,60.58,3.55,0.45,5.58,1.64,540.0,18.62,11.93,64.07,2.76,1.17,42.5,12.83,197.0,6.79,4.03,3.9,1.97,1.14,0.97,0.38,39.29,59.39,50.44,0.38,2.0,0.72,0.52,0.28,0.1,37.5,3.79,0.52,13.64,5.86,1.07,18.24,0.9,15.29
1215,1. HNL (HR),16592,Domagoj Pavičić,D. Pavičić,1994-03-09,64.97,16.22,18.56,32,31,1,773.0,24.94,18.45,74.0,2.9,0.29,5.64,1.71,557.0,17.97,13.87,77.2,2.16,1.1,50.75,12.9,192.0,6.19,4.81,3.42,2.68,1.06,0.94,0.68,72.41,77.6,78.3,0.77,2.32,0.35,0.45,0.39,0.29,75.0,3.06,0.61,20.0,5.13,0.81,15.72,0.65,12.58
1215,1. HNL (HR),16599,Stjepan Lončar,S. Lončar,1996-11-10,91.26,24.32,24.87,33,33,0,1176.0,35.64,25.55,71.69,3.39,0.3,7.48,2.12,836.0,25.33,18.24,72.01,2.52,1.0,39.76,19.18,405.0,12.27,9.0,6.33,4.3,1.97,1.52,0.85,56.0,73.33,67.94,1.52,2.79,0.42,0.79,0.85,0.52,60.72,3.52,0.61,17.24,6.18,1.21,19.61,0.94,15.2
1215,1. HNL (HR),16601,Ivica Ivušić,I. Ivušić,1995-02-01,99.35,29.3,21.31,15,14,1,349.0,24.93,16.57,66.48,0.07,0.0,3.92,2.63,215.0,15.36,11.07,72.09,0.07,0.07,100.0,14.57,46.0,3.29,2.07,1.64,0.86,0.14,0.0,0.0,,63.04,52.17,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.64,0.07,11.11,0.79,0.43,54.55,0.0,0.0
1215,1. HNL (HR),16603,Stjepan Radeljić,S. Radeljić,1997-09-05,87.52,23.23,22.46,25,24,1,1261.0,52.54,42.92,81.68,1.75,0.12,4.69,1.66,903.0,37.62,33.12,88.04,0.25,0.08,33.33,35.71,252.0,10.5,8.75,5.79,4.96,0.5,0.29,0.29,100.0,83.33,85.61,0.04,0.21,0.04,0.08,0.71,0.54,76.47,0.5,0.0,0.0,0.62,0.17,26.67,0.08,13.33
1215,1. HNL (HR),16610,Marko  Malenica,M. Malenica,1994-02-08,98.27,25.7,25.89,30,30,0,707.0,23.57,16.43,69.73,0.0,0.0,4.7,2.78,430.0,14.33,11.17,77.91,0.07,0.03,50.0,13.6,148.0,4.93,2.83,2.7,1.5,0.03,0.0,0.0,,57.43,55.56,0.0,0.0,0.0,0.0,0.17,0.1,60.0,0.33,0.17,50.0,0.47,0.13,28.57,0.0,0.0
1215,1. HNL (HR),16616,Robert Mudražija,R. Mudražija,1997-05-05,13.26,3.55,3.7,5,5,0,19.0,3.8,1.2,31.58,0.0,0.0,7.96,2.2,14.0,2.8,1.0,35.71,0.2,0.0,0.0,1.6,7.0,1.4,0.4,0.8,0.4,0.4,0.2,0.0,0.0,28.57,50.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0
1215,1. HNL (HR),16618,Alen Grgić,A. Grgić,1994-08-10,64.18,19.21,17.97,8,7,1,148.0,21.14,10.86,51.35,4.14,0.14,7.42,2.06,106.0,15.14,7.57,50.0,1.57,0.57,36.36,11.0,47.0,6.71,2.71,4.57,1.57,1.57,1.43,0.43,30.0,40.43,34.38,0.43,2.0,0.29,0.43,0.57,0.14,25.0,2.71,0.57,21.05,5.0,1.29,25.71,0.43,8.57
1215,1. HNL (HR),16620,Marin Pilj,M. Pilj,1996-12-03,48.24,12.07,14.53,8,8,0,171.0,21.38,17.25,80.7,1.0,0.0,5.21,1.78,118.0,14.75,12.38,83.9,0.75,0.12,16.67,12.0,43.0,5.38,4.88,2.25,2.12,0.38,0.0,0.0,,90.7,94.44,0.62,0.75,0.12,0.25,0.5,0.38,75.0,1.12,0.0,0.0,1.62,0.25,15.38,0.25,15.38
1215,1. HNL (HR),16628,Mihail Caimacov,M. Caimacov,1998-07-22,64.16,15.82,17.24,15,15,0,422.0,28.13,21.0,74.65,1.6,0.13,5.07,1.71,281.0,18.73,14.67,78.29,1.33,0.8,60.0,14.33,87.0,5.8,4.2,2.6,1.8,0.8,0.73,0.4,54.54,72.41,69.23,0.73,2.2,0.07,0.33,0.53,0.33,62.5,2.13,0.27,12.5,3.93,0.47,11.86,0.33,8.47
