competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1196,Super League (CH),6758,Marco Bürki,M. Bürki,1993-07-10,90.24,20.11,23.28,32,31,1,502.0,16.19,0.77,4.78,3.0,18.53,0.16,1.0,0.58,3.59,2.16,0.29,1.79,0.52,3.19,0.52,3.19,2.52,1.71,3.61,8.71,2.06,13.93,0.26,1.59
1196,Super League (CH),7090,Marwin Hitz,M. Hitz,1987-09-18,97.79,28.25,23.92,31,31,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),7274,Mattia Bottani,M. Bottani,1991-05-24,28.15,7.75,6.47,21,21,0,303.0,14.43,0.52,3.63,2.57,17.82,0.0,0.0,0.43,2.97,2.62,0.76,5.28,0.1,0.66,0.33,2.31,3.86,2.67,3.48,3.14,0.43,5.15,0.86,5.94
1196,Super League (CH),7426,Michael Frey,M. Frey,1994-07-19,80.52,18.89,23.34,14,14,0,602.0,43.0,0.64,1.49,5.86,13.62,0.21,0.5,1.57,3.65,7.21,1.79,4.15,0.0,0.0,0.07,0.17,17.29,5.43,12.93,5.43,0.14,0.15,1.71,3.99
1196,Super League (CH),7679,Mirko Salvi,M. Salvi,1994-02-14,97.23,25.93,24.16,5,5,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),8109,Noë Dussenne,N. Dussenne,1992-04-07,98.02,25.26,19.57,3,3,0,58.0,19.33,1.0,5.17,4.0,20.69,0.0,0.0,1.0,5.17,3.0,0.33,1.72,1.0,5.17,2.0,10.35,3.0,1.0,3.67,10.33,2.0,10.72,0.0,0.0
1196,Super League (CH),8126,Numa Lavanchy,N. Lavanchy,1993-08-25,97.38,26.19,25.69,37,37,0,1327.0,35.86,1.68,4.67,6.08,16.95,0.81,2.26,1.95,5.43,6.68,1.24,3.47,0.76,2.11,1.0,2.79,7.11,5.08,9.03,12.76,2.19,6.66,1.38,3.84
1196,Super League (CH),8893,Raúl Marcelo Bobadilla,R. Bobadilla,1987-06-18,31.23,9.12,5.75,2,2,0,27.0,13.5,0.0,0.0,3.0,22.22,0.0,0.0,1.0,7.41,3.0,1.5,11.11,0.0,0.0,0.0,0.0,3.0,2.5,5.0,1.5,0.0,0.0,2.0,14.82
1196,Super League (CH),8918,Remo Arnold,R. Arnold,1997-01-17,81.3,18.34,24.06,29,29,0,545.0,18.79,0.9,4.77,3.86,20.55,0.45,2.39,0.9,4.77,2.21,0.28,1.47,1.21,6.42,0.69,3.67,2.86,2.31,4.93,10.76,2.38,13.11,0.38,2.02
1196,Super League (CH),8939,Renato Steffen,R. Steffen,1991-11-03,74.12,22.68,16.83,29,29,0,915.0,31.55,0.76,2.4,4.59,14.54,0.14,0.44,1.0,3.17,5.62,2.28,7.21,0.03,0.11,0.17,0.55,11.45,4.52,9.9,3.9,0.45,2.03,3.21,10.17
1196,Super League (CH),9253,Roman Buess,R. Buess,1992-09-21,43.2,9.54,12.41,24,24,0,559.0,23.29,0.38,1.61,2.17,9.3,0.08,0.36,0.54,2.33,6.33,1.25,5.37,0.04,0.18,0.25,1.07,10.96,3.04,8.62,3.17,0.25,2.84,2.25,9.66
1196,Super League (CH),9447,Saidy Janko,S. Janko,1995-10-22,69.54,20.36,16.11,26,26,0,517.0,19.88,1.08,5.42,3.23,16.25,0.31,1.55,1.35,6.77,3.54,0.96,4.84,0.42,2.13,0.69,3.48,4.38,3.0,5.0,7.65,1.38,7.48,0.85,4.25
1196,Super League (CH),9540,Sandro Lauper,S. Lauper,1996-10-25,76.12,22.77,18.57,33,33,0,577.0,17.48,1.15,6.59,4.21,24.09,0.03,0.17,0.39,2.25,2.45,0.39,2.25,0.91,5.2,0.79,4.51,3.85,2.18,4.18,8.91,2.09,13.6,0.58,3.29
1196,Super League (CH),10007,Stefanos Kapino,S. Kapino,1994-03-18,97.11,21.91,28.91,36,36,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),10124,Steven Zuber,S. Zuber,1991-08-17,97.88,25.95,21.1,17,17,0,704.0,41.41,1.47,3.55,7.47,18.04,0.24,0.57,1.41,3.41,7.35,2.35,5.68,0.18,0.43,0.82,1.99,12.76,6.76,10.18,7.0,0.82,2.41,1.94,4.69
1196,Super League (CH),10936,Xherdan Shaqiri,X. Shaqiri,1991-10-10,78.11,22.19,19.31,32,32,0,885.0,27.66,0.22,0.79,3.75,13.56,0.06,0.23,0.81,2.94,3.22,1.72,6.21,0.03,0.11,0.12,0.45,13.5,3.03,10.56,2.44,0.12,0.62,2.84,10.28
1196,Super League (CH),10950,Yanick Brecher,Y. Brecher,1993-05-25,97.86,25.58,22.11,22,22,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),11218,Ablie Jallow,A. Jallow,1998-11-14,46.95,13.41,13.08,11,11,0,295.0,26.82,0.64,2.37,3.64,13.56,0.27,1.02,0.64,2.37,3.73,1.91,7.12,0.0,0.0,0.09,0.34,11.09,5.45,8.64,4.09,0.36,3.59,3.73,13.9
1196,Super League (CH),11299,Valon Berisha,V. Berisha,1993-02-07,60.75,13.46,14.89,12,12,0,381.0,31.75,1.58,4.99,4.83,15.22,0.25,0.79,1.42,4.46,3.67,1.0,3.15,0.17,0.52,0.58,1.84,6.75,4.75,9.0,10.17,1.58,6.21,1.17,3.67
1196,Super League (CH),11333,David Douline,D. Douline,1993-05-28,83.66,23.43,22.03,28,28,0,1260.0,45.0,1.57,3.49,8.43,18.73,0.54,1.19,1.86,4.13,5.11,2.43,5.4,0.36,0.79,1.0,2.22,12.29,8.57,11.29,15.43,2.93,8.07,2.75,6.11
1196,Super League (CH),11476,Morgan Poaty,M. Poaty,1997-07-15,65.63,16.87,16.16,33,33,0,575.0,17.42,0.76,4.35,3.88,22.26,0.24,1.39,0.94,5.39,3.03,1.06,6.09,0.39,2.26,0.39,2.26,3.64,1.7,5.21,7.24,1.36,10.39,0.79,4.52
1196,Super League (CH),11650,Anton Miranchuk,A. Miranchuk,1995-10-17,64.9,13.03,21.26,1,1,0,26.0,26.0,1.0,3.85,4.0,15.38,0.0,0.0,0.0,0.0,1.0,2.0,7.69,1.0,3.85,0.0,0.0,11.0,3.0,12.0,2.0,0.0,0.0,1.0,3.85
1196,Super League (CH),11769,Anthony Racioppi,A. Racioppi,1998-12-31,97.31,26.19,25.7,38,38,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),11815,Milan Rodić,M. Rodić,1991-04-02,67.75,19.93,14.91,8,8,0,150.0,18.75,0.0,0.0,3.88,20.67,0.25,1.33,1.25,6.67,3.5,1.12,6.0,0.5,2.67,0.5,2.67,3.38,2.5,4.75,7.62,1.12,6.77,0.25,1.33
1196,Super League (CH),11971,Dylan Bronn,D. Bronn,1995-06-19,94.27,25.89,25.54,14,14,0,233.0,16.64,0.93,5.58,3.36,20.17,0.29,1.72,0.93,5.58,1.5,0.5,3.0,0.5,3.0,0.86,5.15,1.93,1.57,2.21,10.57,2.14,13.84,0.43,2.58
1196,Super League (CH),12238,Willem Geubbels,W. Geubbels,2001-08-16,79.19,15.66,22.23,3,3,0,104.0,34.67,0.67,1.93,4.0,11.54,0.67,1.93,1.67,4.81,11.67,2.0,5.77,0.0,0.0,0.0,0.0,15.67,4.67,10.0,1.33,0.0,0.0,2.67,7.69
1196,Super League (CH),12412,Christian Fassnacht,C. Fassnacht,1993-11-11,76.67,22.54,18.19,33,33,0,1231.0,37.3,1.03,2.76,5.36,14.38,0.27,0.73,1.27,3.41,7.48,2.55,6.82,0.09,0.24,0.27,0.73,13.18,6.52,10.7,6.85,0.73,2.56,3.94,10.56
1196,Super League (CH),12452,Florent Mollet,F. Mollet,1991-11-19,55.8,15.11,15.04,23,23,0,684.0,29.74,0.35,1.17,4.26,14.33,0.17,0.58,1.3,4.39,4.7,2.09,7.02,0.17,0.59,0.26,0.88,9.96,4.48,8.22,6.35,0.52,2.65,1.83,6.14
1196,Super League (CH),12591,Karlo Letica,K. Letica,1997-02-11,97.65,24.86,25.43,37,37,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),12624,Rayan Ny Aina Arnaldo Raveloson,R. Raveloson,1997-01-16,66.21,18.85,15.95,23,23,0,482.0,20.96,1.0,4.77,3.09,14.73,0.17,0.83,0.7,3.32,2.17,0.91,4.36,0.22,1.04,0.52,2.49,5.26,2.74,4.78,7.52,1.26,7.78,1.17,5.6
1196,Super League (CH),12667,Saulo Decarli,S. Decarli,1992-02-04,78.99,17.99,20.63,11,11,0,148.0,13.45,0.45,3.38,3.27,24.32,0.27,2.03,0.45,3.38,3.73,0.27,2.03,0.82,6.08,0.55,4.05,2.09,0.91,2.64,7.09,1.0,7.92,0.09,0.68
1196,Super League (CH),12742,Marcos Robson Cipriano,Marquinhos Cipriano,1999-02-09,52.92,13.93,13.7,2,2,0,35.0,17.5,1.0,5.71,2.0,11.43,1.0,5.71,1.0,5.71,3.0,0.0,0.0,1.0,5.71,1.5,8.57,2.5,2.5,4.5,7.5,1.0,5.71,0.0,0.0
1196,Super League (CH),12989,Lawrence Ati Zigi,L. Ati Zigi,1996-11-29,98.89,21.74,25.32,35,35,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1196,Super League (CH),13030,Edimilson Fernandes Ribeiro,E. Fernandes,1996-04-15,83.27,24.18,19.4,27,27,0,754.0,27.93,1.37,4.91,4.7,16.84,0.33,1.19,0.74,2.65,4.3,1.26,4.51,0.19,0.66,0.7,2.52,7.41,3.15,7.44,9.11,1.15,5.24,1.81,6.5
1196,Super League (CH),13177,Houboulang Mendes,Houboulang Mendes,1998-05-04,65.03,18.16,17.26,16,16,0,346.0,21.62,0.81,3.76,3.88,17.92,0.38,1.73,1.19,5.49,3.25,0.88,4.05,0.5,2.31,1.31,6.07,4.12,3.12,6.88,7.81,1.44,7.27,1.0,4.62
1196,Super League (CH),13181,Matthias Phaëton,M. Phaeton,2000-01-08,67.54,17.45,15.65,24,24,0,648.0,27.0,0.71,2.62,3.71,13.73,0.12,0.46,1.33,4.94,7.0,1.29,4.79,0.17,0.62,0.17,0.62,9.58,4.38,8.83,3.96,0.42,2.82,1.88,6.94
1196,Super League (CH),13353,Lamine Fomba,L. Fomba,1998-01-26,63.99,18.18,17.04,33,33,0,1263.0,38.27,1.42,3.72,5.67,14.81,0.45,1.19,1.61,4.2,5.21,2.21,5.78,0.12,0.32,0.45,1.19,11.58,7.88,9.79,11.58,1.7,5.7,3.27,8.55
1196,Super League (CH),13386,Florian Ayé,F. Ayé,1997-01-19,79.53,23.32,20.94,26,26,0,972.0,37.38,0.5,1.34,4.88,13.07,0.04,0.1,1.46,3.91,8.12,2.15,5.76,0.04,0.1,0.08,0.21,20.42,5.77,11.69,2.42,0.46,2.19,4.08,10.91
1196,Super League (CH),13527,Jan Kronig,J. Kronig,2000-06-24,96.67,26.17,25.72,36,36,0,591.0,16.42,0.78,4.74,4.0,24.36,0.39,2.37,0.78,4.74,3.56,0.25,1.52,1.25,7.61,0.53,3.22,1.75,1.56,1.69,9.78,2.53,16.17,0.17,1.02
1196,Super League (CH),13740,Julian  von Moos,J. von Moos,2001-04-01,67.16,17.47,18.27,23,23,0,621.0,27.0,0.57,2.09,3.57,13.2,0.0,0.0,1.13,4.19,4.65,1.48,5.48,0.04,0.16,0.13,0.48,11.22,3.43,7.39,2.43,0.3,1.51,2.57,9.5
1196,Super League (CH),14016,Yan Valery,Y. Valery,1999-02-22,71.0,21.85,17.5,14,14,0,311.0,22.21,0.79,3.54,3.5,15.76,0.36,1.61,1.0,4.5,3.36,0.86,3.86,0.21,0.96,1.14,5.14,5.57,2.93,5.36,8.36,1.57,7.95,1.07,4.82
1196,Super League (CH),14134,Samuel Mráz,S. Mráz,1997-05-13,38.39,11.17,9.67,35,35,0,582.0,16.63,0.09,0.52,2.37,14.26,0.11,0.69,0.66,3.95,3.97,1.03,6.18,0.03,0.17,0.0,0.0,8.06,2.54,4.77,1.74,0.11,1.67,2.37,14.26
1196,Super League (CH),14242,Hicham Mahou,H. Mahou,1999-07-02,49.16,14.53,11.37,22,22,0,409.0,18.59,0.59,3.18,2.36,12.71,0.18,0.98,0.68,3.67,2.95,1.41,7.58,0.14,0.73,0.27,1.47,4.68,3.0,6.5,4.23,0.82,7.1,1.27,6.85
1196,Super League (CH),14434,Lukas Görtler,L. Görtler,1994-06-15,84.44,18.66,21.52,33,33,0,1289.0,39.06,1.67,4.27,6.06,15.52,0.24,0.62,1.36,3.49,5.15,1.82,4.65,0.15,0.39,0.58,1.47,13.64,6.27,11.27,7.97,1.27,4.39,1.91,4.89
1196,Super League (CH),14538,Hannes Delcroix,H. Delcroix,1999-02-28,88.52,26.64,21.64,14,14,0,286.0,20.43,1.64,8.04,3.79,18.53,0.14,0.7,0.79,3.85,2.86,0.43,2.1,0.71,3.5,0.57,2.8,3.57,2.64,4.07,10.5,2.29,12.03,0.5,2.45
1196,Super League (CH),14671,Chris Vianney Bedia,C. Bedia,1996-03-05,59.58,17.94,13.5,36,36,0,785.0,21.81,0.28,1.27,3.19,14.65,0.11,0.51,0.75,3.44,4.83,1.39,6.37,0.03,0.13,0.11,0.51,11.36,2.44,7.56,1.22,0.14,1.75,2.0,9.17
1196,Super League (CH),14715,Samuel Essende,S. Essende,1998-01-23,68.96,21.34,16.68,13,13,0,401.0,30.85,0.46,1.5,5.31,17.21,0.08,0.25,0.92,2.99,5.92,1.85,5.99,0.0,0.0,0.23,0.75,14.23,3.38,8.46,1.62,0.0,0.0,3.15,10.22
1196,Super League (CH),15774,Gaël  Ondoua,G. Ondoua,1995-11-04,30.78,9.49,7.17,11,11,0,144.0,13.09,0.09,0.69,2.55,19.44,0.36,2.78,0.82,6.25,1.0,0.64,4.86,0.09,0.69,0.36,2.78,4.0,1.91,2.45,3.09,0.36,5.31,1.27,9.72
1196,Super League (CH),16269,Bećir Omeragić,B. Omeragić,2002-01-20,82.28,23.01,23.76,8,8,0,117.0,14.62,0.75,5.13,2.62,17.95,0.25,1.71,0.5,3.42,1.75,0.25,1.71,0.5,3.42,0.62,4.27,2.62,1.75,3.25,8.25,1.38,10.36,0.25,1.71
1196,Super League (CH),16272,Ilan Sauter,I. Sauter,2001-02-06,70.79,16.9,17.3,24,24,0,453.0,18.88,0.96,5.08,3.62,19.21,0.46,2.43,0.96,5.08,2.67,0.29,1.55,0.92,4.86,0.5,2.65,3.79,2.62,4.92,9.29,2.21,13.37,0.38,1.99
1196,Super League (CH),16280,Kevin Rüegg,K. Rüegg,1998-08-05,61.55,17.15,15.89,20,20,0,428.0,21.4,1.1,5.14,3.45,16.12,0.3,1.4,0.55,2.57,3.25,0.7,3.27,0.55,2.57,1.0,4.67,4.85,3.35,4.05,8.1,1.3,7.1,0.8,3.74
1196,Super League (CH),16281,Fabian Rohner,F. Rohner,1998-08-17,68.38,14.99,20.69,16,16,0,563.0,35.19,1.25,3.55,5.25,14.92,0.81,2.31,1.44,4.09,5.75,1.75,4.97,0.25,0.71,1.25,3.55,6.69,5.06,10.69,13.06,1.81,6.73,2.0,5.68
1196,Super League (CH),16282,Mirlind Kryeziu,M. Kryeziu,1997-01-26,59.86,12.9,16.46,8,8,0,85.0,10.62,0.75,7.06,2.5,23.53,0.38,3.53,0.62,5.88,1.12,0.0,0.0,0.38,3.53,0.75,7.06,0.75,0.5,1.38,7.62,1.88,18.35,0.12,1.18
1196,Super League (CH),16285,Lindrit Kamberi,L. Kamberi,1999-10-07,86.94,22.23,20.22,33,33,0,605.0,18.33,1.0,5.46,3.55,19.34,0.27,1.49,0.82,4.46,2.45,0.42,2.31,0.55,2.98,0.67,3.64,3.18,2.0,3.7,9.0,1.27,7.39,0.33,1.82
1196,Super League (CH),16352,Jérémy Guillemenot,J. Guillemenot,1998-01-06,50.1,13.68,12.68,25,25,0,712.0,28.48,0.4,1.4,4.6,16.15,0.04,0.14,0.96,3.37,4.88,1.52,5.34,0.04,0.14,0.04,0.14,12.84,5.52,8.4,2.68,0.44,1.99,2.8,9.83
1196,Super League (CH),16663,Maximilian Ullmann,M. Ullmann,1996-06-17,57.78,13.02,15.33,19,19,0,353.0,18.58,0.74,3.97,3.32,17.85,0.21,1.13,1.05,5.66,2.0,0.84,4.53,0.16,0.85,0.42,2.27,4.58,2.26,6.37,4.63,0.84,7.0,0.37,1.98
1196,Super League (CH),16946,Jordi  Quintillà Guasch,Jordi Quintillà,1993-10-25,17.94,4.71,4.35,4,4,0,34.0,8.5,0.75,8.82,1.75,20.59,0.25,2.94,0.25,2.94,0.75,0.5,5.88,0.0,0.0,0.25,2.94,2.75,1.5,2.0,3.25,0.75,11.9,0.5,5.88
1196,Super League (CH),16960,Stefan Knežević,S. Knežević,1996-10-30,87.27,22.89,22.82,24,23,1,405.0,17.61,0.65,3.7,3.52,20.0,0.09,0.49,0.78,4.44,2.17,0.35,1.98,0.87,4.94,0.65,3.7,3.17,1.96,4.13,9.61,2.22,13.92,0.39,2.22
1196,Super League (CH),16962,Olivier Custodio Da Costa,O. Custodio,1995-02-10,80.28,20.36,20.72,34,34,0,1497.0,44.03,1.44,3.27,7.44,16.9,0.38,0.87,1.56,3.54,7.79,3.38,7.68,0.15,0.33,0.65,1.47,14.5,8.26,10.79,11.56,1.47,4.4,3.68,8.35
1196,Super League (CH),16969,Silvan Sidler,S. Sidler,1998-07-07,77.03,17.52,23.72,27,27,0,870.0,32.22,1.11,3.45,4.74,14.71,0.63,1.95,1.93,5.98,4.15,1.85,5.75,0.59,1.84,0.89,2.76,5.7,4.41,10.67,10.85,1.96,7.93,1.22,3.79
1196,Super League (CH),16970,Filip Ugrinić,F. Ugrinić,1999-01-05,30.48,10.24,4.57,2,2,0,22.0,11.0,0.0,0.0,1.0,9.09,0.0,0.0,0.0,0.0,3.5,1.0,9.09,0.0,0.0,0.0,0.0,4.0,1.5,4.5,0.5,0.0,0.0,1.5,13.63
1196,Super League (CH),17591,Andrejs Cigaņiks,A. Cigaņiks,1997-04-12,45.05,11.78,10.9,26,25,1,365.0,14.6,0.88,6.03,2.28,15.62,0.28,1.92,0.64,4.38,2.12,0.56,3.83,0.24,1.64,0.36,2.47,2.48,1.88,3.92,5.16,0.76,6.62,0.56,3.84
1196,Super League (CH),17673,Marvin Martins Santos Da Graca,M. Martins,1995-02-17,79.85,19.28,26.01,11,11,0,226.0,20.55,1.45,7.08,3.09,15.04,0.27,1.33,1.36,6.64,3.91,0.27,1.33,1.55,7.52,0.73,3.54,2.82,2.82,2.91,13.64,2.91,15.02,0.27,1.33
1196,Super League (CH),18301,Sergio Duvan Córdova Lezama,S. Córdova,1997-08-09,45.78,12.53,10.9,21,21,0,416.0,19.81,0.24,1.2,2.76,13.94,0.1,0.48,0.9,4.57,5.05,1.43,7.21,0.0,0.0,0.0,0.0,10.24,3.38,6.86,2.9,0.05,0.23,1.81,9.14
1196,Super League (CH),19057,Chima Okoroji,C. Okoroji,1997-04-19,91.08,19.81,23.63,35,35,0,1155.0,33.0,0.91,2.77,5.6,16.97,0.43,1.3,1.89,5.71,5.06,1.74,5.28,0.74,2.25,0.86,2.6,8.74,5.2,10.11,10.6,1.6,5.73,1.29,3.9
1196,Super League (CH),19145,Lukas Mühl,L. Mühl,1997-01-27,77.27,17.62,22.84,15,15,0,229.0,15.27,0.67,4.37,2.8,18.34,0.33,2.18,0.67,4.37,1.93,0.07,0.44,0.67,4.37,0.6,3.93,2.0,1.6,2.4,9.27,2.0,14.62,0.27,1.75
1196,Super League (CH),19178,Jozo Stanić,J. Stanić,1999-04-06,92.93,20.34,23.88,33,33,0,716.0,21.7,1.12,5.17,4.55,20.95,0.27,1.26,0.79,3.63,3.45,0.48,2.23,0.64,2.93,0.39,1.82,4.48,2.91,5.0,11.06,2.48,12.48,0.3,1.4
1196,Super League (CH),19218,Lukas Daschner,L. Daschner,1998-10-01,86.17,18.82,22.73,26,26,0,947.0,36.42,1.42,3.91,5.77,15.84,0.62,1.69,1.65,4.54,4.85,1.35,3.7,0.77,2.11,0.85,2.32,11.0,5.88,7.46,12.23,2.27,7.08,1.42,3.91
1196,Super League (CH),19367,Vasilije Janjičić,V. Janjičić,1998-11-02,37.0,8.23,10.01,8,7,1,100.0,14.29,0.43,3.0,2.29,16.0,0.0,0.0,0.43,3.0,1.29,0.57,4.0,0.43,3.0,0.0,0.0,3.43,2.57,4.86,6.0,0.71,5.8,0.57,4.0
1196,Super League (CH),19371,Stephan Kofi Ambrosius,S. Ambrosius,1998-12-18,48.92,10.49,14.89,4,4,0,72.0,18.0,2.5,13.89,2.25,12.5,0.0,0.0,0.0,0.0,3.0,0.5,2.78,1.0,5.56,1.25,6.94,5.25,2.75,4.5,6.75,1.0,7.36,1.0,5.55
