competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1208,1. SNL (SI),Barnabás Tanyi,B. Tanyi,333779,2003-01-23,30.13,4,0,3555.25,117.98,511.25,274.5,30.75,120.75,7.25,395.25,38.0,30.7,30.7,31.5,32.07,39.75,2.5,32.25,8.5,2.5,0.84,,1.0,1.79,,17.0,2.18,2.83
1208,1. SNL (SI),Daniel Kolocho Bameyi,D. Bameyi,411780,2006-01-04,72.42,6,0,7856.5,108.48,831.33,262.0,29.33,74.0,5.83,336.0,35.17,27.88,28.28,29.63,30.93,79.0,4.33,67.17,11.67,2.17,0.79,0.84,0.67,,,24.33,2.15,3.11
1208,1. SNL (SI),Diogo Miguel Guedes de Almeida,Diga Almeida,486541,1998-03-30,84.02,29,0,9359.1,111.39,1350.48,613.14,57.62,213.97,12.38,827.1,70.0,29.0,30.6,30.5,32.2,99.1,6.07,81.34,18.41,4.17,0.68,0.75,1.52,1.3,1.41,33.28,1.8,2.59
1208,1. SNL (SI),Raphael Hofer,R. Hofer,507711,2003-02-14,79.79,15,0,8724.4,109.35,1075.4,390.87,37.8,119.0,6.73,509.87,44.53,28.38,29.62,30.13,31.63,89.2,4.93,71.27,12.6,2.53,0.72,0.77,0.33,1.53,,26.93,2.0,2.84
1208,1. SNL (SI),Cedomir Bumbic,C. Bumbic,507740,1999-09-08,84.08,19,0,9259.68,110.12,1296.95,583.42,57.37,269.11,14.32,852.53,71.68,29.81,31.5,31.3,33.23,98.16,7.95,84.05,16.63,6.11,0.63,0.63,2.0,1.26,1.31,29.79,2.11,2.66
1208,1. SNL (SI),Luka Lukanić,L. Lukanić,514711,2004-05-03,67.26,15,0,8343.07,124.05,1536.33,424.87,36.73,96.8,4.53,521.67,41.27,27.12,28.58,28.84,30.8,86.67,3.13,77.8,9.6,1.87,0.73,0.73,0.47,1.59,,31.67,2.01,2.6
1208,1. SNL (SI),Ivan Durdov,I. Durdov,516908,2000-07-17,66.99,15,0,7197.13,107.43,895.33,382.13,43.6,162.67,9.13,544.8,52.73,29.37,31.0,30.58,32.47,74.07,7.93,58.27,17.07,6.4,0.64,0.65,2.07,1.17,1.33,31.07,1.9,2.75
1208,1. SNL (SI),David Castro Pazos,David Castro,531561,1995-10-09,47.69,3,0,5179.0,108.6,710.0,241.67,24.0,53.33,3.67,295.0,27.67,26.37,26.37,27.73,27.73,53.33,3.33,46.33,8.33,1.0,,,1.0,,,16.0,2.61,
1208,1. SNL (SI),Filip Damjanović,F. Damjanović,533100,1998-07-02,94.01,19,2,9856.68,104.85,1286.58,443.0,40.16,114.53,6.21,557.53,46.37,28.35,30.2,30.03,31.9,104.74,5.16,82.11,10.42,3.68,0.73,0.86,1.32,1.42,,25.05,2.03,2.68
1208,1. SNL (SI),Isaac Tshipamba Mulowati,I. Tshipamba,568693,2000-11-09,51.35,24,0,5661.12,110.25,818.71,361.75,37.38,165.54,8.46,527.29,45.83,30.34,32.38,31.21,33.23,62.75,4.67,48.79,11.62,3.67,0.62,0.65,1.0,1.18,1.29,21.29,2.03,2.75
1208,1. SNL (SI),Stefan Melentijevic,S. Melentijevic,576852,2004-03-20,89.31,20,2,9664.7,108.22,1241.0,392.35,38.05,118.2,6.7,510.55,44.75,28.84,30.22,30.65,32.3,103.3,5.1,80.9,11.8,3.35,0.67,0.7,0.9,1.36,1.42,28.5,1.9,2.74
1208,1. SNL (SI),Luka Guček,L. Guček,578499,1999-01-29,87.53,2,0,9319.5,106.47,1239.0,314.5,28.0,46.0,2.5,360.5,30.5,26.7,26.7,28.4,,91.5,3.5,76.0,7.0,1.5,,,0.0,,,19.5,,
1208,1. SNL (SI),Haris Kadrić,H. Kadric,584930,2000-03-16,87.33,32,1,9686.22,110.91,1255.91,547.75,58.25,212.88,12.31,760.62,70.56,29.61,31.12,31.22,32.97,96.22,10.12,78.69,19.34,7.0,0.57,0.63,2.25,1.08,1.41,50.5,1.78,2.83
1208,1. SNL (SI),Ali Reghba,A. Reghba,617829,2000-01-14,37.74,22,0,4282.73,113.47,623.82,294.27,29.45,122.36,6.68,416.64,36.14,29.41,31.64,30.4,32.97,42.59,3.27,34.36,7.41,2.5,0.72,0.81,1.05,1.37,1.46,18.59,1.99,2.68
1208,1. SNL (SI),Anom Chidi,A. Chidi,618918,2004-07-13,49.35,6,0,5570.17,112.88,826.83,363.0,37.33,138.17,8.17,501.17,45.5,29.98,30.22,31.18,31.6,60.0,6.17,51.33,10.83,4.0,0.63,0.73,1.33,1.34,1.67,27.83,2.43,2.78
1208,1. SNL (SI),Milot Avdyli,M. Avdyli,644185,2002-07-28,63.39,26,0,7082.46,111.73,1014.65,396.38,37.69,129.08,6.96,525.46,44.65,28.23,29.98,29.72,31.77,77.0,4.85,63.96,12.73,3.65,0.55,0.58,1.27,1.33,1.33,28.69,1.85,2.65
1208,1. SNL (SI),Aleksandar Kahvić,A. Kahvić,644198,2004-01-02,87.28,11,0,9684.55,110.96,1267.27,622.09,63.09,270.18,14.73,892.27,77.82,29.99,30.84,31.56,32.57,100.27,7.73,82.09,16.0,6.73,0.63,0.7,2.82,1.32,1.81,34.64,1.78,2.96
