competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1191,Czech Liga (CZ),Dominik Pleštil,D. Pleštil,12726,1999-08-09,33.02,12,1,3574.67,108.25,424.17,209.0,23.75,136.83,5.5,345.83,29.25,30.91,32.58,31.38,33.63,35.25,2.42,27.92,7.33,2.08,0.62,0.81,0.58,1.29,,11.75,1.92,2.82
1191,Czech Liga (CZ),Jan Chramosta,J. Chramosta,12730,1990-10-12,55.34,28,2,6287.11,113.62,915.82,390.57,36.61,119.89,6.64,510.46,43.25,28.57,31.04,29.97,32.4,62.32,4.32,51.43,11.11,2.89,0.67,0.69,0.86,1.37,,22.79,1.76,2.8
1191,Czech Liga (CZ),Jan Bořil,J. Bořil,12797,1991-01-11,86.53,22,0,9426.82,108.95,1382.5,465.32,37.09,118.86,6.14,584.18,43.23,27.54,29.12,29.2,30.57,99.32,5.36,76.91,12.27,3.14,0.73,0.78,0.95,1.44,1.72,25.68,1.96,2.76
1191,Czech Liga (CZ),Michal Frydrych,M. Frydrych,12804,1990-02-27,90.8,20,0,9295.1,102.37,1148.65,366.2,31.9,104.85,5.2,471.05,37.1,27.74,29.3,29.48,30.63,99.1,4.4,80.5,10.95,2.35,0.77,0.93,0.8,1.61,1.81,16.35,2.01,3.01
1191,Czech Liga (CZ),Jaroslav Zelený,J. Zelený,12806,1992-08-20,76.67,25,0,8571.88,111.81,1194.64,423.04,38.32,139.68,7.08,562.72,45.4,28.75,30.38,30.3,32.1,81.4,4.32,64.84,9.52,3.0,0.7,0.75,0.88,1.47,1.59,26.4,2.11,2.78
1191,Czech Liga (CZ),Jan Matoušek,J. Matoušek,12807,1998-05-09,60.99,15,0,6678.67,109.5,857.13,423.33,46.13,244.87,12.07,668.2,58.2,31.97,33.42,32.87,34.2,70.6,6.33,55.93,15.0,4.53,0.58,0.64,1.73,1.12,1.25,27.47,2.0,2.72
1191,Czech Liga (CZ),Matěj Valenta,M. Valenta,12808,2000-02-09,42.45,20,2,4875.8,114.85,791.55,294.15,25.45,67.95,4.25,362.1,29.7,27.66,30.32,29.03,31.73,52.8,2.15,44.6,7.25,1.3,0.67,0.68,0.35,1.21,1.59,16.95,2.07,2.83
1191,Czech Liga (CZ),Lukáš Hejda,L. Hejda,13222,1990-03-09,11.95,1,0,1342.0,112.3,218.0,66.0,6.0,15.0,1.0,81.0,7.0,28.3,28.3,28.8,,17.0,1.0,15.0,2.0,0.0,,,0.0,,,6.0,,
1191,Czech Liga (CZ),Michael Krmenčík,M. Krmenčík,13228,1993-03-15,31.91,27,1,3412.22,106.94,509.85,207.67,17.11,54.78,2.74,262.44,19.85,27.83,30.08,28.66,31.33,33.78,2.22,27.93,4.96,1.41,0.66,0.83,0.67,1.23,,11.59,1.92,2.91
1191,Czech Liga (CZ),Patrik Hrošovský,P. Hrošovský,13229,1992-04-22,96.26,16,0,11404.44,118.47,1992.12,637.38,55.38,169.62,9.19,807.0,64.56,28.39,29.42,30.53,31.57,115.25,5.38,94.81,15.44,3.81,0.71,0.78,0.62,1.63,1.77,42.81,1.86,2.68
1191,Czech Liga (CZ),Jan Kovařík,J. Kovařík,13230,1988-06-19,47.42,23,1,5261.3,110.95,781.22,332.0,26.61,93.48,4.22,425.48,30.83,27.6,29.04,28.67,30.97,56.91,3.0,46.87,9.43,1.57,0.72,0.88,0.22,1.49,,14.87,2.07,2.76
1191,Czech Liga (CZ),Tomáš Chorý,T. Chorý,13232,1995-01-26,86.07,24,0,9008.54,104.66,1231.79,578.29,56.29,208.62,11.75,786.92,68.04,28.88,30.56,30.34,32.0,94.71,8.62,76.96,15.54,5.75,0.65,0.68,1.62,1.42,1.52,38.25,1.82,2.69
1191,Czech Liga (CZ),Milan Havel,M. Havel,13233,1994-08-07,69.88,24,2,8042.42,115.08,1263.79,575.29,49.17,192.12,9.25,767.42,58.42,29.17,30.84,30.53,32.5,88.75,6.21,72.79,14.5,4.54,0.67,0.67,1.71,1.35,1.37,31.04,1.88,2.52
1191,Czech Liga (CZ),Milan Petržela,M. Petržela,13253,1983-06-19,42.61,17,1,4661.88,109.4,723.59,295.65,28.94,113.24,5.76,408.88,34.71,29.19,30.46,30.05,31.23,49.12,4.35,38.65,8.65,3.29,0.63,0.63,1.18,1.31,,23.47,1.96,2.79
1191,Czech Liga (CZ),Aleš Čermák,A. Čermák,13254,1994-10-01,92.94,28,1,10911.32,117.4,1732.64,618.79,54.29,154.86,8.54,773.64,62.82,27.75,29.92,29.81,32.3,104.75,5.11,89.04,15.0,3.79,0.58,0.65,0.71,1.18,1.28,44.86,1.96,2.48
1191,Czech Liga (CZ),Jan Suchan,J. Suchan,13514,1996-01-18,42.55,26,2,5294.81,124.42,980.77,375.08,34.23,93.38,5.54,468.46,39.77,27.66,29.72,28.87,30.73,58.81,3.54,47.65,9.12,2.27,0.66,0.73,0.62,1.36,1.54,26.0,1.87,2.62
1191,Czech Liga (CZ),Igoh Ogbu,I. Ogbu,13530,2000-02-08,69.37,16,1,7244.56,104.43,990.75,356.31,33.56,101.19,6.31,457.5,39.88,28.83,30.84,30.18,32.4,76.25,6.0,61.25,10.0,3.69,0.6,0.62,0.94,1.24,1.29,23.5,1.93,2.78
1191,Czech Liga (CZ),Alexander Munksgaard Nielsen,A. Munksgaard,13541,1997-12-13,74.31,12,0,8829.83,118.82,1396.33,541.0,46.58,178.75,9.0,719.75,55.58,28.4,29.96,30.12,32.1,88.42,5.67,77.08,12.75,4.0,0.71,0.8,0.92,1.39,1.52,29.92,2.1,2.83
1191,Czech Liga (CZ),Jakub Jugas,J. Jugas,13615,1992-05-05,87.03,8,0,9058.25,104.08,1181.12,423.38,37.25,102.38,6.5,525.75,43.75,28.68,29.64,30.4,31.5,96.62,4.5,78.38,10.25,2.5,0.85,0.85,1.0,1.86,,22.38,2.12,2.94
1191,Czech Liga (CZ),Lukas Cerv,L. Cerv,13620,2001-04-10,90.39,31,1,10106.06,111.81,1522.23,539.74,43.52,106.29,6.0,646.03,49.52,27.04,28.98,28.81,31.0,96.06,3.81,82.39,14.13,2.19,0.67,0.67,0.65,1.29,,32.48,1.87,2.63
1191,Czech Liga (CZ),Vakhtang Chanturishvili,V. Tchanturishvili,13685,1993-08-05,94.97,30,2,10460.47,110.15,1624.5,671.83,62.77,250.93,12.83,922.77,75.6,29.53,31.38,31.08,32.77,117.6,9.47,97.27,22.7,6.8,0.55,0.56,2.73,1.09,1.09,39.47,1.8,2.55
1191,Czech Liga (CZ),Vlasiy Sinyavskiy,V. Sinyavskiy,13799,1996-11-27,84.21,26,1,9562.65,113.55,1400.35,608.35,52.5,184.12,9.92,792.46,62.42,28.65,30.18,30.27,32.27,97.73,6.27,79.31,17.08,4.04,0.64,0.64,1.08,1.29,1.43,34.96,1.94,2.61
1191,Czech Liga (CZ),Ladislav Krejčí,L. Krejčí,14050,1992-07-05,48.96,15,0,5476.4,111.86,816.4,370.87,34.07,107.47,6.33,478.33,40.4,27.83,29.7,29.03,30.93,58.13,3.73,43.6,11.07,2.6,0.65,0.74,0.53,1.46,,20.0,1.93,2.74
1191,Czech Liga (CZ),Ondřej Mihálik,O. Mihálik,14326,1997-04-02,53.65,24,0,6164.5,114.9,811.62,362.38,38.92,167.71,9.25,530.08,48.17,29.73,32.08,30.95,33.37,59.21,5.62,46.54,11.83,4.21,0.62,0.62,1.29,1.21,1.28,30.62,1.92,2.58
1191,Czech Liga (CZ),Elias Cobbaut,E. Cobbaut,14532,1997-11-24,99.0,1,0,10821.0,109.3,1444.0,471.0,37.0,147.0,7.0,618.0,44.0,28.9,28.9,30.3,,99.0,5.0,80.0,8.0,0.0,,,0.0,,,22.0,,
1191,Czech Liga (CZ),Filip Novák,F. Novák,14810,1990-06-26,92.07,25,2,9597.36,104.24,1142.88,348.84,29.28,81.4,4.04,430.24,33.32,27.12,29.0,28.8,30.7,90.92,4.56,73.32,8.96,2.04,0.63,0.63,0.52,1.34,,18.6,1.83,2.68
1191,Czech Liga (CZ),Magnus Kofod Andersen,M. Kofod Andersen,16461,1999-05-10,65.19,4,0,7771.0,119.21,1338.75,288.25,25.25,43.25,2.0,331.5,27.25,25.27,25.27,26.82,27.43,77.75,3.5,67.0,7.25,2.5,0.84,,0.25,,,29.0,2.21,3.11
1191,Czech Liga (CZ),Michal Reichl,M. Reichl,16677,1992-09-14,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Czech Liga (CZ),Václav Jemelka,V. Jemelka,16678,1995-06-23,93.3,20,1,9762.85,104.64,1262.1,440.65,37.9,115.8,6.3,556.45,44.2,28.07,29.6,29.88,31.87,95.6,4.9,71.2,10.8,3.2,0.68,0.81,0.75,1.44,1.63,28.1,2.11,2.57
1191,Czech Liga (CZ),Michal Surzyn,M. Surzyn,16680,1997-09-10,66.92,8,0,7056.88,105.44,959.88,339.88,29.62,96.25,5.25,436.12,34.88,27.65,28.66,28.91,30.6,78.62,5.38,63.12,14.38,3.5,0.65,0.73,0.88,1.72,,22.5,1.96,2.73
1191,Czech Liga (CZ),Jiří Sláma,J. Sláma,16683,1999-01-08,87.62,20,0,9570.55,109.23,1407.15,533.9,47.65,159.5,9.05,693.4,56.7,28.51,29.9,30.18,31.73,99.2,5.45,83.05,13.1,3.7,0.66,0.66,1.25,1.34,1.42,27.3,1.77,2.57
1191,Czech Liga (CZ),Ondřej Zmrzlý,O. Zmrzlý,16690,1999-04-22,51.56,11,0,6398.73,124.1,1182.82,488.09,38.27,149.0,8.09,637.09,46.36,28.75,29.44,30.18,31.47,66.45,5.18,51.45,11.0,3.55,0.68,0.72,1.0,1.66,1.67,30.45,2.03,2.68
1191,Czech Liga (CZ),Jiří Spáčil,J. Spáčil,16691,1999-02-11,60.81,7,1,7227.14,118.85,1230.43,434.71,35.0,121.86,6.0,556.57,41.0,28.01,29.64,29.57,32.0,77.57,2.86,61.57,10.43,1.0,,,0.29,,,19.71,2.25,2.83
1191,Czech Liga (CZ),Tomáš Zlatohlávek,T. Zlatohlávek,16692,2000-05-22,49.99,26,0,6082.12,121.65,984.35,394.15,36.58,118.77,7.0,512.92,43.58,27.94,29.96,29.33,31.43,57.0,3.96,46.08,9.73,2.73,0.68,0.75,0.73,1.57,1.81,28.73,1.92,2.83
1191,Czech Liga (CZ),Juraj Chvátal,J. Chvátal,16694,1996-07-13,72.17,6,1,8308.0,115.12,1284.83,567.67,47.83,161.0,8.5,728.67,56.33,27.97,28.12,29.92,30.53,89.5,6.0,77.17,13.83,4.17,0.71,0.77,1.5,1.61,1.89,30.83,2.21,2.71
1191,Czech Liga (CZ),Matěj Pulkrab,M. Pulkrab,16707,1997-05-23,55.46,25,1,6098.36,109.95,902.0,358.4,30.2,61.08,3.68,419.48,33.88,26.61,28.4,28.03,30.27,64.08,4.4,52.52,8.56,2.76,0.7,0.7,0.52,1.56,2.09,20.16,1.76,2.93
1191,Czech Liga (CZ),Srdjan Plavšić,S. Plavšić,16717,1995-12-03,59.9,15,0,7066.8,117.97,1011.0,438.73,42.0,197.93,9.33,636.67,51.33,29.97,31.62,31.12,32.8,66.73,4.13,54.27,12.47,3.67,0.65,0.77,1.6,1.36,1.63,26.4,2.0,2.91
1191,Czech Liga (CZ),Václav Drchal,V. Drchal,16726,1999-07-25,62.42,28,1,6981.96,111.86,930.86,449.75,48.25,236.71,12.68,686.46,60.93,30.25,32.38,31.47,33.77,72.46,4.89,57.61,12.21,3.82,0.62,0.69,1.86,1.18,1.28,28.54,1.98,2.79
1191,Czech Liga (CZ),Jakub Kadák,J. Kadák,16835,2000-12-14,60.27,14,1,7175.0,119.05,1122.79,511.07,46.43,145.21,8.71,656.29,55.14,27.96,29.18,29.39,30.97,71.36,4.5,59.64,10.71,3.14,0.66,0.75,0.86,1.51,1.9,31.43,2.04,2.87
1191,Czech Liga (CZ),Marián Pišoja,M. Pišoja,16841,2000-06-16,75.42,26,2,8876.04,117.69,1362.31,660.46,61.58,240.08,12.77,900.54,74.35,29.16,31.04,30.62,32.2,96.12,7.15,75.54,18.38,5.46,0.65,0.75,1.38,1.36,1.54,41.81,1.94,2.52
1191,Czech Liga (CZ),Lukáš Letenay,L. Letenay,16842,2001-04-19,29.19,27,1,3347.63,114.68,495.26,199.19,20.15,65.04,3.67,264.22,23.81,27.81,30.22,28.74,31.23,33.89,2.41,25.52,6.52,1.48,0.6,0.7,0.67,1.47,1.62,15.22,1.98,2.69
1191,Czech Liga (CZ),Milan Rundić,M. Rundić,16850,1992-03-29,76.0,20,1,8060.0,106.05,1072.4,339.85,28.95,70.65,4.2,410.5,33.15,27.49,29.14,29.26,31.27,81.85,3.45,65.9,8.5,1.2,0.81,0.85,0.1,,,20.85,2.05,2.98
1191,Czech Liga (CZ),Svetozar Marković,S. Marković,17203,2000-03-23,79.53,10,1,8032.8,101.01,979.4,346.7,32.4,96.5,5.8,443.2,38.2,27.92,29.3,29.69,31.5,79.7,4.5,62.1,10.1,2.9,0.73,0.82,0.6,1.64,,21.0,2.3,2.93
1191,Czech Liga (CZ),Zlatan Šehović,Z. Šehović,17205,2000-08-08,68.84,25,1,7676.44,111.51,1127.68,471.12,41.64,148.44,8.12,619.56,49.76,28.88,30.22,30.26,31.7,78.32,4.64,63.12,13.04,3.52,0.68,0.71,0.96,1.35,1.46,28.04,1.9,2.58
1191,Czech Liga (CZ),Tomáš Huk,T. Huk,17296,1994-12-22,75.51,17,0,7665.82,101.52,985.47,319.06,28.24,70.94,4.12,390.0,32.35,28.14,29.82,29.61,31.57,79.53,4.53,62.06,8.59,2.65,0.7,0.93,0.65,1.72,,17.65,2.14,
1191,Czech Liga (CZ),Ladislav Almási,L. Almási,17300,1999-03-06,43.06,12,0,4628.33,107.48,617.67,235.33,20.25,63.33,3.17,298.67,23.42,28.04,29.76,29.12,30.97,48.92,3.33,40.5,6.67,2.17,0.66,0.99,0.5,,,12.08,2.11,
1191,Czech Liga (CZ),Nemanja Tekijaški,N. Tekijaški,17354,1997-03-02,98.57,32,1,9966.69,101.11,1221.19,424.5,40.72,137.44,7.34,561.94,48.06,28.99,31.02,30.76,32.4,106.0,6.75,87.47,14.53,4.12,0.54,0.55,1.19,1.21,1.33,24.97,2.04,2.65
1191,Czech Liga (CZ),Christ Joël Tiéhi,C. Tiéhi,18370,1998-06-16,64.91,5,0,7966.6,122.74,1414.6,358.0,28.6,57.6,3.0,415.6,31.6,26.32,26.32,28.0,29.0,81.6,2.6,73.4,11.0,1.4,0.77,,0.6,,,24.2,2.28,
1191,Czech Liga (CZ),Jan Kliment,J. Kliment,19066,1993-09-01,51.66,12,0,5865.92,113.55,894.75,426.42,39.17,156.92,8.33,583.33,47.5,29.11,30.36,30.46,32.03,53.42,3.75,46.5,7.33,2.75,0.76,0.94,1.0,1.48,,22.58,1.94,3.01
1191,Czech Liga (CZ),Asger Sørensen,A. Sørensen,19339,1996-06-05,92.33,23,0,10003.35,108.34,1346.61,404.7,35.13,89.22,5.39,493.91,40.52,27.6,28.92,29.42,31.0,102.78,4.65,81.26,10.17,2.43,0.76,0.87,0.22,1.65,,24.13,1.88,2.96
1191,Czech Liga (CZ),Vasil Kušej,V. Kušej,19399,2000-05-24,60.08,28,1,6934.32,115.42,1079.11,538.68,49.93,200.39,11.32,739.07,61.25,29.0,30.46,30.38,32.1,70.54,5.79,58.61,11.46,4.25,0.67,0.71,1.57,1.32,1.39,30.21,1.91,2.65
1191,Czech Liga (CZ),Marko Kvasina,M. Kvasina,22888,1996-12-20,55.36,13,1,5787.85,104.56,836.54,366.92,34.0,109.92,6.31,476.85,40.31,27.63,28.92,29.03,31.2,63.23,4.92,49.69,11.62,3.77,0.7,0.82,0.54,1.92,,18.77,2.06,2.8
1191,Czech Liga (CZ),Abdulla Yusuf Helal,Abdulla Yusuf Helal,23188,1993-06-12,73.67,25,1,7442.8,101.03,863.64,352.32,36.92,129.44,7.48,481.76,44.4,28.57,30.64,29.83,32.1,72.68,4.68,58.72,9.12,3.32,0.58,0.63,1.16,1.37,,21.96,1.97,2.85
1191,Czech Liga (CZ),Lukáš Provod,L. Provod,23832,1996-10-23,91.59,30,0,10583.5,115.55,1655.9,734.9,69.87,313.23,16.5,1048.13,86.37,30.06,32.18,31.98,34.27,105.0,6.77,90.57,14.27,5.17,0.56,0.61,1.9,1.17,1.32,48.37,1.81,2.61
1191,Czech Liga (CZ),Ladislav Takács,L. Takács,24323,1996-07-15,41.99,8,0,4397.88,104.73,544.38,151.38,13.25,31.12,1.62,182.5,14.88,25.86,27.18,26.95,28.7,49.12,1.38,40.12,4.0,0.38,,,0.0,,,9.38,,3.04
1191,Czech Liga (CZ),Tihomir Kostadinov,T. Kostadinov,24401,1996-03-04,59.57,23,0,7365.74,123.65,1402.57,462.74,37.78,79.78,5.04,542.52,42.83,27.07,28.76,28.77,30.8,76.0,3.22,63.04,10.61,2.0,0.71,0.73,0.48,1.67,2.33,29.48,1.86,2.69
1191,Czech Liga (CZ),Andy Irving,A. Irving,24975,2000-05-13,58.52,14,0,7369.0,125.92,1365.0,474.64,37.64,108.36,5.93,583.0,43.57,27.3,28.4,29.04,30.5,75.36,2.29,63.86,10.0,1.5,0.75,0.75,0.43,1.49,1.49,27.07,2.12,2.99
1191,Czech Liga (CZ),Tomáš Petrášek,T. Petrášek,25111,1992-03-02,95.95,22,0,9955.41,103.76,1200.45,379.68,30.86,91.14,4.23,470.82,35.09,27.25,29.5,28.9,31.1,101.0,4.27,81.23,10.68,2.0,0.64,,0.45,1.42,,18.77,2.07,2.96
1191,Czech Liga (CZ),Victor Oluyemi Olatunji,V. Olatunji,26100,1999-09-05,14.68,1,0,1408.0,95.89,256.0,84.0,10.0,24.0,2.0,108.0,12.0,27.4,27.4,28.0,,16.0,1.0,13.0,2.0,0.0,,,0.0,,,8.0,,
1191,Czech Liga (CZ),Alan Nicolás Marinelli,A. Marinelli,26482,1999-04-07,39.59,21,1,4759.52,120.23,742.43,344.81,32.9,127.38,6.95,472.19,39.86,29.2,30.88,30.29,32.43,48.38,3.33,39.95,8.38,2.9,0.64,0.68,0.71,1.4,1.52,21.38,2.02,2.7
1191,Czech Liga (CZ),Daiki Hashioka,D. Hashioka,27005,1999-05-17,29.29,7,1,3455.29,117.96,538.29,241.43,21.86,105.14,4.86,346.57,26.71,28.6,29.78,29.5,31.57,43.0,3.43,32.57,7.71,2.0,0.76,0.91,0.57,1.42,,16.0,2.32,2.94
1191,Czech Liga (CZ),Muhammed Cham Saracevic,M. Cham,27757,2000-09-26,39.18,16,0,4876.0,124.45,915.88,342.88,28.06,79.81,4.75,422.69,32.81,26.98,28.68,28.37,30.47,47.19,2.19,40.12,6.12,1.38,0.82,0.85,0.25,1.93,,26.5,1.99,2.85
1191,Czech Liga (CZ),Tomáš Pekhart,T. Pekhart,29635,1989-05-26,47.33,11,1,5297.64,111.92,761.18,324.91,30.82,105.91,5.64,430.82,36.45,28.62,29.78,29.58,30.93,55.91,4.0,45.64,9.0,2.73,0.68,0.74,1.0,1.42,,19.45,1.95,
1191,Czech Liga (CZ),Louis Lurvink,L. Lurvink,29769,2002-01-24,93.12,26,0,9597.54,103.06,1242.12,413.85,42.73,142.08,8.15,555.92,50.88,29.48,31.32,31.28,33.07,103.88,5.96,80.58,13.81,3.65,0.58,0.62,0.65,1.34,1.68,23.38,1.98,2.77
1191,Czech Liga (CZ),Georgios Kornezos,G. Kornezos,30083,1998-02-23,58.0,3,0,6184.0,106.62,871.33,297.0,28.0,109.67,6.0,406.67,34.0,29.47,29.47,30.63,30.63,62.67,2.67,46.67,6.33,0.0,,,0.0,,,13.33,2.59,
1191,Czech Liga (CZ),Roman Macek,R. Macek,30524,1997-04-18,83.54,29,0,10118.76,121.13,1717.66,435.17,36.1,72.21,4.21,507.38,40.31,26.27,28.08,28.36,30.97,94.45,3.17,85.21,10.03,1.55,0.62,0.64,0.17,1.67,,34.55,1.93,2.71
1191,Czech Liga (CZ),Martin Koscelník,M. Koscelník,31029,1995-03-02,51.82,18,1,5861.83,113.11,910.0,363.39,31.11,105.33,5.5,468.72,36.61,27.81,29.26,29.02,30.7,62.89,4.28,49.89,11.56,2.72,0.7,0.73,0.72,1.37,,19.39,1.97,2.69
1191,Czech Liga (CZ),Ivan Schranz,I. Schranz,31030,1993-09-13,43.32,17,0,5081.59,117.29,929.41,353.0,30.24,116.59,6.12,469.59,36.35,28.01,30.46,29.27,32.33,50.24,3.82,41.59,6.94,2.29,0.73,0.8,0.47,1.38,,22.59,1.85,2.64
1191,Czech Liga (CZ),Jakub Pešek,J. Pešek,31105,1993-06-24,43.79,11,0,4983.27,113.8,797.73,365.91,32.64,131.18,6.55,497.09,39.18,28.1,29.7,29.45,31.5,51.73,3.55,40.82,8.45,2.18,0.73,0.73,0.45,,,24.0,1.89,2.82
1191,Czech Liga (CZ),Marek Havlík,M. Havlík,31107,1995-07-08,82.81,32,2,9436.09,113.95,1422.06,478.59,41.81,119.06,6.44,597.66,48.25,27.67,30.1,29.51,31.87,93.62,4.25,78.22,13.09,2.88,0.59,0.68,0.66,1.47,,29.16,1.78,2.59
1191,Czech Liga (CZ),Ondřej Karafiát,O. Karafiát,31110,1994-12-01,87.95,15,0,9603.33,109.19,1304.13,511.27,45.8,178.33,9.47,689.6,55.27,28.75,30.14,30.39,32.1,99.33,5.4,80.33,12.93,4.2,0.61,0.78,1.13,1.45,1.59,26.2,1.87,2.68
1191,Czech Liga (CZ),Šimon Gabriel,Š. Gabriel,31111,2001-05-28,97.98,12,0,10457.08,106.72,1555.42,506.67,44.83,123.0,7.42,629.67,52.25,28.48,29.92,30.52,32.67,107.5,6.17,85.83,13.0,3.67,0.68,0.73,1.08,1.32,1.75,22.0,2.03,2.92
