competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1189,Superliga (DK),Michael Gregoritsch,M. Gregoritsch,7429,1994-04-18,39.0,11,0,4102.18,105.18,493.82,230.27,21.45,55.82,3.18,286.09,24.64,26.94,28.22,27.91,29.7,41.82,2.36,35.0,5.36,1.09,0.72,0.72,0.09,,,14.36,2.16,3.45
1189,Superliga (DK),Pantelis Hatzidiakos,P. Hatzidiakos,8352,1997-01-18,85.62,28,0,9035.46,105.53,1101.29,353.57,31.32,87.57,5.14,441.14,36.46,28.06,30.8,29.7,32.1,101.07,4.11,79.54,10.82,2.46,0.62,0.78,0.64,1.38,1.38,22.64,1.86,2.71
1189,Superliga (DK),Sean Klaiber,S. Klaiber,9624,1994-07-31,95.01,13,0,10549.46,111.03,1465.08,546.62,51.23,176.54,9.38,723.15,60.62,28.97,30.32,30.93,32.43,112.31,6.62,91.77,16.0,4.85,0.66,0.66,1.54,1.33,1.33,31.15,2.06,2.53
1189,Superliga (DK),Tom Trybull,T. Trybull,10454,1993-03-09,9.12,1,0,1224.0,134.26,211.0,38.0,1.0,2.0,0.0,40.0,1.0,24.0,24.0,24.7,,15.0,1.0,12.0,1.0,0.0,,,0.0,,,5.0,,
1189,Superliga (DK),Wessel Dammers,W. Dammers,10839,1995-03-01,96.91,32,0,10211.84,105.38,1198.72,387.47,36.75,104.25,6.03,491.72,42.78,28.24,29.92,29.94,31.6,117.75,4.81,92.03,12.09,2.88,0.72,0.74,1.09,1.33,1.39,22.62,2.13,2.81
1189,Superliga (DK),Thomas Delaney,T. Delaney,11192,1991-09-03,54.56,22,0,6743.68,123.6,1070.77,308.59,26.18,53.95,3.32,362.55,29.5,26.88,29.16,28.66,31.03,60.5,2.68,52.05,6.82,1.64,0.67,0.67,0.45,1.38,1.69,18.86,1.96,2.79
1189,Superliga (DK),Andreas Cornelius,A. Cornelius,11193,1993-03-16,49.87,18,0,5237.94,105.03,642.22,252.17,26.5,87.28,4.78,339.44,31.28,28.91,30.8,30.15,31.87,56.94,4.67,45.22,11.83,2.67,0.7,0.76,0.33,1.81,,18.78,2.0,2.81
1189,Superliga (DK),Viktor Claesson,V. Claesson,11491,1992-01-02,50.0,30,0,6539.53,130.8,1243.03,381.17,33.03,63.77,4.27,444.93,37.3,26.95,29.7,28.45,30.73,66.57,2.83,59.37,6.97,1.6,0.63,0.71,0.23,1.63,,25.03,1.95,2.75
1189,Superliga (DK),Lukas Lerager,L. Lerager,11509,1993-07-12,76.97,17,0,9193.71,119.45,1357.94,433.24,39.59,100.94,5.76,534.18,45.35,27.51,29.06,29.02,30.73,87.41,2.35,79.47,11.24,1.24,0.76,0.76,0.24,,,27.24,2.04,2.72
1189,Superliga (DK),Philip Billing,P. Billing,11640,1996-06-11,86.2,20,0,10445.4,121.17,1793.25,693.1,63.95,227.85,12.3,920.95,76.25,29.5,31.58,31.53,33.57,111.05,5.6,99.7,14.5,3.65,0.65,0.66,1.1,1.28,1.28,40.1,2.03,2.58
1189,Superliga (DK),Birger Solberg Meling,B. Meling,12026,1994-12-17,56.98,16,2,7137.62,125.28,1185.12,496.62,39.25,98.62,6.0,595.25,45.25,27.24,28.48,28.9,30.13,66.06,2.94,54.5,8.88,2.25,0.65,0.68,0.25,1.59,,25.62,2.15,2.66
1189,Superliga (DK),Mohamed Amine Elyounoussi,M. Elyounoussi,12642,1994-08-04,87.81,30,0,10549.43,120.14,1655.0,621.23,58.23,173.87,9.3,795.1,67.53,28.55,30.5,30.56,32.67,109.8,5.53,93.73,14.4,3.57,0.62,0.71,0.67,1.31,1.43,49.7,1.8,2.72
1189,Superliga (DK),Emmanuel Bonaventure Dennis,E. Dennis,12675,1997-11-15,46.92,11,0,5162.73,110.02,712.0,318.55,33.45,119.45,7.55,438.0,41.0,29.23,30.36,30.2,31.77,54.09,5.55,44.64,9.36,3.82,0.64,0.72,1.55,1.18,1.96,24.45,2.02,2.84
1189,Superliga (DK),Peter Ankersen,P. Ankersen,12881,1990-09-22,93.81,26,4,10873.35,115.91,1572.08,626.12,56.69,207.35,10.96,833.46,67.65,28.61,30.4,30.43,32.47,115.19,5.08,97.15,17.04,3.46,0.59,0.72,0.73,1.49,,28.77,2.0,2.69
1189,Superliga (DK),Rasmus Falk Jensen,R. Falk,12885,1992-01-15,97.19,27,2,12212.48,125.65,2254.0,502.81,42.15,57.04,3.67,559.85,45.81,25.61,27.14,27.95,30.17,124.52,3.37,108.48,14.67,1.63,0.65,0.83,0.19,1.99,,44.26,1.89,2.66
1189,Superliga (DK),Mikkel Duelund,M. Duelund,13292,1997-06-29,66.16,24,1,8688.71,131.33,1651.88,722.21,62.33,170.71,11.21,892.92,73.54,27.58,28.76,29.24,30.87,93.33,3.83,78.21,11.08,2.5,0.72,0.81,0.54,1.59,1.98,43.38,1.82,2.62
1189,Superliga (DK),Oliver Olsen,O. Olsen,13547,2000-08-13,93.94,17,0,10768.71,114.64,1526.88,669.35,65.12,262.88,14.47,932.24,79.59,30.15,31.62,32.11,33.93,120.29,7.71,102.41,19.59,5.18,0.63,0.66,1.65,1.18,1.2,38.24,1.98,2.59
1189,Superliga (DK),Andrew Hjulsager,A. Hjulsager,13923,1995-01-15,72.27,23,1,8931.3,123.58,1521.3,568.83,52.96,152.65,9.48,721.48,62.43,28.07,29.3,30.05,31.37,90.22,3.57,75.48,15.22,2.0,0.7,0.7,0.26,1.49,,37.57,1.88,2.78
1189,Superliga (DK),Tim Freriks,T. Freriks,14272,1998-10-02,58.81,22,1,6524.05,110.93,768.18,327.91,35.32,111.64,6.32,439.55,41.64,29.06,31.16,30.62,33.13,64.77,4.09,56.27,7.73,2.86,0.69,0.74,0.32,1.47,,23.27,1.99,3.02
1189,Superliga (DK),Leeroy Owusu,L. Owusu,14294,1996-08-13,90.55,30,2,10408.83,114.95,1536.23,611.13,55.2,183.33,10.2,794.47,65.4,28.65,30.7,30.65,32.47,117.13,6.53,101.23,16.2,4.87,0.64,0.64,1.47,1.25,1.29,34.37,1.89,2.63
1189,Superliga (DK),Mees Hoedemakers,M. Hoedemakers,14314,1998-02-18,33.14,19,0,4230.0,127.63,738.84,204.26,17.95,34.47,1.95,238.74,19.89,26.6,29.42,27.92,30.53,43.47,1.68,37.89,4.79,0.84,0.59,0.65,0.47,1.39,,14.79,2.13,2.81
1189,Superliga (DK),Aurélio Gabriel Ulineia Buta,Aurélio Buta,14628,1997-02-10,52.38,11,1,5810.27,110.92,825.0,388.55,37.82,147.82,8.18,536.36,46.0,29.16,30.64,30.56,33.33,67.36,5.64,56.27,11.73,3.82,0.68,0.7,1.27,1.46,1.61,20.0,2.03,2.89
1189,Superliga (DK),Tobias Salquist Nielsen,T. Salquist,14729,1995-05-18,91.69,25,4,9598.2,104.68,1216.12,363.6,33.92,102.12,5.68,465.72,39.6,28.76,31.64,30.68,33.43,105.16,4.48,86.08,10.08,2.44,0.62,0.68,0.6,1.34,,17.88,2.01,2.95
1189,Superliga (DK),German Onugkha,G. Onugkha,15863,1996-07-06,14.37,1,0,1713.0,119.23,235.0,100.0,11.0,24.0,2.0,124.0,13.0,26.2,26.2,27.1,,27.0,2.0,23.0,7.0,1.0,,,0.0,,,13.0,,
1189,Superliga (DK),Stephen Odey,S. Odey,16274,1998-01-15,18.94,6,0,2202.0,116.27,333.67,114.33,12.17,46.0,2.0,160.33,14.17,28.6,28.96,29.28,30.7,25.0,2.33,17.5,5.0,1.5,0.75,0.82,0.67,1.63,,9.17,,3.28
1189,Superliga (DK),Patrick Mortensen,P. Mortensen,16383,1989-07-13,76.78,31,1,8490.48,110.59,1191.1,447.94,38.0,67.71,4.16,515.65,42.16,26.59,28.48,28.27,30.37,95.06,5.32,77.32,12.23,2.61,0.67,0.76,0.1,2.22,,29.48,1.94,2.6
1189,Superliga (DK),Jens Martin Gammelby,J. Gammelby,16436,1995-02-05,97.56,29,3,11100.48,113.78,1482.52,628.1,60.0,245.52,12.24,873.62,72.24,30.29,32.9,31.98,34.33,121.41,7.66,104.24,18.72,5.52,0.59,0.62,2.38,1.22,1.24,32.69,1.79,2.68
1189,Superliga (DK),Mikael Uhre,M. Uhre,16441,1994-09-30,42.24,6,0,4567.33,108.14,662.83,250.67,26.0,131.0,5.83,381.67,31.83,31.82,32.54,32.37,33.63,47.0,3.17,39.17,8.33,2.5,0.8,,0.83,1.48,,14.83,2.46,
1189,Superliga (DK),Jonathan Amon,J. Amon,16473,1999-04-30,23.6,10,0,2580.6,109.36,399.3,137.2,13.8,41.6,2.5,178.8,16.3,28.31,30.9,29.15,32.27,26.1,1.6,20.4,3.0,0.9,0.58,0.58,0.6,1.15,1.15,8.7,2.42,
1189,Superliga (DK),Edward Chilufya,E. Chilufya,16499,1999-09-17,36.58,12,0,4267.58,116.67,613.5,294.17,29.67,116.5,6.92,410.67,36.58,30.64,32.32,31.45,33.3,43.17,3.33,36.17,6.17,3.0,0.7,0.71,1.33,1.33,1.46,18.67,2.12,2.74
1189,Superliga (DK),Kevin Enkido Yakob,K. Yakob,16519,2000-10-10,59.93,25,1,7520.28,125.47,1306.04,413.32,34.84,84.04,4.88,497.36,39.72,27.21,29.94,28.98,31.57,69.64,2.68,61.04,6.32,1.72,0.62,0.63,0.56,1.37,1.51,20.12,2.08,2.69
1189,Superliga (DK),Marko Divković,M. Divković,17310,1999-06-11,84.71,30,0,9529.8,112.49,1308.47,604.2,62.8,278.13,14.93,882.33,77.73,30.61,32.56,31.91,34.1,100.6,6.23,82.1,19.1,4.37,0.62,0.66,2.03,1.12,1.28,32.17,1.97,2.6
1189,Superliga (DK),Alexi Pitu,A. Pitu,17412,2002-06-05,24.41,8,0,3090.38,126.59,569.25,182.25,15.75,35.5,2.12,217.75,17.88,26.85,27.52,27.79,28.77,33.62,1.0,30.0,3.5,0.75,0.84,1.3,0.12,,,12.88,2.21,2.98
1189,Superliga (DK),Ben Godfrey,B. Godfrey,18579,1998-01-15,91.7,12,0,9716.83,105.96,1325.17,438.08,38.08,132.42,6.42,570.5,44.5,29.01,30.4,30.71,32.3,98.0,4.25,80.0,8.33,2.83,0.83,0.89,0.83,1.89,,17.92,2.17,2.84
1189,Superliga (DK),Kristian Pedersen,K. Pedersen,18662,1994-08-04,19.47,6,0,2196.67,112.83,329.0,109.33,9.67,30.83,1.5,140.17,11.17,26.4,27.5,27.17,28.83,26.5,1.0,21.5,4.83,0.67,0.88,,0.0,,,8.17,2.22,
1189,Superliga (DK),Mads Bech Sørensen,M. Bech,18956,1999-01-07,96.67,29,0,10439.21,107.98,1352.97,488.86,42.79,143.0,7.48,631.86,50.28,29.13,31.68,30.94,33.8,107.62,6.03,83.76,13.45,3.66,0.62,0.62,0.93,1.3,1.51,24.07,1.8,2.67
1189,Superliga (DK),Felix Beijmo,F. Beijmo,19068,1998-01-31,95.54,31,1,11216.81,117.4,1709.77,701.16,60.23,250.94,12.45,952.1,72.68,30.32,32.0,32.18,33.8,113.65,6.26,92.81,13.35,4.35,0.61,0.63,1.45,1.2,1.34,33.06,1.85,2.63
1189,Superliga (DK),Jean-Manuel Mbom,J. Mbom,19077,2000-02-24,77.18,23,0,9015.91,116.81,1354.74,566.22,54.52,211.22,11.3,777.43,65.83,28.88,30.38,30.37,32.2,97.91,6.26,81.96,15.87,5.04,0.62,0.66,1.7,1.27,1.44,35.48,1.89,2.73
1189,Superliga (DK),Andreas Poulsen,A. Poulsen,19132,1999-10-13,84.87,22,2,9817.73,115.68,1339.41,570.05,56.36,219.59,11.64,789.64,68.0,29.82,31.3,31.43,33.23,103.91,6.14,91.91,14.68,4.55,0.61,0.67,1.59,1.25,1.31,31.55,1.99,2.74
1189,Superliga (DK),Jann-Fiete Arp,J. Arp,19366,2000-01-06,84.11,28,2,10306.82,122.54,1630.93,590.43,54.93,148.82,9.36,739.25,64.29,28.51,31.06,30.72,33.7,99.21,5.0,79.71,14.43,3.11,0.64,0.68,0.71,1.22,1.51,46.25,1.73,2.65
1189,Superliga (DK),Janni Serra,J. Serra,19485,1998-03-13,32.22,19,1,3809.42,118.21,630.84,224.37,18.63,37.89,2.26,262.26,20.89,26.94,29.46,28.25,30.33,38.58,2.42,31.37,5.58,1.32,0.75,1.05,0.32,1.74,,13.11,2.22,2.85
1189,Superliga (DK),Martin Erlić,M. Erlić,19888,1998-01-24,86.69,18,0,8856.89,102.17,1067.56,378.56,33.5,104.06,5.78,482.61,39.28,28.52,29.92,30.02,31.6,90.56,4.39,71.44,10.0,2.83,0.61,0.71,0.83,1.41,,17.67,2.13,2.93
1189,Superliga (DK),Bartosz Slisz,B. Slisz,20040,1999-03-29,98.89,14,0,12403.79,125.43,2404.29,886.07,72.71,222.5,12.29,1108.57,85.0,27.94,28.94,30.46,31.77,115.86,4.14,99.5,12.71,2.43,0.66,0.74,0.79,1.59,1.85,55.0,1.84,2.69
1189,Superliga (DK),Nicolas Bürgy,N. Bürgy,23178,1995-08-07,95.49,26,2,11081.08,116.05,1600.58,506.69,44.31,115.27,7.12,621.96,51.42,27.6,28.92,29.57,31.23,132.27,4.77,108.5,14.12,3.04,0.68,0.71,0.96,1.47,2.11,34.04,2.08,2.7
1189,Superliga (DK),Daníel Leó Grétarsson,D. Grétarsson,23507,1995-10-02,90.32,26,1,10004.65,110.77,1397.69,497.88,47.5,126.96,7.65,624.85,55.15,28.48,30.66,30.4,32.63,112.27,5.92,90.69,15.42,3.62,0.63,0.76,0.77,1.32,1.54,35.0,2.02,2.54
1189,Superliga (DK),Stefan Velkov,S. Velkov,24884,1996-12-12,98.5,20,0,10440.85,106.0,1285.2,439.2,42.6,162.55,8.05,601.75,50.65,29.79,31.62,31.16,33.23,113.05,5.7,92.8,11.35,3.6,0.62,0.63,1.25,1.19,1.34,24.35,1.97,2.77
1189,Superliga (DK),Mats Köhlert,M. Köhlert,25041,1998-05-02,80.73,21,0,9729.52,120.52,1545.19,749.0,69.76,313.1,16.05,1062.1,85.81,29.7,30.86,31.3,32.67,111.29,7.24,90.71,21.19,4.95,0.66,0.67,1.62,1.21,1.48,37.67,1.82,2.48
1189,Superliga (DK),Lucas Lissens,L. Lissens,26175,2001-07-25,49.16,15,0,5119.87,104.15,543.6,222.0,23.27,89.8,4.93,311.8,28.2,28.46,30.36,29.17,31.4,52.53,3.53,43.4,8.33,2.0,0.69,0.73,0.93,1.29,1.41,13.2,2.17,2.58
1189,Superliga (DK),Jordan Larsson,J. Larsson,26221,1997-06-20,77.91,33,0,9195.36,118.02,1342.36,667.7,65.48,262.55,13.97,930.24,79.45,30.25,32.86,31.81,34.37,96.85,5.82,78.55,14.45,4.36,0.64,0.65,1.27,1.22,1.31,41.21,1.8,2.62
1189,Superliga (DK),Rami Al Hajj,R. Al Hajj,26781,2001-09-17,46.43,20,2,5853.65,126.08,964.5,321.85,27.65,52.85,3.05,374.7,30.7,26.58,28.84,28.2,31.03,65.4,2.5,56.95,7.4,1.5,0.78,0.85,0.15,1.89,,26.05,2.01,2.81
1189,Superliga (DK),Nicolai Poulsen,N. Poulsen,27343,1993-08-15,72.54,20,0,8694.4,119.86,1420.2,387.4,32.85,71.1,3.65,458.5,36.5,27.09,28.62,28.77,30.6,80.8,2.3,70.6,8.05,0.95,0.82,,0.1,,,25.85,2.02,2.84
1189,Superliga (DK),Frederik Tingager,F. Tingager,27344,1993-02-22,65.17,20,0,6908.0,106.01,793.7,289.6,27.4,88.25,5.15,377.85,32.55,27.84,29.4,29.18,31.27,71.95,3.2,57.25,7.55,1.95,0.71,0.72,0.8,1.5,1.5,14.6,2.24,2.89
1189,Superliga (DK),Gift Links,G. Links,27347,1998-10-02,91.91,31,1,10546.81,114.76,1633.19,745.13,68.03,301.74,15.68,1046.87,83.71,30.24,32.2,31.92,34.0,116.19,8.9,97.23,20.94,6.81,0.6,0.62,2.19,1.15,1.3,41.87,1.76,2.54
1189,Superliga (DK),Daniel Anyembe,D. Anyembe,27375,1998-07-22,91.91,29,0,9946.24,108.21,1275.41,397.59,37.66,115.17,6.41,512.76,44.07,28.49,31.04,30.34,32.6,104.1,4.72,85.28,9.41,2.79,0.59,0.66,0.55,1.17,1.35,23.69,1.9,2.84
1189,Superliga (DK),Nicklas Røjkjær,N. Røjkjær,27377,1998-07-24,96.7,19,3,13206.84,136.58,2798.42,1006.21,83.21,190.0,11.63,1196.21,94.84,27.18,28.54,29.57,30.97,139.84,3.42,122.11,17.37,1.79,0.8,0.84,0.47,1.7,,67.0,1.79,2.59
1189,Superliga (DK),Mads Larsen,M. Larsen,27378,2001-09-20,72.26,29,3,9548.86,132.14,1963.14,582.34,48.38,87.52,5.79,669.86,54.17,26.83,28.6,28.99,31.67,101.52,3.0,92.72,9.48,2.07,0.61,0.63,0.31,1.41,1.41,35.93,1.87,2.71
1189,Superliga (DK),Patrick Hessellund Egelund,P. Egelund,27380,2000-08-02,35.92,15,0,4430.93,123.34,666.47,283.6,28.33,121.87,6.4,405.47,34.73,29.13,31.04,30.08,32.1,49.27,3.33,41.53,8.0,2.6,0.64,0.64,0.87,1.36,1.53,17.6,2.18,3.14
1189,Superliga (DK),James Gomez,J. Gomez,27408,2001-11-14,62.51,11,1,6816.18,109.04,893.55,267.18,26.09,80.73,4.55,347.91,30.64,28.36,30.5,29.67,32.27,68.09,2.91,54.82,7.27,1.45,0.71,0.79,0.64,1.46,,15.36,2.24,
1189,Superliga (DK),Gustav Ølsted Marcussen,G. Marcussen,27420,1998-06-12,75.73,26,3,9024.65,119.17,1482.12,605.69,51.54,143.65,8.31,749.35,59.85,28.04,30.2,30.03,31.87,103.0,5.0,89.65,13.35,3.35,0.67,0.73,0.96,1.68,1.82,34.92,1.9,2.79
1189,Superliga (DK),Adam Sørensen,A. Sørensen,27424,2000-11-11,61.4,26,2,7147.92,116.41,1021.27,554.81,55.65,257.69,13.96,812.5,69.62,30.65,32.6,31.83,34.27,81.69,7.42,70.42,15.85,5.42,0.62,0.65,2.46,1.25,1.35,28.0,1.89,2.59
1189,Superliga (DK),Nikolas Langberg Dyhr,N. Dyhr,27435,2001-06-18,89.1,31,0,9451.23,106.07,1172.81,452.42,42.9,151.71,8.29,604.13,51.19,28.96,31.06,30.75,33.33,96.55,5.1,82.97,15.23,3.39,0.59,0.64,1.06,1.29,1.44,21.03,1.96,2.77
1189,Superliga (DK),Oliver Villadsen,O. Villadsen,27436,2001-11-16,64.35,30,0,7472.17,116.12,1128.87,468.87,44.93,185.5,9.87,654.37,54.8,29.28,32.4,30.7,34.17,75.03,5.1,64.27,11.57,3.6,0.64,0.65,1.9,1.18,1.26,25.43,1.87,2.71
1189,Superliga (DK),Moses Opondo,M. Opondo,27449,1997-10-28,58.64,15,2,7072.73,120.61,1138.0,405.53,35.4,84.8,5.07,490.33,40.47,27.35,29.26,28.91,31.53,77.07,3.8,65.67,8.67,2.47,0.71,0.82,0.87,1.41,1.52,23.2,2.11,2.74
1189,Superliga (DK),Mads Frøkjær-Jensen,M. Frøkjær-Jensen,27450,1999-07-29,73.88,12,0,9464.33,128.11,1521.83,655.58,61.58,245.83,13.58,901.42,75.17,29.83,30.94,31.73,33.2,86.08,5.17,72.5,13.25,3.92,0.66,0.74,1.58,1.19,1.64,42.0,1.85,2.94
1189,Superliga (DK),André Römer,A. Rømer,27456,1993-07-18,42.03,23,0,5087.65,121.06,826.26,227.78,19.35,36.04,1.78,263.83,21.13,26.31,28.92,27.7,30.63,56.57,1.83,50.0,5.22,0.83,0.7,0.74,0.04,,,17.43,2.14,2.89
1189,Superliga (DK),Mathias Peter Greve Petersen,M. Greve,27462,1995-02-11,92.47,29,0,11244.86,121.6,1662.69,528.41,46.03,79.03,5.41,607.45,51.45,26.39,28.1,28.6,30.9,107.41,4.34,88.45,14.38,2.86,0.65,0.65,0.41,1.35,1.54,42.28,1.84,2.78
1189,Superliga (DK),Frederik Lauenborg,F. Lauenborg,27463,1997-05-18,31.02,22,0,3891.73,125.46,697.5,253.09,19.77,46.64,2.59,299.73,22.36,26.86,29.36,27.93,30.97,43.0,1.68,36.64,4.82,0.82,0.68,0.83,0.18,1.73,,13.36,2.11,2.99
1189,Superliga (DK),Mark Brink Christensen,M. Brink,27472,1998-03-15,73.52,26,3,9406.85,127.95,1575.65,499.27,41.08,100.92,5.23,600.19,46.31,27.45,30.02,29.48,32.2,97.19,3.23,85.96,10.58,2.42,0.67,0.69,0.58,1.32,1.58,26.58,1.94,2.85
1189,Superliga (DK),Svenn Crone,S. Crone,27473,1995-05-20,82.31,28,2,10232.0,124.31,1696.89,779.14,62.93,230.5,12.61,1009.64,75.54,28.54,29.64,30.23,31.87,110.89,6.04,93.68,16.04,4.32,0.66,0.7,1.46,1.39,1.48,40.18,1.85,2.57
1189,Superliga (DK),Mads Emil Madsen,M. Emil Madsen,27478,1998-01-14,78.57,30,0,10162.3,129.34,1791.67,594.57,50.9,133.17,8.5,727.73,59.4,27.74,29.6,29.67,31.77,93.0,2.8,76.5,9.43,1.97,0.73,0.77,0.3,1.52,1.52,32.7,1.91,2.77
1189,Superliga (DK),Rasmus Carstensen,R. Carstensen,27482,2000-11-10,59.9,23,1,7329.22,122.35,1251.91,598.74,48.52,178.78,9.3,777.52,57.83,29.14,30.54,30.71,32.53,78.52,5.3,66.35,14.17,3.61,0.61,0.68,1.09,1.45,1.57,28.96,1.95,2.71
1189,Superliga (DK),Nicolai Vallys,N. Vallys,27483,1996-09-04,90.19,31,0,10859.45,120.4,1877.19,771.97,68.42,211.1,12.81,983.06,81.23,28.6,30.12,30.49,32.43,113.26,6.52,97.03,17.61,4.71,0.63,0.65,1.23,1.26,1.36,43.0,1.73,2.71
1189,Superliga (DK),Rasmus Hjorth Vinderslev,R. Vinderslev,27493,1997-08-12,63.92,25,1,7807.32,122.15,1405.76,370.84,32.6,69.28,3.92,440.12,36.52,26.76,29.26,28.42,31.1,86.56,2.8,72.72,8.12,1.56,0.67,0.67,0.56,1.34,,26.72,1.93,2.92
1189,Superliga (DK),Anders Kvindebjerg Jacobsen,A. Jacobsen,27494,1989-10-27,51.24,8,0,6022.25,117.53,849.75,334.0,36.38,145.75,7.62,479.75,44.0,29.85,30.88,31.05,32.1,56.88,5.12,47.88,7.88,2.75,0.67,0.67,1.38,1.38,1.73,27.75,2.08,2.77
1189,Superliga (DK),John Björkengren,J. Björkengren,28105,1998-12-09,98.23,30,0,11911.6,121.26,2132.33,803.4,70.87,197.1,11.7,1000.5,82.57,28.38,29.88,30.91,32.5,137.87,5.27,117.7,20.7,3.03,0.64,0.7,0.7,1.3,1.43,51.83,1.92,2.59
1189,Superliga (DK),Jeppe Andrup Andersen,J. Andersen,28113,1992-12-06,31.46,11,2,3916.82,124.49,602.45,150.55,14.09,32.09,1.55,182.64,15.64,26.58,28.14,27.63,29.53,42.64,1.36,39.0,2.64,0.64,0.88,,0.09,,,9.55,2.17,3.0
1189,Superliga (DK),Rasmus Steensbæk Lauritsen,R. Lauritsen,28176,1996-02-27,87.52,9,0,9115.0,104.15,970.67,302.11,27.33,62.22,3.44,364.33,30.78,26.7,28.06,28.27,30.03,86.0,3.44,72.89,8.22,1.22,0.91,,0.22,,,14.0,2.31,3.28
1189,Superliga (DK),Magnus Jensen,M. Jensen,28835,1996-10-27,97.41,27,2,10373.81,106.5,1268.59,393.52,36.78,113.0,6.0,506.52,42.78,28.37,30.82,30.18,32.73,114.59,5.19,92.15,12.48,4.0,0.66,0.66,0.96,1.34,1.57,19.81,2.05,2.73
