competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1265,Primeira Liga (PT),8729,Luís Miguel Afonso Fernandes,Pizzi,1989-10-06,33.78,9.32,8.44,23,23,0,385.0,16.74,0.13,0.78,2.87,17.14,0.04,0.26,0.43,2.6,1.0,1.04,6.23,0.09,0.52,0.17,1.04,5.74,2.39,4.61,3.7,0.22,1.5,1.26,7.53
1265,Primeira Liga (PT),8790,Rafael Alexandre Fernandes Ferreira da Silva,Rafa Silva,1993-05-17,62.67,18.95,13.6,16,16,0,606.0,37.88,0.69,1.81,5.06,13.37,0.44,1.15,1.19,3.14,7.06,2.81,7.42,0.06,0.16,0.31,0.83,19.06,7.38,11.44,5.38,0.69,1.68,4.12,10.89
1265,Primeira Liga (PT),8791,Luís Rafael Soares Alves,Rafa Soares,1995-05-09,79.07,20.69,20.13,24,23,1,480.0,20.87,0.3,1.46,3.78,18.13,0.43,2.08,1.0,4.79,2.09,2.04,9.79,0.26,1.25,0.7,3.33,5.35,2.52,6.7,5.39,0.7,5.38,1.61,7.71
1265,Primeira Liga (PT),8983,Ricardo Jorge Luz Horta,Ricardo Horta,1994-09-15,83.94,28.66,18.6,28,28,0,1348.0,48.14,0.86,1.78,6.96,14.47,0.43,0.89,1.18,2.45,5.68,4.32,8.98,0.07,0.15,0.29,0.59,22.68,9.07,16.61,6.04,0.64,1.79,4.43,9.2
1265,Primeira Liga (PT),9195,Rodrigo Cunha Pereira de Pinho,Rodrigo Pinho,1991-05-30,46.52,10.49,12.39,28,27,1,557.0,20.63,0.37,1.8,2.3,11.13,0.07,0.36,0.74,3.59,5.33,1.41,6.82,0.0,0.0,0.04,0.18,9.56,3.26,5.85,2.04,0.37,3.38,2.11,10.23
1265,Primeira Liga (PT),9354,Rúben Afonso Borges Semedo,Rúben Semedo,1994-04-04,94.1,19.8,26.33,9,9,0,121.0,13.44,0.78,5.78,3.22,23.97,0.0,0.0,0.56,4.13,3.0,0.33,2.48,0.78,5.79,0.78,5.79,1.89,1.67,3.0,9.67,1.22,10.11,0.0,0.0
1265,Primeira Liga (PT),9385,Rui Tiago Dantas da Silva,Rui Silva,1994-02-07,99.66,32.28,21.24,32,31,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),9703,Seko Mohamed Fofana,S. Fofana,1995-05-07,32.72,8.02,7.62,12,11,1,147.0,13.36,0.36,2.72,1.91,14.29,0.0,0.0,0.36,2.72,2.0,0.55,4.08,0.18,1.36,0.45,3.4,4.64,2.36,4.64,4.0,0.18,1.57,1.18,8.84
1265,Primeira Liga (PT),9734,Sergi Gómez Solà,Sergi Gómez,1992-03-28,95.48,22.04,27.11,28,28,0,330.0,11.79,0.64,5.45,3.21,27.27,0.11,0.91,0.68,5.76,1.57,0.21,1.82,0.57,4.85,0.61,5.15,1.54,0.86,2.11,8.36,1.93,17.09,0.14,1.21
1265,Primeira Liga (PT),10246, Theoson-Jordan  Siebatcheu,j.Siebatcheu,1996-04-26,62.85,13.51,17.9,22,22,0,780.0,35.45,0.32,0.9,3.95,11.15,0.09,0.26,0.82,2.31,7.0,2.82,7.95,0.0,0.0,0.0,0.0,17.82,4.95,12.09,3.09,0.45,2.97,3.5,9.87
1265,Primeira Liga (PT),10253,Thiago Emiliano da Silva,Thiago Silva,1984-09-22,76.82,22.68,16.99,8,7,1,48.0,6.86,0.14,2.08,1.43,20.83,0.0,0.0,0.29,4.17,0.29,0.0,0.0,0.29,4.17,0.29,4.17,2.29,0.57,1.71,3.14,0.29,6.0,0.14,2.08
1265,Primeira Liga (PT),10342,Tiago Rafael Maia da Silva,Tiago Silva,1993-06-02,76.03,17.83,15.77,4,3,1,80.0,26.67,0.67,2.5,4.0,15.0,0.33,1.25,1.0,3.75,3.0,1.0,3.75,0.0,0.0,0.33,1.25,10.0,4.0,6.0,8.33,1.0,4.09,3.0,11.25
1265,Primeira Liga (PT),10459,António Manuel Fernandes Mendes,Tomané,1992-10-23,72.85,14.86,22.24,29,28,1,1158.0,41.36,0.54,1.3,5.04,12.18,0.07,0.17,1.25,3.02,6.21,2.25,5.44,0.04,0.09,0.11,0.26,18.0,6.32,9.64,4.64,0.14,0.84,4.21,10.19
1265,Primeira Liga (PT),10749,Vítor Hugo Gomes da Silva,Vítor Gomes,1987-12-25,43.23,9.75,12.43,6,6,0,186.0,31.0,0.67,2.15,4.17,13.44,0.5,1.61,1.67,5.38,4.0,1.17,3.76,0.33,1.08,0.33,1.08,6.83,8.33,8.5,10.5,1.17,5.14,3.17,10.21
1265,Primeira Liga (PT),11220,Marcos Paulo Mesquita Lopes,Rony Lopes,1995-12-28,68.83,17.03,18.1,16,16,0,644.0,40.25,0.69,1.71,4.62,11.49,0.0,0.0,1.12,2.79,6.06,2.88,7.14,0.0,0.0,0.06,0.16,16.81,7.62,13.81,5.56,0.69,1.84,4.62,11.49
1265,Primeira Liga (PT),11234,Duplexe Tchamba Bangou,D. Tchamba,1998-07-10,90.94,19.51,24.93,5,5,0,70.0,14.0,1.0,7.14,3.2,22.86,0.4,2.86,1.2,8.57,1.6,0.0,0.0,0.6,4.29,0.2,1.43,2.2,1.0,3.2,9.4,2.2,16.92,0.0,0.0
1265,Primeira Liga (PT),11265,Miguel Ângelo da Silva Rocha,Xeka,1994-11-10,58.77,16.14,15.3,12,12,0,350.0,29.17,0.67,2.29,4.67,16.0,0.08,0.29,1.42,4.86,4.67,1.75,6.0,0.5,1.71,0.5,1.72,9.5,5.17,7.75,8.42,1.25,5.42,1.83,6.29
1265,Primeira Liga (PT),11431,Ghislain Konan,G. Konan,1995-12-27,97.57,24.52,24.23,30,29,1,630.0,21.72,0.93,4.29,4.0,18.41,0.62,2.86,0.97,4.44,3.03,0.86,3.97,0.52,2.38,0.45,2.06,4.48,2.21,5.28,7.1,1.41,8.02,0.86,3.97
1265,Primeira Liga (PT),12196,Jonathan Panzo,J. Panzo,2000-10-25,86.94,20.47,24.04,14,14,0,220.0,15.71,0.57,3.64,3.43,21.82,0.29,1.82,1.07,6.82,2.29,0.64,4.09,0.86,5.45,0.36,2.27,2.43,1.57,3.5,9.64,2.36,14.78,0.36,2.27
1265,Primeira Liga (PT),12249,Javier Sánchez de Felipe,Javi Sánchez,1997-03-14,90.54,23.84,23.32,15,15,0,210.0,14.0,0.67,4.76,3.0,21.43,0.27,1.9,1.2,8.57,2.2,0.13,0.95,0.73,5.24,0.93,6.67,1.87,1.2,2.53,9.87,2.2,15.69,0.2,1.43
1265,Primeira Liga (PT),12464,Rafik Guitane,R. Guitane,1999-05-26,66.03,18.5,16.71,30,30,0,1163.0,38.77,0.67,1.72,5.3,13.67,0.17,0.43,1.0,2.58,3.7,3.37,8.68,0.03,0.09,0.33,0.86,17.2,7.17,13.57,2.83,0.2,1.03,4.7,12.12
1265,Primeira Liga (PT),12649,Pablo Rosario,P. Rosario,1997-01-07,69.22,20.64,15.96,22,22,0,442.0,20.09,0.86,4.3,3.27,16.29,0.14,0.68,0.77,3.85,2.55,1.23,6.11,0.0,0.0,0.5,2.49,7.32,2.68,5.91,5.86,0.73,3.94,1.77,8.82
1265,Primeira Liga (PT),12783,Gonçalo Mendes Paciencia,Gonçalo Paciência,1994-08-01,48.03,12.94,11.21,12,11,1,281.0,25.55,0.27,1.07,3.55,13.88,0.18,0.71,1.18,4.63,2.73,1.45,5.7,0.0,0.0,0.0,0.0,12.36,3.73,6.27,0.73,0.0,0.0,1.82,7.12
1265,Primeira Liga (PT),12812,Yann Karamoh,Y. Karamoh,1998-07-08,18.05,4.43,5.58,1,1,0,15.0,15.0,1.0,6.67,2.0,13.33,0.0,0.0,1.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),12903,Marios Vrousai,M. Vrousai,1998-07-02,87.92,22.83,24.52,31,31,0,1077.0,34.74,1.97,5.66,5.81,16.71,0.42,1.21,1.61,4.64,5.0,1.39,3.99,0.61,1.76,1.39,3.99,7.74,5.06,8.45,13.16,2.29,7.23,1.39,3.99
1265,Primeira Liga (PT),13279,Renan Ribeiro,Renan Ribeiro,1990-03-23,100.64,23.66,25.41,32,31,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),13285,Jovane Eduardo Borges Cabral,Jovane Cabral,1998-06-14,67.68,16.36,16.63,27,26,1,920.0,35.38,1.08,3.04,5.15,14.57,0.12,0.33,1.54,4.35,4.54,2.69,7.61,0.04,0.11,0.31,0.87,12.65,6.62,8.96,6.92,0.81,2.83,3.15,8.91
1265,Primeira Liga (PT),13330,Jérémy Livolant,J. Livolant,1998-01-09,92.21,18.58,25.26,33,32,1,1627.0,50.84,1.03,2.03,6.75,13.28,0.31,0.61,2.22,4.36,9.28,3.5,6.88,0.09,0.18,0.44,0.86,19.75,7.56,15.53,6.69,0.69,1.93,6.22,12.23
1265,Primeira Liga (PT),13354,Yanis Begraoui,Y. Begraoui,2001-07-04,86.67,23.63,22.02,34,34,0,1493.0,43.91,0.44,1.0,6.24,14.2,0.15,0.33,1.68,3.82,7.76,3.26,7.43,0.06,0.13,0.21,0.47,21.56,7.59,15.65,3.0,0.35,1.44,3.97,9.04
1265,Primeira Liga (PT),13477,Diogo Meireles Costa,Diogo Costa,1999-09-19,97.56,28.62,22.92,33,30,3,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),13495,Carlos Alexandre Reis Pinto,Alex Pinto,1998-07-08,51.79,12.46,15.99,7,7,0,100.0,14.29,0.57,4.0,2.14,15.0,0.0,0.0,0.43,3.0,2.86,1.0,7.0,0.29,2.0,0.43,3.0,4.86,1.14,3.57,6.71,0.43,4.16,1.29,9.0
1265,Primeira Liga (PT),13919,Naïs Djouahra,N. Djouahra,1999-11-23,86.22,22.3,22.74,34,33,1,1134.0,34.36,0.64,1.85,4.3,12.52,0.42,1.23,1.18,3.44,6.0,3.03,8.82,0.09,0.26,0.33,0.97,14.36,6.03,11.97,8.06,0.76,3.05,3.67,10.67
1265,Primeira Liga (PT),13976,Paulo André Rodrigues de Oliveira,Paulo Oliveira,1992-01-08,54.17,18.92,10.46,17,17,0,89.0,5.24,0.35,6.74,0.94,17.98,0.06,1.12,0.0,0.0,0.88,0.12,2.25,0.29,5.62,0.18,3.37,0.82,0.29,1.18,3.24,1.0,20.86,0.0,0.0
1265,Primeira Liga (PT),13987,Giorgi Kochorashvili,G. Kochorashvili,1999-06-29,39.79,12.64,8.41,18,17,1,324.0,19.06,0.71,3.7,3.41,17.9,0.47,2.47,0.53,2.78,2.47,1.12,5.86,0.18,0.93,0.24,1.23,6.0,3.41,5.94,5.29,1.24,7.55,1.35,7.1
1265,Primeira Liga (PT),14013,João Manuel Neves Virginia,João Virginia,1999-10-10,100.56,32.22,22.12,2,2,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),14024,Pedro António Pereira Gonçalves,Pedro Gonçalves,1998-06-28,79.78,26.23,17.07,27,26,1,1148.0,44.15,0.73,1.66,6.85,15.51,0.08,0.17,1.08,2.44,6.12,3.35,7.58,0.12,0.26,0.38,0.87,19.12,10.31,13.38,5.46,0.73,2.4,4.15,9.41
1265,Primeira Liga (PT),14273,Tom van De Looi,T. van de Looi,1999-07-02,94.93,24.2,23.79,32,31,1,1044.0,33.68,1.32,3.93,5.84,17.34,0.19,0.57,1.16,3.45,4.97,1.35,4.02,0.35,1.05,0.74,2.2,9.48,3.68,7.29,10.97,1.97,6.34,2.39,7.09
1265,Primeira Liga (PT),14346,Sydney van Hooijdonk,S. van Hooijdonk,2000-02-06,44.76,12.15,10.34,9,9,0,212.0,23.56,0.11,0.47,2.0,8.49,0.0,0.0,1.22,5.19,4.11,1.22,5.19,0.0,0.0,0.0,0.0,11.56,4.67,5.33,1.0,0.22,2.14,2.11,8.96
1265,Primeira Liga (PT),14875,Jakub Brabec,J. Brabec,1992-08-06,93.92,23.88,27.05,25,25,0,430.0,17.2,0.76,4.42,3.76,21.86,0.16,0.93,0.92,5.35,2.88,0.4,2.33,1.16,6.74,0.64,3.72,2.44,1.04,3.16,12.32,2.88,17.37,0.32,1.86
1265,Primeira Liga (PT),15185,Georgios Vagiannidis,G. Vagiannidis,2001-09-12,66.16,22.03,14.48,22,21,1,378.0,18.0,1.0,5.56,3.0,16.67,0.19,1.06,0.95,5.29,3.86,0.71,3.97,0.1,0.53,0.48,2.65,5.52,3.14,5.9,4.86,0.81,6.23,0.81,4.5
1265,Primeira Liga (PT),15295,Fotis Ioannidis,F. Ioannidis,2000-01-10,40.83,13.13,8.67,13,13,0,244.0,18.77,0.54,2.87,3.15,16.8,0.15,0.82,0.46,2.46,3.92,0.92,4.92,0.0,0.0,0.08,0.41,9.69,4.46,5.38,1.54,0.23,2.48,2.15,11.48
1265,Primeira Liga (PT),15373,Georgios Liavas,G. Liavas,2001-02-12,37.91,9.1,11.59,24,24,0,610.0,25.42,0.71,2.79,3.29,12.95,0.17,0.66,0.88,3.44,1.92,1.79,7.05,0.17,0.66,0.33,1.31,6.21,5.17,7.58,9.92,1.33,5.91,3.08,12.13
1265,Primeira Liga (PT),15485,Orest Lebedenko,O. Lebedenko,1998-09-23,40.05,10.0,8.37,14,13,1,144.0,11.08,0.31,2.78,2.23,20.14,0.08,0.7,0.77,6.94,1.77,0.38,3.47,0.15,1.39,0.69,6.25,2.54,1.69,2.46,4.08,0.92,8.82,0.23,2.08
1265,Primeira Liga (PT),16008,Tiago Magalhães Sá,Tiago Sá,1995-01-11,98.02,30.08,19.79,1,1,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),16011,Murilo De Souza Costa,Murilo,1994-10-31,86.84,22.03,21.4,32,32,0,1189.0,37.16,1.19,3.2,4.66,12.53,0.25,0.67,1.88,5.05,5.41,3.03,8.16,0.06,0.17,0.19,0.5,15.56,6.53,12.94,4.5,0.31,1.71,4.28,11.52
1265,Primeira Liga (PT),16014,Francisco António Machado Mota de Castro Trincão,Francisco Trincão,1999-12-29,91.74,29.81,19.68,34,33,1,1522.0,46.12,1.12,2.43,6.64,14.39,0.24,0.53,1.48,3.22,9.03,2.73,5.91,0.06,0.13,0.27,0.59,20.52,10.3,13.45,5.21,0.88,2.29,4.09,8.87
1265,Primeira Liga (PT),16032,Diogo Filipe Costa Rocha,Rochinha,1995-05-03,13.06,3.82,2.97,1,1,0,9.0,9.0,0.0,0.0,1.0,11.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,11.11
1265,Primeira Liga (PT),16058,Daniel Alexis Leite Figueira,Dani Figueira,1998-07-20,93.89,22.75,23.57,10,10,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),16060,Marcelo dos Santos Ferreira,Marcelo,1989-07-27,88.73,20.94,25.21,12,12,0,157.0,13.08,0.67,5.09,3.0,22.93,0.25,1.91,0.67,5.1,2.5,0.08,0.64,1.0,7.64,0.25,1.91,1.08,1.58,1.33,8.83,2.5,19.35,0.0,0.0
1265,Primeira Liga (PT),16066,Rafael Avelino Pereira Pinto Barbosa,R. Barbosa,1996-03-29,54.17,13.02,14.7,13,13,0,378.0,29.08,0.69,2.38,3.08,10.58,0.08,0.26,1.0,3.44,4.46,2.23,7.67,0.08,0.26,0.15,0.53,12.46,3.85,8.08,4.23,0.38,4.84,3.08,10.58
1265,Primeira Liga (PT),16084,Charles Marcelo da Silva,Charles,1994-02-04,100.81,27.22,22.08,19,17,2,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),16103,André Filipe Magalhães Ribeiro Ferreira,André Ferreira,1996-05-29,98.87,24.34,28.9,22,20,2,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),16156,Lucas Oliveira de França,Lucas França,1996-01-19,99.55,17.81,27.28,6,5,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1265,Primeira Liga (PT),16180,Matheus Reis de Lima,Matheus Reis,1995-02-18,48.51,16.22,10.57,8,7,1,84.0,12.0,0.57,4.76,1.57,13.09,0.14,1.19,0.43,3.57,2.43,0.43,3.57,0.14,1.19,0.29,2.38,3.14,2.0,3.29,4.43,1.14,14.95,0.71,5.95
1265,Primeira Liga (PT),16181,Toni Borevković,T. Borevković,1997-06-18,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Primeira Liga (PT),16183,Nuno Miguel Gomes dos Santos,Nuno Santos,1995-02-13,18.68,6.15,3.12,4,4,0,24.0,6.0,0.25,4.17,0.25,4.17,0.0,0.0,0.5,8.33,1.0,0.0,0.0,0.0,0.0,0.5,8.33,2.0,1.25,2.0,2.0,0.25,10.0,1.25,20.83
