competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count,pass_count_goalwithin10s,pass_count_shotwithin10s,pass_count_attempted_total,pass_count_attempted,pass_count_completed,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted,pass_count_onetouch_attempted,pass_count_quickpass_attempted,pass_count_onetouch_dangerous_attempted,pass_count_quickpass_dangerous_attempted,passopportunity_count_linebreak,pass_count_linebreak_attempted,pass_count_linebreak_completed,passopportunity_count_torun,pass_count_torun_attempted,pass_count_torun_completed,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s,pass_count_torun_goalwithin10s,passopportunity_count_dangerous,pass_count_dangerous_attempted,pass_pct_dangerous_completed,pass_count_dangerous_completed,pass_count_difficultpass_attempted
1196,Super League (CH),11971,Dylan Bronn,D. Bronn,1995-06-19,94.27,25.89,25.54,14,14,0,1560.0,111.43,0.29,0.79,615.0,43.93,39.29,89.43,92.45,18.59,2.5,6.86,11.79,0.14,0.0,32.79,9.36,7.43,11.36,4.79,3.86,80.6,84.74,0.07,0.07,1.64,0.57,12.5,0.07,4.14
1196,Super League (CH),12238,Willem Geubbels,W. Geubbels,2001-08-16,79.19,15.66,22.23,3,3,0,100.0,33.33,0.0,2.0,31.0,10.33,5.33,51.61,61.01,14.19,0.33,2.33,1.33,1.0,0.33,1.0,0.0,0.0,17.67,5.33,3.0,56.25,58.46,1.67,0.0,17.67,5.0,53.33,2.67,5.33
1196,Super League (CH),12412,Christian Fassnacht,C. Fassnacht,1993-11-11,76.67,22.54,18.19,33,33,0,1675.0,50.76,0.27,1.52,582.0,17.64,13.7,77.66,79.86,12.51,0.45,6.73,3.09,1.12,0.52,2.48,0.58,0.39,17.91,5.91,4.09,69.23,70.54,0.79,0.21,13.61,3.52,60.35,2.12,4.0
1196,Super League (CH),12452,Florent Mollet,F. Mollet,1991-11-19,55.8,15.11,15.04,23,23,0,1717.0,74.65,0.09,1.26,557.0,24.22,21.52,88.87,87.61,12.92,0.83,7.0,5.7,0.48,0.48,7.91,1.96,1.7,15.22,5.78,4.96,85.71,80.01,0.7,0.04,10.13,2.04,59.57,1.22,2.96
1196,Super League (CH),12591,Karlo Letica,K. Letica,1997-02-11,97.65,24.86,25.43,37,37,0,1600.0,43.24,0.0,0.03,542.0,14.65,10.84,73.99,83.81,28.01,3.49,4.22,0.78,0.0,0.0,17.65,4.11,1.73,5.62,2.03,1.92,94.67,90.32,0.0,0.0,0.0,0.0,,0.0,1.84
1196,Super League (CH),12624,Rayan Ny Aina Arnaldo Raveloson,R. Raveloson,1997-01-16,66.21,18.85,15.95,23,23,0,1976.0,85.91,0.17,1.3,589.0,25.61,21.61,84.38,87.23,16.13,1.57,7.61,3.96,0.61,0.26,14.52,3.39,2.04,14.91,5.39,4.43,82.26,80.31,0.39,0.13,9.04,1.78,46.34,0.83,3.91
1196,Super League (CH),12667,Saulo Decarli,S. Decarli,1992-02-04,78.99,17.99,20.63,11,11,0,473.0,43.0,0.0,0.09,206.0,18.73,13.73,73.3,81.51,21.31,2.45,8.27,1.45,0.18,0.0,10.36,3.0,1.73,4.36,1.45,1.09,75.0,80.11,0.09,0.0,1.09,0.27,33.33,0.09,4.27
1196,Super League (CH),12742,Marcos Robson Cipriano,Marquinhos Cipriano,1999-02-09,52.92,13.93,13.7,2,2,0,105.0,52.5,0.0,0.0,34.0,17.0,13.5,79.41,79.56,16.78,1.0,3.0,6.0,0.5,1.0,7.5,1.0,1.0,13.5,4.0,3.5,87.5,61.77,0.0,0.0,15.0,2.5,40.0,1.0,4.5
1196,Super League (CH),12989,Lawrence Ati Zigi,L. Ati Zigi,1996-11-29,98.89,21.74,25.32,35,35,0,2581.0,73.74,0.0,0.14,717.0,20.49,13.63,66.53,79.58,29.4,4.86,3.54,1.57,0.0,0.0,30.69,6.94,2.66,9.43,2.69,2.37,88.3,91.37,0.0,0.0,0.0,0.0,,0.0,3.77
1196,Super League (CH),13030,Edimilson Fernandes Ribeiro,E. Fernandes,1996-04-15,83.27,24.18,19.4,27,27,0,3668.0,135.85,0.26,2.96,1098.0,40.67,36.0,88.52,88.75,18.76,5.26,7.52,10.22,0.3,0.56,25.52,5.67,4.59,20.41,7.56,6.44,85.29,79.69,0.93,0.04,16.78,3.52,62.11,2.19,5.19
1196,Super League (CH),13177,Houboulang Mendes,Houboulang Mendes,1998-05-04,65.03,18.16,17.26,16,16,0,931.0,58.19,0.38,0.56,353.0,22.06,16.25,73.66,78.94,16.96,1.12,5.88,6.12,0.56,0.25,12.88,5.25,3.81,13.62,5.56,4.31,77.53,76.86,0.12,0.06,8.56,2.69,20.93,0.56,5.81
1196,Super League (CH),13181,Matthias Phaëton,M. Phaeton,2000-01-08,67.54,17.45,15.65,24,24,0,1529.0,63.71,0.12,2.38,404.0,16.83,13.21,78.47,79.96,12.53,0.46,2.92,2.0,0.38,0.21,3.71,0.75,0.46,24.12,6.08,4.38,71.92,72.44,1.04,0.08,20.92,4.58,61.82,2.83,3.54
1196,Super League (CH),13353,Lamine Fomba,L. Fomba,1998-01-26,63.99,18.18,17.04,33,33,0,2604.0,78.91,0.3,1.64,766.0,23.21,19.79,85.25,87.24,16.02,1.36,5.73,4.15,0.39,0.36,11.27,2.64,2.09,14.27,5.88,4.73,80.41,80.62,0.76,0.09,10.03,1.73,66.67,1.15,3.15
1196,Super League (CH),13386,Florian Ayé,F. Ayé,1997-01-19,79.53,23.32,20.94,26,26,0,880.0,33.85,0.19,1.15,313.0,12.04,9.46,78.59,77.5,12.67,0.35,5.58,1.65,1.15,0.54,0.88,0.27,0.19,13.69,4.58,3.35,73.11,74.32,0.58,0.08,10.12,2.81,71.23,2.0,2.92
1196,Super League (CH),13527,Jan Kronig,J. Kronig,2000-06-24,96.67,26.17,25.72,36,36,0,3702.0,102.83,0.11,0.83,1462.0,40.61,35.89,88.37,90.21,20.33,3.94,6.14,6.14,0.25,0.06,28.03,7.25,5.39,16.17,5.86,4.94,84.36,81.82,0.36,0.06,2.69,0.72,50.0,0.36,5.58
1196,Super League (CH),13740,Julian  von Moos,J. von Moos,2001-04-01,67.16,17.47,18.27,23,23,0,864.0,37.57,0.22,1.65,238.0,10.35,7.26,70.17,68.95,12.42,0.22,2.91,1.35,0.87,0.48,1.13,0.26,0.13,18.35,5.35,3.48,65.04,63.9,1.04,0.17,16.3,4.13,58.95,2.43,3.87
1196,Super League (CH),14016,Yan Valery,Y. Valery,1999-02-22,71.0,21.85,17.5,14,14,0,1595.0,113.93,0.43,2.57,501.0,35.79,28.57,79.84,81.81,16.07,1.79,6.14,7.07,1.43,0.29,24.21,6.29,5.07,32.57,10.57,8.29,78.38,74.95,0.93,0.14,18.64,4.36,42.62,1.86,8.57
1196,Super League (CH),14134,Samuel Mráz,S. Mráz,1997-05-13,38.39,11.17,9.67,35,35,0,704.0,20.11,0.06,0.49,227.0,6.49,5.03,77.53,80.9,12.45,0.17,2.49,1.2,0.34,0.26,0.6,0.2,0.2,8.06,2.66,1.89,70.97,75.84,0.31,0.06,6.23,1.37,64.58,0.89,1.34
1196,Super League (CH),14242,Hicham Mahou,H. Mahou,1999-07-02,49.16,14.53,11.37,22,22,0,1491.0,67.77,0.14,2.0,427.0,19.41,16.45,84.78,83.39,14.88,1.32,5.0,3.05,0.59,0.14,7.0,1.73,1.36,22.5,6.0,4.5,75.0,69.92,0.82,0.05,18.5,3.86,63.53,2.45,3.68
1196,Super League (CH),14434,Lukas Görtler,L. Görtler,1994-06-15,84.44,18.66,21.52,33,33,0,3119.0,94.52,0.36,2.24,945.0,28.64,21.39,74.71,73.63,16.57,2.12,8.36,5.33,1.18,1.48,14.03,4.09,2.58,22.82,8.67,5.85,67.48,63.33,1.03,0.27,19.45,5.97,53.3,3.18,9.79
1196,Super League (CH),14538,Hannes Delcroix,H. Delcroix,1999-02-28,88.52,26.64,21.64,14,14,0,1355.0,96.79,0.07,0.79,555.0,39.64,35.79,90.27,89.48,17.14,2.57,8.07,12.64,0.07,0.29,21.71,7.21,5.71,15.57,7.14,6.0,84.0,79.3,0.29,0.0,4.14,0.79,54.55,0.43,5.29
1196,Super League (CH),14671,Chris Vianney Bedia,C. Bedia,1996-03-05,59.58,17.94,13.5,36,36,0,896.0,24.89,0.19,1.0,225.0,6.25,4.92,78.67,77.03,12.48,0.17,2.17,0.61,0.36,0.25,0.67,0.06,0.03,11.56,2.69,2.14,79.38,73.38,0.47,0.14,12.25,1.94,74.29,1.44,1.56
1196,Super League (CH),14715,Samuel Essende,S. Essende,1998-01-23,68.96,21.34,16.68,13,13,0,466.0,35.85,0.38,1.46,116.0,8.92,6.15,68.97,80.24,12.93,0.08,2.62,1.23,0.62,0.38,0.77,0.15,0.15,16.85,4.15,2.62,62.96,75.12,0.62,0.23,15.38,2.62,52.94,1.38,1.85
1196,Super League (CH),15774,Gaël  Ondoua,G. Ondoua,1995-11-04,30.78,9.49,7.17,11,11,0,384.0,34.91,0.09,0.36,128.0,11.64,10.27,88.28,91.76,16.67,0.73,2.18,3.55,0.0,0.27,5.27,1.45,1.36,4.73,1.91,1.82,95.24,85.28,0.09,0.09,3.36,0.55,83.33,0.45,1.0
1196,Super League (CH),16269,Bećir Omeragić,B. Omeragić,2002-01-20,82.28,23.01,23.76,8,8,0,741.0,92.62,0.0,0.25,292.0,36.5,33.0,90.41,93.09,19.98,2.75,5.12,8.62,0.0,0.0,23.62,6.38,4.88,15.75,6.25,5.38,86.0,87.83,0.12,0.0,1.5,0.38,33.33,0.12,3.5
1196,Super League (CH),16272,Ilan Sauter,I. Sauter,2001-02-06,70.79,16.9,17.3,24,24,0,1941.0,80.88,0.08,0.92,665.0,27.71,23.75,85.71,87.96,17.61,1.29,7.08,5.83,0.46,0.04,23.12,6.29,4.88,11.54,4.46,3.71,83.18,82.85,0.29,0.04,4.5,0.92,54.55,0.5,4.25
1196,Super League (CH),16280,Kevin Rüegg,K. Rüegg,1998-08-05,61.55,17.15,15.89,20,20,0,1596.0,79.8,0.0,1.1,545.0,27.25,22.75,83.49,83.66,17.08,2.15,4.85,7.4,0.4,0.5,19.6,5.6,4.25,18.4,6.8,5.85,86.03,78.3,0.35,0.0,7.45,2.45,63.27,1.55,5.55
1196,Super League (CH),16281,Fabian Rohner,F. Rohner,1998-08-17,68.38,14.99,20.69,16,16,0,948.0,59.25,0.12,1.06,325.0,20.31,13.38,65.85,72.8,16.52,1.25,6.56,3.94,1.0,0.38,9.44,2.5,1.31,18.38,6.44,3.75,58.25,65.34,0.5,0.12,10.62,3.5,33.93,1.19,7.5
1196,Super League (CH),16282,Mirlind Kryeziu,M. Kryeziu,1997-01-26,59.86,12.9,16.46,8,8,0,435.0,54.38,0.0,1.0,161.0,20.12,15.5,77.02,82.26,22.54,3.5,5.75,4.62,0.0,0.12,17.75,5.38,3.62,9.25,3.5,2.62,75.0,77.13,0.12,0.0,1.88,0.38,100.0,0.38,5.0
1196,Super League (CH),16285,Lindrit Kamberi,L. Kamberi,1999-10-07,86.94,22.23,20.22,33,33,0,2555.0,77.42,0.15,0.58,1019.0,30.88,25.09,81.26,85.41,19.47,2.76,9.03,6.52,0.45,0.12,19.73,5.73,4.12,13.12,5.52,4.39,79.67,79.43,0.21,0.03,4.3,1.45,45.83,0.67,6.03
1196,Super League (CH),16352,Jérémy Guillemenot,J. Guillemenot,1998-01-06,50.1,13.68,12.68,25,25,0,589.0,23.56,0.2,0.84,160.0,6.4,4.12,64.38,73.34,10.13,0.04,2.68,0.92,0.8,0.16,0.36,0.08,0.08,10.48,3.0,1.84,61.33,70.0,0.28,0.12,8.64,2.16,51.85,1.12,2.16
1196,Super League (CH),16663,Maximilian Ullmann,M. Ullmann,1996-06-17,57.78,13.02,15.33,19,19,0,748.0,39.37,0.0,0.79,261.0,13.74,8.53,62.07,68.03,16.66,0.89,4.79,2.79,0.68,0.42,4.68,2.0,1.21,12.89,5.0,3.16,63.16,66.75,0.42,0.0,9.68,2.74,36.54,1.0,6.53
1196,Super League (CH),16946,Jordi  Quintillà Guasch,Jordi Quintillà,1993-10-25,17.94,4.71,4.35,4,4,0,132.0,33.0,0.5,1.0,37.0,9.25,7.5,81.08,84.7,13.1,0.25,2.75,2.5,0.25,0.25,4.0,0.75,0.25,4.75,2.0,1.5,75.0,69.25,0.5,0.25,3.25,0.75,66.67,0.5,1.75
1196,Super League (CH),16960,Stefan Knežević,S. Knežević,1996-10-30,87.27,22.89,22.82,24,23,1,2195.0,95.43,0.09,0.87,820.0,35.65,30.35,85.12,88.75,20.92,4.09,7.3,5.17,0.04,0.0,35.04,9.09,6.57,17.35,6.35,5.22,82.19,81.87,0.26,0.04,3.74,0.78,50.0,0.39,5.87
1196,Super League (CH),16962,Olivier Custodio Da Costa,O. Custodio,1995-02-10,80.28,20.36,20.72,34,34,0,3612.0,106.24,0.18,2.0,1129.0,33.21,27.97,84.23,85.04,15.01,1.59,10.44,7.74,0.59,0.5,13.88,3.79,2.88,15.68,5.44,4.62,84.86,78.35,0.65,0.06,13.62,2.74,53.76,1.47,5.5
