competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1194,Jupiler Pro League (BE),Jelle Vossen,J. Vossen,4899,1989-03-22,33.61,17,0,3744.41,111.39,565.76,242.06,22.59,76.53,4.71,318.59,27.29,27.54,29.32,28.36,30.67,41.53,2.94,34.88,5.65,1.59,0.82,0.89,0.35,1.8,1.94,15.53,1.98,2.87
1194,Jupiler Pro League (BE),Joey Pelupessy,J. Pelupessy,5143,1993-05-15,99.86,2,0,10941.5,109.57,1602.5,519.0,45.5,69.0,6.5,588.0,52.0,26.4,26.4,27.7,,117.0,3.5,104.0,10.5,2.5,,,0.5,,,24.0,,
1194,Jupiler Pro League (BE),Joris Kayembe Ditu ,J. Kayembe,5369,1994-08-08,82.51,28,0,8770.36,106.3,1148.21,499.68,46.43,154.46,9.25,654.14,55.68,28.75,31.46,30.54,32.67,99.43,6.32,83.32,15.25,4.39,0.61,0.65,0.93,1.28,1.3,30.18,1.93,2.52
1194,Jupiler Pro League (BE),Marco Ilaimaharitra,M. Ilaimaharitra,6777,1995-07-26,85.39,30,0,9774.77,114.48,1570.83,484.93,45.83,109.93,6.73,594.87,52.57,27.65,29.48,29.71,32.27,117.9,5.8,101.8,16.6,3.93,0.57,0.62,1.27,1.14,1.26,35.77,1.83,2.68
1194,Jupiler Pro League (BE),Mats Rits,M. Rits,7209,1993-07-18,33.92,3,0,3841.67,113.27,583.33,160.33,15.0,18.67,1.67,179.0,16.67,25.43,25.43,26.3,26.3,44.67,2.0,34.33,7.33,0.67,,,0.0,,,12.0,,
1194,Jupiler Pro League (BE),Nicolas Rommens,N. Rommens,8035,1994-12-17,24.75,1,0,2904.0,117.33,472.0,66.0,5.0,11.0,0.0,77.0,5.0,23.3,23.3,23.3,,26.0,2.0,19.0,3.0,0.0,,,0.0,,,11.0,,
1194,Jupiler Pro League (BE),Noë Dussenne,N. Dussenne,8109,1992-04-07,87.39,22,0,8849.05,101.26,1075.41,371.27,32.18,99.27,5.36,470.55,37.55,27.59,29.1,28.94,30.53,103.36,4.18,83.36,12.05,2.36,0.71,0.8,0.41,1.79,,19.77,1.96,2.79
1194,Jupiler Pro League (BE),Pieter Gerkens,P. Gerkens,8701,1995-02-17,88.9,35,0,11316.63,127.29,2184.91,638.43,51.37,112.26,6.86,750.69,58.23,27.29,29.12,29.38,31.3,114.03,3.37,97.31,10.54,2.11,0.56,0.65,0.11,1.89,,45.09,1.79,2.71
1194,Jupiler Pro League (BE),Rob Schoofs,R. Schoofs,9073,1994-03-23,61.98,36,0,7612.53,122.83,1378.92,368.89,30.06,59.56,3.47,428.44,33.53,26.19,28.16,27.8,29.93,79.19,1.97,67.14,7.89,1.03,0.68,0.7,0.25,1.59,,27.22,1.95,2.73
1194,Jupiler Pro League (BE),Roman Neustädter,R. Neustädter,9259,1988-02-18,83.99,17,1,8756.76,104.25,1229.71,400.53,37.47,115.76,7.12,516.29,44.59,27.78,29.24,29.24,30.97,107.59,5.41,83.0,11.35,3.71,0.66,0.72,0.88,1.39,1.58,19.29,2.12,2.93
1194,Jupiler Pro League (BE),Siebe Schrijvers,S. Schrijvers,9835,1996-07-18,75.58,29,0,8815.93,116.64,1338.66,416.9,35.97,82.83,4.45,499.72,40.41,27.3,29.86,29.11,31.07,90.03,3.03,79.97,12.79,1.69,0.61,0.74,0.34,1.37,2.0,31.62,1.86,2.68
1194,Jupiler Pro League (BE),Sofiane Boufal,S. Boufal,9924,1993-09-17,24.89,9,0,2827.44,113.62,450.89,204.44,17.78,40.11,2.44,244.56,20.22,26.78,27.9,27.76,29.47,30.44,1.44,25.11,4.78,0.44,,,0.0,,,12.56,2.11,3.0
1194,Jupiler Pro League (BE),Thorgan Hazard,T. Hazard,10326,1993-03-29,82.71,36,0,9608.19,116.17,1583.36,638.58,57.94,197.5,11.08,836.08,69.03,28.6,30.28,30.53,32.5,94.39,5.36,76.28,12.5,4.03,0.65,0.67,1.0,1.26,1.3,48.58,1.76,2.76
1194,Jupiler Pro League (BE),Vincent Janssen,V. Janssen,10709,1994-06-15,96.81,34,1,9633.85,99.51,1048.62,352.41,37.41,113.79,6.41,466.21,43.82,28.55,30.72,30.04,32.57,85.53,4.47,69.44,11.24,3.15,0.67,0.75,1.0,1.27,1.33,29.32,1.94,2.73
1194,Jupiler Pro League (BE),Jean-Kévin Duverne,J. Duverne,11417,1997-07-12,61.01,21,1,6956.71,114.03,1006.76,394.95,36.1,114.52,6.62,509.48,42.71,28.69,30.54,30.14,32.23,80.24,4.14,67.19,11.0,2.86,0.62,0.65,0.86,1.34,1.39,26.05,2.09,2.82
1194,Jupiler Pro League (BE),Isaac Mbenza,I. Mbenza,11435,1996-03-08,52.49,4,0,5673.75,108.1,707.0,339.25,37.0,159.0,9.75,498.25,46.75,29.95,29.95,31.35,31.9,58.5,4.25,45.75,11.75,3.0,0.82,0.9,1.0,,,20.75,2.59,
1194,Jupiler Pro League (BE),Ludwig Augustinsson,L. Augustinsson,11493,1994-04-21,85.65,27,0,9755.22,113.9,1399.3,568.26,48.56,147.93,9.0,716.19,57.56,27.51,28.68,29.13,31.23,112.37,5.93,92.37,18.07,4.19,0.62,0.62,1.0,1.46,1.51,35.7,2.03,2.58
1194,Jupiler Pro League (BE),Kasper Dolberg,K. Dolberg,11562,1997-10-06,45.43,3,0,4496.0,98.97,513.0,200.0,19.33,76.67,3.0,276.67,22.33,28.7,28.7,29.8,29.8,44.0,3.0,35.33,6.67,1.67,,,0.33,,,21.0,2.76,
1194,Jupiler Pro League (BE),Sergiy Sydorchuk,S. Sydorchuk,12396,1991-05-02,24.45,13,3,3044.54,124.5,602.69,183.62,14.23,28.15,1.92,211.77,16.15,26.56,27.82,27.66,29.8,31.62,1.23,25.15,4.23,0.38,0.86,,0.08,,,9.77,1.91,2.86
1194,Jupiler Pro League (BE),Wilfried Kanga Aka,W. Kanga,12449,1998-02-21,84.8,36,0,8934.47,105.35,999.94,385.72,41.53,135.47,7.97,521.19,49.5,28.34,30.8,30.12,32.97,93.75,5.83,74.97,14.92,4.17,0.64,0.67,1.53,1.28,1.35,27.5,2.01,2.8
1194,Jupiler Pro League (BE),Thibault Vlietinck,T. Vlietinck,12674,1997-08-19,38.2,8,0,4809.25,125.89,812.38,362.88,34.0,152.0,8.38,514.88,42.38,29.65,30.4,30.84,32.33,51.12,2.88,39.62,9.12,2.62,0.74,0.87,1.38,1.45,1.82,21.38,2.28,2.7
1194,Jupiler Pro League (BE),Patrik Hrošovský,P. Hrošovský,13229,1992-04-22,69.93,16,0,8565.38,122.49,1469.19,470.88,42.56,111.44,6.38,582.31,48.94,27.55,29.34,29.19,31.17,96.25,3.69,82.12,12.38,2.88,0.73,0.76,0.44,1.53,,37.56,1.93,2.7
1194,Jupiler Pro League (BE),Abdoulaye Sissako,A. Sissako,13367,1998-05-26,90.85,39,1,10748.56,118.32,1556.97,485.74,46.46,128.87,7.33,614.62,53.79,28.39,30.76,30.59,33.1,115.23,3.79,101.08,14.18,2.18,0.61,0.69,0.56,1.19,1.34,41.38,1.95,2.65
1194,Jupiler Pro League (BE),Timothy Eyoma,T. Eyoma,13439,2000-01-29,59.3,2,0,6308.0,106.37,861.5,293.0,29.0,76.5,4.0,369.5,33.0,27.0,27.0,29.25,,68.0,5.0,58.5,9.0,2.0,,,0.0,,,19.0,,
1194,Jupiler Pro League (BE),Boureima Hassane Bandé,H. Bandé,13483,1998-10-30,16.48,7,0,1858.0,112.72,305.0,138.86,12.14,35.0,2.0,173.86,14.14,27.74,28.38,28.51,29.67,19.86,1.14,15.57,3.14,0.43,,,0.14,,,8.29,2.14,
1194,Jupiler Pro League (BE),William Balikwisha,W. Balikwisha,13757,1999-05-12,32.62,11,0,3901.82,119.6,615.64,248.55,21.0,58.64,3.91,307.18,24.91,27.34,29.46,28.58,31.03,39.91,2.64,31.36,5.18,1.73,0.73,0.78,0.55,1.46,1.86,18.18,2.3,2.92
1194,Jupiler Pro League (BE),Dennis Eckert Ayensa,D. Eckert Ayensa,13928,1997-01-09,62.05,35,0,7012.17,113.0,1025.09,381.11,37.14,128.63,7.31,509.74,44.46,28.84,31.02,30.41,32.73,68.11,4.57,57.86,9.69,3.34,0.6,0.6,1.17,1.23,1.23,37.37,1.86,2.7
1194,Jupiler Pro League (BE),Ludovit Reis,L. Reis,14257,2000-06-01,48.23,6,1,6026.83,124.96,987.17,353.83,33.0,79.17,5.5,433.0,38.5,27.45,27.88,29.5,30.57,55.17,2.33,49.33,5.5,1.33,0.81,0.84,0.5,1.51,,24.67,2.06,3.03
1194,Jupiler Pro League (BE),Lucas Schoofs,L. Schoofs,14333,1997-01-03,99.86,2,0,12574.0,125.92,2130.0,912.0,90.5,329.0,20.0,1241.0,110.5,29.4,29.4,31.45,,109.5,11.0,90.5,22.0,10.0,,,2.0,,,65.5,,
1194,Jupiler Pro League (BE),Mohammed El Hankouri,M. El Hankouri,14402,1997-07-01,51.08,14,0,5956.79,116.62,937.64,399.0,34.71,109.5,5.93,508.5,40.64,28.26,29.86,29.74,31.7,68.64,2.93,57.07,8.57,2.14,0.67,0.67,0.71,1.37,1.43,23.0,2.13,2.74
1194,Jupiler Pro League (BE),Glenn Bijl,G. Bijl,14470,1995-07-13,69.28,10,1,7560.6,109.13,1065.1,354.5,31.9,80.4,5.0,434.9,36.9,27.01,27.84,28.72,29.83,91.3,4.7,73.2,12.1,2.6,0.77,0.79,0.5,2.07,,23.4,2.16,2.7
1194,Jupiler Pro League (BE),Ralf Seuntjens,R. Seuntjens,14513,1989-04-17,99.86,2,0,11090.5,111.06,1577.0,517.5,50.0,114.0,6.5,631.5,56.5,26.8,26.8,29.1,,113.5,8.5,91.5,15.5,7.0,,,1.0,,,39.5,,
1194,Jupiler Pro League (BE),Ken Nkuba Tshiend,K. Nkuba,14552,2002-01-21,46.73,14,0,5168.21,110.6,707.29,336.71,36.07,182.86,9.5,519.57,45.57,30.96,32.46,31.8,33.37,58.21,4.93,49.79,9.64,3.86,0.63,0.67,1.5,1.23,1.31,19.79,2.04,2.69
1194,Jupiler Pro League (BE),Nathan Rôdes,N. Rôdes,14553,1997-12-11,69.12,35,0,8352.43,120.85,1479.63,472.23,36.94,86.26,5.29,558.49,42.23,26.94,29.4,28.74,31.8,90.09,2.66,79.37,8.91,1.57,0.74,0.79,0.37,1.44,1.65,30.54,1.89,2.68
1194,Jupiler Pro League (BE),Dries Wouters,D. Wouters,14560,1997-01-28,99.86,2,0,10199.0,102.13,1231.5,370.0,35.0,104.5,5.0,474.5,40.0,29.7,29.7,31.5,,101.5,4.0,86.0,9.0,3.5,,,0.0,,,20.0,,
1194,Jupiler Pro League (BE),Simen  Kristiansen Juklerød,S. Juklerød,14618,1994-05-18,43.51,21,1,4893.1,112.46,671.52,317.52,30.1,144.67,7.1,462.19,37.19,29.15,31.2,30.03,32.33,54.86,3.24,44.48,8.86,2.24,0.7,0.73,0.86,1.27,1.35,14.38,2.28,2.84
1194,Jupiler Pro League (BE),Antoine Bernier,A. Bernier,14624,1997-09-10,66.5,38,0,8026.29,120.69,1281.95,584.05,55.95,199.84,11.66,783.89,67.61,29.14,30.92,30.79,32.57,86.89,7.05,70.89,15.82,5.24,0.58,0.58,1.74,1.2,1.21,41.5,1.89,2.59
1194,Jupiler Pro League (BE),Charles Vanhoutte,C. Vanhoutte,14650,1998-09-16,97.44,5,0,11262.0,115.57,1796.6,597.6,52.0,155.0,7.2,752.6,59.2,28.46,28.46,30.28,30.9,114.8,4.4,98.6,14.4,2.4,0.73,0.76,0.6,2.06,,43.2,1.96,2.81
1194,Jupiler Pro League (BE),Ewoud Pletinckx,E. Pletinckx,14682,2000-10-10,97.26,39,0,10713.28,110.15,1413.54,510.74,46.44,162.82,9.28,673.56,55.72,29.48,32.18,31.33,33.57,107.21,4.64,86.33,11.77,3.15,0.62,0.65,0.87,1.35,1.37,28.1,1.91,2.73
1194,Jupiler Pro League (BE),Alessio Castro-Montes,A. Castro-Montes,14709,1997-05-17,31.59,5,0,3673.0,116.28,567.4,276.6,23.4,82.6,4.6,359.2,28.0,27.58,27.58,28.62,29.27,39.4,3.2,32.2,7.0,1.8,0.79,1.11,0.4,,,19.2,2.0,
1194,Jupiler Pro League (BE),Daam Foulon,D. Foulon,14748,1999-03-23,75.43,32,1,8546.72,113.31,1279.19,538.41,48.59,188.41,10.56,726.81,59.16,28.93,31.2,30.41,32.57,93.5,5.94,78.28,13.41,4.44,0.62,0.62,1.56,1.17,1.22,30.44,1.81,2.7
1194,Jupiler Pro League (BE),Danylo Sikan,D. Sikan,15492,2001-04-16,49.89,9,0,5694.0,114.14,750.56,337.33,34.67,129.67,7.56,467.0,42.22,29.52,30.96,30.66,32.47,60.67,4.56,46.89,11.56,3.11,0.73,0.83,1.0,1.4,,26.11,2.16,2.95
1194,Jupiler Pro League (BE),Bryan Gonçalves,B. Gonçalves,16110,1996-07-19,89.53,28,0,9411.43,105.12,1109.89,358.04,32.54,102.5,5.14,460.54,37.68,28.75,31.42,30.38,32.93,92.14,3.75,73.68,9.36,2.43,0.71,0.78,1.29,1.35,1.37,22.61,2.05,2.65
1194,Jupiler Pro League (BE),Mathias Knutsen Rasmussen,M. Rasmussen,16463,1997-11-25,50.7,16,0,6112.31,120.55,1058.62,347.75,28.38,59.69,3.81,407.44,32.19,26.65,27.98,28.25,30.23,67.88,2.25,57.5,8.25,1.12,0.71,0.72,0.31,1.71,1.85,26.31,1.87,2.74
1194,Jupiler Pro League (BE),Kerim Mrabti,K. Mrabti,16493,1994-05-20,74.89,33,0,9008.91,120.3,1628.64,494.12,42.55,85.7,6.06,579.82,48.61,26.72,28.86,28.71,30.93,103.76,4.64,90.3,10.03,2.88,0.66,0.67,0.48,1.47,1.5,39.82,1.91,2.61
1194,Jupiler Pro League (BE),David Hrnčár,D. Hrnčár,16856,1997-12-10,50.27,18,0,6421.11,127.73,1192.39,557.72,43.11,187.39,9.44,745.11,52.56,28.67,30.22,30.18,32.27,67.22,3.5,57.89,9.61,2.11,0.66,0.75,0.67,1.63,1.87,28.39,1.87,2.55
1194,Jupiler Pro League (BE),Majeed Ashimeru,M. Ashimeru,16944,1997-10-10,49.17,9,0,5619.89,114.29,975.89,293.33,27.22,71.56,3.22,364.89,30.44,27.96,29.2,29.94,32.37,62.11,2.67,50.89,6.11,2.0,0.71,0.78,0.56,1.65,,22.89,2.15,2.85
1194,Jupiler Pro League (BE),Visar Musliu,V. Musliu,17864,1994-11-13,93.26,30,0,9625.83,103.21,1210.33,437.37,40.53,129.83,7.27,567.2,47.8,28.85,30.9,30.71,33.23,110.37,4.77,89.23,13.93,3.53,0.64,0.8,0.8,1.44,2.02,26.73,2.09,2.8
1194,Jupiler Pro League (BE),Teddy Teuma,T. Teuma,18476,1993-09-30,46.97,9,0,5746.67,122.35,979.33,310.89,27.67,87.89,4.78,398.78,32.44,28.44,29.5,29.52,30.87,50.44,2.67,44.78,7.11,2.0,0.68,0.76,0.44,,,21.56,2.15,2.96
1194,Jupiler Pro League (BE),Thibaud Verlinden,T. Verlinden,18710,1999-07-09,61.16,26,0,6703.69,109.61,1033.04,433.15,40.08,145.23,8.35,578.38,48.42,28.56,31.2,30.15,32.6,75.08,4.19,61.04,10.77,2.92,0.64,0.7,1.19,1.32,1.51,28.19,1.8,2.66
1194,Jupiler Pro League (BE),Leonardo da Silva Lopes,Leonardo Lopes,18823,1998-11-30,72.78,37,0,8433.43,115.88,1240.59,414.27,38.3,125.92,6.57,540.19,44.86,28.73,31.0,30.34,32.9,89.19,3.7,75.73,9.97,2.41,0.57,0.63,0.97,1.07,1.23,32.0,1.82,2.54
1194,Jupiler Pro League (BE),Christian Albert Elliot Burgess,C. Burgess,18975,1991-10-07,98.75,35,0,10541.2,106.75,1306.31,420.69,37.6,93.29,5.91,513.97,43.51,27.3,29.3,28.99,30.93,103.34,4.2,82.03,9.8,2.2,0.6,0.71,0.63,1.57,1.82,36.91,1.86,2.79
1194,Jupiler Pro League (BE),Doğucan Haspolat,D. Haspolat,19028,2000-02-11,97.9,38,0,11469.26,117.15,1822.74,633.45,56.58,194.08,10.0,827.53,66.58,28.79,31.34,30.84,33.67,115.11,5.18,96.39,16.87,3.0,0.6,0.66,0.84,1.32,1.39,37.89,1.8,2.63
1194,Jupiler Pro League (BE),Tobias Mohr,T. Mohr,19264,1995-08-24,66.08,37,0,8065.38,122.05,1359.68,604.84,54.32,199.51,11.32,804.35,65.65,29.07,31.22,30.79,33.7,87.76,7.0,71.14,17.24,4.95,0.64,0.64,1.62,1.21,1.29,40.05,1.88,2.56
1194,Jupiler Pro League (BE),David Bates,D. Bates,19363,1996-10-05,84.06,18,0,9051.94,107.69,1138.33,354.94,34.28,96.17,6.11,451.11,40.39,28.06,29.66,29.63,31.37,100.28,4.61,79.72,11.28,2.61,0.71,0.74,0.72,1.5,1.65,21.44,2.04,2.68
1194,Jupiler Pro League (BE),Mouhamed Menaour  Belkheir,M. Belkheir,19861,1999-01-02,62.63,3,0,7014.67,112.01,871.67,315.0,36.0,115.33,7.33,430.33,43.33,29.17,29.17,30.7,30.7,69.67,7.33,57.33,13.67,4.67,0.74,0.77,1.0,1.67,,30.67,,
1194,Jupiler Pro League (BE),Boubakar Dit Kiki Kouyaté,K. Kouyaté,22115,1997-04-15,57.99,23,0,5831.65,100.56,614.48,208.7,20.22,61.26,3.78,269.96,24.0,28.13,30.36,29.24,32.1,57.52,2.65,44.48,7.17,1.83,0.66,0.66,0.57,1.33,1.45,15.7,2.07,2.81
1194,Jupiler Pro League (BE),Sory Kaba,S. Kaba,22121,1995-07-28,62.41,28,2,6911.61,110.74,1001.43,423.29,39.36,108.32,6.46,531.61,45.82,28.05,30.44,29.34,31.53,74.04,4.32,60.61,11.0,2.54,0.68,0.78,0.46,1.38,2.08,33.39,1.78,2.69
1194,Jupiler Pro League (BE),Josué Homawoo,J. Homawoo,22145,1997-11-12,83.68,28,1,8878.07,106.09,1183.93,387.86,34.68,93.96,5.79,481.82,40.46,27.76,29.68,29.4,31.47,99.11,4.75,80.29,12.86,2.96,0.63,0.78,0.64,1.4,1.69,26.79,1.98,2.68
1194,Jupiler Pro League (BE),Aurélien Scheidler,A. Scheidler,22162,1998-06-04,89.16,40,0,9759.9,109.47,1237.67,444.07,42.45,112.97,6.58,557.05,49.02,27.81,30.78,29.66,32.3,90.5,5.28,72.17,12.57,3.15,0.68,0.74,1.1,1.34,1.41,35.85,1.77,2.75
1194,Jupiler Pro League (BE),Timothée Nkada,T. Nkada,22234,1999-07-20,46.53,30,0,5262.2,113.08,695.63,329.33,32.53,142.13,7.2,471.47,39.73,30.64,32.7,31.81,33.73,50.73,4.1,42.77,6.87,3.03,0.57,0.6,1.5,1.07,1.1,21.1,2.03,2.84
1194,Jupiler Pro League (BE),Loïc Junior Mbe Soh,L. Mbe Soh,22253,2001-06-13,75.69,12,2,8066.5,106.57,1001.08,374.08,35.33,109.17,6.17,483.25,41.5,28.36,29.76,29.98,31.57,90.83,4.92,76.33,9.17,3.67,0.62,0.7,1.0,1.5,1.9,21.0,2.07,3.0
1194,Jupiler Pro League (BE),Yari Verschaeren,Y. Verschaeren,22880,2001-07-12,55.85,28,0,6761.0,121.05,1184.11,385.5,33.39,64.68,4.29,450.18,37.68,26.79,28.8,28.27,30.4,74.21,2.82,63.29,10.89,1.64,0.74,0.81,0.21,1.54,,28.39,1.94,2.77
1194,Jupiler Pro League (BE),Youssef Maziz,Y. Maziz,23030,1998-06-24,64.5,35,0,7524.26,116.66,1208.83,495.14,40.11,112.23,6.43,607.37,46.54,27.57,29.48,29.21,32.2,73.74,3.46,63.14,8.94,2.17,0.7,0.74,0.37,1.35,1.76,24.14,1.91,2.8
1194,Jupiler Pro League (BE),Bryan Soumaré,B. Soumaré,23124,1999-02-11,49.31,7,0,6046.14,122.61,1002.43,346.71,29.0,91.57,5.29,438.29,34.29,27.33,28.46,29.23,31.13,55.29,3.29,45.29,7.57,2.0,0.77,0.88,0.71,1.72,,31.0,2.16,2.91
1194,Jupiler Pro League (BE),Sami Lahssaini,S. Lahssaini,23154,1998-09-18,94.59,32,0,11332.94,119.81,2016.25,679.34,59.41,141.41,8.47,820.75,67.88,27.75,30.08,30.04,32.83,119.0,6.34,99.28,18.28,4.0,0.62,0.63,0.75,1.28,1.38,44.81,1.72,2.66
1194,Jupiler Pro League (BE),Marley Aké,M. Aké,23790,2001-01-05,66.01,29,1,8020.9,121.52,1377.97,591.07,53.28,158.9,10.0,749.97,63.28,28.41,30.42,30.26,32.4,87.07,5.79,73.03,12.48,4.28,0.58,0.63,1.21,1.37,1.53,44.31,1.91,2.6
1194,Jupiler Pro League (BE),Junya Ito,J. Ito,23834,1993-03-09,67.67,28,0,7079.61,104.63,922.11,380.29,41.29,167.64,8.57,547.93,49.86,30.12,31.84,31.31,33.17,79.89,6.11,67.89,12.89,4.79,0.63,0.63,1.75,1.28,1.49,27.96,1.91,2.57
1194,Jupiler Pro League (BE),Kobe Cools,K. Cools,23984,1997-07-25,76.67,19,0,8047.16,104.96,910.47,302.16,27.21,82.89,4.42,385.05,31.63,27.94,30.26,29.13,31.37,83.79,3.11,67.84,8.47,1.47,0.79,1.06,0.42,2.09,,18.74,2.1,2.74
1194,Jupiler Pro League (BE),Moussa Diarra,M. Diarra,24070,2000-11-10,90.11,12,0,9360.25,103.88,1191.33,375.58,34.42,95.75,6.08,471.33,40.5,27.58,29.2,29.21,31.03,92.42,3.67,71.17,9.83,2.25,0.73,0.79,0.75,1.45,,26.92,2.12,2.98
1194,Jupiler Pro League (BE),Alexis  Beka Beka,A. Beka Beka,24225,2001-03-29,27.75,7,0,3022.29,108.89,380.14,144.29,15.14,39.43,2.29,183.71,17.43,27.51,28.16,28.36,29.77,28.43,1.57,22.57,3.71,1.0,0.67,0.81,0.29,,,12.43,2.25,3.28
1194,Jupiler Pro League (BE),Emin Bayram,E. Bayram,24461,2003-04-02,95.64,37,1,10213.81,106.8,1376.43,500.84,48.57,189.51,10.65,690.35,59.22,29.6,32.0,31.21,33.43,111.86,6.59,85.7,15.11,4.65,0.6,0.65,1.35,1.22,1.33,28.73,1.91,2.73
1194,Jupiler Pro League (BE),Geoffry Hairemans,G. Hairemans,25065,1991-10-21,30.3,4,0,4170.5,137.64,705.5,205.25,18.25,49.0,2.75,254.25,21.0,26.32,26.32,27.57,27.73,39.25,1.5,33.5,3.25,0.0,,,0.0,,,15.0,2.35,3.2
1194,Jupiler Pro League (BE),Dante Vanzeir,D. Vanzeir,25069,1998-04-16,51.74,20,0,5888.9,113.82,747.9,366.75,40.8,159.3,9.4,526.05,50.2,30.0,31.6,31.31,33.0,64.1,6.45,55.05,11.0,4.45,0.59,0.61,2.3,1.14,1.14,26.45,1.92,2.79
1194,Jupiler Pro League (BE),Nikola Storm,N. Storm,25072,1994-09-30,75.38,1,0,8434.0,111.88,1062.0,424.0,37.0,162.0,8.0,586.0,45.0,29.6,29.6,30.7,,84.0,5.0,70.0,8.0,5.0,,,3.0,,,30.0,,
1194,Jupiler Pro League (BE),Tuur Rommens,T. Rommens,25354,2003-03-26,90.05,15,0,9949.73,110.5,1389.8,662.07,65.27,278.2,15.87,940.27,81.13,29.72,31.24,31.25,33.0,108.2,8.33,88.93,21.13,6.4,0.63,0.63,2.93,1.36,1.38,38.8,1.82,2.8
