competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count,pass_count_goalwithin10s,pass_count_shotwithin10s,pass_count_attempted_total,pass_count_attempted,pass_count_completed,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted,pass_count_onetouch_attempted,pass_count_quickpass_attempted,pass_count_onetouch_dangerous_attempted,pass_count_quickpass_dangerous_attempted,passopportunity_count_linebreak,pass_count_linebreak_attempted,pass_count_linebreak_completed,passopportunity_count_torun,pass_count_torun_attempted,pass_count_torun_completed,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s,pass_count_torun_goalwithin10s,passopportunity_count_dangerous,pass_count_dangerous_attempted,pass_pct_dangerous_completed,pass_count_dangerous_completed,pass_count_difficultpass_attempted
1227,Bundesliga (AT),12053,Stefan Hierländer,S. Hierländer,1991-02-03,22.33,5.56,4.29,13,13,0,246.0,18.92,0.0,0.54,84.0,6.46,4.69,72.62,83.99,13.65,0.15,2.15,1.08,0.23,0.0,2.62,0.62,0.38,3.62,1.0,0.85,84.62,80.44,0.31,0.0,2.92,0.46,66.67,0.31,1.23
1227,Bundesliga (AT),12150,Jon Gorenc- tankovič,J. Gorenc Stankovič,1996-01-14,94.08,22.98,19.93,29,29,0,3365.0,116.03,0.28,2.07,1034.0,35.66,29.34,82.3,83.07,15.95,2.1,11.72,8.69,0.76,0.52,17.14,4.41,3.59,11.62,4.34,3.31,76.19,71.43,0.48,0.03,10.0,2.45,66.2,1.62,7.07
1227,Bundesliga (AT),12351,Aleksa Terzić,A. Terzić,1999-08-17,53.94,16.61,11.14,21,21,0,1950.0,92.86,0.05,1.29,655.0,31.19,24.9,79.85,82.07,15.65,2.38,5.52,6.24,0.62,1.1,20.86,4.67,3.29,25.86,8.67,6.48,74.73,71.64,0.67,0.05,15.95,4.71,46.46,2.19,7.67
1227,Bundesliga (AT),12820,Lenny Pintor,L. Pintor,2000-08-05,9.93,3.8,1.42,2,2,0,40.0,20.0,0.0,0.0,10.0,5.0,4.5,90.0,90.52,19.88,0.5,0.0,0.5,0.0,0.5,4.5,0.5,0.5,5.5,1.5,1.5,100.0,90.47,0.0,0.0,4.0,1.0,50.0,0.5,0.5
1227,Bundesliga (AT),13344,Jean Harisson Marcelin,J. Marcelin,2000-02-12,62.9,12.55,18.73,2,2,0,60.0,30.0,0.0,0.0,25.0,12.5,10.5,84.0,89.11,19.58,1.0,3.0,4.0,0.0,0.0,12.0,4.5,3.5,3.5,1.0,1.0,100.0,98.94,0.0,0.0,0.0,0.0,,0.0,2.5
1227,Bundesliga (AT),13597,Otar Kiteishvili,O. Kiteishvili,1996-03-26,76.48,18.57,15.84,28,28,0,3065.0,109.46,0.21,3.25,864.0,30.86,25.64,83.1,79.45,12.83,1.04,11.46,6.39,2.04,1.32,8.93,2.18,1.68,29.25,10.0,8.04,80.36,70.38,1.64,0.29,30.0,6.93,62.89,4.36,7.71
1227,Bundesliga (AT),13599,Markus Pink,M. Pink,1991-02-24,60.62,16.03,15.9,22,22,0,423.0,19.23,0.05,0.45,126.0,5.73,3.91,68.25,69.67,12.19,0.18,2.64,0.95,0.59,0.36,0.59,0.23,0.09,8.59,2.77,1.77,63.94,67.57,0.23,0.05,6.86,1.82,60.0,1.09,1.91
1227,Bundesliga (AT),13603,Tobias Koch,T. Koch,2001-04-06,75.88,16.39,19.54,27,26,1,1769.0,68.04,0.19,1.73,596.0,22.92,18.23,79.53,80.98,16.62,1.46,8.23,5.65,0.77,0.54,6.96,1.77,1.54,10.81,4.19,3.35,79.82,75.35,0.65,0.12,7.81,2.12,65.46,1.38,5.54
1227,Bundesliga (AT),13604,Lukas  Spendlhofer,L. Spendlhofer,1993-06-02,93.1,20.27,30.35,27,27,0,2863.0,106.04,0.07,0.56,946.0,35.04,30.78,87.84,90.41,19.13,3.52,7.74,4.52,0.04,0.0,22.15,4.81,3.44,10.33,3.33,2.78,83.33,80.46,0.22,0.04,2.41,0.44,41.67,0.19,4.33
1227,Bundesliga (AT),14132,Jacob Rasmussen,J. Rasmussen,1997-05-28,88.48,27.23,20.14,16,16,0,2565.0,160.31,0.19,1.56,967.0,60.44,56.31,93.17,94.89,17.98,3.12,10.62,12.38,0.12,0.0,36.06,9.94,8.94,15.56,5.88,5.44,92.55,90.04,0.31,0.0,2.5,0.69,72.73,0.5,2.56
1227,Bundesliga (AT),14360,Donis Avdijaj,D. Avdijaj,1996-08-25,41.78,11.41,10.32,24,24,0,875.0,36.46,0.08,1.0,229.0,9.54,7.5,78.6,79.05,13.03,0.33,2.17,1.67,0.75,0.25,2.67,0.71,0.54,13.71,3.71,2.79,75.28,70.21,0.62,0.04,12.58,2.42,55.17,1.33,2.29
1227,Bundesliga (AT),16271,Hakim Guenouche,H. Guenouche,2000-05-30,43.95,12.62,8.78,4,4,0,203.0,50.75,0.0,0.5,67.0,16.75,11.25,67.17,74.33,20.01,2.0,4.25,2.75,0.25,0.5,14.0,3.75,2.75,10.75,3.5,2.0,57.14,62.01,0.0,0.0,11.0,2.75,18.18,0.5,6.5
1227,Bundesliga (AT),16477,Nikolai Baden Frederiksen,N. Baden Frederiksen,2000-05-18,76.31,16.75,20.77,25,24,1,1097.0,45.71,0.04,1.21,304.0,12.67,9.29,73.36,72.46,16.62,1.17,5.29,1.88,0.88,0.46,3.17,0.71,0.33,14.54,4.21,2.79,66.34,64.08,0.62,0.04,16.25,3.25,64.1,2.08,4.58
1227,Bundesliga (AT),16588,Alexander Gorgon,A. Gorgon,1988-10-28,17.97,4.71,4.33,16,16,0,290.0,18.12,0.0,0.56,85.0,5.31,4.31,81.18,78.92,13.83,0.19,1.56,0.69,0.31,0.19,0.81,0.19,0.06,5.25,1.31,1.12,85.71,75.93,0.19,0.0,5.75,1.0,68.75,0.69,1.12
1227,Bundesliga (AT),16631,Andreas Leitner,A. Leitner,1994-03-25,98.79,22.38,21.89,35,34,1,2624.0,77.18,0.03,0.21,688.0,20.24,14.44,71.37,82.61,28.67,5.15,3.97,1.91,0.0,0.0,30.41,6.91,3.53,16.41,3.38,3.0,88.7,91.59,0.03,0.0,0.12,0.03,100.0,0.03,2.44
1227,Bundesliga (AT),16632,Fabio Strauss,F. Strauß,1994-08-06,81.51,18.92,20.27,13,13,0,1063.0,81.77,0.23,0.69,395.0,30.38,22.23,73.16,83.45,18.01,1.62,10.08,4.0,0.08,0.15,26.46,9.15,6.0,13.62,5.46,4.08,74.65,77.87,0.38,0.08,4.08,1.15,40.0,0.46,6.77
1227,Bundesliga (AT),16637,Sasa Kalajdžić,S. Kalajdžić,1997-07-07,64.59,16.6,16.44,21,21,0,909.0,43.29,0.24,1.81,261.0,12.43,8.81,70.88,72.82,14.5,0.67,4.71,1.48,1.43,0.48,2.38,0.62,0.33,19.71,6.24,4.38,70.23,68.52,1.33,0.24,16.38,4.29,61.11,2.62,4.62
1227,Bundesliga (AT),16644,Jonathan Scherzer,J. Scherzer,1995-07-22,38.9,7.82,9.78,10,9,1,285.0,31.67,0.0,0.0,83.0,9.22,6.89,74.7,77.73,15.02,0.22,2.0,1.56,0.22,0.22,4.56,1.44,0.78,8.56,2.78,1.89,68.0,71.83,0.0,0.0,4.67,0.89,75.0,0.67,2.78
1227,Bundesliga (AT),16652,Emanuel Aiwu,E. Aiwu,2000-12-25,79.64,20.77,16.3,14,14,0,1131.0,80.79,0.0,0.36,413.0,29.5,27.21,92.25,92.45,19.07,3.0,5.07,5.57,0.0,0.0,16.86,3.29,2.79,9.0,2.93,2.71,92.68,91.63,0.07,0.0,1.14,0.21,66.67,0.14,2.71
1227,Bundesliga (AT),16657,Alexander Schlager,A. Schlager,1996-02-01,97.7,30.25,21.11,31,30,1,1884.0,62.8,0.0,0.07,690.0,23.0,18.27,79.42,87.31,26.27,5.17,4.3,2.47,0.0,0.0,18.77,4.9,2.2,11.5,4.13,3.93,95.16,93.5,0.0,0.0,0.03,0.0,,0.0,2.13
1227,Bundesliga (AT),16659,Philipp Wiesinger,P. Wiesinger,1994-05-23,92.29,22.61,22.76,29,28,1,3036.0,108.43,0.11,1.39,1087.0,38.82,32.86,84.64,85.5,18.5,3.39,9.86,7.64,0.14,0.21,33.11,9.86,7.57,15.11,6.07,4.79,78.82,77.78,0.39,0.04,4.39,1.18,42.42,0.5,7.21
1227,Bundesliga (AT),16670,Reinhold Ranftl,R. Ranftl,1992-01-24,95.61,23.16,24.69,32,31,1,3170.0,102.26,0.23,1.87,1077.0,34.74,23.94,68.89,70.18,17.18,2.52,10.19,6.32,1.71,0.9,19.61,5.81,3.29,31.65,11.81,7.32,62.02,62.55,0.87,0.16,19.19,5.61,40.8,2.29,14.52
1227,Bundesliga (AT),16671,Thomas Goiginger,T. Goiginger,1993-03-15,66.86,16.46,18.38,17,17,0,989.0,58.18,0.12,1.82,287.0,16.88,13.41,79.44,74.98,13.39,0.82,4.88,3.0,0.76,0.59,3.29,1.12,0.71,20.35,6.59,5.29,80.36,71.56,1.0,0.12,20.53,4.29,64.38,2.76,5.65
1227,Bundesliga (AT),16672,Dominik Frieser,D. Frieser,1993-09-09,55.13,12.13,14.57,27,26,1,1157.0,44.5,0.04,1.12,409.0,15.73,11.42,72.62,72.69,17.06,1.27,5.35,4.12,0.58,0.73,7.85,2.77,1.65,13.69,5.5,3.77,68.53,66.78,0.5,0.0,6.27,2.35,54.1,1.27,6.19
1227,Bundesliga (AT),17449,Louis Schaub,L. Schaub,1994-12-29,32.44,8.03,6.2,9,9,0,336.0,37.33,0.0,0.67,91.0,10.11,7.22,71.43,76.48,15.41,0.89,2.11,2.33,0.56,0.22,2.0,0.44,0.22,13.0,2.78,1.78,64.0,69.55,0.0,0.0,11.78,2.67,45.83,1.22,3.11
1227,Bundesliga (AT),19075,Johannes Eggestein,J. Eggestein,1998-05-08,85.83,21.34,21.84,29,29,0,1849.0,63.76,0.38,2.14,570.0,19.66,14.07,71.58,70.51,13.83,0.93,6.55,3.07,1.48,1.31,1.62,0.31,0.17,26.21,8.69,6.1,70.24,65.56,1.38,0.38,22.97,6.48,58.51,3.79,7.38
1227,Bundesliga (AT),19140,Lukas Jäger,L. Jäger,1994-02-12,88.08,22.1,21.64,26,25,1,1847.0,73.88,0.0,0.36,808.0,32.32,26.24,81.19,86.77,17.58,2.08,11.16,7.36,0.28,0.16,14.8,4.64,3.0,9.92,4.64,3.76,81.03,82.51,0.12,0.0,3.64,0.88,31.82,0.28,5.32
1227,Bundesliga (AT),19251,Lukas Gugganig,L. Gugganig,1995-02-14,15.37,3.08,3.69,17,17,0,176.0,10.35,0.0,0.0,67.0,3.94,3.24,82.09,83.71,20.32,0.47,1.29,0.82,0.24,0.0,1.65,0.53,0.35,1.76,0.71,0.47,66.67,73.5,0.06,0.0,0.82,0.24,50.0,0.12,0.82
1227,Bundesliga (AT),19259,David Atanga,D. Atanga,1996-12-25,43.95,11.93,10.6,18,18,0,683.0,37.94,0.11,1.33,209.0,11.61,8.83,76.08,77.26,12.63,0.11,2.44,2.94,0.44,0.94,1.67,0.61,0.5,13.67,4.83,3.61,74.71,71.27,1.0,0.22,12.39,3.33,60.0,2.0,2.72
1227,Bundesliga (AT),19398,Sascha Horvath,S. Horvath,1996-08-22,93.1,23.35,24.35,26,26,0,3277.0,126.04,0.58,3.65,934.0,35.92,30.35,84.48,84.67,13.95,1.19,8.12,6.92,1.0,0.85,15.19,3.69,2.81,32.38,10.08,8.15,80.92,76.94,1.88,0.31,27.54,5.69,64.19,3.65,6.27
1227,Bundesliga (AT),19494,Oliver Steurer,O. Steurer,1995-01-06,98.79,22.38,21.89,35,34,1,3350.0,98.53,0.09,0.71,1209.0,35.56,28.85,81.14,85.65,18.13,2.94,8.29,6.82,0.18,0.18,30.09,9.32,7.32,13.5,4.44,3.62,81.46,78.36,0.26,0.03,4.82,1.21,43.9,0.53,6.06
1227,Bundesliga (AT),22186,Albert Vallci,A. Vallci,1995-07-02,99.37,22.76,21.43,14,14,0,1555.0,111.07,0.14,1.36,506.0,36.14,30.21,83.6,86.85,18.73,3.29,8.29,9.5,0.29,0.36,27.93,7.86,6.21,13.79,5.14,4.43,86.11,77.8,0.21,0.07,6.93,1.36,78.95,1.07,6.14
1227,Bundesliga (AT),22886,Emir Karic,E. Karic,1997-06-09,84.25,21.27,17.74,29,29,0,3862.0,133.17,0.14,2.21,1268.0,43.72,33.86,77.45,76.66,15.62,2.24,12.28,8.79,1.72,0.55,30.52,7.72,5.69,32.45,12.59,9.62,76.44,68.55,0.79,0.03,20.76,5.52,48.75,2.69,13.66
1227,Bundesliga (AT),22892,Sandro Ingolitsch,S. Ingolitsch,1997-04-18,89.56,22.47,21.49,30,29,1,2176.0,75.03,0.24,1.03,763.0,26.31,18.0,68.42,72.78,16.24,1.69,10.41,5.59,1.41,0.34,15.03,4.86,2.83,19.86,7.41,5.24,70.7,66.32,0.59,0.17,10.1,3.14,43.96,1.38,10.45
1227,Bundesliga (AT),23183,René Renner,R. Renner,1993-11-29,89.58,23.2,23.92,28,28,0,2665.0,95.18,0.04,1.54,849.0,30.32,24.25,79.98,81.91,15.74,1.79,5.54,6.32,0.43,0.36,18.71,4.96,3.57,28.71,10.07,8.07,80.14,76.9,0.68,0.04,14.29,3.29,55.43,1.82,6.93
1227,Bundesliga (AT),23184,Valentino Müller,V. Müller,1999-01-19,97.89,21.68,26.83,31,30,1,3424.0,114.13,0.27,1.4,1058.0,35.27,30.6,86.77,88.26,15.62,1.7,9.53,9.6,0.53,0.5,14.97,3.3,2.6,11.63,3.73,2.97,79.46,81.41,0.3,0.1,12.03,2.3,60.87,1.4,4.53
1227,Bundesliga (AT),23185,Thomas Sabitzer,T. Sabitzer,2000-10-12,56.29,12.75,16.01,26,25,1,985.0,39.4,0.2,1.28,309.0,12.36,9.8,79.29,81.84,12.34,0.24,4.32,2.32,0.8,0.4,2.72,0.44,0.36,12.64,4.64,3.6,77.59,78.52,0.72,0.12,10.76,2.6,69.23,1.8,2.28
1227,Bundesliga (AT),23186,Marko Raguž,M. Raguž,1998-06-10,12.21,3.25,2.08,10,10,0,88.0,8.8,0.0,0.3,31.0,3.1,2.3,74.19,77.08,10.72,0.0,1.5,0.5,0.8,0.1,0.3,0.2,0.0,3.1,1.0,0.7,70.0,69.6,0.2,0.0,3.4,0.9,88.89,0.8,0.9
1227,Bundesliga (AT),23456,Shon Weissman,S. Weissman,1996-02-14,93.21,22.36,22.56,26,26,0,1479.0,56.88,0.12,1.5,455.0,17.5,13.69,78.24,75.79,13.81,0.88,5.69,3.69,1.12,0.88,1.77,0.42,0.27,21.88,7.19,5.27,73.26,72.91,1.0,0.08,16.23,4.27,63.06,2.69,4.88
1227,Bundesliga (AT),24000,Michael  Sollbauer,M. Sollbauer,1990-05-15,95.43,21.96,21.02,33,32,1,2613.0,81.66,0.03,0.34,955.0,29.84,26.41,88.48,93.28,15.78,0.88,7.56,4.44,0.06,0.03,16.53,3.59,2.88,6.25,2.06,1.94,93.94,91.19,0.03,0.0,1.09,0.19,83.33,0.16,1.94
1227,Bundesliga (AT),24005,Dominik Baumgartner,D. Baumgartner,1996-07-20,91.69,24.21,23.61,26,26,0,3361.0,129.27,0.08,1.0,1201.0,46.19,39.88,86.35,88.03,17.67,2.69,9.88,10.27,0.15,0.08,40.92,12.73,10.12,21.46,8.0,6.65,83.17,81.28,0.27,0.04,6.69,1.27,48.48,0.62,7.08
1227,Bundesliga (AT),24006,Christopher Wernitznig,C. Wernitznig,1990-02-24,40.07,8.57,9.64,10,9,1,306.0,34.0,0.0,0.56,94.0,10.44,7.78,74.47,77.1,13.51,0.33,3.33,2.22,0.44,0.44,2.89,0.67,0.56,6.89,2.22,1.67,75.0,69.34,0.11,0.0,8.78,2.33,47.62,1.11,3.22
1227,Bundesliga (AT),24079,Florian Flecker,F. Flecker,1995-10-29,22.0,5.46,5.54,19,19,0,301.0,15.84,0.0,0.42,96.0,5.05,3.74,73.96,77.02,13.93,0.26,1.58,0.74,0.26,0.16,1.95,0.42,0.32,5.05,1.68,1.21,71.87,72.99,0.16,0.0,3.47,0.79,40.0,0.32,1.26
1227,Bundesliga (AT),24109,Dimitri Lavalée,D. Lavalée,1997-01-13,93.33,24.98,20.13,13,13,0,1719.0,132.23,0.0,1.31,598.0,46.0,38.54,83.78,88.15,19.1,4.77,10.85,8.08,0.38,0.0,32.0,9.46,7.15,18.85,7.15,6.0,83.87,82.58,0.15,0.0,6.62,1.23,37.5,0.46,6.0
1227,Bundesliga (AT),24508,Melayro Bogarde,M. Bogarde,2002-05-28,90.91,22.99,23.78,26,26,0,3042.0,117.0,0.23,3.19,922.0,35.46,30.12,84.92,86.28,16.55,2.27,7.65,8.88,0.58,1.08,17.96,4.85,3.77,17.65,6.0,4.88,81.41,76.45,0.69,0.15,14.85,3.65,76.84,2.81,5.46
1227,Bundesliga (AT),24567,Samuel Şahin-Radlinger,S. Şahin-Radlinger,1992-11-07,98.56,23.93,25.25,32,31,1,1644.0,53.03,0.0,0.1,579.0,18.68,15.1,80.83,86.21,24.7,3.58,3.87,2.52,0.0,0.0,18.45,3.97,2.1,10.0,3.35,3.26,97.12,96.54,0.0,0.0,0.0,0.0,,0.0,2.35
1227,Bundesliga (AT),24572,Mike Bähre,M. Bähre,1995-08-10,97.23,24.5,23.3,30,29,1,4138.0,142.69,0.31,1.9,1307.0,45.07,39.66,87.99,88.26,16.12,3.03,14.17,6.72,0.72,0.34,20.69,5.14,3.93,19.69,7.59,6.24,82.27,81.05,0.69,0.17,11.03,3.31,62.5,2.07,5.45
1227,Bundesliga (AT),24759,Donovan Pines,D. Pines,1998-03-07,97.44,22.63,23.91,30,29,1,2154.0,74.28,0.07,0.24,886.0,30.55,26.0,85.1,92.14,19.68,2.66,7.9,6.79,0.14,0.07,12.1,2.97,2.03,5.97,2.72,2.17,79.75,83.82,0.0,0.0,0.93,0.38,45.45,0.17,2.83
1227,Bundesliga (AT),24785,Janis Antiste,J. Antiste,2002-08-18,65.07,18.26,14.82,24,24,0,1136.0,47.33,0.08,0.88,378.0,15.75,11.75,74.6,77.7,12.95,0.54,6.79,3.25,1.25,0.33,2.17,0.46,0.29,15.96,5.54,3.71,66.92,68.03,0.58,0.04,12.12,3.38,56.79,1.92,4.08
1227,Bundesliga (AT),24943,Lucas Gourna-Douath,L. Gourna-Douath,2003-08-05,52.7,14.24,13.8,4,4,0,380.0,95.0,0.0,0.75,116.0,29.0,25.75,88.79,93.06,15.9,0.75,5.25,2.75,0.0,0.0,14.25,3.0,1.75,9.0,2.5,2.0,80.0,79.45,0.0,0.0,4.25,0.25,0.0,0.0,1.5
1227,Bundesliga (AT),25013,Dominik Reiter,D. Reiter,1998-01-04,73.36,16.7,19.44,16,16,0,919.0,57.44,0.25,0.69,286.0,17.88,11.44,63.99,72.6,13.47,0.38,5.62,3.38,0.44,0.19,5.81,1.75,1.12,18.75,6.81,4.12,60.55,68.23,0.56,0.19,13.06,2.94,38.3,1.12,6.12
1227,Bundesliga (AT),25118,Benedikt Zech,B. Zech,1990-11-03,98.01,25.31,23.15,29,28,1,3858.0,137.79,0.14,0.64,1309.0,46.75,40.68,87.01,89.14,18.58,4.11,10.07,6.86,0.29,0.04,37.0,10.29,8.18,18.71,7.29,6.71,92.16,89.01,0.14,0.04,2.96,0.82,73.91,0.61,6.0
1227,Bundesliga (AT),25337,Elias Havel,E. Havel,2003-04-16,80.12,17.58,25.92,29,29,0,874.0,30.14,0.14,0.9,218.0,7.52,4.86,64.68,68.8,12.98,0.21,2.69,0.52,0.52,0.03,0.76,0.21,0.1,14.72,3.55,1.9,53.4,62.4,0.59,0.1,13.1,2.55,50.0,1.28,3.1
1227,Bundesliga (AT),25407,Nikki Havenaar,N. Havenaar,1995-02-16,95.13,21.57,21.01,34,33,1,2354.0,71.33,0.09,0.58,888.0,26.91,22.67,84.23,85.71,18.38,2.52,7.88,5.64,0.52,0.12,22.0,8.0,6.61,9.7,4.09,3.7,90.37,85.71,0.21,0.0,3.21,0.85,46.43,0.39,5.09
1227,Bundesliga (AT),25455,Jessic Ngankam,J. Ngankam,2000-07-20,54.68,13.63,13.04,8,8,0,198.0,24.75,0.0,0.75,47.0,5.88,4.12,70.21,75.33,13.39,0.25,1.88,1.0,0.5,0.5,0.75,0.12,0.0,12.62,3.62,2.25,62.07,74.85,0.38,0.0,11.0,2.5,60.0,1.5,2.12
1227,Bundesliga (AT),25483,Maurice Malone,M. Malone,2000-08-17,62.67,15.97,13.33,33,33,0,1147.0,34.76,0.12,0.85,332.0,10.06,7.45,74.1,73.74,13.02,0.33,2.79,1.55,0.55,0.21,1.09,0.24,0.18,14.21,3.55,2.45,69.23,68.52,0.39,0.06,14.42,2.85,57.45,1.64,3.09
1227,Bundesliga (AT),25516,Hamaciré Youba Diarra,Y. Diarra,1998-03-24,52.27,12.41,16.18,15,15,0,1126.0,75.07,0.2,0.93,318.0,21.2,17.0,80.19,84.59,19.26,2.53,4.67,3.4,0.2,0.4,11.13,2.8,1.93,15.07,5.0,3.8,76.0,78.04,0.47,0.2,8.93,2.2,63.64,1.4,3.8
1227,Bundesliga (AT),26106,Dominik Fitz,D. Fitz,1999-06-16,100.88,27.67,20.48,3,3,0,321.0,107.0,0.33,5.67,100.0,33.33,22.33,67.0,68.25,16.85,2.33,8.0,8.67,1.0,2.67,14.33,5.67,3.67,40.33,15.33,10.67,69.57,64.0,3.33,0.0,38.67,12.33,54.06,6.67,13.67
1227,Bundesliga (AT),26108,Vesel Demaku,V. Demaku,2000-02-05,86.36,21.0,21.27,22,21,1,2018.0,96.1,0.29,1.81,643.0,30.62,24.95,81.49,82.97,14.87,1.67,9.67,7.81,0.76,0.62,13.43,4.0,3.29,17.67,5.81,3.95,68.03,72.58,0.76,0.1,12.05,3.05,62.5,1.9,5.86
1227,Bundesliga (AT),26111,Jürgen Heil,J. Heil,1997-04-04,88.01,20.49,26.6,26,26,0,2606.0,100.23,0.19,1.35,776.0,29.85,23.27,77.96,78.45,17.05,2.46,8.35,5.27,0.92,0.92,15.81,4.31,2.88,25.62,8.73,6.42,73.57,69.32,0.85,0.15,16.46,4.85,53.97,2.62,8.65
1227,Bundesliga (AT),26124,Tobias Kainz,T. Kainz,1992-10-31,79.29,17.33,26.29,30,30,0,1878.0,62.6,0.2,1.43,648.0,21.6,16.87,78.09,79.08,17.06,2.17,7.53,5.77,0.8,0.83,8.6,2.6,1.83,15.4,6.57,4.77,72.59,69.51,0.97,0.2,10.5,3.13,69.15,2.17,5.23
1227,Bundesliga (AT),26146,Niklas Geyrhofer,N. Geyrhofer,2000-02-11,51.74,10.71,11.08,8,8,0,397.0,49.62,0.12,0.12,132.0,16.5,14.38,87.12,92.72,14.88,0.62,3.62,1.62,0.0,0.0,12.38,3.0,2.5,5.75,1.75,1.5,85.72,92.61,0.0,0.0,1.25,0.0,,0.0,0.62
1227,Bundesliga (AT),27066,Matthäus Taferner,M. Taferner,2001-01-30,91.96,20.83,25.63,26,25,1,2871.0,114.84,0.12,1.56,810.0,32.4,26.24,80.99,81.42,16.17,2.6,11.36,5.28,1.0,0.4,12.76,3.72,2.68,20.16,6.32,4.96,78.48,75.75,0.64,0.08,19.12,4.04,53.47,2.16,6.96
