competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1265,Primeira Liga (PT),6359,Lucas Eduardo dos Santos João,Lucas João,1993-09-04,20.68,4.74,5.0,19,18,1,422.0,23.44,6.39,3.33,0.56,0.0,6.28,8.11,1.22,4.72,19.0,4.44,3.61,0.44,0.11,0.0
1265,Primeira Liga (PT),6512,Luuk de Jong,L. de Jong,1990-08-27,67.03,21.38,16.47,5,3,2,301.0,100.33,25.33,16.0,1.67,0.0,42.0,37.0,4.33,12.67,76.33,24.0,15.67,1.33,0.67,0.0
1265,Primeira Liga (PT),7902,Nélson Miguel Castro Oliveira,Nélson Oliveira,1991-08-08,55.92,14.49,13.48,26,24,2,1523.0,63.46,16.17,9.46,1.25,0.12,22.29,20.92,3.79,10.42,50.71,12.75,10.92,0.79,0.29,0.04
1265,Primeira Liga (PT),8029,Nicolás Hernán Otamendi,N. Otamendi,1988-02-12,95.62,28.09,21.25,30,29,1,3071.0,105.9,40.76,39.72,0.38,0.03,0.86,3.83,40.28,12.62,7.79,98.1,3.86,0.38,0.14,0.03
1265,Primeira Liga (PT),8598,Pedro José  da Silva Trigueira,P. Trigueira,1988-01-04,12.56,1.56,3.9,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),8729,Luís Miguel Afonso Fernandes,Pizzi,1989-10-06,33.78,9.32,8.44,23,23,0,1153.0,50.13,17.22,15.78,0.83,0.09,9.48,5.39,13.04,14.13,30.57,19.57,1.78,0.09,0.04,0.0
1265,Primeira Liga (PT),8790,Rafael Alexandre Fernandes Ferreira da Silva,Rafa Silva,1993-05-17,62.67,18.95,13.6,16,16,0,1609.0,100.56,23.31,17.62,2.81,0.5,31.88,37.0,9.0,18.81,84.0,16.56,18.62,2.12,1.12,0.19
1265,Primeira Liga (PT),8791,Luís Rafael Soares Alves,Rafa Soares,1995-05-09,79.07,20.69,20.13,24,23,1,2035.0,88.48,25.87,23.91,1.13,0.17,8.43,5.65,23.09,70.17,7.83,80.65,2.0,0.22,0.0,0.0
1265,Primeira Liga (PT),8983,Ricardo Jorge Luz Horta,Ricardo Horta,1994-09-15,83.94,28.66,18.6,28,28,0,4575.0,163.39,44.64,36.46,3.25,0.57,51.75,31.75,27.86,56.54,118.71,44.68,15.57,1.82,0.75,0.29
1265,Primeira Liga (PT),9195,Rodrigo Cunha Pereira de Pinho,Rodrigo Pinho,1991-05-30,46.52,10.49,12.39,28,27,1,1280.0,47.41,10.81,5.26,0.85,0.07,17.59,16.33,1.96,6.48,35.7,11.7,6.67,0.56,0.37,0.04
1265,Primeira Liga (PT),9354,Rúben Afonso Borges Semedo,Rúben Semedo,1994-04-04,94.1,19.8,26.33,9,9,0,562.0,62.44,25.78,23.78,0.44,0.11,1.44,3.67,23.67,6.0,8.0,54.44,3.11,0.33,0.22,0.0
1265,Primeira Liga (PT),9385,Rui Tiago Dantas da Silva,Rui Silva,1994-02-07,99.66,32.28,21.24,32,31,1,1250.0,40.32,12.35,12.19,0.0,0.0,0.0,0.0,12.68,0.06,0.03,40.29,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),9703,Seko Mohamed Fofana,S. Fofana,1995-05-07,32.72,8.02,7.62,12,11,1,431.0,39.18,10.55,9.18,0.73,0.09,8.0,6.91,7.73,7.27,29.18,10.0,2.36,0.09,0.0,0.0
1265,Primeira Liga (PT),9734,Sergi Gómez Solà,Sergi Gómez,1992-03-28,95.48,22.04,27.11,28,28,0,2286.0,81.64,21.43,20.93,0.11,0.0,0.46,1.07,22.32,1.96,3.68,77.96,1.04,0.14,0.07,0.0
1265,Primeira Liga (PT),10246, Theoson-Jordan  Siebatcheu,j.Siebatcheu,1996-04-26,62.85,13.51,17.9,22,22,0,1453.0,66.05,17.68,7.95,1.14,0.0,22.0,28.77,2.32,7.82,53.32,12.73,13.55,1.32,0.68,0.0
1265,Primeira Liga (PT),10253,Thiago Emiliano da Silva,Thiago Silva,1984-09-22,76.82,22.68,16.99,8,7,1,674.0,96.29,45.0,44.86,0.71,0.0,1.14,0.71,47.43,9.14,4.71,91.57,0.71,0.29,0.14,0.0
1265,Primeira Liga (PT),10342,Tiago Rafael Maia da Silva,Tiago Silva,1993-06-02,76.03,17.83,15.77,4,3,1,274.0,91.33,32.0,30.67,1.0,0.0,8.0,3.67,28.33,28.67,48.33,43.0,0.67,0.0,0.0,0.0
1265,Primeira Liga (PT),10459,António Manuel Fernandes Mendes,Tomané,1992-10-23,72.85,14.86,22.24,29,28,1,2067.0,73.82,22.25,11.21,0.82,0.07,23.86,21.14,3.46,15.46,58.79,15.04,10.18,0.86,0.21,0.0
1265,Primeira Liga (PT),10749,Vítor Hugo Gomes da Silva,Vítor Gomes,1987-12-25,43.23,9.75,12.43,6,6,0,305.0,50.83,14.5,13.17,1.33,0.17,4.5,5.5,10.33,13.0,36.5,14.33,1.33,0.17,0.17,0.0
1265,Primeira Liga (PT),11220,Marcos Paulo Mesquita Lopes,Rony Lopes,1995-12-28,68.83,17.03,18.1,16,16,0,1384.0,86.5,21.88,16.94,2.06,0.25,25.81,15.25,12.69,20.0,72.5,14.0,6.5,0.44,0.31,0.0
1265,Primeira Liga (PT),11234,Duplexe Tchamba Bangou,D. Tchamba,1998-07-10,90.94,19.51,24.93,5,5,0,342.0,68.4,24.4,24.0,0.2,0.0,0.0,1.0,25.2,21.6,3.0,65.4,0.8,0.0,0.0,0.0
1265,Primeira Liga (PT),11265,Miguel Ângelo da Silva Rocha,Xeka,1994-11-10,58.77,16.14,15.3,12,12,0,962.0,80.17,23.92,21.67,0.58,0.08,15.17,8.33,17.25,20.83,47.75,32.42,3.33,0.0,0.0,0.0
1265,Primeira Liga (PT),11431,Ghislain Konan,G. Konan,1995-12-27,97.57,24.52,24.23,30,29,1,2578.0,88.9,32.41,30.24,1.07,0.03,7.66,4.14,29.45,72.69,5.76,83.14,1.24,0.1,0.03,0.0
1265,Primeira Liga (PT),12196,Jonathan Panzo,J. Panzo,2000-10-25,86.94,20.47,24.04,14,14,0,1120.0,80.0,30.0,29.43,0.07,0.0,0.71,1.5,29.64,12.93,5.0,75.0,1.36,0.21,0.07,0.0
1265,Primeira Liga (PT),12249,Javier Sánchez de Felipe,Javi Sánchez,1997-03-14,90.54,23.84,23.32,15,15,0,1464.0,97.6,39.87,39.6,0.33,0.0,0.33,1.0,41.47,13.53,3.67,93.93,1.0,0.0,0.0,0.0
1265,Primeira Liga (PT),12464,Rafik Guitane,R. Guitane,1999-05-26,66.03,18.5,16.71,30,30,0,2851.0,95.03,31.73,26.73,1.9,0.27,28.3,8.77,20.53,47.97,48.37,46.67,2.1,0.27,0.07,0.0
1265,Primeira Liga (PT),12649,Pablo Rosario,P. Rosario,1997-01-07,69.22,20.64,15.96,22,22,0,1931.0,87.77,28.59,26.77,0.73,0.05,12.45,4.45,24.27,19.5,38.91,48.86,2.41,0.45,0.05,0.0
1265,Primeira Liga (PT),12783,Gonçalo Mendes Paciencia,Gonçalo Paciência,1994-08-01,48.03,12.94,11.21,12,11,1,620.0,56.36,15.0,8.64,1.45,0.09,21.27,18.0,2.91,13.18,46.73,9.64,10.0,1.27,0.64,0.0
1265,Primeira Liga (PT),12812,Yann Karamoh,Y. Karamoh,1998-07-08,18.05,4.43,5.58,1,1,0,20.0,20.0,6.0,5.0,0.0,0.0,8.0,4.0,4.0,11.0,5.0,15.0,1.0,0.0,0.0,0.0
1265,Primeira Liga (PT),12903,Marios Vrousai,M. Vrousai,1998-07-02,87.92,22.83,24.52,31,31,0,2783.0,89.77,30.0,27.52,1.52,0.1,18.97,6.74,24.32,63.48,18.81,70.97,3.26,0.45,0.23,0.0
1265,Primeira Liga (PT),13279,Renan Ribeiro,Renan Ribeiro,1990-03-23,100.64,23.66,25.41,32,31,1,1187.0,38.29,12.74,12.65,0.0,0.0,0.0,0.0,12.84,0.0,0.0,38.29,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),13285,Jovane Eduardo Borges Cabral,Jovane Cabral,1998-06-14,67.68,16.36,16.63,27,26,1,1953.0,75.12,23.65,20.35,1.73,0.27,23.19,8.65,12.85,24.58,53.08,22.04,2.46,0.23,0.19,0.12
1265,Primeira Liga (PT),13330,Jérémy Livolant,J. Livolant,1998-01-09,92.21,18.58,25.26,33,32,1,2927.0,91.47,30.72,21.41,1.53,0.19,30.0,14.72,13.47,43.66,49.16,42.31,4.59,0.53,0.22,0.06
1265,Primeira Liga (PT),13354,Yanis Begraoui,Y. Begraoui,2001-07-04,86.67,23.63,22.02,34,34,0,3790.0,111.47,30.56,18.97,2.53,0.59,40.18,37.62,9.21,23.29,80.88,30.59,15.47,1.65,0.68,0.24
1265,Primeira Liga (PT),13477,Diogo Meireles Costa,Diogo Costa,1999-09-19,97.56,28.62,22.92,33,30,3,1159.0,38.63,16.3,16.17,0.03,0.0,0.0,0.03,16.83,0.0,0.03,38.6,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),13495,Carlos Alexandre Reis Pinto,Alex Pinto,1998-07-08,51.79,12.46,15.99,7,7,0,376.0,53.71,15.57,12.86,0.29,0.0,16.14,4.14,11.43,37.43,9.29,44.43,0.86,0.14,0.0,0.0
1265,Primeira Liga (PT),13919,Naïs Djouahra,N. Djouahra,1999-11-23,86.22,22.3,22.74,34,33,1,3350.0,101.52,28.45,23.36,1.85,0.21,33.09,13.79,19.55,53.15,47.88,53.64,2.36,0.39,0.24,0.09
1265,Primeira Liga (PT),13976,Paulo André Rodrigues de Oliveira,Paulo Oliveira,1992-01-08,54.17,18.92,10.46,17,17,0,1530.0,90.0,29.24,28.94,0.0,0.0,0.18,0.88,30.41,4.59,2.29,87.71,0.76,0.12,0.0,0.0
1265,Primeira Liga (PT),13987,Giorgi Kochorashvili,G. Kochorashvili,1999-06-29,39.79,12.64,8.41,18,17,1,1152.0,67.76,24.65,22.71,0.88,0.06,6.35,8.18,21.06,13.12,35.65,32.12,2.53,0.12,0.0,0.0
1265,Primeira Liga (PT),14013,João Manuel Neves Virginia,João Virginia,1999-10-10,100.56,32.22,22.12,2,2,0,94.0,47.0,14.5,14.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),14024,Pedro António Pereira Gonçalves,Pedro Gonçalves,1998-06-28,79.78,26.23,17.07,27,26,1,3195.0,122.88,40.08,32.23,4.19,0.58,42.08,33.0,22.35,28.42,86.54,36.35,12.69,1.08,0.5,0.08
1265,Primeira Liga (PT),14273,Tom van De Looi,T. van de Looi,1999-07-02,94.93,24.2,23.79,32,31,1,3073.0,99.13,26.61,25.06,1.1,0.06,10.94,2.0,22.52,12.35,63.45,35.68,0.1,0.03,0.0,0.0
1265,Primeira Liga (PT),14346,Sydney van Hooijdonk,S. van Hooijdonk,2000-02-06,44.76,12.15,10.34,9,9,0,473.0,52.56,12.56,5.0,0.44,0.0,16.56,19.78,1.67,5.67,44.11,8.44,10.22,0.67,0.11,0.0
1265,Primeira Liga (PT),14875,Jakub Brabec,J. Brabec,1992-08-06,93.92,23.88,27.05,25,25,0,2126.0,85.04,30.68,29.8,0.24,0.0,0.44,1.72,30.8,13.72,4.48,80.56,1.68,0.12,0.08,0.0
1265,Primeira Liga (PT),15185,Georgios Vagiannidis,G. Vagiannidis,2001-09-12,66.16,22.03,14.48,22,21,1,2171.0,103.38,30.24,27.05,1.43,0.24,18.0,11.33,25.43,68.52,13.57,89.81,4.57,0.33,0.19,0.0
1265,Primeira Liga (PT),15295,Fotis Ioannidis,F. Ioannidis,2000-01-10,40.83,13.13,8.67,13,13,0,735.0,56.54,13.08,8.23,1.38,0.23,21.08,19.92,3.85,11.0,43.77,12.77,8.77,0.46,0.23,0.08
1265,Primeira Liga (PT),15373,Georgios Liavas,G. Liavas,2001-02-12,37.91,9.1,11.59,24,24,0,971.0,40.46,11.88,11.17,0.12,0.0,3.46,0.92,10.71,9.88,19.75,20.71,0.25,0.0,0.0,0.0
1265,Primeira Liga (PT),15485,Orest Lebedenko,O. Lebedenko,1998-09-23,40.05,10.0,8.37,14,13,1,553.0,42.54,10.46,8.77,0.38,0.0,5.46,4.15,8.0,27.54,6.69,35.85,1.38,0.08,0.08,0.0
1265,Primeira Liga (PT),16008,Tiago Magalhães Sá,Tiago Sá,1995-01-11,98.02,30.08,19.79,1,1,0,45.0,45.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16011,Murilo De Souza Costa,Murilo,1994-10-31,86.84,22.03,21.4,32,32,0,2865.0,89.53,28.53,22.34,2.62,0.22,27.03,17.03,16.75,55.97,29.53,60.0,8.44,1.03,0.44,0.06
1265,Primeira Liga (PT),16014,Francisco António Machado Mota de Castro Trincão,Francisco Trincão,1999-12-29,91.74,29.81,19.68,34,33,1,4929.0,149.36,44.18,38.0,4.64,0.64,43.36,26.94,30.09,49.52,101.48,47.88,7.33,0.82,0.48,0.03
1265,Primeira Liga (PT),16032,Diogo Filipe Costa Rocha,Rochinha,1995-05-03,13.06,3.82,2.97,1,1,0,22.0,22.0,8.0,7.0,1.0,0.0,7.0,3.0,6.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16058,Daniel Alexis Leite Figueira,Dani Figueira,1998-07-20,93.89,22.75,23.57,10,10,0,328.0,32.8,13.2,13.1,0.0,0.0,0.0,0.0,13.4,0.0,0.0,32.8,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16060,Marcelo dos Santos Ferreira,Marcelo,1989-07-27,88.73,20.94,25.21,12,12,0,889.0,74.08,27.83,27.08,0.25,0.0,0.08,1.5,27.25,4.58,3.5,70.58,1.58,0.33,0.17,0.0
1265,Primeira Liga (PT),16066,Rafael Avelino Pereira Pinto Barbosa,R. Barbosa,1996-03-29,54.17,13.02,14.7,13,13,0,778.0,59.85,19.54,15.15,1.77,0.15,16.0,9.77,10.54,24.23,37.77,22.08,2.38,0.38,0.31,0.08
1265,Primeira Liga (PT),16084,Charles Marcelo da Silva,Charles,1994-02-04,100.81,27.22,22.08,19,17,2,689.0,40.53,16.65,16.47,0.0,0.0,0.0,0.0,16.82,0.0,0.06,40.47,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16103,André Filipe Magalhães Ribeiro Ferreira,André Ferreira,1996-05-29,98.87,24.34,28.9,22,20,2,975.0,48.75,16.05,15.8,0.0,0.0,0.0,0.0,16.4,0.05,0.0,48.75,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16156,Lucas Oliveira de França,Lucas França,1996-01-19,99.55,17.81,27.28,6,5,1,144.0,28.8,7.8,7.4,0.0,0.0,0.0,0.0,7.8,0.0,0.0,28.8,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16180,Matheus Reis de Lima,Matheus Reis,1995-02-18,48.51,16.22,10.57,8,7,1,539.0,77.0,26.0,25.0,0.86,0.14,4.57,2.86,25.0,26.71,4.43,72.57,1.0,0.14,0.0,0.0
1265,Primeira Liga (PT),16181,Toni Borevković,T. Borevković,1997-06-18,,,,1,0,1,,,,,,,,,,,,,,,,
1265,Primeira Liga (PT),16183,Nuno Miguel Gomes dos Santos,Nuno Santos,1995-02-13,18.68,6.15,3.12,4,4,0,98.0,24.5,7.75,7.5,0.75,0.5,4.0,4.0,7.0,18.0,2.5,22.0,0.5,0.25,0.25,0.0
1265,Primeira Liga (PT),16235,Caio Gobbo Secco,Caio Secco,1990-12-22,98.36,27.44,24.83,11,11,0,413.0,37.55,11.18,11.09,0.0,0.0,0.0,0.0,11.36,0.0,0.09,37.45,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),16256,Stephen  Antunes Eustáquio,Stephen Eustáquio,1996-12-21,25.83,8.07,5.57,8,6,2,309.0,51.5,13.17,12.5,0.0,0.0,10.17,6.0,10.33,10.5,38.17,13.33,0.67,0.17,0.0,0.0
1265,Primeira Liga (PT),16399,Fredrik Aursnes,F. Aursnes,1995-12-10,90.84,26.29,20.35,28,27,1,3518.0,130.3,37.7,34.04,2.11,0.33,26.3,12.85,30.48,54.11,58.04,72.26,5.85,0.33,0.15,0.0
1265,Primeira Liga (PT),17113,Ianis Stoica,I. Stoica,2002-12-08,56.46,13.26,14.98,32,31,1,1805.0,58.23,17.48,12.16,1.1,0.03,19.71,10.9,8.45,28.65,24.29,33.94,3.26,0.45,0.19,0.03
1265,Primeira Liga (PT),17680,Leandro Barreiro Martins,Leandro Barreiro,2000-01-03,63.45,17.5,14.69,31,31,0,2665.0,85.97,19.61,16.23,1.23,0.26,15.77,18.55,12.1,19.9,59.13,26.84,10.39,0.87,0.39,0.1
1265,Primeira Liga (PT),18406,Sikou Niakaté,S. Niakaté,1999-07-10,93.05,31.87,20.58,11,11,0,1640.0,149.09,47.64,46.91,0.73,0.0,1.09,2.64,49.18,36.0,6.27,142.82,2.27,0.18,0.18,0.0
1265,Primeira Liga (PT),18565,João António Antunes Carvalho,João Carvalho,1997-03-09,91.91,24.4,23.65,33,33,0,3882.0,117.64,38.82,32.27,2.67,0.36,30.45,18.06,25.58,40.03,75.24,42.39,4.91,0.88,0.42,0.06
1265,Primeira Liga (PT),18575,Gil Bastião Dias,Gil Dias,1996-09-28,81.54,20.91,20.89,33,32,1,2860.0,89.38,26.66,21.09,1.94,0.28,27.16,10.47,16.22,66.06,16.03,73.34,5.09,0.5,0.22,0.0
1265,Primeira Liga (PT),18769,Omar Richards,O. Richards,1998-02-15,54.45,14.04,15.91,14,14,0,827.0,59.07,18.07,16.07,0.64,0.0,12.21,3.93,14.57,47.07,5.14,53.93,0.93,0.07,0.0,0.0
1265,Primeira Liga (PT),18941,Billal Brahimi,B. Brahimi,2000-03-14,29.84,6.99,7.57,4,4,0,153.0,38.25,12.0,10.75,1.0,0.0,9.5,2.75,10.0,28.25,5.0,33.25,2.0,0.0,0.0,0.0
1265,Primeira Liga (PT),18992,André Green,A. Green,1998-07-26,50.1,11.21,15.4,5,4,1,174.0,43.5,10.75,8.0,1.0,0.0,14.75,8.75,6.0,28.25,10.25,33.25,3.75,0.5,0.25,0.0
1265,Primeira Liga (PT),22091,Jaume Grau Ciscar,J. Grau,1997-05-05,80.75,18.29,23.27,18,18,0,1369.0,76.06,18.67,17.28,0.44,0.0,10.67,3.33,15.56,14.17,51.94,24.11,1.44,0.06,0.0,0.0
1265,Primeira Liga (PT),22134,Francisco Reis Ferreira,Ferro,1997-03-26,65.86,17.87,17.59,27,27,0,2053.0,76.04,21.41,20.96,0.33,0.07,0.33,0.59,21.63,8.74,2.59,73.44,0.63,0.11,0.07,0.0
1265,Primeira Liga (PT),22135,Florentino Ibrain Morris Luís,Florentino,1999-08-19,19.63,2.93,5.77,3,3,0,39.0,13.0,3.33,2.67,0.0,0.0,2.67,0.33,2.33,2.33,11.33,1.67,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),23035,Stéphane Diarra,S. Diarra,1998-12-09,19.39,4.33,5.78,2,2,0,40.0,20.0,6.0,4.5,0.0,0.0,7.0,2.5,2.5,10.0,10.5,9.5,0.0,0.0,0.0,0.0
1265,Primeira Liga (PT),23453,Vangelis Pavlidis,V. Pavlidis,1998-11-21,88.04,26.37,19.3,33,32,1,4046.0,126.44,31.53,18.72,3.12,0.34,41.94,56.0,7.91,17.62,97.22,29.22,32.5,2.69,1.09,0.06
1265,Primeira Liga (PT),23747,Gaizka Larrazabal Goikoetxea,Gaizka Larrazabal,1997-12-17,93.99,18.56,26.31,33,32,1,2188.0,68.38,23.12,17.94,1.22,0.16,17.78,7.16,14.72,47.0,15.38,53.0,2.47,0.28,0.16,0.03
1265,Primeira Liga (PT),24052,Borja Sainz Eguskiza,Borja Sainz,2001-02-21,59.36,18.24,13.98,30,27,3,1971.0,73.0,19.7,14.26,2.0,0.19,27.56,22.85,10.26,39.15,22.3,50.7,9.07,0.67,0.33,0.07
1265,Primeira Liga (PT),24100,Víctor Gómez Perea,Víctor Gómez,2000-04-01,85.16,28.26,18.77,32,32,0,4454.0,139.19,46.41,42.41,1.97,0.22,29.44,11.97,38.91,101.03,29.47,109.72,6.75,0.91,0.34,0.09
1265,Primeira Liga (PT),24299,Sergio Bermejo Lillo,Sergio Bermejo,1997-08-17,26.26,5.79,6.5,16,15,1,338.0,22.53,6.0,4.13,0.53,0.0,6.6,4.4,2.53,10.67,11.67,10.87,1.87,0.33,0.13,0.0
1265,Primeira Liga (PT),24446,Kelian Nsona Wa Saka,K. Nsona,2002-05-11,53.09,11.2,14.39,10,10,0,433.0,43.3,14.9,10.4,0.4,0.0,14.3,6.9,6.8,23.4,19.7,23.6,2.6,0.1,0.0,0.0
1265,Primeira Liga (PT),24585,Pablo Gozálbez Gilabert,Pablo Gozálbez,2001-04-30,43.51,10.71,11.53,28,27,1,1351.0,50.04,13.0,9.59,1.22,0.15,19.04,9.7,6.67,14.67,38.07,11.96,3.11,0.33,0.19,0.0
1265,Primeira Liga (PT),24690,Kaique Rocha Lima,Kaique Rocha,2001-02-28,87.38,20.27,24.26,6,6,0,450.0,75.0,24.33,24.0,0.5,0.0,0.5,1.0,24.0,16.0,3.67,71.33,0.5,0.17,0.17,0.0
