competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1230,Eredivisie (NL),1541,Bryan Linssen,B. Linssen,1990-10-08,74.69,23.64,16.93,32,28,4,534.0,19.07,0.93,0.11,5.29,2.89,13.59,4.89,5.89,12.21,2.96,1.39
1230,Eredivisie (NL),2300,Danny Bakker,D. Bakker,1995-01-16,95.99,23.76,28.63,29,26,3,385.0,14.81,0.31,0.04,5.54,5.19,12.68,2.42,0.54,1.42,0.38,0.27
1230,Eredivisie (NL),2548,Davy Klaassen,D. Klaassen,1993-02-21,68.78,22.79,18.11,30,29,1,818.0,28.21,0.83,0.28,6.24,4.55,13.35,5.86,6.38,12.41,2.38,1.31
1230,Eredivisie (NL),2614,Denis Odoi,D. Odoi,1988-05-27,86.7,24.7,23.3,19,18,1,213.0,11.83,0.06,0.0,4.06,3.44,12.61,2.61,0.61,1.22,0.5,0.39
1230,Eredivisie (NL),2776,Dion Malone,D. Malone,1989-02-13,23.0,5.09,7.49,11,9,2,9.0,1.0,0.0,0.0,0.11,0.11,10.62,0.0,0.11,0.11,0.0,0.0
1230,Eredivisie (NL),4318,Hidde Jurjus,H. Jurjus,1994-02-09,86.34,21.38,25.53,7,7,0,2.0,0.29,0.0,0.0,0.14,0.14,3.48,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),4545,Ivan Perišić,I. Perišić,1989-02-02,77.2,27.06,17.92,30,29,1,657.0,22.66,1.41,0.17,9.62,7.93,14.54,8.17,3.97,9.14,3.03,2.1
1230,Eredivisie (NL),4568,Ivo Daniel Ferreira Mendonca Pinto,Ivo Pinto,1990-01-07,78.19,18.29,23.2,28,28,0,441.0,15.75,0.5,0.07,6.21,5.61,15.82,6.36,0.39,1.11,0.32,0.29
1230,Eredivisie (NL),4651,Jamiro Gregory Monteiro Alvarenga,Jamiro Monteiro,1993-11-23,63.28,15.26,19.95,21,20,1,389.0,19.45,1.0,0.1,7.25,6.2,12.35,3.7,1.75,5.25,1.75,1.25
1230,Eredivisie (NL),4777,Jasper Cillessen,J. Cillessen,1989-04-22,53.74,8.72,17.91,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),4876,Jeff Hardeveld,J. Hardeveld,1995-02-27,95.97,23.68,28.81,33,30,3,558.0,18.6,0.53,0.17,6.3,5.27,14.86,4.3,1.9,5.27,1.4,0.87
1230,Eredivisie (NL),4912,Jens Toornstra,J. Toornstra,1989-04-04,49.03,11.64,15.91,16,16,0,248.0,15.5,0.38,0.06,4.75,3.5,13.22,3.06,1.75,4.81,1.0,0.38
1230,Eredivisie (NL),4961,Jeroen Zoet,J. Zoet,1991-01-06,89.21,26.52,25.98,11,11,0,1.0,0.09,0.0,0.0,0.09,0.09,7.37,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),4976,Jeremiah St. Juste,J. St. Juste,1996-10-19,29.28,7.69,8.16,6,6,0,14.0,2.33,0.0,0.0,0.17,0.17,11.05,0.33,0.17,0.33,0.0,0.0
1230,Eredivisie (NL),5001,Jetro Willems,J. Willems,1994-03-30,34.07,8.77,9.0,6,6,0,10.0,1.67,0.0,0.0,0.33,0.17,15.19,0.17,0.17,0.17,0.0,0.0
1230,Eredivisie (NL),5245,Jonathan  de Guzmán,J. de Guzmán,1987-09-13,23.86,7.29,6.31,5,5,0,35.0,7.0,0.0,0.0,1.8,1.8,11.94,0.8,0.2,0.6,0.0,0.0
1230,Eredivisie (NL),5338,Jordy Clasie,J. Clasie,1991-06-27,71.19,23.62,18.13,12,12,0,164.0,13.67,0.25,0.0,4.83,4.58,10.42,0.75,0.42,1.25,0.33,0.17
1230,Eredivisie (NL),5373,Joris van Overeem,J. van Overeem,1994-06-01,97.26,28.2,27.31,33,33,0,951.0,28.82,0.85,0.0,9.82,8.7,12.63,5.27,2.24,5.55,1.36,0.91
1230,Eredivisie (NL),5616,Juninho Gracielo Bacuna,J. Bacuna,1997-08-07,60.65,15.29,16.84,13,12,1,139.0,11.58,0.5,0.0,4.17,3.58,12.73,1.83,0.92,3.17,0.92,0.83
1230,Eredivisie (NL),5964,Kostas Lamprou,K. Lamprou,1991-09-18,98.85,25.86,27.8,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),5984,Kristoffer Peterson,K. Peterson,1994-11-28,53.88,13.21,15.27,34,34,0,471.0,13.85,0.85,0.12,6.24,4.68,15.71,4.76,1.53,4.24,1.38,0.88
1230,Eredivisie (NL),6050,Lars Unnerstall,L. Unnerstall,1990-07-20,97.51,29.14,26.22,30,30,0,8.0,0.27,0.0,0.0,0.17,0.17,5.37,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),6201,Lewis Holtby,L. Holtby,1990-09-18,68.08,18.05,19.46,30,29,1,761.0,26.24,0.59,0.03,6.52,3.9,15.0,5.72,7.07,12.79,2.72,1.0
1230,Eredivisie (NL),7084,Marvin Peersman,M. Peersman,1991-02-10,91.08,25.43,25.51,32,31,1,633.0,20.42,0.68,0.06,7.26,6.42,14.92,5.94,1.81,5.32,1.29,0.9
1230,Eredivisie (NL),7210,Mats Seuntjens,M. Seuntjens,1992-04-17,17.79,4.49,4.05,15,15,0,58.0,3.87,0.33,0.0,1.47,1.27,13.21,0.93,0.87,1.67,0.33,0.27
1230,Eredivisie (NL),7605,Mike te Wierik,M. te Wierik,1992-06-08,68.04,16.1,19.97,22,22,0,166.0,7.55,0.09,0.05,2.27,1.59,12.6,1.64,1.18,2.0,0.55,0.27
1230,Eredivisie (NL),7607,Mike van der Hoorn,M. van der Hoorn,1992-10-15,83.79,22.8,25.24,31,30,1,219.0,7.3,0.03,0.0,2.63,2.43,11.67,0.83,0.4,0.67,0.13,0.0
1230,Eredivisie (NL),7608,Mike van Duinen,M. van Duinen,1991-11-06,29.56,7.57,9.0,27,25,2,174.0,6.96,0.2,0.12,1.92,0.92,15.74,2.2,2.0,4.72,0.96,0.36
1230,Eredivisie (NL),7950,Nick  Viergever,N. Viergever,1989-08-03,72.95,18.77,22.23,27,27,0,194.0,7.19,0.0,0.0,2.41,2.33,11.47,0.56,0.37,0.78,0.04,0.0
1230,Eredivisie (NL),8271,Oskar Zawada,O. Zawada,1996-02-01,22.34,6.23,5.25,15,15,0,111.0,7.4,0.27,0.13,1.93,0.73,13.76,1.8,3.53,5.93,1.4,0.33
1230,Eredivisie (NL),8427,Patrick  van Aanholt,P. van Aanholt,1990-08-29,62.21,14.61,20.1,12,12,0,108.0,9.0,0.58,0.08,3.17,3.0,14.05,3.5,1.5,3.08,0.83,0.67
1230,Eredivisie (NL),8460,Paul  Gladon,P. Gladon,1992-03-18,37.06,8.8,9.62,31,31,0,332.0,10.71,0.39,0.06,3.13,1.29,13.87,2.77,4.19,8.55,2.16,0.74
1230,Eredivisie (NL),8749,Przemysław Tytoń,P. Tytoń,1987-01-04,95.63,30.63,24.47,3,3,0,2.0,0.67,0.0,0.0,0.67,0.67,4.46,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),8846,Raheem Sterling,R. Sterling,1994-12-08,51.11,15.31,13.99,8,7,1,120.0,17.14,0.71,0.0,7.14,5.14,14.3,6.0,2.86,9.43,3.71,2.14
1230,Eredivisie (NL),8917,Remko Pasveer,R. Pasveer,1983-11-08,99.33,25.89,27.87,15,15,0,5.0,0.33,0.0,0.0,0.07,0.07,6.81,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),9052,Ricky van Wolfswinkel,R. van Wolfswinkel,1989-01-27,61.34,17.78,16.38,31,31,0,550.0,17.74,0.68,0.03,5.65,3.39,13.91,4.19,5.71,11.45,2.84,1.45
1230,Eredivisie (NL),9161,Robin Pröpper,R. Pröpper,1993-09-23,69.08,20.69,17.55,27,27,0,292.0,10.81,0.04,0.0,4.44,4.3,12.41,1.7,0.26,0.41,0.07,0.07
1230,Eredivisie (NL),9429,Ryan Thomas,R. Thomas,1994-12-20,86.34,22.14,27.61,27,25,2,378.0,15.12,0.28,0.12,5.24,4.52,10.63,1.24,0.4,1.52,0.64,0.24
1230,Eredivisie (NL),9685,Sébastien Haller,S. Haller,1994-06-22,49.78,13.84,13.92,23,23,0,412.0,17.91,0.61,0.09,4.91,2.7,14.88,5.3,5.78,11.04,2.57,1.17
1230,Eredivisie (NL),10082,Steven Berghuis,S. Berghuis,1991-12-19,66.08,22.67,17.7,21,20,1,726.0,36.3,1.85,0.15,15.4,13.25,13.86,8.75,5.0,11.05,3.25,2.05
1230,Eredivisie (NL),10233,Terence Kongolo,T. Kongolo,1994-02-14,43.28,8.92,13.59,5,5,0,10.0,2.0,0.0,0.0,0.4,0.4,15.06,0.0,0.2,0.2,0.0,0.0
1230,Eredivisie (NL),10280,Thomas Bruns,T. Bruns,1992-01-07,46.62,11.15,13.85,27,27,0,241.0,8.93,0.22,0.0,2.44,2.07,13.57,1.11,0.56,2.19,0.37,0.26
1230,Eredivisie (NL),10309,Thomas Ouwejan,T. Ouwejan,1996-09-30,78.18,24.45,18.96,6,6,0,120.0,20.0,0.83,0.33,6.67,6.0,13.71,6.5,1.5,5.33,1.17,0.83
1230,Eredivisie (NL),10392,Timon Wellenreuther,T. Wellenreuther,1995-12-03,98.19,28.32,26.5,33,32,1,17.0,0.53,0.0,0.0,0.28,0.28,7.48,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),10410,Tjaronn Chery,T. Chery,1988-06-04,90.7,28.4,19.98,33,29,4,914.0,31.52,1.28,0.14,9.52,8.0,12.93,5.07,5.59,11.55,2.21,1.41
1230,Eredivisie (NL),10916,Wout Weghorst,W. Weghorst,1992-08-07,70.8,23.45,18.62,28,27,1,798.0,29.56,1.3,0.15,10.07,6.19,14.78,8.78,9.89,18.44,5.81,2.81
1230,Eredivisie (NL),11036,Younes Namli,Y. Namli,1994-06-20,84.46,23.11,23.79,13,12,1,266.0,22.17,1.58,0.25,9.17,8.08,13.2,5.5,1.67,5.42,1.25,0.92
1230,Eredivisie (NL),11562,Kasper Dolberg,K. Dolberg,1997-10-06,57.66,18.81,15.62,23,22,1,463.0,21.05,1.05,0.09,6.55,4.14,14.21,5.95,6.73,12.68,3.64,1.73
1230,Eredivisie (NL),11565,Mario Engels,M. Engels,1993-10-22,46.31,11.55,12.37,24,24,0,345.0,14.38,0.79,0.04,5.5,3.75,13.15,4.38,2.33,6.33,2.33,1.46
1230,Eredivisie (NL),11590,Oleksandr Zinchenko,O. Zinchenko,1996-12-15,12.23,3.81,2.62,2,2,0,7.0,3.5,0.0,0.0,2.0,2.0,9.94,0.5,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),11599,Samuel Bastien,S. Bastien,1996-09-26,12.3,3.61,2.5,6,6,0,17.0,2.83,0.0,0.0,0.67,0.33,9.89,0.5,0.67,1.17,0.33,0.17
1230,Eredivisie (NL),11845,Marko Pjaca,M. Pjaca,1995-05-06,38.7,11.73,10.51,26,26,0,273.0,10.5,0.58,0.04,4.27,3.58,12.63,1.96,1.81,4.23,1.31,0.92
1230,Eredivisie (NL),12340,Dimitrios Limnios,D. Limnios,1998-05-27,68.56,17.37,20.05,34,34,0,703.0,20.68,0.68,0.12,7.71,5.44,14.75,5.76,2.41,6.59,1.65,0.97
1230,Eredivisie (NL),12432,Dani de Wit,D. de Wit,1998-01-28,87.14,22.86,27.21,29,28,1,750.0,26.79,0.64,0.11,7.07,4.25,13.93,4.43,6.54,11.96,2.86,0.96
1230,Eredivisie (NL),12447,Jeff Reine-Adélaïde,J. Reine-Adélaïde,1998-01-17,34.42,8.2,7.52,1,1,0,5.0,5.0,0.0,0.0,2.0,1.0,12.43,0.0,0.0,1.0,0.0,0.0
1230,Eredivisie (NL),12532,Vasilios Barkas,V. Barkas,1994-05-30,97.03,25.83,29.57,35,34,1,14.0,0.41,0.0,0.0,0.21,0.21,7.61,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),12652,Mauro Jaqueson Júnior Pereira dos Santos,Mauro Júnior,1999-05-06,85.41,29.96,20.4,26,26,0,681.0,26.19,0.96,0.23,10.65,9.88,12.6,5.81,1.81,4.92,1.88,1.5
1230,Eredivisie (NL),12684,Armando Obispo,A. Obispo,1999-03-05,53.61,18.93,11.77,17,16,1,66.0,4.12,0.06,0.0,2.0,1.88,11.43,0.69,0.25,0.25,0.06,0.0
1230,Eredivisie (NL),13177,Houboulang Mendes,Houboulang Mendes,1998-05-04,20.12,4.62,5.54,6,6,0,21.0,3.5,0.17,0.0,1.83,1.83,12.82,1.5,0.33,0.83,0.5,0.5
1230,Eredivisie (NL),13487,Kaj Sierhuis,K. Sierhuis,1998-04-27,70.58,17.05,21.49,30,30,0,775.0,25.83,1.43,0.2,9.63,5.5,14.48,7.63,7.9,15.1,5.13,2.4
1230,Eredivisie (NL),13503,Philippe Sandler,P. Sandler,1997-02-10,79.59,25.5,17.57,25,22,3,214.0,9.73,0.14,0.0,2.77,2.32,13.35,2.36,0.59,0.82,0.23,0.18
1230,Eredivisie (NL),13525,Jordan Lotomba,J. Lotomba,1998-09-29,52.09,14.9,13.98,20,19,1,210.0,11.05,0.37,0.05,3.26,2.68,12.92,3.37,1.32,2.53,0.79,0.53
1230,Eredivisie (NL),14268,Ajdin Hrustić,A. Hrustić,1996-07-05,89.37,21.44,25.44,27,27,0,895.0,33.15,1.0,0.11,11.63,9.3,14.16,8.7,2.37,9.44,3.19,2.07
1230,Eredivisie (NL),14295,Mohamed Hamdaoui,M. Hamdaoui,1993-06-10,15.81,3.84,3.58,7,7,0,39.0,5.57,0.43,0.0,2.0,1.43,13.09,1.0,1.0,2.0,0.57,0.43
1230,Eredivisie (NL),14296,Sherel Constancio Floranus,S. Floranus,1998-08-23,93.35,23.4,29.57,32,30,2,588.0,19.6,0.6,0.2,6.53,5.63,15.2,6.2,2.33,4.37,1.2,0.73
1230,Eredivisie (NL),14299,Sam Lammers,S. Lammers,1997-04-30,64.97,20.32,17.32,24,24,0,634.0,26.42,1.54,0.38,9.04,6.42,13.77,7.08,7.46,16.58,4.79,2.88
1230,Eredivisie (NL),14300,Mitchell van Bergen,M. van Bergen,1999-08-27,85.65,23.65,25.61,28,28,0,708.0,25.29,1.75,0.07,11.43,8.68,15.75,8.82,2.82,7.04,2.21,1.21
1230,Eredivisie (NL),14310,Jizz Hornkamp,J. Hornkamp,1998-03-07,65.55,16.19,19.29,22,22,0,349.0,15.86,1.05,0.36,5.64,2.77,15.4,5.36,5.68,11.36,3.32,1.45
1230,Eredivisie (NL),14316,Guus Til,G. Til,1997-12-22,82.38,28.82,19.77,29,28,1,1256.0,44.86,1.71,0.39,12.96,8.79,14.43,14.36,11.04,22.21,5.93,3.14
1230,Eredivisie (NL),14318,Owen Wijndal,O. Wijndal,1999-11-28,77.88,24.76,20.21,18,17,1,352.0,20.71,0.71,0.0,6.71,5.76,15.85,7.59,3.35,8.0,2.53,1.94
1230,Eredivisie (NL),14321,Joris Kramer,J. Kramer,1996-08-02,95.7,27.41,27.3,34,33,1,515.0,15.61,0.15,0.06,6.21,6.0,12.1,1.79,0.33,0.73,0.33,0.21
1230,Eredivisie (NL),14322,Myron Boadu,M. Boadu,2001-01-14,28.68,9.83,6.52,13,12,1,142.0,11.83,0.58,0.08,3.75,1.92,16.25,3.83,5.67,9.25,2.33,0.83
1230,Eredivisie (NL),14325,Jasper Schendelaar,J. Schendelaar,2000-09-02,97.8,23.78,29.52,2,2,0,2.0,1.0,0.0,0.0,0.5,0.5,6.21,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14329,Kenzo Goudmijn,K. Goudmijn,2001-12-18,50.64,16.05,14.24,16,16,0,327.0,20.44,0.19,0.0,6.69,5.75,12.46,3.94,1.94,4.19,1.0,0.62
1230,Eredivisie (NL),14346,Sydney van Hooijdonk,S. van Hooijdonk,2000-02-06,71.34,18.96,20.79,18,18,0,405.0,22.5,0.78,0.11,7.0,3.39,13.66,5.89,8.11,16.0,4.89,1.78
1230,Eredivisie (NL),14369,Mattijs Branderhorst,M. Branderhorst,1993-12-31,98.29,23.86,27.97,24,24,0,7.0,0.29,0.0,0.0,0.12,0.12,8.07,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14384,Thomas Buitink,T. Buitink,2000-06-14,21.28,4.44,5.56,8,7,1,36.0,5.14,0.14,0.0,1.86,0.57,12.33,1.29,1.29,3.29,1.29,0.43
1230,Eredivisie (NL),14403,Calvin Verdonk,C. Verdonk,1997-04-26,99.49,33.37,19.56,4,3,1,44.0,14.67,0.0,0.0,5.0,4.67,13.75,3.33,2.0,4.0,0.0,0.0
1230,Eredivisie (NL),14405,Dylan Vente,D. Vente,1999-05-09,78.67,23.16,20.97,30,29,1,918.0,31.66,1.0,0.21,9.79,5.93,14.45,8.97,9.66,19.03,5.31,2.55
1230,Eredivisie (NL),14420,Finn Stokkers,F. Stokkers,1996-04-18,19.68,5.26,4.61,19,19,0,136.0,7.16,0.32,0.0,2.0,0.89,14.43,2.53,2.32,4.79,1.16,0.32
1230,Eredivisie (NL),14432,Odysseus Velanas,O. Velanas,1998-06-05,55.35,14.5,17.01,13,12,1,213.0,17.75,0.75,0.25,6.83,4.83,14.92,5.75,2.42,6.75,1.58,0.83
1230,Eredivisie (NL),14440,Maarten Paes,M. Paes,1998-05-14,100.04,31.79,28.05,13,12,1,4.0,0.33,0.0,0.0,0.25,0.25,5.68,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14477,Vito van Crooij,V. van Crooij,1996-01-29,65.48,18.9,18.19,17,15,2,319.0,21.27,0.4,0.13,5.73,4.13,15.44,5.6,5.73,11.53,2.47,1.2
1230,Eredivisie (NL),14478,Clint Leemans,C. Leemans,1995-09-15,49.24,13.93,13.04,31,31,0,438.0,14.13,0.45,0.03,5.19,4.19,12.05,1.94,1.19,2.71,0.81,0.45
1230,Eredivisie (NL),14483,Thomas van den Belt,T. van den Belt,2001-06-18,71.83,21.91,20.07,31,31,0,774.0,24.97,0.9,0.06,7.23,5.97,13.54,4.68,3.03,8.65,2.39,1.48
1230,Eredivisie (NL),14498,Michael Brouwer,M. Brouwer,1993-01-21,75.84,21.48,19.37,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14515,Delano van Crooij,D. van Crooij,1991-06-05,97.16,26.02,27.02,1,1,0,39.0,39.0,4.0,0.0,11.0,9.0,18.56,10.0,13.0,24.0,6.0,4.0
1230,Eredivisie (NL),14520,Evert Linthorst,E. Linthorst,2000-03-03,55.7,15.47,15.98,29,28,1,395.0,14.11,0.18,0.07,3.96,3.71,13.26,2.14,0.54,1.36,0.39,0.25
1230,Eredivisie (NL),14524,Simon Janssen,S. Janssen,2000-09-25,44.57,12.35,13.67,12,11,1,171.0,15.55,0.64,0.18,5.64,4.91,15.83,4.09,1.36,4.0,1.0,0.91
1230,Eredivisie (NL),14525,Sem  Steijn,S. Steijn,2001-11-12,56.6,17.54,14.56,21,21,0,615.0,29.29,0.9,0.19,7.9,4.76,14.35,6.9,8.95,17.48,4.43,2.05
1230,Eredivisie (NL),14580,Jari De Busser,J. De Busser,1999-10-21,97.26,27.72,27.79,34,33,1,22.0,0.67,0.0,0.0,0.33,0.33,6.7,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14601,Takehiro Tomiyasu,T. Tomiyasu,1998-11-05,31.43,9.39,9.34,9,8,1,52.0,6.5,0.12,0.12,2.5,2.38,11.32,1.25,0.25,0.62,0.38,0.38
1230,Eredivisie (NL),14919,Cyle Christopher Larin,C. Larin,1995-04-17,23.85,7.0,5.76,8,8,0,59.0,7.38,0.38,0.0,2.12,1.5,15.66,2.62,3.12,5.0,1.38,0.75
1230,Eredivisie (NL),16481,Ibrahim Sadiq,I. Sadiq,2000-05-07,35.75,10.87,9.17,20,20,0,283.0,14.15,0.7,0.0,4.15,2.95,14.26,3.9,2.7,6.5,2.2,1.35
1230,Eredivisie (NL),16552,Darko Nejašmić,D. Nejašmić,1999-01-25,90.95,27.76,20.2,29,26,3,415.0,15.96,0.42,0.0,4.65,4.08,11.65,2.46,0.54,1.15,0.31,0.12
1230,Eredivisie (NL),16666,Gernot Trauner,G. Trauner,1992-03-25,59.32,16.21,19.08,5,5,0,12.0,2.4,0.0,0.0,0.6,0.6,10.98,0.6,0.2,0.2,0.0,0.0
1230,Eredivisie (NL),16997,Paweł Bochniewicz,P. Bochniewicz,1996-01-30,10.2,2.65,1.67,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,4.46,0.0,1.0,1.0,1.0,0.0
1230,Eredivisie (NL),17018,Daniel Bielica,D. Bielica,1999-04-30,98.18,26.11,27.32,33,32,1,18.0,0.56,0.0,0.0,0.16,0.16,7.35,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),17116,Dennis Man,D. Man,1998-08-26,63.33,21.93,14.81,25,25,0,650.0,26.0,1.68,0.24,10.44,8.56,14.15,8.64,4.4,8.64,2.68,1.64
1230,Eredivisie (NL),17462,Elazar Dasa,E. Dasa,1992-12-03,91.09,28.48,19.86,22,22,0,518.0,23.55,0.59,0.0,7.5,6.59,14.47,7.14,2.18,4.82,0.91,0.55
1230,Eredivisie (NL),17674,Enes Mahmutovic,E. Mahmutovic,1997-05-22,51.79,11.76,15.48,15,14,1,41.0,2.93,0.0,0.0,1.0,0.93,12.96,0.36,0.0,0.07,0.0,0.0
1230,Eredivisie (NL),18767,Pelle Clement,P. Clement,1996-05-19,66.34,17.0,21.23,25,25,0,369.0,14.76,0.44,0.16,4.08,3.32,13.25,3.08,1.6,4.12,1.2,0.84
1230,Eredivisie (NL),18872,Steven Benda,S. Benda,1998-10-01,100.78,34.18,14.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),19021,Siebe Horemans,S. Horemans,1998-06-02,70.25,18.58,20.87,29,28,1,401.0,14.32,0.46,0.04,5.07,4.68,14.42,3.93,0.5,1.11,0.07,0.0
1230,Eredivisie (NL),19024,Jerdy Schouten,J. Schouten,1997-01-12,90.42,32.22,20.45,28,27,1,497.0,18.41,0.52,0.11,7.93,7.48,10.89,1.96,0.7,1.89,0.44,0.37
1230,Eredivisie (NL),19212,Gerrit Nauber,G. Nauber,1992-04-13,97.94,29.16,26.22,9,9,0,56.0,6.22,0.0,0.0,2.56,2.33,10.31,0.33,0.44,0.56,0.22,0.11
1230,Eredivisie (NL),19906,Andries Noppert,A. Noppert,1994-04-07,103.63,29.14,25.66,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),20103,Iván Márquez Álvarez,Iván Márquez,1994-06-09,85.2,19.96,25.58,32,32,0,77.0,2.41,0.06,0.0,1.12,1.03,8.86,0.06,0.16,0.16,0.09,0.03
1230,Eredivisie (NL),22142,Anel Ahmedhodžić,A. Ahmedhodžić,1999-03-26,91.99,27.32,24.17,26,26,0,285.0,10.96,0.04,0.0,3.54,3.38,10.7,0.85,0.54,0.85,0.15,0.15
1230,Eredivisie (NL),22254,Arthur Zagré,A. Zagré,2001-10-04,84.45,24.17,24.65,30,27,3,457.0,16.93,0.59,0.04,7.11,6.15,14.59,4.93,1.15,4.04,1.26,1.04
1230,Eredivisie (NL),23105,Troy Parrott,T. Parrott,2002-02-04,83.94,25.97,23.18,28,28,0,816.0,29.14,1.61,0.39,9.86,5.93,13.09,9.14,9.04,19.75,6.11,3.07
1230,Eredivisie (NL),23110,Sergiño Dest,S. Dest,2000-11-03,87.03,30.13,20.5,27,26,1,680.0,26.15,0.85,0.23,10.85,9.38,13.67,7.35,1.85,5.08,1.46,0.96
1230,Eredivisie (NL),23721,Robert Mühren,R. Mühren,1989-05-18,32.47,8.17,9.13,30,28,2,244.0,8.71,0.64,0.18,3.04,1.57,17.07,2.96,3.64,6.86,2.36,1.04
1230,Eredivisie (NL),23972,Mohamed Amine Ihattaren,M. Ihattaren,2002-02-12,73.36,17.99,21.42,28,28,0,753.0,26.89,1.61,0.18,11.04,8.75,15.0,5.75,1.64,6.18,1.54,1.04
1230,Eredivisie (NL),24162,Ozan Can Kökcü,O. Kökcü,1998-08-18,58.3,15.15,18.22,27,25,2,392.0,15.68,0.44,0.08,4.36,3.68,13.84,3.2,1.76,5.68,1.16,0.8
1230,Eredivisie (NL),24221,Ivan Mesík,I. Mesík,2001-06-01,94.76,22.12,27.85,30,30,0,582.0,19.4,0.57,0.0,7.13,5.7,16.56,6.93,2.1,5.33,1.8,1.07
1230,Eredivisie (NL),24470,Matěj Kovář,M. Kovář,2000-05-17,97.15,33.58,22.7,31,30,1,19.0,0.63,0.0,0.0,0.37,0.37,5.57,0.0,0.0,0.0,0.0,0.0
