competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1207,Liga I (RO),13056,Tudor Băluţă,T. Băluţă,1999-03-27,69.14,20.71,15.08,31,31,0,267.0,8.61,0.26,0.03,2.39,2.1,10.81,1.13,0.55,1.94,0.35,0.26
1207,Liga I (RO),13061,Romario Benzar,R. Benzar,1992-03-26,82.36,18.23,18.47,2,2,0,21.0,10.5,0.0,0.0,3.5,3.0,12.35,3.5,0.0,0.5,0.0,0.0
1207,Liga I (RO),13063,Nicușor Bancu,N. Bancu,1992-09-18,82.74,24.44,19.11,30,30,0,969.0,32.3,1.33,0.1,12.57,10.37,14.11,9.1,1.83,7.4,2.6,1.9
1207,Liga I (RO),13125,Lucas Pellegrini,L. Pellegrini,2000-04-17,67.8,16.21,18.68,15,13,2,110.0,8.46,0.15,0.0,2.77,2.62,14.25,2.46,0.31,0.69,0.23,0.23
1207,Liga I (RO),13287,Jérôme Junior Onguéné,J. Onguéné,1997-12-22,46.21,10.11,12.81,3,3,0,6.0,2.0,0.0,0.0,1.0,0.33,13.74,0.67,0.0,0.0,0.0,0.0
1207,Liga I (RO),13315,Andrei Ivan,A. Ivan,1997-01-04,53.8,14.23,11.6,2,2,0,39.0,19.5,1.5,0.0,6.0,2.5,14.88,6.5,7.0,11.5,4.0,2.0
1207,Liga I (RO),13407,Edvinas Gertmonas,E. Gertmonas,1996-06-01,96.61,27.8,25.56,22,21,1,11.0,0.52,0.0,0.0,0.1,0.1,5.3,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),13626,Jakub Hromada,J. Hromada,1996-05-25,46.93,12.89,11.52,23,23,0,371.0,16.13,0.17,0.0,4.09,3.48,12.65,3.04,2.22,4.87,0.7,0.57
1207,Liga I (RO),13835,Adrian Păun,A. Păun,1995-04-01,42.65,10.46,10.92,30,30,0,448.0,14.93,0.3,0.0,4.7,3.2,12.46,3.23,1.57,4.67,1.17,0.67
1207,Liga I (RO),13837,Ciprian Deac,C. Deac,1986-02-16,31.48,8.46,7.86,8,8,0,110.0,13.75,0.12,0.0,4.88,3.5,14.23,3.38,2.0,4.88,1.5,0.62
1207,Liga I (RO),13839,Valentin Costache,V. Costache,1998-08-02,85.07,21.15,23.73,25,25,0,549.0,21.96,1.16,0.08,9.32,6.32,14.77,7.72,3.8,9.44,3.08,1.72
1207,Liga I (RO),13846,Mihai Bordeianu,M. Bordeianu,1991-11-18,65.4,16.35,14.87,28,27,1,427.0,15.81,0.67,0.04,5.37,4.56,12.7,1.63,1.26,2.67,0.96,0.78
1207,Liga I (RO),13847,Mário Jorge Malico Paulino,Mario Camora,1986-11-10,93.44,23.06,26.7,31,31,0,549.0,17.71,0.58,0.03,6.77,6.06,14.71,5.23,1.0,2.68,0.58,0.45
1207,Liga I (RO),13848,Claudiu Petrila,C. Petrila,2000-11-07,82.03,22.71,21.2,31,30,1,665.0,22.17,1.33,0.23,10.07,8.1,12.88,7.6,2.3,7.33,3.03,2.0
1207,Liga I (RO),13896,Cristian Ganea,C. Ganea,1992-05-24,96.2,27.74,23.07,31,29,2,675.0,23.28,1.24,0.03,10.21,9.52,14.3,6.72,1.55,4.69,1.72,1.52
1207,Liga I (RO),14045,Mihai Alexandru Dobre,A. Dobre,1998-08-30,83.98,22.48,21.73,36,35,1,951.0,27.17,1.29,0.14,11.57,7.83,15.23,10.29,5.17,10.09,3.51,1.71
1207,Liga I (RO),14083,Alessandro Murgia,A. Murgia,1996-08-09,54.15,14.79,14.73,19,17,2,301.0,17.71,0.47,0.18,6.06,5.53,12.69,2.88,1.47,3.76,0.88,0.71
1207,Liga I (RO),14207,Hakim Djamel Abdallah,H. Abdallah,1998-01-09,86.83,21.99,24.32,32,31,1,816.0,26.32,1.32,0.13,10.45,5.68,14.57,8.13,6.68,14.74,5.03,2.19
1207,Liga I (RO),14261,Lars Kramer,L. Kramer,1999-07-11,89.21,24.96,22.9,28,27,1,144.0,5.33,0.0,0.0,1.74,1.67,9.28,0.11,0.07,0.11,0.04,0.0
1207,Liga I (RO),14410,Christopher Braun,C. Braun,1991-07-15,71.49,18.06,19.61,27,27,0,339.0,12.56,0.26,0.0,4.89,4.0,15.63,4.37,0.81,2.37,0.67,0.44
1207,Liga I (RO),14573,Vladimir Screciu,V. Screciu,2000-01-13,85.55,25.79,19.47,36,36,0,283.0,7.86,0.0,0.0,3.17,3.11,11.66,1.03,0.22,0.31,0.0,0.0
1207,Liga I (RO),14769,Benjamin Van Durmen,B. Van Durmen,1997-03-20,66.92,16.0,19.47,29,28,1,504.0,18.0,0.18,0.04,5.29,4.43,15.19,3.32,1.14,3.64,0.71,0.36
1207,Liga I (RO),14973,Silviu Lung,S. Lung,1989-06-04,99.46,29.71,22.76,5,5,0,2.0,0.4,0.0,0.0,0.2,0.2,7.42,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),15288,Devis Rogers Epassy Mboka,D. Epassy,1993-02-02,99.29,29.61,22.6,29,27,2,24.0,0.89,0.0,0.0,0.37,0.37,6.13,0.07,0.0,0.0,0.0,0.0
1207,Liga I (RO),15460,Denis Yanakov,D. Yanakov,1999-01-01,51.21,9.15,16.54,10,10,0,113.0,11.3,0.2,0.0,4.9,3.4,14.06,3.8,1.4,4.4,1.6,0.7
1207,Liga I (RO),15477,Cristian Ioan Ponde,Cristian Ponde,1995-01-26,60.29,12.23,18.38,14,14,0,256.0,18.29,0.57,0.07,5.57,4.21,15.71,4.79,2.0,5.14,1.21,0.79
1207,Liga I (RO),15497,Joyskim Ayrelien Dawa Tchakonte,J. Dawa,1996-04-09,99.45,28.23,22.27,12,12,0,90.0,7.5,0.08,0.0,2.75,2.58,12.28,0.67,0.33,0.33,0.17,0.08
1207,Liga I (RO),15877,Eric Bicfalvi,E. Bicfalvi,1988-02-05,66.39,14.31,17.11,4,4,0,58.0,14.5,0.75,0.0,5.0,2.5,13.0,2.25,5.25,10.5,3.5,1.25
1207,Liga I (RO),16077,Fabrício Santos de Jesus,Fabricio Baiano,1992-06-13,30.65,6.96,10.34,1,1,0,8.0,8.0,0.0,0.0,1.0,0.0,15.41,5.0,2.0,4.0,0.0,0.0
1207,Liga I (RO),16355,Charalampos Kyriakou,C. Kyriakou,1995-02-09,50.88,15.01,10.82,18,16,2,113.0,7.06,0.06,0.0,2.25,2.12,12.31,0.75,0.19,0.81,0.12,0.06
1207,Liga I (RO),16428,Sheriff Sinyan,S. Sinyan,1996-07-19,95.03,23.76,26.84,32,32,0,183.0,5.72,0.09,0.0,1.91,1.78,10.49,0.47,0.25,0.38,0.06,0.06
1207,Liga I (RO),16450,Filip Blažek,F. Blažek,1998-03-11,3.73,1.4,0.76,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),16563,Said Ahmed Said,A. Said,1993-04-20,43.82,8.61,12.33,22,20,2,192.0,9.6,0.25,0.1,3.0,1.9,15.43,2.95,2.65,5.9,1.45,0.7
1207,Liga I (RO),16831,Desley Ubbink,D. Ubbink,1993-06-15,60.4,16.55,16.27,19,15,4,224.0,14.93,0.07,0.0,4.53,3.73,11.7,1.8,0.47,2.53,0.87,0.47
1207,Liga I (RO),16922,Alexandru Crețu,A. Crețu,1992-04-24,43.03,12.28,10.54,20,20,0,284.0,14.2,0.5,0.05,4.15,3.3,14.93,3.4,0.95,3.35,1.0,0.6
1207,Liga I (RO),17036,Sergiu Florin Buș,S. Buș,1992-11-02,42.37,10.87,11.86,37,35,2,479.0,13.69,0.49,0.11,5.14,2.57,13.22,3.11,4.31,8.66,2.86,1.23
1207,Liga I (RO),17083,Bozhidar Chorbadzhiyski,B. Chorbadzhiyski,1995-08-08,92.57,23.24,23.52,13,13,0,29.0,2.23,0.0,0.0,0.62,0.46,10.33,0.15,0.54,0.69,0.15,0.0
1207,Liga I (RO),17103,Olimpiu Moruţan,O. Moruţan,1999-04-25,69.89,19.1,19.56,18,18,0,516.0,28.67,1.0,0.06,11.78,9.44,12.86,7.28,2.22,5.61,1.83,0.83
1207,Liga I (RO),17113,Ianis Stoica,I. Stoica,2002-12-08,44.16,10.73,14.72,2,2,0,31.0,15.5,1.5,0.5,7.0,5.0,14.7,5.0,3.0,7.0,3.5,2.0
1207,Liga I (RO),17397,Ionuț Vînă,I. Vînă,1995-02-20,89.74,24.81,22.67,33,30,3,979.0,32.63,1.13,0.2,10.43,8.77,14.19,8.9,1.93,7.1,2.3,1.6
1207,Liga I (RO),17399,Bogdan Țîru,B. Țîru,1994-03-15,83.12,22.64,20.13,28,25,3,172.0,6.88,0.0,0.0,2.24,2.2,12.1,0.44,0.12,0.2,0.04,0.0
1207,Liga I (RO),17401,Andrei Ciobanu,A. Ciobanu,1998-01-18,57.78,14.88,13.51,33,31,2,509.0,16.42,0.48,0.03,5.61,4.87,13.38,3.39,0.87,3.1,0.68,0.48
1207,Liga I (RO),17404,Paul Iacob,P. Iacob,1996-06-21,86.43,22.67,19.89,25,23,2,165.0,7.17,0.0,0.0,2.22,2.13,11.63,0.48,0.35,0.39,0.04,0.0
1207,Liga I (RO),17409,Alexandru Pop,A. Pop,2000-02-01,42.9,13.12,9.66,35,34,1,476.0,14.0,0.5,0.09,4.24,2.24,12.89,3.41,3.82,8.68,2.76,1.21
1207,Liga I (RO),17411,Alexandru Buzbuchi,A. Buzbuchi,1993-10-31,99.48,26.73,24.45,25,23,2,17.0,0.74,0.0,0.0,0.48,0.48,7.14,0.04,0.0,0.0,0.0,0.0
1207,Liga I (RO),17413,Andrei Artean,A. Artean,1993-08-14,62.79,16.41,17.14,13,11,2,128.0,11.64,0.09,0.0,3.18,3.0,12.4,1.09,0.45,0.82,0.09,0.09
1207,Liga I (RO),17414,Lyes Houri,L. Houri,1996-01-19,51.63,16.43,10.84,16,16,0,311.0,19.44,0.69,0.06,7.25,6.44,11.69,2.81,1.25,3.75,1.19,1.0
1207,Liga I (RO),17418,Laurenţiu Popescu,L. Popescu,1997-01-18,94.14,28.13,22.59,18,18,0,11.0,0.61,0.0,0.0,0.06,0.06,6.25,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),17419,Marius Briceag,M. Briceag,1992-04-06,82.8,17.46,22.71,23,21,2,245.0,11.67,0.24,0.0,3.71,3.05,17.17,4.38,0.52,1.71,0.29,0.14
1207,Liga I (RO),17423,Alexandru Mateiu,A. Mateiu,1989-12-10,64.82,15.17,19.24,18,16,2,178.0,11.12,0.06,0.0,4.12,3.94,10.43,0.62,0.19,0.62,0.12,0.06
1207,Liga I (RO),17425,Alexandru Cicâldău,A. Cicâldău,1997-07-08,69.48,20.76,15.97,33,33,0,713.0,21.61,0.76,0.12,6.97,5.39,12.61,4.58,4.45,8.64,2.33,1.39
1207,Liga I (RO),17428,Jovan Marković,J. Marković,2001-03-23,28.84,8.26,6.04,16,15,1,160.0,10.67,0.33,0.0,3.53,1.6,12.9,2.93,4.0,8.0,2.87,1.13
1207,Liga I (RO),17429,Ovidiu Bic,O. Bic,1994-02-23,77.37,21.92,21.08,34,32,2,921.0,28.78,0.44,0.06,9.31,8.28,13.16,4.78,1.41,3.47,0.88,0.56
1207,Liga I (RO),17430,Elvir Koljič,E. Koljič,1995-07-08,54.6,14.42,14.13,30,29,1,455.0,15.69,0.24,0.0,4.66,2.17,14.38,4.0,4.76,10.9,2.86,0.97
1207,Liga I (RO),17432,Cristi Bărbuţ,C. Bărbuţ,1995-04-22,51.09,11.38,14.81,33,32,1,387.0,12.09,0.31,0.0,4.84,3.12,14.06,4.19,1.06,3.34,1.16,0.62
1207,Liga I (RO),17434,Florin Borța,F. Borța,1999-06-21,79.24,17.25,22.16,26,24,2,367.0,15.29,0.58,0.0,5.54,4.71,16.19,5.46,0.96,2.12,0.62,0.38
1207,Liga I (RO),17503,Márton Eppel,M. Eppel,1991-11-20,68.2,15.46,21.11,34,32,2,551.0,17.22,0.66,0.06,6.25,3.06,14.25,4.31,4.78,12.06,3.94,1.53
1207,Liga I (RO),17536,Risto Radunović,R. Radunović,1992-05-04,75.55,22.51,15.35,30,30,0,486.0,16.2,0.47,0.0,6.4,5.5,13.38,3.77,0.57,2.87,1.03,0.73
1207,Liga I (RO),18344,Malcom Sylas Edjouma,M. Edjouma,1996-10-08,32.39,8.54,6.82,9,9,0,108.0,12.0,0.44,0.0,3.11,2.0,12.23,2.11,1.78,5.89,1.78,1.0
1207,Liga I (RO),18392,Vahid Selimović,V. Selimović,1997-04-03,87.36,22.39,25.76,14,14,0,114.0,8.14,0.07,0.0,3.36,3.14,10.62,0.64,0.14,0.57,0.21,0.14
1207,Liga I (RO),18401,David Kiki,D. Kiki,1993-11-25,78.45,27.47,16.73,4,4,0,106.0,26.5,0.5,0.0,8.5,8.25,13.32,6.25,0.25,4.25,0.75,0.75
1207,Liga I (RO),18447,Steeve Furtado Pereira,Steeve Furtado,1994-11-22,65.3,20.1,15.35,19,18,1,219.0,12.17,0.28,0.0,4.11,3.72,13.67,2.72,0.78,1.72,0.44,0.33
1207,Liga I (RO),18890,Marco Dulca,M. Dulca,1999-05-11,74.71,19.23,20.04,22,21,1,331.0,15.76,0.62,0.0,4.95,4.1,11.66,1.95,1.29,4.0,0.76,0.48
1207,Liga I (RO),19559,Alessandro Micai,A. Micai,1993-07-24,103.03,25.36,22.73,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),19759,Lukáš Zima,L. Zima,1994-01-09,83.41,24.43,16.3,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),19823,Anton Krešić,A. Krešić,1996-01-29,68.13,18.15,18.57,3,3,0,20.0,6.67,0.0,0.0,1.67,1.33,9.45,0.33,0.33,1.0,0.33,0.0
1207,Liga I (RO),19829,Vasile Mogoș,V. Mogoș,1992-10-31,78.12,23.59,18.22,14,14,0,116.0,8.29,0.07,0.0,2.93,2.64,11.08,1.36,0.07,0.86,0.29,0.21
1207,Liga I (RO),19836,Xian Emmers,X. Emmers,1999-07-20,33.69,7.65,8.09,6,5,1,62.0,12.4,0.6,0.2,5.0,3.4,12.29,3.6,1.0,3.0,1.2,0.6
1207,Liga I (RO),19875,Elio Capradossi,E. Capradossi,1996-03-11,87.74,23.33,24.94,12,11,1,129.0,11.73,0.0,0.0,4.36,4.0,11.35,1.18,0.64,0.73,0.27,0.0
1207,Liga I (RO),20098,Eljadji Pape Djibril Diaw,E. Diaw,1994-12-31,91.23,24.17,20.68,23,23,0,152.0,6.61,0.09,0.0,2.22,2.17,11.52,0.61,0.09,0.3,0.0,0.0
1207,Liga I (RO),20240,Dejan Iliev,D. Iliev,1995-02-25,93.83,23.43,25.86,15,15,0,4.0,0.27,0.0,0.0,0.13,0.13,6.5,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),22260,Brahima Doukansy,B. Doukansy,1999-08-21,46.3,10.83,11.48,14,13,1,98.0,7.54,0.23,0.08,3.23,2.0,13.86,2.54,0.69,1.92,0.69,0.23
1207,Liga I (RO),22911,Alexandru Stefan Pașcanu,A. Pașcanu,1998-09-28,88.64,24.0,23.11,28,28,0,232.0,8.29,0.04,0.0,3.25,3.0,12.01,0.89,0.39,0.68,0.18,0.07
1207,Liga I (RO),22912,Florin Ștefan,F. Ștefan,1996-05-09,65.48,20.09,15.31,18,18,0,356.0,19.78,1.06,0.17,8.11,6.67,14.91,6.83,1.5,4.06,1.22,0.67
1207,Liga I (RO),22913,Darius Olaru,D. Olaru,1998-03-03,81.78,24.46,17.31,34,33,1,1296.0,39.27,2.12,0.15,16.45,12.64,13.52,10.94,6.0,13.85,5.33,3.36
1207,Liga I (RO),22915,Cătălin Vasile Căbuz,C. Căbuz,1996-06-18,95.85,23.22,28.14,35,32,3,3.0,0.09,0.0,0.0,0.03,0.03,5.09,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),22916,Adrián Rus,A. Rus,1996-03-18,90.2,26.74,20.67,26,26,0,186.0,7.15,0.08,0.0,1.96,1.85,11.49,1.35,0.62,0.85,0.19,0.15
1207,Liga I (RO),23055,Tidiane Keita,T. Keita,1996-09-18,76.55,19.43,21.03,29,28,1,350.0,12.5,0.29,0.04,3.25,3.07,11.38,1.71,0.5,1.82,0.36,0.29
1207,Liga I (RO),23076,Yohan Roche,Y. Roche,1997-07-07,94.87,23.3,26.04,32,30,2,187.0,6.23,0.07,0.0,2.1,2.07,12.54,0.7,0.13,0.3,0.03,0.03
1207,Liga I (RO),23192,Mike Cestor,M. Cestor,1992-04-30,71.84,17.0,20.21,6,5,1,15.0,3.0,0.0,0.0,1.0,1.0,11.92,0.2,0.0,0.0,0.0,0.0
1207,Liga I (RO),23200,Virgiliu Postolachi,V. Postolachi,2000-03-17,50.12,12.66,14.19,21,20,1,385.0,19.25,0.9,0.1,7.45,4.9,14.81,7.35,3.65,8.55,2.85,1.4
1207,Liga I (RO),23463,Andreas Karo,A. Karo,1996-09-09,79.06,19.86,22.35,22,20,2,66.0,3.3,0.0,0.0,1.1,0.9,12.96,0.4,0.1,0.3,0.05,0.0
1207,Liga I (RO),23475,Abat Aymbetov,A. Aymbetov,1995-08-07,27.49,6.71,5.82,9,9,0,78.0,8.67,0.22,0.0,3.0,1.33,12.52,2.0,2.67,6.22,1.89,0.78
1207,Liga I (RO),23988,Adel Bettaieb,A. Bettaieb,1997-01-28,79.23,17.4,21.93,33,30,3,661.0,22.03,0.9,0.2,9.07,5.7,13.37,6.57,4.63,10.17,3.73,2.07
1207,Liga I (RO),24063,Mamadou Thiam,M. Thiam,1995-03-20,45.84,14.48,9.97,32,31,1,486.0,15.68,0.68,0.1,5.48,3.94,13.38,3.52,3.68,7.55,2.58,1.52
1207,Liga I (RO),24135,János Ferenczi,J. Ferenczi,1991-04-03,90.4,20.0,28.19,16,14,2,201.0,14.36,0.5,0.0,5.0,4.0,13.74,4.36,1.29,3.71,1.0,0.71
1207,Liga I (RO),24353,Florent Poulolo,F. Poulolo,1997-01-02,93.96,22.76,27.13,32,31,1,211.0,6.81,0.0,0.0,2.03,2.0,12.28,0.74,0.03,0.06,0.0,0.0
1207,Liga I (RO),24356,Vadim Raţă,V. Raţă,1993-05-05,77.71,16.85,21.51,32,30,2,569.0,18.97,0.4,0.07,5.4,4.17,14.29,4.87,2.07,4.2,0.9,0.47
1207,Liga I (RO),24357,Denis Rusu,D. Rusu,1990-08-02,97.65,22.48,29.64,16,15,1,3.0,0.2,0.0,0.0,0.13,0.13,6.05,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),24368,Iulian Cristea,I. Cristea,1994-07-17,85.31,24.9,22.42,31,30,1,251.0,8.37,0.0,0.0,3.0,2.87,11.87,0.77,0.37,0.47,0.1,0.03
1207,Liga I (RO),24815,Aly Abeid,A. Abeid,1997-12-11,72.27,17.94,18.47,22,22,0,276.0,12.55,0.5,0.0,4.0,3.32,14.12,3.05,0.73,1.59,0.27,0.09
1207,Liga I (RO),24931,Mamoudou Karamoko,M. Karamoko,1999-06-08,67.24,22.29,14.01,26,24,2,595.0,24.79,0.96,0.17,8.88,5.92,12.21,5.67,5.17,12.33,3.92,1.88
1207,Liga I (RO),25043,Jayson Papeau,J. Papeau,1996-06-30,83.91,19.38,24.7,13,12,1,203.0,16.92,0.67,0.0,6.0,4.0,12.46,4.08,1.42,5.42,1.42,0.83
1207,Liga I (RO),25073,Karlo Muhar ,K. Muhar,1996-01-17,85.46,21.21,25.15,23,23,0,426.0,18.52,0.7,0.09,6.61,5.87,12.27,2.65,1.78,4.48,1.57,1.26
1207,Liga I (RO),25100,Mátyás Tajti,M. Tajti,1998-06-02,31.55,8.27,6.55,5,5,0,47.0,9.4,0.4,0.0,2.8,2.2,10.77,1.4,0.4,1.0,0.2,0.0
1207,Liga I (RO),25311,Conrado Buchanelli Holz,Conrado,1997-04-03,87.83,21.84,20.54,26,24,2,516.0,21.5,0.75,0.04,7.71,6.29,14.09,7.25,1.25,5.42,1.5,1.0
1207,Liga I (RO),25819,Alberto Soro Álvarez,Alberto Soro,1999-03-09,65.47,20.89,14.38,26,26,0,827.0,31.81,1.0,0.19,10.85,8.81,12.34,4.73,6.04,10.85,2.65,1.31
1207,Liga I (RO),26421,Ofri Arad,O. Arad,1998-09-11,32.64,10.96,8.43,7,6,1,71.0,11.83,0.17,0.0,3.5,3.33,12.77,1.83,0.5,3.33,0.67,0.5
1207,Liga I (RO),26789,Kilian Ludewig,K. Ludewig,2000-03-05,58.66,12.76,15.66,8,7,1,105.0,15.0,0.86,0.0,5.43,4.29,14.63,4.29,2.43,5.86,1.86,1.29
1207,Liga I (RO),27543,Hervin Ongenda,H. Ongenda,1995-06-24,80.2,21.94,17.31,33,33,0,827.0,25.06,1.09,0.12,9.52,7.52,13.3,5.48,3.09,9.0,2.76,1.76
1207,Liga I (RO),29013,Konstantinos Doumtsios,K. Doumtsios,1997-09-20,53.91,12.82,14.28,16,14,2,216.0,15.43,0.43,0.0,5.86,2.71,14.77,5.93,4.71,10.64,3.64,1.57
1207,Liga I (RO),29425,Alibek Aliev,A. Aliev,1996-08-16,73.19,17.93,21.04,19,19,0,449.0,23.63,0.53,0.21,7.68,2.95,12.99,6.58,8.05,16.32,4.68,1.53
