competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1207,Liga I (RO),6012,Kurt Zouma,K. Zouma,1994-10-27,41.61,9.77,9.07,3,3,0,60.0,20.0,18.33,91.67,0.0,0.0,3.93,1.57,40.0,13.33,13.0,97.5,0.0,0.0,,13.0,9.0,3.0,2.67,1.33,1.33,0.67,0.0,0.0,,88.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
1207,Liga I (RO),6063,László Kleinheisler,L. Kleinheisler,1994-04-08,66.73,16.93,20.12,8,8,0,203.0,25.38,17.75,69.95,3.88,0.38,6.53,1.85,118.0,14.75,11.12,75.42,1.12,0.75,66.67,11.88,59.0,7.38,5.38,3.88,2.25,1.0,0.75,0.38,50.0,72.88,58.07,1.38,1.5,0.12,0.62,0.25,0.12,50.0,1.75,0.38,21.43,3.25,0.75,23.08,0.62,19.23
1207,Liga I (RO),6848,Marcus Coco,M. Coco,1996-06-24,79.33,22.71,19.76,8,8,0,398.0,49.75,38.0,76.38,1.0,0.0,5.04,1.66,276.0,34.5,27.88,80.8,0.5,0.0,0.0,32.5,82.0,10.25,7.12,5.12,3.62,2.0,1.25,0.75,60.0,69.51,70.73,0.12,1.75,0.0,0.5,0.88,0.38,42.86,1.12,0.38,33.33,1.38,0.12,9.09,0.0,0.0
1207,Liga I (RO),7584,Mihai Roman,M. Roman,1992-05-31,24.7,6.35,4.63,1,1,0,11.0,11.0,4.0,36.36,3.0,0.0,7.41,2.34,5.0,5.0,2.0,40.0,1.0,0.0,0.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,,40.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),8475,Paul Papp,P. Papp,1989-11-11,89.46,22.07,24.31,34,32,2,1284.0,40.12,30.44,75.86,1.53,0.12,4.99,1.72,770.0,24.06,19.62,81.56,0.12,0.06,50.0,22.34,288.0,9.0,6.88,6.09,4.75,0.69,0.22,0.16,71.43,76.39,77.95,0.0,0.44,0.0,0.03,0.66,0.31,47.62,0.28,0.0,0.0,0.66,0.19,28.57,0.06,9.52
1207,Liga I (RO),8582,Pedro Nuno Fernandes Ferreira,Pedro Nuno,1995-01-13,71.82,19.35,16.19,21,19,2,664.0,34.95,25.68,73.49,3.63,0.37,3.97,1.33,450.0,23.68,18.68,78.89,1.74,1.0,57.58,18.53,109.0,5.74,4.58,2.05,1.42,0.47,0.26,0.16,60.0,79.82,69.23,1.16,1.26,0.37,0.05,0.42,0.37,87.5,2.63,0.58,22.0,5.21,0.74,14.14,0.79,15.15
1207,Liga I (RO),10140,Stipe Perica,S. Perica,1995-07-07,33.82,9.65,7.27,15,14,1,93.0,6.64,3.5,52.69,1.71,0.36,4.67,1.25,56.0,4.0,2.14,53.57,0.93,0.36,38.46,2.36,16.0,1.14,0.5,1.0,0.5,0.43,0.43,0.14,33.33,43.75,50.0,0.29,0.21,0.43,0.14,0.0,0.0,,1.07,0.07,6.67,2.0,0.29,14.29,0.5,25.0
1207,Liga I (RO),10756,Vlad Iulian  Chiricheș,V. Chiricheș,1989-11-14,47.1,14.19,9.87,12,12,0,338.0,28.17,22.58,80.18,1.25,0.0,3.95,1.38,221.0,18.42,15.92,86.43,0.92,0.42,45.45,15.25,48.0,4.0,3.42,1.33,1.08,0.42,0.25,0.17,66.67,85.42,81.25,0.17,1.08,0.08,0.08,0.17,0.17,100.0,1.17,0.17,14.29,1.75,0.33,19.05,0.33,19.05
1207,Liga I (RO),11177,Ionuț Larie,I. Larie,1987-01-16,96.43,27.37,23.39,34,32,2,1864.0,58.25,48.44,83.15,1.72,0.06,5.18,1.74,1226.0,38.31,33.94,88.58,0.28,0.22,77.78,36.12,428.0,13.38,10.84,9.25,7.44,1.38,0.75,0.53,70.83,81.08,80.41,0.06,0.06,0.0,0.0,0.78,0.47,60.0,0.41,0.09,23.08,0.81,0.25,30.77,0.06,7.69
1207,Liga I (RO),11179,Ovidiu Popescu,O. Popescu,1994-02-27,54.65,12.8,15.94,14,14,0,352.0,25.14,20.07,79.83,1.93,0.0,4.36,1.43,227.0,16.21,13.93,85.9,0.14,0.07,50.0,14.5,63.0,4.5,3.36,1.57,1.5,1.0,0.57,0.5,87.5,74.6,95.45,0.21,0.29,0.07,0.21,0.14,0.14,100.0,0.5,0.0,0.0,0.79,0.14,18.18,0.0,0.0
1207,Liga I (RO),11181,Florin Tănase,F. Tănase,1994-12-30,94.86,28.26,20.24,36,35,1,1813.0,51.8,38.14,73.63,6.54,0.63,6.38,1.91,1266.0,36.17,27.26,75.35,3.77,1.97,52.27,26.49,490.0,14.0,10.37,6.71,4.43,2.17,1.43,0.86,60.0,74.08,65.96,1.71,3.29,0.49,1.31,1.77,1.09,61.29,5.71,0.69,12.0,9.09,1.97,21.7,1.66,18.24
1207,Liga I (RO),11229,Jordan Ikoko,J. Ikoko,1994-02-03,51.23,16.57,10.64,21,20,1,458.0,22.9,18.5,80.79,1.35,0.0,4.56,1.55,347.0,17.35,14.5,83.57,1.15,0.8,69.57,15.6,82.0,4.1,3.1,2.1,1.45,0.9,0.45,0.3,66.67,75.61,69.05,0.05,1.8,0.2,0.3,0.05,0.0,0.0,1.8,0.5,27.78,3.1,0.7,22.58,0.45,14.52
1207,Liga I (RO),12208,Eddy Gnahoré,E. Gnahoré,1993-11-14,94.38,28.86,20.97,38,36,2,2300.0,63.89,56.5,88.43,3.19,0.25,5.34,2.04,1677.0,46.58,42.5,91.23,1.61,1.06,65.52,41.03,525.0,14.58,13.0,6.0,5.06,0.78,0.44,0.22,50.0,89.14,84.26,0.69,3.44,0.14,0.08,0.69,0.58,84.0,2.5,0.5,20.0,3.69,0.56,15.04,0.5,13.53
1207,Liga I (RO),12638,Antoine Baroan,A. Baroan,2000-06-24,40.73,10.73,10.55,13,13,0,132.0,10.15,5.38,53.03,1.77,0.23,4.24,1.18,91.0,7.0,4.08,58.24,1.69,0.77,45.45,3.54,21.0,1.62,0.69,0.77,0.15,0.54,0.23,0.08,33.33,42.86,20.0,0.62,0.92,0.31,0.15,0.08,0.0,0.0,2.69,0.54,20.0,4.0,0.23,5.77,1.08,26.92
1207,Liga I (RO),12933,Boban Nikolov,B. Nikolov,1994-07-28,38.9,11.86,9.08,5,5,0,96.0,19.2,15.8,82.29,1.0,0.2,4.81,1.65,70.0,14.0,12.4,88.57,0.8,0.2,25.0,11.8,17.0,3.4,2.6,1.0,0.4,0.2,0.0,0.0,,76.47,40.0,0.2,0.2,0.2,0.0,0.0,0.0,,0.8,0.0,0.0,1.2,0.8,66.67,0.0,0.0
1207,Liga I (RO),13046,Luka Zahovič,L. Zahovič,1995-11-15,33.65,7.66,9.77,13,13,0,122.0,9.38,5.69,60.66,0.92,0.08,3.57,1.07,75.0,5.77,3.77,65.33,1.38,0.77,55.56,2.85,15.0,1.15,0.46,0.77,0.08,0.38,0.31,0.0,0.0,40.0,10.0,0.08,0.69,0.23,0.15,0.0,0.0,,1.69,0.38,22.73,2.85,0.31,10.81,0.38,13.51
1207,Liga I (RO),13054,Alin Toșca,A. Toșca,1992-03-14,60.05,14.64,19.01,1,1,0,29.0,29.0,23.0,79.31,0.0,0.0,2.97,1.27,22.0,22.0,17.0,77.27,1.0,0.0,0.0,21.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),13056,Tudor Băluţă,T. Băluţă,1999-03-27,69.14,20.71,15.08,31,31,0,1070.0,34.52,26.77,77.57,3.03,0.29,2.92,1.02,706.0,22.77,18.58,81.59,0.74,0.39,52.17,19.26,110.0,3.55,2.68,1.84,1.29,0.65,0.35,0.19,54.55,75.45,70.18,0.58,0.58,0.03,0.23,0.19,0.16,83.33,1.48,0.29,19.57,2.32,0.42,18.06,0.16,6.94
1207,Liga I (RO),13061,Romario Benzar,R. Benzar,1992-03-26,82.36,18.23,18.47,2,2,0,50.0,25.0,14.5,58.0,1.5,0.5,3.73,1.2,36.0,18.0,10.0,55.55,1.0,0.5,50.0,14.0,6.0,3.0,2.5,3.0,2.5,0.5,0.5,0.5,100.0,83.33,83.33,0.0,1.5,0.0,0.0,0.0,0.0,,1.5,0.0,0.0,1.5,1.0,66.67,0.0,0.0
1207,Liga I (RO),13063,Nicușor Bancu,N. Bancu,1992-09-18,82.74,24.44,19.11,30,30,0,1345.0,44.83,32.0,71.38,4.4,0.27,4.5,1.42,935.0,31.17,22.93,73.58,3.0,1.63,54.44,27.03,254.0,8.47,5.4,5.1,3.17,1.73,1.27,0.6,47.37,63.78,62.09,0.27,3.97,0.43,0.27,0.57,0.3,52.94,4.1,0.6,14.63,6.73,1.43,21.29,1.1,16.34
1207,Liga I (RO),13125,Lucas Pellegrini,L. Pellegrini,2000-04-17,67.8,16.21,18.68,15,13,2,326.0,25.08,16.38,65.34,0.38,0.0,5.9,1.77,199.0,15.31,11.31,73.87,0.46,0.23,50.0,14.23,81.0,6.23,3.77,3.15,2.08,1.23,0.69,0.31,44.45,60.49,65.85,0.0,1.0,0.0,0.38,0.69,0.31,44.44,0.92,0.0,0.0,1.38,0.31,22.22,0.08,5.55
1207,Liga I (RO),13287,Jérôme Junior Onguéné,J. Onguéné,1997-12-22,46.21,10.11,12.81,3,3,0,42.0,14.0,12.0,85.71,0.33,0.0,2.97,1.13,28.0,9.33,8.67,92.86,0.0,0.0,,8.67,6.0,2.0,1.33,1.33,1.0,0.0,0.0,0.0,,66.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
1207,Liga I (RO),13315,Andrei Ivan,A. Ivan,1997-01-04,53.8,14.23,11.6,2,2,0,29.0,14.5,7.0,48.28,3.0,0.5,3.26,1.21,18.0,9.0,4.5,50.0,3.5,1.0,28.57,3.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,50.0,50.0,0.5,0.5,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,5.5,0.0,0.0,0.5,9.09
1207,Liga I (RO),13407,Edvinas Gertmonas,E. Gertmonas,1996-06-01,96.61,27.8,25.56,22,21,1,514.0,24.48,16.43,67.12,0.14,0.0,3.74,2.5,291.0,13.86,10.0,72.17,0.24,0.1,40.0,13.24,79.0,3.76,2.29,2.1,1.33,0.0,0.0,0.0,,60.76,63.64,0.0,0.0,0.0,0.0,0.14,0.05,33.33,0.81,0.29,35.29,0.95,0.29,30.0,0.0,0.0
1207,Liga I (RO),13626,Jakub Hromada,J. Hromada,1996-05-25,46.93,12.89,11.52,23,23,0,373.0,16.22,12.61,77.75,1.3,0.09,2.81,0.97,234.0,10.17,8.61,84.62,1.26,0.61,48.27,7.57,36.0,1.57,1.13,0.78,0.39,0.48,0.39,0.17,44.44,72.22,50.0,0.17,1.0,0.13,0.09,0.04,0.04,100.0,1.57,0.3,19.44,2.0,0.43,21.74,0.26,13.04
1207,Liga I (RO),13835,Adrian Păun,A. Păun,1995-04-01,42.65,10.46,10.92,30,30,0,459.0,15.3,10.87,71.02,2.13,0.3,5.85,1.62,289.0,9.63,7.3,75.78,1.57,0.83,53.19,6.6,114.0,3.8,2.87,2.0,1.57,0.53,0.33,0.27,80.0,75.44,78.33,0.77,1.97,0.1,0.4,0.23,0.13,57.14,2.13,0.37,17.19,3.27,0.57,17.35,0.8,24.49
1207,Liga I (RO),13837,Ciprian Deac,C. Deac,1986-02-16,31.48,8.46,7.86,8,8,0,101.0,12.62,7.88,62.38,1.0,0.0,2.59,0.98,65.0,8.12,5.62,69.23,1.25,0.88,70.0,5.62,8.0,1.0,0.5,0.25,0.12,0.0,0.0,0.0,,50.0,50.0,0.38,0.75,0.12,0.0,0.0,0.0,,1.62,0.12,7.69,2.62,0.25,9.52,0.5,19.05
1207,Liga I (RO),13839,Valentin Costache,V. Costache,1998-08-02,85.07,21.15,23.73,25,25,0,711.0,28.44,15.2,53.45,4.52,0.32,5.78,1.75,450.0,18.0,10.0,55.56,2.52,1.12,44.44,12.68,190.0,7.6,3.6,5.32,2.28,1.16,1.0,0.36,36.0,47.37,42.86,0.88,1.96,0.64,0.92,0.32,0.08,25.0,3.2,0.64,20.0,5.8,1.68,28.97,1.16,20.0
1207,Liga I (RO),13846,Mihai Bordeianu,M. Bordeianu,1991-11-18,65.4,16.35,14.87,28,27,1,961.0,35.59,24.22,68.05,3.19,0.15,4.45,1.57,604.0,22.37,16.85,75.33,1.26,0.59,47.06,19.26,165.0,6.11,4.11,3.41,2.26,0.96,0.7,0.37,52.63,67.27,66.31,0.81,0.56,0.11,0.3,0.44,0.22,50.0,1.59,0.22,13.95,2.67,0.59,22.22,0.26,9.72
1207,Liga I (RO),13847,Mário Jorge Malico Paulino,Mario Camora,1986-11-10,93.44,23.06,26.7,31,31,0,1195.0,38.55,25.65,66.53,2.19,0.13,3.43,1.26,806.0,26.0,18.84,72.46,1.19,0.48,40.54,23.94,161.0,5.19,3.16,2.81,1.87,1.06,0.71,0.35,50.0,60.87,66.67,0.03,1.45,0.1,0.16,0.32,0.16,50.0,1.74,0.35,20.37,3.1,0.61,19.79,0.26,8.33
1207,Liga I (RO),13848,Claudiu Petrila,C. Petrila,2000-11-07,82.03,22.71,21.2,31,30,1,1072.0,35.73,24.4,68.28,3.8,0.6,7.07,1.83,804.0,26.8,18.67,69.65,2.37,1.37,57.75,21.2,322.0,10.73,6.47,6.2,3.4,3.17,2.5,0.83,33.33,60.25,54.84,0.57,2.33,0.57,1.53,1.0,0.43,43.33,4.2,0.87,20.63,6.93,1.6,23.08,1.17,16.83
1207,Liga I (RO),13896,Cristian Ganea,C. Ganea,1992-05-24,96.2,27.74,23.07,31,29,2,1461.0,50.38,33.41,66.32,3.86,0.14,4.74,1.55,962.0,33.17,24.03,72.45,1.14,0.59,51.52,30.72,312.0,10.76,7.07,5.17,3.14,1.9,1.21,0.62,51.43,65.71,60.67,0.07,1.9,0.24,0.55,0.52,0.21,40.0,2.21,0.52,23.44,4.14,0.93,22.5,0.59,14.17
1207,Liga I (RO),14045,Mihai Alexandru Dobre,A. Dobre,1998-08-30,83.98,22.48,21.73,36,35,1,1131.0,32.31,19.86,61.45,4.43,0.63,8.61,2.14,823.0,23.51,15.34,65.25,3.09,1.57,50.93,16.97,403.0,11.51,6.37,6.34,3.14,2.69,2.14,0.86,40.0,55.34,49.55,0.51,3.57,0.57,1.86,1.03,0.46,44.44,4.74,0.77,16.27,7.11,1.37,19.28,1.29,18.07
1207,Liga I (RO),14083,Alessandro Murgia,A. Murgia,1996-08-09,54.15,14.79,14.73,19,17,2,541.0,31.82,26.76,84.1,1.76,0.35,2.81,0.99,394.0,23.18,20.41,88.07,0.88,0.59,66.67,18.71,49.0,2.88,2.47,1.53,1.41,0.53,0.29,0.29,100.0,85.71,92.31,0.71,1.06,0.29,0.0,0.41,0.35,85.71,1.65,0.24,14.29,2.47,0.47,19.05,0.29,11.91
1207,Liga I (RO),14207,Hakim Djamel Abdallah,H. Abdallah,1998-01-09,86.83,21.99,24.32,32,31,1,768.0,24.77,14.06,56.77,3.97,0.29,6.22,1.71,486.0,15.68,9.26,59.05,3.45,1.42,41.12,8.39,211.0,6.81,3.61,4.29,1.97,1.68,1.52,0.45,29.79,53.08,45.86,0.87,2.39,1.0,1.1,0.45,0.13,28.57,4.39,0.55,12.5,8.13,1.71,21.03,1.45,17.86
1207,Liga I (RO),14261,Lars Kramer,L. Kramer,1999-07-11,89.21,24.96,22.9,28,27,1,1381.0,51.15,45.15,88.27,0.96,0.15,3.99,1.53,937.0,34.7,32.48,93.6,0.22,0.11,50.0,33.26,204.0,7.56,6.74,4.22,3.78,0.52,0.11,0.11,100.0,89.22,89.47,0.0,0.07,0.0,0.0,0.3,0.19,62.5,0.33,0.0,0.0,0.67,0.15,22.22,0.04,5.56
1207,Liga I (RO),14410,Christopher Braun,C. Braun,1991-07-15,71.49,18.06,19.61,27,27,0,714.0,26.44,17.37,65.69,1.04,0.04,4.58,1.37,459.0,17.0,12.7,74.73,1.33,0.67,50.0,14.89,133.0,4.93,2.93,3.07,1.67,1.56,1.26,0.56,44.12,59.4,54.22,0.04,2.22,0.11,0.48,0.41,0.11,27.27,1.85,0.19,10.0,3.11,0.96,30.95,0.11,3.57
1207,Liga I (RO),14573,Vladimir Screciu,V. Screciu,2000-01-13,85.55,25.79,19.47,36,36,0,2066.0,57.39,50.11,87.32,1.58,0.11,5.61,1.9,1442.0,40.06,36.5,91.12,0.33,0.11,33.33,37.97,481.0,13.36,11.33,7.67,6.5,1.36,0.56,0.42,75.0,84.82,84.78,0.14,0.11,0.06,0.11,0.86,0.64,74.19,0.39,0.06,14.29,0.61,0.17,27.27,0.03,4.55
1207,Liga I (RO),14769,Benjamin Van Durmen,B. Van Durmen,1997-03-20,66.92,16.0,19.47,29,28,1,761.0,27.18,21.75,80.03,1.46,0.11,4.67,1.37,449.0,16.04,13.61,84.86,0.75,0.46,61.9,13.25,148.0,5.29,4.32,2.61,2.04,1.21,0.64,0.39,61.11,81.76,78.08,0.46,1.64,0.11,0.11,0.36,0.25,70.0,1.11,0.25,22.58,2.04,0.32,15.79,0.18,8.77
1207,Liga I (RO),14973,Silviu Lung,S. Lung,1989-06-04,99.46,29.71,22.76,5,5,0,87.0,17.4,12.2,70.12,0.0,0.0,3.71,2.67,56.0,11.2,9.6,85.72,0.0,0.0,,10.4,8.0,1.6,1.2,1.2,0.8,0.0,0.0,0.0,,75.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0
1207,Liga I (RO),15288,Devis Rogers Epassy Mboka,D. Epassy,1993-02-02,99.29,29.61,22.6,29,27,2,613.0,22.7,12.26,54.0,0.11,0.04,5.02,3.02,377.0,13.96,8.15,58.36,0.37,0.15,40.0,13.52,129.0,4.78,2.3,1.81,0.85,0.0,0.0,0.0,,48.06,46.94,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.63,0.22,35.29,0.78,0.22,28.57,0.0,0.0
1207,Liga I (RO),15460,Denis Yanakov,D. Yanakov,1999-01-01,51.21,9.15,16.54,10,10,0,139.0,13.9,6.0,43.16,2.3,0.2,8.25,2.09,76.0,7.6,2.8,36.84,0.8,0.3,37.5,5.1,53.0,5.3,2.3,3.0,0.8,1.7,1.2,0.2,16.67,43.4,26.67,0.5,0.8,0.1,0.5,0.1,0.0,0.0,1.3,0.1,7.69,3.5,1.2,34.29,0.5,14.29
1207,Liga I (RO),15477,Cristian Ioan Ponde,Cristian Ponde,1995-01-26,60.29,12.23,18.38,14,14,0,289.0,20.64,12.14,58.82,2.5,0.14,4.32,1.3,171.0,12.21,7.79,63.74,1.36,0.64,47.37,8.57,48.0,3.43,2.07,1.64,1.07,0.93,0.64,0.21,33.33,60.42,65.22,0.71,0.86,0.21,0.21,0.14,0.0,0.0,1.79,0.5,28.0,4.14,0.86,20.69,0.57,13.79
1207,Liga I (RO),15497,Joyskim Ayrelien Dawa Tchakonte,J. Dawa,1996-04-09,99.45,28.23,22.27,12,12,0,558.0,46.5,39.75,85.48,1.5,0.25,4.71,1.76,372.0,31.0,29.0,93.55,0.17,0.17,100.0,30.17,105.0,8.75,7.17,4.75,4.17,0.58,0.08,0.0,0.0,81.9,87.72,0.08,0.17,0.0,0.17,0.17,0.17,100.0,0.25,0.0,0.0,0.42,0.25,60.0,0.0,0.0
1207,Liga I (RO),15877,Eric Bicfalvi,E. Bicfalvi,1988-02-05,66.39,14.31,17.11,4,4,0,63.0,15.75,8.75,55.56,1.5,0.0,5.31,1.7,32.0,8.0,5.25,65.62,2.25,0.5,22.22,4.0,14.0,3.5,2.0,1.75,0.5,0.25,0.0,0.0,,57.14,28.57,0.25,0.5,0.5,0.5,0.0,0.0,,3.0,0.25,8.33,4.75,1.0,21.05,1.25,26.31
1207,Liga I (RO),16077,Fabrício Santos de Jesus,Fabricio Baiano,1992-06-13,30.65,6.96,10.34,1,1,0,9.0,9.0,9.0,100.0,1.0,0.0,8.63,2.38,4.0,4.0,4.0,100.0,0.0,0.0,,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,,100.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
1207,Liga I (RO),16355,Charalampos Kyriakou,C. Kyriakou,1995-02-09,50.88,15.01,10.82,18,16,2,430.0,26.88,21.94,81.63,0.94,0.12,3.1,1.33,319.0,19.94,17.12,85.89,0.62,0.31,50.0,17.75,41.0,2.56,2.06,0.88,0.75,0.25,0.0,0.0,,80.49,85.71,0.25,0.44,0.0,0.0,0.38,0.12,33.33,1.19,0.31,26.32,1.56,0.31,20.0,0.06,4.0
