competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1194,Jupiler Pro League (BE),4899,Jelle Vossen,J. Vossen,1989-03-22,33.61,9.65,7.48,17,17,0,189.0,11.12,0.29,0.0,3.35,1.47,14.62,2.59,3.06,6.76,2.24,0.71
1194,Jupiler Pro League (BE),5143,Joey Pelupessy,J. Pelupessy,1993-05-15,99.86,22.41,28.17,2,2,0,19.0,9.5,0.0,0.0,3.5,3.5,9.99,1.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),5369,Joris Kayembe Ditu ,J. Kayembe,1994-08-08,82.45,25.89,20.49,28,27,1,564.0,20.89,0.41,0.04,8.26,7.19,13.28,5.44,1.85,4.74,0.96,0.63
1194,Jupiler Pro League (BE),6777,Marco Ilaimaharitra,M. Ilaimaharitra,1995-07-26,85.77,19.71,24.88,31,31,0,518.0,16.71,0.16,0.03,6.26,5.87,10.86,2.06,0.23,0.87,0.13,0.13
1194,Jupiler Pro League (BE),7209,Mats Rits,M. Rits,1993-07-18,33.91,6.09,10.91,3,3,0,17.0,5.67,0.0,0.0,1.67,1.33,11.67,0.67,0.33,1.0,0.0,0.0
1194,Jupiler Pro League (BE),8035,Nicolas Rommens,N. Rommens,1994-12-17,24.75,3.83,8.02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),8109,Noë Dussenne,N. Dussenne,1992-04-07,87.59,21.61,23.22,22,21,1,113.0,5.38,0.05,0.0,2.19,2.0,11.19,0.67,0.62,0.76,0.33,0.14
1194,Jupiler Pro League (BE),8701,Pieter Gerkens,P. Gerkens,1995-02-17,88.9,20.79,23.59,35,35,0,852.0,24.34,0.83,0.11,6.8,4.43,13.01,4.4,5.0,9.46,2.2,1.03
1194,Jupiler Pro League (BE),9073,Rob Schoofs,R. Schoofs,1994-03-23,61.98,16.86,16.09,36,36,0,798.0,22.17,0.69,0.19,6.17,4.94,12.34,3.44,2.14,5.67,1.47,0.78
1194,Jupiler Pro League (BE),9259,Roman Neustädter,R. Neustädter,1988-02-18,83.99,20.43,23.38,18,17,1,128.0,7.53,0.06,0.0,2.24,2.18,11.11,0.35,0.18,0.06,0.0,0.0
1194,Jupiler Pro League (BE),9835,Siebe Schrijvers,S. Schrijvers,1996-07-18,75.48,18.71,19.83,29,29,0,492.0,16.97,0.62,0.03,5.48,4.76,11.22,2.55,1.72,4.07,1.14,0.79
1194,Jupiler Pro League (BE),9870,Simon Mignolet,S. Mignolet,1988-03-06,94.02,31.86,21.15,12,11,1,8.0,0.73,0.0,0.0,0.09,0.09,7.84,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),9924,Sofiane Boufal,S. Boufal,1993-09-17,24.88,6.6,5.36,9,9,0,111.0,12.33,0.78,0.0,3.56,2.44,13.01,3.22,2.56,6.22,1.33,0.78
1194,Jupiler Pro League (BE),10326,Thorgan Hazard,T. Hazard,1993-03-29,83.86,22.52,20.75,36,34,2,1340.0,39.41,1.68,0.21,13.94,11.26,13.2,10.12,5.88,12.56,3.74,2.24
1194,Jupiler Pro League (BE),10709,Vincent Janssen,V. Janssen,1994-06-15,96.81,25.73,24.44,35,34,1,770.0,22.65,1.18,0.21,8.88,5.21,12.55,4.97,5.65,12.06,4.35,1.94
1194,Jupiler Pro League (BE),11417,Jean-Kévin Duverne,J. Duverne,1997-07-12,57.7,15.31,16.73,22,21,1,242.0,11.52,0.14,0.05,3.52,3.24,14.08,2.71,0.81,1.1,0.19,0.1
1194,Jupiler Pro League (BE),11435,Isaac Mbenza,I. Mbenza,1996-03-08,52.48,15.54,11.67,4,4,0,66.0,16.5,0.5,0.0,6.5,4.75,17.7,7.25,2.0,4.25,1.0,0.25
1194,Jupiler Pro League (BE),11493,Ludwig Augustinsson,L. Augustinsson,1994-04-21,84.62,22.74,21.5,27,25,2,490.0,19.6,0.48,0.0,6.48,5.8,14.22,5.56,1.84,3.96,1.0,0.68
1194,Jupiler Pro League (BE),11562,Kasper Dolberg,K. Dolberg,1997-10-06,45.43,13.56,7.63,3,3,0,37.0,12.33,1.33,0.0,2.33,1.67,13.3,3.33,3.67,6.0,1.67,1.33
1194,Jupiler Pro League (BE),12396,Sergiy Sydorchuk,S. Sydorchuk,1991-05-02,22.46,5.53,6.48,16,14,2,96.0,6.86,0.0,0.0,1.93,1.57,12.55,0.79,0.5,1.14,0.5,0.29
1194,Jupiler Pro League (BE),12442,Yannick Thoelen,Y. Thoelen,1990-07-18,79.57,21.53,20.93,7,7,0,4.0,0.57,0.0,0.0,0.43,0.43,5.98,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),12449,Wilfried Kanga Aka,W. Kanga,1998-02-21,84.5,22.72,23.92,36,35,1,923.0,26.37,0.94,0.14,8.89,4.17,13.88,7.83,7.37,17.83,5.26,2.09
1194,Jupiler Pro League (BE),12674,Thibault Vlietinck,T. Vlietinck,1997-08-19,40.8,9.79,11.29,9,9,0,133.0,14.78,0.56,0.0,5.78,4.0,15.25,4.89,1.33,2.22,1.0,0.56
1194,Jupiler Pro League (BE),13001,Maxence Prévôt,M. Prévôt,1997-04-09,92.13,23.08,22.62,9,9,0,6.0,0.67,0.0,0.0,0.33,0.33,6.58,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),13229,Patrik Hrošovský,P. Hrošovský,1992-04-22,72.79,24.55,16.16,16,15,1,378.0,25.2,0.87,0.07,8.4,6.93,12.32,4.53,2.47,5.87,1.67,0.67
1194,Jupiler Pro League (BE),13367,Abdoulaye Sissako,A. Sissako,1998-05-26,90.73,27.04,23.26,40,38,2,712.0,18.74,0.16,0.0,5.74,5.26,10.88,2.45,0.87,1.5,0.37,0.24
1194,Jupiler Pro League (BE),13421,Brent Gabriël,B. Gabriël,1999-01-27,99.43,26.18,28.1,36,35,1,7.0,0.2,0.0,0.0,0.14,0.14,7.33,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),13439,Timothy Eyoma,T. Eyoma,2000-01-29,59.3,11.28,17.73,2,2,0,10.0,5.0,0.0,0.0,2.5,2.0,10.37,0.0,0.0,0.5,0.0,0.0
1194,Jupiler Pro League (BE),13483,Boureima Hassane Bandé,H. Bandé,1998-10-30,17.55,4.15,3.75,7,6,1,50.0,8.33,0.5,0.0,2.5,1.83,15.67,2.17,1.5,5.0,1.5,1.17
1194,Jupiler Pro League (BE),13757,William Balikwisha,W. Balikwisha,1999-05-12,32.62,8.02,8.71,11,11,0,116.0,10.55,0.36,0.0,3.55,2.36,14.49,3.36,1.82,4.18,0.91,0.64
1194,Jupiler Pro League (BE),13928,Dennis Eckert Ayensa,D. Eckert Ayensa,1997-01-09,62.05,14.23,18.29,35,35,0,738.0,21.09,0.71,0.11,7.46,4.29,14.3,6.74,5.34,11.54,3.71,1.63
1194,Jupiler Pro League (BE),14257,Ludovit Reis,L. Reis,2000-06-01,42.01,14.16,10.06,7,7,0,138.0,19.71,1.0,0.0,6.29,5.14,12.17,3.43,2.71,5.71,2.29,1.86
1194,Jupiler Pro League (BE),14333,Lucas Schoofs,L. Schoofs,1997-01-03,99.86,22.41,28.17,2,2,0,69.0,34.5,0.5,0.0,15.0,11.0,14.93,12.5,4.5,11.0,4.5,2.5
1194,Jupiler Pro League (BE),14402,Mohammed El Hankouri,M. El Hankouri,1997-07-01,49.56,12.68,13.5,15,15,0,205.0,13.67,0.6,0.0,5.27,4.2,13.98,3.87,1.53,3.8,0.93,0.4
1194,Jupiler Pro League (BE),14461,Kjell Scherpen,K. Scherpen,2000-01-23,97.41,26.84,24.3,32,32,0,14.0,0.44,0.0,0.0,0.22,0.22,5.38,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14470,Glenn Bijl,G. Bijl,1995-07-13,69.28,17.22,18.61,11,10,1,163.0,16.3,0.0,0.0,4.9,3.9,11.5,3.1,1.3,2.9,0.5,0.4
1194,Jupiler Pro League (BE),14513,Ralf Seuntjens,R. Seuntjens,1989-04-17,99.86,22.41,28.17,2,2,0,39.0,19.5,0.0,0.0,5.5,4.0,13.64,4.5,4.0,11.5,1.5,1.0
1194,Jupiler Pro League (BE),14552,Ken Nkuba Tshiend,K. Nkuba,2002-01-21,46.73,14.47,9.72,14,14,0,213.0,15.21,0.36,0.07,5.71,4.29,14.33,6.5,1.29,3.21,1.21,0.57
1194,Jupiler Pro League (BE),14553,Nathan Rôdes,N. Rôdes,1997-12-11,69.11,17.28,18.56,35,35,0,605.0,17.29,0.29,0.0,4.63,3.74,12.78,2.74,1.34,3.54,0.94,0.46
1194,Jupiler Pro League (BE),14560,Dries Wouters,D. Wouters,1997-01-28,99.86,22.41,28.17,2,2,0,17.0,8.5,0.0,0.0,3.5,2.5,8.23,1.5,1.5,2.0,0.5,0.0
1194,Jupiler Pro League (BE),14569,Nordin Jackers,N. Jackers,1997-09-05,95.67,30.03,22.26,21,21,0,8.0,0.38,0.0,0.0,0.24,0.24,4.77,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14585,Ortwin De Wolf,O. De Wolf,1997-04-23,92.99,24.52,25.59,8,8,0,3.0,0.38,0.0,0.0,0.25,0.25,6.99,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14610,Lucas Pirard,L. Pirard,1995-03-10,99.92,21.65,30.93,11,11,0,3.0,0.27,0.0,0.0,0.09,0.09,7.81,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14618,Simen  Kristiansen Juklerød,S. Juklerød,1994-05-18,44.26,13.29,10.06,22,20,2,262.0,13.1,0.45,0.1,4.35,3.5,15.9,5.5,1.4,3.25,0.95,0.55
1194,Jupiler Pro League (BE),14624,Antoine Bernier,A. Bernier,1997-09-10,66.5,17.62,18.35,38,38,0,1062.0,27.95,0.84,0.13,9.58,7.16,14.92,8.82,5.45,11.39,3.03,1.89
1194,Jupiler Pro League (BE),14650,Charles Vanhoutte,C. Vanhoutte,1998-09-16,97.44,29.17,20.77,5,5,0,99.0,19.8,0.6,0.0,6.2,5.2,12.05,3.0,1.2,2.4,0.6,0.4
1194,Jupiler Pro League (BE),14682,Ewoud Pletinckx,E. Pletinckx,2000-10-10,97.16,23.55,26.11,39,38,1,426.0,11.21,0.13,0.0,3.53,3.32,11.94,1.39,0.61,0.87,0.26,0.13
1194,Jupiler Pro League (BE),14709,Alessio Castro-Montes,A. Castro-Montes,1997-05-17,31.58,9.09,7.58,5,5,0,58.0,11.6,0.4,0.0,3.8,2.6,14.04,4.2,2.0,4.2,1.0,0.6
1194,Jupiler Pro League (BE),14748,Daam Foulon,D. Foulon,1999-03-23,75.43,20.09,19.4,33,32,1,681.0,21.28,0.44,0.09,7.28,6.22,13.98,6.47,1.47,4.56,0.94,0.56
1194,Jupiler Pro League (BE),15492,Danylo Sikan,D. Sikan,2001-04-16,49.89,12.12,13.75,9,9,0,172.0,19.11,0.11,0.0,5.78,3.11,12.16,4.0,3.22,8.89,2.44,1.22
1194,Jupiler Pro League (BE),16110,Bryan Gonçalves,B. Gonçalves,1996-07-19,89.53,22.03,24.14,28,28,0,196.0,7.0,0.14,0.0,3.04,2.93,11.48,0.68,0.11,0.21,0.04,0.0
1194,Jupiler Pro League (BE),16463,Mathias Knutsen Rasmussen,M. Rasmussen,1997-11-25,50.7,14.32,12.34,16,16,0,182.0,11.38,0.12,0.0,2.81,2.19,11.64,1.56,0.75,2.38,0.31,0.19
1194,Jupiler Pro League (BE),16493,Kerim Mrabti,K. Mrabti,1994-05-20,75.61,19.79,19.91,33,32,1,1111.0,34.72,0.72,0.12,9.66,7.0,14.09,8.25,4.22,8.88,2.5,1.19
1194,Jupiler Pro League (BE),16856,David Hrnčár,D. Hrnčár,1997-12-10,50.27,11.93,14.4,18,18,0,363.0,20.17,0.78,0.06,4.89,3.28,15.8,7.0,3.56,8.22,1.67,0.89
1194,Jupiler Pro League (BE),16944,Majeed Ashimeru,M. Ashimeru,1997-10-10,49.17,12.27,12.79,9,9,0,88.0,9.78,0.22,0.0,2.22,1.89,10.67,1.44,0.22,1.22,0.11,0.11
1194,Jupiler Pro League (BE),17864,Visar Musliu,V. Musliu,1994-11-13,93.19,26.56,24.17,30,29,1,283.0,9.76,0.07,0.03,3.31,3.28,11.15,0.9,0.34,0.59,0.07,0.07
1194,Jupiler Pro League (BE),18450,Gauthier Gallon,G. Gallon,1993-04-23,97.23,24.64,25.73,15,15,0,14.0,0.93,0.0,0.0,0.27,0.27,6.83,0.07,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),18476,Teddy Teuma,T. Teuma,1993-09-30,46.96,12.27,11.79,9,9,0,145.0,16.11,0.67,0.0,5.0,4.11,13.43,2.44,1.44,4.44,1.44,0.89
1194,Jupiler Pro League (BE),18710,Thibaud Verlinden,T. Verlinden,1999-07-09,62.17,15.19,16.23,25,25,0,385.0,15.4,0.64,0.12,6.32,5.04,14.56,4.4,0.36,2.12,0.32,0.2
1194,Jupiler Pro League (BE),18823,Leonardo da Silva Lopes,Leonardo Lopes,1998-11-30,75.39,19.71,21.0,37,35,2,380.0,10.86,0.17,0.0,3.94,3.51,11.89,2.34,0.66,1.71,0.54,0.34
1194,Jupiler Pro League (BE),18975,Christian Albert Elliot Burgess,C. Burgess,1991-10-07,98.75,27.44,24.41,35,35,0,210.0,6.0,0.03,0.0,1.91,1.86,11.21,0.31,0.2,0.2,0.03,0.0
1194,Jupiler Pro League (BE),19028,Doğucan Haspolat,D. Haspolat,2000-02-11,97.8,25.6,26.45,37,36,1,811.0,22.53,0.56,0.03,8.19,7.56,11.68,3.86,0.25,0.97,0.19,0.19
1194,Jupiler Pro League (BE),19264,Tobias Mohr,T. Mohr,1995-08-24,66.16,15.29,19.93,38,38,0,760.0,20.0,0.47,0.05,6.84,5.37,15.13,6.05,1.42,3.16,0.79,0.47
1194,Jupiler Pro League (BE),19363,David Bates,D. Bates,1996-10-05,84.06,19.17,26.16,18,18,0,85.0,4.72,0.0,0.0,1.5,1.44,10.38,0.28,0.28,0.28,0.06,0.0
1194,Jupiler Pro League (BE),19861,Mouhamed Menaour  Belkheir,M. Belkheir,1999-01-02,62.63,14.47,18.76,3,3,0,52.0,17.33,0.0,0.0,7.33,3.33,17.19,6.67,6.33,13.67,5.33,2.0
1194,Jupiler Pro League (BE),22115,Boubakar Dit Kiki Kouyaté,K. Kouyaté,1997-04-15,57.99,13.59,16.67,23,23,0,65.0,2.83,0.0,0.0,0.74,0.61,12.0,0.22,0.3,0.87,0.26,0.17
1194,Jupiler Pro League (BE),22121,Sory Kaba,S. Kaba,1995-07-28,57.11,15.01,14.33,29,28,1,594.0,21.21,0.5,0.11,6.61,3.79,13.87,5.57,5.21,11.29,3.39,1.68
1194,Jupiler Pro League (BE),22145,Josué Homawoo,J. Homawoo,1997-11-12,80.44,18.89,23.79,30,30,0,161.0,5.37,0.07,0.0,2.03,1.87,11.63,0.3,0.47,0.5,0.1,0.03
1194,Jupiler Pro League (BE),22162,Aurélien Scheidler,A. Scheidler,1998-06-04,89.15,23.74,23.77,40,40,0,1202.0,30.05,1.12,0.23,10.38,5.2,14.71,8.4,10.32,20.38,6.47,2.6
1194,Jupiler Pro League (BE),22234,Timothée Nkada,T. Nkada,1999-07-20,46.53,10.32,13.89,30,30,0,443.0,14.77,0.53,0.13,5.97,3.23,14.93,5.63,3.8,9.07,3.0,1.2
1194,Jupiler Pro League (BE),22253,Loïc Junior Mbe Soh,L. Mbe Soh,2001-06-13,75.14,25.04,18.15,14,12,2,103.0,8.58,0.08,0.0,2.92,2.83,11.13,1.42,0.33,0.75,0.08,0.0
1194,Jupiler Pro League (BE),22880,Yari Verschaeren,Y. Verschaeren,2001-07-12,55.3,15.04,14.33,28,27,1,664.0,24.59,0.44,0.04,8.3,6.22,11.92,4.67,3.89,7.41,2.11,1.07
1194,Jupiler Pro League (BE),23030,Youssef Maziz,Y. Maziz,1998-06-24,63.33,15.73,16.15,35,34,1,735.0,21.62,0.68,0.06,7.85,6.15,14.19,5.59,2.62,6.97,2.15,1.21
1194,Jupiler Pro League (BE),23124,Bryan Soumaré,B. Soumaré,1999-02-11,49.31,11.59,12.85,7,7,0,140.0,20.0,0.29,0.0,5.57,3.86,11.88,3.71,1.0,3.43,0.57,0.14
1194,Jupiler Pro League (BE),23154,Sami Lahssaini,S. Lahssaini,1998-09-18,94.59,21.53,27.85,32,32,0,503.0,15.72,0.16,0.03,4.62,3.88,13.39,3.28,0.56,1.66,0.41,0.34
1194,Jupiler Pro League (BE),23790,Marley Aké,M. Aké,2001-01-05,66.0,16.74,18.22,30,29,1,723.0,24.93,0.9,0.1,7.66,4.83,15.23,9.1,4.48,11.24,3.14,1.48
1194,Jupiler Pro League (BE),23834,Junya Ito,J. Ito,1993-03-09,67.06,20.75,17.4,28,27,1,653.0,24.19,1.44,0.33,10.0,8.07,13.01,7.04,3.56,7.52,2.19,1.41
1194,Jupiler Pro League (BE),23984,Kobe Cools,K. Cools,1997-07-25,76.67,18.96,21.81,19,19,0,56.0,2.95,0.16,0.0,1.11,1.0,9.71,0.16,0.42,0.53,0.21,0.16
1194,Jupiler Pro League (BE),24070,Moussa Diarra,M. Diarra,2000-11-10,89.64,23.73,21.39,12,11,1,123.0,11.18,0.0,0.0,3.64,3.45,11.26,1.09,0.82,1.45,0.55,0.45
1194,Jupiler Pro League (BE),24225,Alexis  Beka Beka,A. Beka Beka,2001-03-29,27.75,7.22,7.87,7,7,0,39.0,5.57,0.14,0.14,2.29,2.0,11.35,0.86,0.29,0.71,0.43,0.43
1194,Jupiler Pro League (BE),24237,Guillaume Dietsch,G. Dietsch,2001-04-17,94.94,22.64,26.27,14,14,0,1.0,0.07,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),24459,Michael Verrips,M. Verrips,1996-12-03,97.83,26.04,27.87,10,10,0,5.0,0.5,0.0,0.0,0.1,0.1,6.67,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),24461,Emin Bayram,E. Bayram,2003-04-02,95.41,25.25,25.53,37,35,2,242.0,6.91,0.11,0.0,2.77,2.66,11.84,0.51,0.6,0.63,0.2,0.11
1194,Jupiler Pro League (BE),25065,Geoffry Hairemans,G. Hairemans,1991-10-21,30.3,10.17,8.56,4,4,0,61.0,15.25,0.25,0.0,5.25,5.0,13.62,1.75,1.25,2.25,0.5,0.5
1194,Jupiler Pro League (BE),25069,Dante Vanzeir,D. Vanzeir,1998-04-16,51.74,12.67,13.74,20,20,0,395.0,19.75,0.85,0.15,7.3,4.65,14.92,7.3,3.8,10.15,3.05,1.6
1194,Jupiler Pro League (BE),25072,Nikola Storm,N. Storm,1994-09-30,75.38,21.26,25.62,1,1,0,23.0,23.0,0.0,0.0,12.0,10.0,18.62,8.0,2.0,5.0,1.0,1.0
1194,Jupiler Pro League (BE),25352,Tobe Leysen,T. Leysen,2002-03-09,98.1,23.64,26.68,31,30,1,24.0,0.8,0.0,0.0,0.5,0.5,7.82,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),25354,Tuur Rommens,T. Rommens,2003-03-26,89.3,22.28,25.55,14,14,0,287.0,20.5,1.07,0.07,8.36,6.79,15.12,8.5,2.36,6.0,1.57,1.21
1194,Jupiler Pro League (BE),25544,Lion Lauberbach,L. Lauberbach,1998-02-15,92.43,24.21,25.11,22,21,1,979.0,46.62,1.62,0.24,16.81,10.52,13.92,14.24,9.29,19.05,5.57,2.43
1194,Jupiler Pro League (BE),25791,Mujaid Sadick Aliu,Mujaid Sadick,2000-03-14,92.69,30.03,21.84,36,35,1,180.0,5.14,0.03,0.03,1.66,1.63,9.58,0.26,0.17,0.17,0.06,0.03
1194,Jupiler Pro League (BE),26068,Takuma Ominami,T. Ominami,1997-12-13,86.24,20.53,24.03,21,21,0,255.0,12.14,0.14,0.0,4.86,4.57,12.5,2.24,0.57,0.76,0.19,0.19
1194,Jupiler Pro League (BE),26161,Anouar Ait El Hadj,A. Ait El Hadj,2002-04-20,73.61,20.89,18.78,38,38,0,1218.0,32.05,0.71,0.11,9.18,6.5,14.54,8.47,5.34,13.21,3.32,1.89
1194,Jupiler Pro League (BE),26162,Thierry Lutonda,T. Lutonda,2000-10-27,71.89,15.45,22.26,26,26,0,426.0,16.38,0.58,0.08,4.96,3.73,15.26,4.38,1.81,4.81,1.31,0.92
1194,Jupiler Pro League (BE),26169,Killian Sardella,K. Sardella,2002-05-02,70.45,18.62,17.4,32,30,2,506.0,16.87,0.27,0.0,5.3,4.6,13.88,4.67,1.53,3.03,0.7,0.43
1194,Jupiler Pro League (BE),26170,Marco Kana,M. Kana,2002-08-08,85.86,23.74,21.32,26,25,1,173.0,6.92,0.0,0.0,2.72,2.72,11.52,0.44,0.0,0.12,0.04,0.04
1194,Jupiler Pro League (BE),26172,Antoine Colassin,A. Colassin,2001-02-26,26.55,7.05,6.6,29,29,0,333.0,11.48,0.28,0.0,3.86,2.41,13.97,3.38,3.03,5.69,1.9,0.9
1194,Jupiler Pro League (BE),26253,Marcos Hernán Peano,M. Peano,1998-10-15,99.61,22.2,29.43,34,34,0,15.0,0.44,0.0,0.0,0.15,0.15,5.83,0.0,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),26646,Ibrahim Karamoko,I. Karamoko,2001-07-23,78.22,18.0,23.43,31,31,0,331.0,10.68,0.39,0.03,3.35,2.68,15.16,2.77,1.45,2.71,0.94,0.45
1194,Jupiler Pro League (BE),26894,Shogo Taniguchi,S. Taniguchi,1991-07-15,85.94,25.5,22.01,38,36,2,264.0,7.33,0.06,0.03,2.69,2.61,11.78,0.58,0.17,0.22,0.08,0.03
1194,Jupiler Pro League (BE),27005,Daiki Hashioka,D. Hashioka,1999-05-17,87.29,21.55,27.12,17,16,1,266.0,16.62,0.38,0.0,5.44,4.88,13.78,3.44,0.69,1.75,0.56,0.38
1194,Jupiler Pro League (BE),27108,Griffin Yow,G. Yow,2002-09-25,45.13,11.82,12.46,16,16,0,353.0,22.06,1.0,0.12,8.06,6.25,14.59,5.69,3.44,8.38,2.31,1.56
1194,Jupiler Pro League (BE),27114,Bryan Reynolds,B. Reynolds,2001-06-28,98.31,25.74,26.41,38,36,2,891.0,24.75,1.06,0.11,9.61,7.17,16.01,12.97,2.39,6.25,2.11,1.44
1194,Jupiler Pro League (BE),27511,Óscar Gil Regaño,Óscar Gil,1998-04-26,75.14,18.38,19.8,32,31,1,745.0,24.03,0.65,0.03,7.48,5.39,14.87,7.35,3.77,7.16,2.13,1.13
1194,Jupiler Pro League (BE),27591,Mardochée Nzita,M. Nzita,2000-02-24,86.3,22.58,23.71,38,38,0,810.0,21.32,0.39,0.05,7.11,6.16,15.61,7.21,1.82,5.39,1.16,0.74
1194,Jupiler Pro League (BE),27673,Thibo Somers,T. Somers,1999-03-16,84.74,21.6,22.3,32,31,1,971.0,31.32,0.84,0.13,9.29,5.77,15.61,9.42,6.03,10.19,2.84,1.26
1194,Jupiler Pro League (BE),27697,Mory Konaté,M. Konaté,1993-11-15,74.84,18.74,20.05,30,29,1,137.0,4.72,0.1,0.0,1.38,1.1,11.95,0.62,0.38,0.76,0.34,0.21
1194,Jupiler Pro League (BE),28110,Gustaf Nilsson,G. Nilsson,1997-05-23,11.6,3.5,2.59,7,7,0,33.0,4.71,0.14,0.0,1.57,0.86,14.11,1.43,1.43,3.57,0.71,0.43
1194,Jupiler Pro League (BE),28211,Jordan Attah Kadiri,J. Attah Kadiri,2000-03-11,26.1,6.53,6.79,13,13,0,77.0,5.92,0.23,0.0,2.54,1.31,11.34,1.46,1.62,3.38,1.46,0.69
1194,Jupiler Pro League (BE),28553,Zaid Abner Romero,Z. Romero,1999-12-15,63.61,24.6,14.68,1,1,0,12.0,12.0,0.0,0.0,6.0,5.0,8.48,0.0,0.0,0.0,0.0,0.0
