competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1230,Eredivisie (NL),70502,Zidane Iqbal,Zidane Iqbal,2003-04-27,53.92,16.05,15.6,5,5,0,380.0,76.0,26.8,26.4,1.0,0.0,6.8,4.0,24.8,17.6,39.4,36.6,1.0,0.0,0.0,0.0
1230,Eredivisie (NL),70582,Daouda Weidmann,D. Weidmann,2003-05-04,32.44,9.75,7.49,15,15,0,751.0,50.07,13.67,12.67,0.87,0.2,9.87,8.33,10.4,16.47,32.47,17.6,2.73,0.2,0.07,0.0
1230,Eredivisie (NL),70652,Isak Hansen-Aaröen,I. Hansen-Aaröen,2004-08-22,9.51,3.72,1.06,3,2,1,36.0,18.0,5.0,4.0,0.5,0.0,3.5,6.5,3.5,6.0,13.0,5.0,2.5,0.0,0.0,0.0
1230,Eredivisie (NL),70695,Noam Emeran,N. Emeran,2002-09-24,14.47,4.5,2.57,4,4,0,76.0,19.0,6.0,5.0,0.25,0.0,4.5,2.75,4.25,14.75,2.25,16.75,0.5,0.0,0.0,0.0
1230,Eredivisie (NL),70751,Leo Sauer,L. Sauer,2005-12-16,75.34,22.69,20.27,20,20,0,1836.0,91.8,25.75,19.9,3.0,0.35,31.6,22.45,15.5,57.7,25.8,66.0,9.65,0.95,0.4,0.1
1230,Eredivisie (NL),72053,Tobias Lauritsen,T. Lauritsen,1997-08-30,96.59,25.69,29.63,32,32,0,3281.0,102.53,34.91,17.66,2.62,0.44,27.12,43.53,3.28,9.78,82.84,19.69,23.44,2.62,1.09,0.16
1230,Eredivisie (NL),72068,Niklas Brøndsted Vesterlund Nielsen,N. Vesterlund,1999-06-06,77.47,20.11,25.08,20,19,1,1289.0,67.84,18.26,16.21,1.0,0.21,11.95,6.58,14.47,38.0,11.32,56.53,3.32,0.26,0.21,0.05
1230,Eredivisie (NL),72097,Joshua Gaston Kitolano,J. Kitolano,2001-08-03,87.08,23.64,26.55,30,30,0,2694.0,89.8,23.13,18.73,1.27,0.23,18.3,13.7,14.3,13.07,68.03,21.77,4.97,0.3,0.17,0.07
1230,Eredivisie (NL),72148,Oliver Valaker Edvardsen,O. Edvardsen,1999-03-19,40.15,13.01,10.93,18,18,0,1138.0,63.22,16.17,12.22,0.89,0.06,20.83,13.5,9.39,32.0,25.39,37.83,6.39,0.56,0.22,0.0
1230,Eredivisie (NL),72479,Makan Aïko,M. Aïko,2001-01-07,39.72,10.22,10.45,13,13,0,582.0,44.77,15.31,8.54,1.08,0.23,11.31,12.38,5.62,17.08,21.69,23.08,4.69,0.54,0.38,0.08
1230,Eredivisie (NL),72891,Tom de Graaff,T. de Graaff,2004-12-10,97.57,24.2,30.53,31,29,2,1214.0,41.86,15.72,15.59,0.0,0.0,0.0,0.0,15.93,0.0,0.03,41.83,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),73016,Jochem Ritmeester van de Kamp,J. Ritmeester van de Kamp,2003-11-02,79.26,19.9,23.97,27,25,2,2217.0,88.68,23.6,17.32,1.48,0.28,24.56,15.2,13.88,33.28,50.92,37.76,4.84,0.68,0.36,0.16
1230,Eredivisie (NL),76746,Raul Paula,R. Paula,2004-01-25,38.94,11.73,9.55,21,21,0,1236.0,58.86,16.38,12.62,1.57,0.1,18.19,13.52,9.9,20.86,37.1,21.76,4.52,0.29,0.14,0.05
1230,Eredivisie (NL),81344,Rijk Janse,R. Janse,2002-04-16,93.23,29.01,26.35,1,1,0,44.0,44.0,15.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),83071,Gonçalo Oscar Albuquerque Borges,Gonçalo Borges,2001-03-29,48.2,14.51,13.53,11,10,1,688.0,68.8,16.3,12.8,1.8,0.4,26.3,17.1,9.1,41.0,18.0,50.8,6.9,1.0,0.2,0.0
1230,Eredivisie (NL),84583,Noah Naujoks,N. Naujoks,2002-05-02,78.03,22.81,23.28,30,27,3,2488.0,92.15,21.93,15.85,1.81,0.22,23.89,17.48,8.93,20.78,76.11,16.04,9.56,0.74,0.52,0.11
1230,Eredivisie (NL),85488,Rome Jayden Owusu-Oduro,R. Owusu-Oduro,2004-07-02,96.28,29.85,25.14,23,23,0,992.0,43.13,14.52,14.48,0.0,0.0,0.0,0.0,14.96,0.0,0.09,43.04,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),85489,Mexx Meerdink,M. Meerdink,2003-07-24,50.53,15.65,12.22,19,19,0,1468.0,77.26,19.37,9.37,1.21,0.11,23.79,37.89,3.26,8.58,54.0,23.26,21.47,1.53,0.58,0.11
1230,Eredivisie (NL),86081,Luciano Valente,L. Valente,2003-10-04,85.0,24.84,23.13,32,31,1,3646.0,117.61,36.06,33.03,2.52,0.42,25.65,15.97,28.03,28.39,80.06,37.55,5.06,0.52,0.23,0.03
1230,Eredivisie (NL),91246,Yvandro Borges Sanches,Y. Borges Sanches,2004-05-24,50.73,12.59,14.44,11,11,0,504.0,45.82,13.91,10.64,0.55,0.27,13.64,5.73,8.55,25.91,17.09,28.73,1.09,0.27,0.09,0.09
1230,Eredivisie (NL),92778,Brayann Pereira,B. Pereira,2003-05-21,50.02,14.9,10.91,24,20,4,1147.0,57.35,16.2,14.95,0.85,0.1,5.4,4.6,14.75,24.65,8.05,49.3,2.6,0.3,0.1,0.0
1230,Eredivisie (NL),99675,Paul Wanner,P. Wanner,2005-12-23,78.91,28.58,18.44,22,22,0,2975.0,135.23,35.68,31.55,3.09,0.27,32.64,28.05,22.05,21.59,113.05,22.18,11.23,0.77,0.36,0.0
1230,Eredivisie (NL),101006,Olivier Aertssen,O. Aertssen,2004-08-07,71.76,17.03,22.8,28,27,1,1535.0,56.85,15.89,13.93,0.81,0.11,9.3,4.0,12.56,30.89,13.22,43.63,2.0,0.04,0.04,0.0
1230,Eredivisie (NL),102798,Nils Rossen,N. Rossen,2004-08-01,88.77,22.25,27.38,27,25,2,2195.0,87.8,19.76,16.2,0.68,0.08,15.36,10.52,13.64,20.52,64.72,23.08,5.0,0.32,0.12,0.0
1230,Eredivisie (NL),104332,Lewis Schouten,L. Schouten,2004-02-04,56.69,16.77,15.94,23,21,2,1269.0,60.43,19.62,18.9,0.38,0.05,2.81,2.0,18.29,12.1,18.81,41.62,1.05,0.19,0.14,0.05
1230,Eredivisie (NL),113243,Deveron Fonville,D. Fonville,2003-05-16,53.43,15.76,11.6,29,26,3,1430.0,55.0,17.31,16.19,0.31,0.0,4.54,3.15,15.81,25.19,9.58,45.42,1.54,0.23,0.0,0.0
1230,Eredivisie (NL),113718,Amine Salama,A. Salama,2000-07-18,44.27,12.77,13.01,8,8,0,533.0,66.62,22.5,12.12,1.62,0.0,18.12,16.75,6.75,17.25,41.75,24.88,8.25,1.0,0.25,0.0
1230,Eredivisie (NL),113724,Matěj Šín,M. Šín,2004-06-02,34.65,9.45,9.39,18,18,0,876.0,48.67,11.39,8.94,1.0,0.11,13.78,13.44,4.56,10.94,40.22,8.44,5.0,0.39,0.11,0.06
1230,Eredivisie (NL),115593,Gyan de Regt,G. de Regt,2003-09-18,82.86,23.39,24.54,33,30,3,2636.0,87.87,26.97,19.5,2.0,0.37,29.7,15.43,14.3,42.43,35.6,52.27,6.1,0.5,0.13,0.03
1230,Eredivisie (NL),116942,Václav Sejk,V. Sejk,2002-05-18,35.0,8.37,8.64,17,17,0,703.0,41.35,12.59,5.41,0.76,0.18,11.35,18.06,1.12,5.41,32.59,8.76,9.0,0.65,0.24,0.06
1230,Eredivisie (NL),120545,Yarek Gasiorowski Hernandis,Yarek Gasiorowski,2005-01-12,84.64,29.32,20.41,28,27,1,2994.0,110.89,40.11,39.19,0.41,0.11,1.15,1.48,39.89,21.22,4.48,106.41,1.33,0.15,0.15,0.07
1230,Eredivisie (NL),124345,Tristan Gooijer ,T. Gooijer,2004-09-02,63.36,16.16,19.04,23,22,1,1210.0,55.0,15.73,14.36,0.64,0.14,6.77,4.09,12.73,27.59,12.73,42.27,1.91,0.32,0.18,0.05
1230,Eredivisie (NL),128541,Aurelio  Oehlers,A. Oehlers,2004-02-05,48.73,12.73,14.81,32,30,2,1512.0,50.4,16.37,11.33,0.73,0.17,17.27,6.73,8.87,31.7,11.33,39.07,2.33,0.17,0.03,0.0
1230,Eredivisie (NL),128542,Rafik El Arguioui,R. El Arguioui,2005-07-31,33.3,8.68,10.82,2,2,0,70.0,35.0,8.0,7.0,0.5,0.5,3.5,6.5,6.0,5.0,22.5,12.5,0.5,0.0,0.0,0.0
