competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1215,1. HNL (HR),27202,Damir Kreilach,D. Kreilach,1989-04-16,11.46,2.71,1.86,1,1,0,14.0,14.0,6.0,4.0,1.0,0.0,6.0,6.0,0.0,1.0,14.0,0.0,2.0,2.0,1.0,0.0
1215,1. HNL (HR),27764,Dejan Petrovič,D. Petrovič,1998-01-12,75.53,20.5,19.57,20,20,0,1674.0,83.7,20.95,19.6,0.3,0.0,11.7,5.65,17.1,15.3,61.6,22.1,2.55,0.05,0.0,0.0
1215,1. HNL (HR),28866,Emil Frederiksen,E. Frederiksen,2000-09-05,72.05,19.41,19.89,33,33,0,3005.0,91.06,27.85,21.15,1.42,0.27,29.73,16.61,14.82,47.15,44.42,46.64,5.58,0.61,0.15,0.03
1215,1. HNL (HR),29541,David Puclin,D. Puclin,1992-06-17,38.66,8.81,12.26,22,22,0,714.0,32.45,8.32,7.5,0.27,0.0,4.27,1.86,6.86,7.09,21.32,11.14,0.64,0.05,0.05,0.0
1215,1. HNL (HR),30568,Osman  Hadzikić,O. Hadzikić,1996-03-12,95.53,24.97,25.81,29,28,1,892.0,31.86,11.61,11.5,0.0,0.0,0.0,0.0,11.86,0.04,0.04,31.82,0.0,0.0,0.0,0.0
1215,1. HNL (HR),31094,Rüfat Abdullazada,R. Abdullazada,2001-01-17,43.69,10.54,12.14,9,9,0,507.0,56.33,17.78,13.22,1.44,0.0,16.44,9.33,8.33,27.89,29.0,27.33,2.78,0.33,0.22,0.0
1215,1. HNL (HR),32131,Tyrone Tormin,T. Tormin,2001-06-29,42.63,9.74,13.23,3,3,0,116.0,38.67,11.67,8.67,1.67,0.33,9.0,10.67,7.0,19.33,21.0,17.67,2.0,0.0,0.0,0.0
1215,1. HNL (HR),32172,Merveille Valthy Streeker Ndockyt,M. Ndockyt,1998-07-20,48.19,12.9,12.34,21,21,0,1058.0,50.38,12.62,10.52,1.33,0.14,16.05,7.38,8.24,20.81,30.1,20.29,2.81,0.48,0.33,0.05
1215,1. HNL (HR),32174,Mihael Žaper,M. Žaper,1998-08-11,17.45,3.41,5.09,4,4,0,36.0,9.0,2.25,2.0,0.0,0.0,1.0,1.0,1.75,0.75,6.5,2.5,0.5,0.0,0.0,0.0
1215,1. HNL (HR),32175,Vedran Jugović,V. Jugović,1989-07-31,41.75,10.91,11.3,8,8,0,394.0,49.25,12.12,10.0,0.62,0.0,7.25,10.5,8.75,8.88,38.38,10.88,5.5,0.38,0.12,0.0
1215,1. HNL (HR),32176,Ante Majstorović,A. Majstorović,1993-11-06,95.2,25.6,23.3,31,30,1,2854.0,95.13,38.8,38.17,0.53,0.03,0.43,1.53,39.37,27.53,5.27,89.87,1.8,0.1,0.0,0.0
1215,1. HNL (HR),32178,Dion Drena Beljo,D. Beljo,2002-03-01,77.23,24.74,18.73,36,36,0,3682.0,102.28,28.22,14.97,2.78,0.61,29.78,53.31,6.03,13.33,72.14,30.14,29.0,2.39,1.22,0.36
1215,1. HNL (HR),32180,Josip Spoljaric,J. Spoljaric,1997-01-05,18.6,4.52,4.77,13,11,2,220.0,20.0,6.0,3.82,0.27,0.0,4.82,6.0,2.09,2.36,17.09,2.91,2.73,0.36,0.0,0.0
1215,1. HNL (HR),32181,Petar Bočkaj,P. Bočkaj,1996-07-23,30.46,8.37,7.59,11,11,0,415.0,37.73,13.82,10.55,1.36,0.09,10.0,6.18,8.82,21.64,15.27,22.45,1.73,0.27,0.27,0.0
1215,1. HNL (HR),32186,Tomislav Duvnjak,T. Duvnjak,2003-02-05,82.05,19.46,24.68,33,33,0,2764.0,83.76,22.82,21.3,1.09,0.06,9.24,4.64,18.21,19.18,58.24,25.52,0.52,0.03,0.0,0.0
1215,1. HNL (HR),32195,Ivan Nevistić,I. Nevistić,1998-07-31,98.52,30.11,22.53,13,13,0,543.0,41.77,17.46,17.46,0.0,0.0,0.0,0.0,17.92,0.0,0.0,41.77,0.0,0.0,0.0,0.0
1215,1. HNL (HR),32201,Oliver Zelenika,O. Zelenika,1993-05-14,97.67,23.53,29.17,31,31,0,870.0,28.06,9.9,9.84,0.0,0.0,0.0,0.0,10.06,0.0,0.03,28.03,0.0,0.0,0.0,0.0
1215,1. HNL (HR),32207,David Čolina,D. Čolina,2000-07-19,72.56,17.9,20.32,29,29,0,2252.0,77.66,21.34,18.24,0.93,0.03,19.59,9.55,14.0,41.1,31.45,46.21,4.03,0.31,0.07,0.0
1215,1. HNL (HR),32222,Bruno Bogojević,B. Bogojević,1998-06-29,66.07,16.85,18.7,26,26,0,1754.0,67.46,18.77,13.19,1.58,0.19,17.73,17.42,9.46,40.62,19.69,47.77,6.65,0.27,0.19,0.0
1215,1. HNL (HR),32224,Bruno Goda,B. Goda,1998-04-17,69.41,21.45,16.89,25,25,0,2124.0,84.96,27.36,26.12,0.96,0.16,6.08,2.32,25.28,71.12,5.12,79.84,0.4,0.04,0.0,0.0
1215,1. HNL (HR),32228,Vinko Medimorec,V. Medimorec,1996-06-01,58.28,14.7,17.56,16,14,2,674.0,48.14,15.86,15.36,0.29,0.0,0.14,0.43,15.36,11.29,2.5,45.64,0.29,0.0,0.0,0.0
1215,1. HNL (HR),32238,Denis Kolinger,D. Kolinger,1994-01-14,96.97,26.58,25.47,30,29,1,2445.0,84.31,27.48,26.62,0.28,0.0,1.28,2.03,27.31,24.17,7.1,77.21,1.9,0.14,0.1,0.0
1215,1. HNL (HR),32239,Jon Mersinaj,J. Mersinaj,1999-02-08,54.66,14.02,14.53,19,18,1,825.0,45.83,17.72,17.33,0.06,0.0,0.44,0.39,17.39,7.28,3.06,42.78,0.56,0.0,0.0,0.0
1215,1. HNL (HR),32259,Mateo Leš,M. Leš,2000-03-25,77.14,19.48,21.85,23,22,1,1479.0,67.23,25.86,25.45,0.23,0.0,1.68,2.18,25.36,14.82,6.0,61.23,1.68,0.09,0.05,0.0
1215,1. HNL (HR),32370,Advan Kadušić,A. Kadušić,1997-10-14,77.22,20.04,21.36,29,29,0,2312.0,79.72,25.9,23.28,0.9,0.14,12.69,5.45,21.97,50.34,13.41,66.31,2.41,0.34,0.07,0.0
1215,1. HNL (HR),32761,Abdoulie Bamba Sanyang,A. Sanyang,1999-05-08,36.94,11.22,8.25,26,24,2,1197.0,49.88,12.92,9.08,1.12,0.08,16.04,8.25,7.5,35.08,10.42,39.46,3.25,0.29,0.08,0.0
1215,1. HNL (HR),34104,Raúl  Torrente Navarro,Raúl Torrente,2001-09-11,36.68,13.75,9.24,1,1,0,63.0,63.0,18.0,18.0,1.0,0.0,0.0,1.0,19.0,2.0,1.0,62.0,1.0,1.0,1.0,0.0
1215,1. HNL (HR),34128,Roko Jurišić,R. Jurišić,2001-09-28,70.09,19.41,16.74,19,18,1,1527.0,84.83,28.33,25.39,0.78,0.06,10.5,8.83,24.22,54.72,9.89,74.94,2.94,0.17,0.11,0.0
1215,1. HNL (HR),34129,Luka Jelenić,L. Jelenić,2000-05-24,91.82,23.12,25.02,28,28,0,2152.0,76.86,29.46,28.61,0.11,0.0,0.54,1.82,29.43,11.96,4.96,71.89,1.68,0.07,0.0,0.0
1215,1. HNL (HR),34640,Stanislav Shopov,S. Shopov,2002-02-23,56.17,15.58,14.97,13,13,0,955.0,73.46,18.08,14.31,0.92,0.23,20.23,14.77,10.46,20.85,56.46,17.0,4.31,0.46,0.15,0.0
1215,1. HNL (HR),34848,Kerim Çalhanoğlu,K. Çalhanoğlu,2002-08-26,71.04,15.7,20.21,22,20,2,1080.0,54.0,18.35,15.8,1.2,0.2,6.3,3.9,14.7,38.25,6.5,47.5,1.0,0.15,0.05,0.05
1215,1. HNL (HR),34945,Nikita Vlasenko,N. Vlasenko,2001-03-20,98.81,20.98,28.68,8,7,1,400.0,57.14,22.14,21.43,0.0,0.0,0.29,2.29,21.29,6.71,4.14,53.0,2.0,0.14,0.0,0.0
1215,1. HNL (HR),35502,Tiago Filipe Oliveira Dantas,Tiago Dantas,2000-12-24,85.35,24.01,20.6,31,30,1,2688.0,89.6,29.17,25.93,2.2,0.2,14.83,9.77,23.37,27.57,56.63,32.97,3.77,0.3,0.17,0.03
1215,1. HNL (HR),36907,Niko Galešić,N. Galešić,2001-03-26,69.41,22.02,16.49,22,22,0,1959.0,89.05,33.27,31.91,0.91,0.09,3.91,2.95,32.59,38.55,6.36,82.68,1.77,0.18,0.09,0.0
1215,1. HNL (HR),36912,Matej Vuk,M. Vuk,2000-06-10,64.1,15.39,19.23,28,28,0,1714.0,61.21,22.43,15.68,1.54,0.18,17.75,11.82,11.04,27.54,30.61,30.61,3.04,0.29,0.14,0.0
1215,1. HNL (HR),36915,Mateo Lisica,M. Lisica,2003-07-09,60.92,19.53,14.34,25,25,0,2074.0,82.96,22.52,18.76,2.48,0.44,24.72,14.68,15.12,55.8,17.68,65.28,5.28,0.56,0.2,0.0
