competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1396,Eliteserien (NO),13034,Martin Linnes,M. Linnes,1991-09-20,54.5,18.08,12.89,10,10,0,152.0,15.2,0.4,0.1,5.8,5.2,12.03,4.2,1.8,4.3,1.9,1.4
1396,Eliteserien (NO),13127,Caleb Zady Sery,C. Zady Sery,1999-12-20,48.32,16.01,11.3,11,11,0,183.0,16.64,1.0,0.0,7.45,6.18,13.0,4.27,1.91,4.91,1.91,1.27
1396,Eliteserien (NO),13239,Vegar Eggen Hedenstad,V. Hedenstad,1991-06-26,33.81,10.06,8.26,7,7,0,61.0,8.71,0.0,0.0,3.0,2.57,12.97,1.71,0.71,1.14,0.43,0.29
1396,Eliteserien (NO),13245,Arild Østbø,A. Østbø,1991-04-19,100.63,25.23,31.25,6,6,0,1.0,0.17,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),13247,Erlend Dahl Reitan,E. Reitan,1997-09-11,94.87,22.29,29.34,16,16,0,216.0,13.5,0.56,0.06,5.19,4.69,14.46,2.94,1.38,2.06,0.75,0.56
1396,Eliteserien (NO),13289,Anders Trondsen,A. Trondsen,1995-03-30,41.35,12.31,12.46,12,12,0,108.0,9.0,0.08,0.0,2.5,2.25,10.66,0.67,0.25,0.58,0.08,0.08
1396,Eliteserien (NO),13304,Veton Berisha,V. Berisha,1994-04-13,11.38,5.82,2.7,1,1,0,5.0,5.0,0.0,0.0,3.0,1.0,7.66,2.0,2.0,5.0,3.0,1.0
1396,Eliteserien (NO),13531,Olaus Jair Skarsem,O. Skarsem,1998-07-02,35.32,10.66,11.42,4,4,0,60.0,15.0,0.25,0.0,5.25,3.5,17.34,5.25,1.75,3.75,0.25,0.0
1396,Eliteserien (NO),13534,Emil Konradsen Ceide,E. Ceide,2001-09-03,89.39,24.31,24.34,16,15,1,396.0,26.4,1.6,0.13,10.27,8.13,13.56,7.6,3.6,10.07,3.2,2.33
1396,Eliteserien (NO),13541,Alexander Munksgaard Nielsen,A. Munksgaard,1997-12-13,96.13,25.75,31.23,15,15,0,310.0,20.67,0.67,0.0,5.6,4.87,16.09,6.47,2.0,4.0,0.53,0.4
1396,Eliteserien (NO),13653,Santeri Väänänen,S. Väänänen,2002-01-01,64.25,17.27,17.88,8,8,0,137.0,17.12,0.25,0.0,3.88,3.38,12.54,2.38,0.75,3.0,0.38,0.12
1396,Eliteserien (NO),14031,Pontus Jacob Ragne Dahlberg,P. Dahlberg,1999-01-21,100.37,29.12,28.03,16,16,0,15.0,0.94,0.0,0.0,0.31,0.31,7.3,0.06,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),14675,Henrik Rørvik Bjørdal,H. Bjørdal,1997-02-04,88.2,24.74,24.79,15,15,0,518.0,34.53,1.87,0.2,14.07,11.0,14.49,10.4,5.07,11.93,3.73,2.6
1396,Eliteserien (NO),15157,Filip Manojlović,F. Manojlović,1996-04-25,97.18,29.34,29.9,1,1,0,2.0,2.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),16332,Noah Jean Holm,N. Holm,2001-05-23,84.57,26.6,19.5,16,16,0,370.0,23.12,0.88,0.19,8.25,3.56,13.43,6.0,9.75,14.75,4.88,1.62
1396,Eliteserien (NO),16365,Bjørn Inge Utvik,B. Utvik,1996-02-28,101.25,25.52,32.49,16,16,0,98.0,6.12,0.0,0.0,1.75,1.62,8.95,0.06,0.19,0.25,0.06,0.0
1396,Eliteserien (NO),16390,Lunan Ruben Gabrielsen,R. Gabrielsen,1992-03-10,100.34,29.14,27.7,14,14,0,70.0,5.0,0.0,0.0,1.43,1.43,9.22,0.21,0.14,0.14,0.0,0.0
1396,Eliteserien (NO),16397,Petter  Dahle Strand,P. Strand,1994-08-24,40.09,11.19,11.69,16,16,0,199.0,12.44,0.31,0.06,3.44,2.75,15.07,2.06,2.06,4.31,0.69,0.5
1396,Eliteserien (NO),16400,Eirik Hestad,E. Hestad,1995-06-26,80.73,26.78,19.86,14,14,0,596.0,42.57,2.14,0.29,11.93,9.14,13.43,8.71,9.79,16.79,4.29,2.21
1396,Eliteserien (NO),16406,Kristoffer  Haugen,K. Haugen,1994-02-21,84.39,23.18,22.91,14,14,0,377.0,26.93,0.64,0.21,9.36,8.64,16.04,9.93,2.64,5.14,1.36,1.29
1396,Eliteserien (NO),16408,Emil Varhaugvik Breivik,E. Breivik,2000-06-11,99.92,32.73,24.64,16,16,0,676.0,42.25,1.25,0.25,13.0,10.0,13.56,8.94,8.0,13.88,3.94,2.0
1396,Eliteserien (NO),16417,Simen Rafn,S. Rafn,1992-02-16,75.02,21.52,22.19,11,10,1,111.0,11.1,0.2,0.0,3.8,3.2,15.31,2.5,1.5,3.2,1.1,0.7
1396,Eliteserien (NO),16421,Thomas  Lehne Olsen,T. Lehne Olsen,1991-06-29,81.04,23.99,23.83,11,11,0,297.0,27.0,0.73,0.09,6.27,3.36,13.47,8.09,5.73,16.18,3.64,1.45
1396,Eliteserien (NO),16432,Lars Mogstad Ranger,L. Ranger,1999-03-12,94.95,27.65,26.06,15,15,0,341.0,22.73,0.87,0.13,8.73,7.87,13.94,5.13,2.2,4.47,1.4,1.13
1396,Eliteserien (NO),16457,Ulrik Yttergård Jenssen,U. Yttergård Jenssen,1996-07-17,70.92,19.3,22.55,10,10,0,82.0,8.2,0.1,0.0,3.5,3.4,10.46,0.7,0.4,0.4,0.0,0.0
1396,Eliteserien (NO),16471,Jacob Steen Christensen,J. Christensen,2001-06-25,54.03,17.55,13.25,10,10,0,157.0,15.7,0.0,0.0,3.2,2.7,12.31,1.6,0.8,1.4,0.4,0.2
1396,Eliteserien (NO),19503,Sebastian Griesbeck,S. Griesbeck,1990-10-03,48.36,11.0,17.15,7,7,0,9.0,1.29,0.0,0.0,0.29,0.14,14.44,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),22150,Rabbi Matondo,R. Matondo,2000-09-09,15.25,3.2,3.97,3,3,0,11.0,3.67,0.33,0.0,1.67,1.67,26.63,1.33,0.33,1.67,0.33,0.33
1396,Eliteserien (NO),24783,Kristoffer Askildsen,K. Askildsen,2001-01-09,89.27,25.19,24.64,15,15,0,327.0,21.8,0.8,0.47,6.6,5.6,13.8,4.73,2.93,6.93,1.8,1.13
1396,Eliteserien (NO),24898,Håkon Evjen,H. Evjen,2000-02-14,62.96,25.38,14.84,13,13,0,507.0,39.0,0.85,0.15,9.38,7.23,12.79,7.15,10.38,15.85,3.77,2.54
1396,Eliteserien (NO),24914,Romano Postema,R. Postema,2002-02-07,17.49,4.37,4.56,2,2,0,17.0,8.5,0.0,0.0,2.0,1.0,17.61,5.0,2.5,5.0,1.0,0.0
1396,Eliteserien (NO),25350,Xander Lambrix,X. Lambrix,2000-03-25,99.08,29.91,27.87,16,16,0,192.0,12.0,0.06,0.0,4.38,4.31,10.94,0.62,0.0,0.06,0.06,0.06
1396,Eliteserien (NO),26360,Zlatko Tripić,Z. Tripić,1992-12-02,93.44,26.37,26.2,15,15,0,365.0,24.33,1.53,0.47,11.27,9.47,13.13,5.87,2.6,6.27,2.6,1.73
1396,Eliteserien (NO),27361,Anders Bloch Bærtelsen,A. Bærtelsen,2000-05-09,53.21,15.97,15.04,11,11,0,49.0,4.45,0.27,0.0,2.18,2.09,12.09,0.36,0.27,0.82,0.18,0.18
1396,Eliteserien (NO),27373,Mathias Kristensen,M. Kristensen,1997-03-21,19.48,5.57,4.92,1,1,0,5.0,5.0,0.0,0.0,2.0,2.0,11.58,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),27376,Jacob  Lungi Sørensen,J. Sørensen,1998-03-03,82.11,26.1,18.4,13,13,0,205.0,15.77,0.08,0.08,5.46,5.0,10.9,0.85,0.54,0.92,0.08,0.08
1396,Eliteserien (NO),27379,Jonas Søgaard Mortensen,J. Mortensen,2001-01-16,51.75,12.39,15.93,11,11,0,158.0,14.36,0.36,0.0,5.0,4.36,15.35,4.36,1.55,2.45,0.36,0.18
1396,Eliteserien (NO),27421,Kevin N'Goyi Tshiembe,K. Tshiembe,1997-03-31,42.83,12.61,11.93,8,8,0,30.0,3.75,0.0,0.0,1.25,1.25,12.89,0.25,0.38,0.75,0.12,0.12
1396,Eliteserien (NO),27425,Magnus Westergaard,M. Westergaard,1998-05-27,66.38,18.01,20.63,16,16,0,304.0,19.0,0.31,0.06,4.75,4.31,13.46,3.94,1.38,2.75,0.56,0.44
1396,Eliteserien (NO),27444,Sander Svendsen,S. Svendsen,1997-08-06,60.84,19.34,15.96,2,2,0,36.0,18.0,2.0,0.5,5.0,4.5,16.68,2.5,5.0,8.5,2.5,2.0
1396,Eliteserien (NO),27466,Kasper Waarst Høgh,K. Høgh,2000-12-06,81.52,33.09,18.62,12,12,0,356.0,29.67,2.25,0.33,9.25,5.08,12.52,7.42,11.08,22.58,6.83,3.58
1396,Eliteserien (NO),27499,Peter Buch Christiansen,P. Christiansen,1999-12-02,95.37,26.89,26.58,15,15,0,450.0,30.0,1.47,0.13,11.73,5.33,14.39,11.6,11.53,20.13,6.8,2.67
1396,Eliteserien (NO),28093,Aslak  Fonn Witry,A. Witry,1996-03-10,72.09,18.67,20.51,11,10,1,185.0,18.5,0.8,0.0,7.8,7.1,15.24,6.6,1.3,4.1,1.7,1.5
1396,Eliteserien (NO),28203,Eirik Haugan,E. Haugan,1997-08-27,35.11,10.49,7.87,9,9,0,20.0,2.22,0.0,0.0,1.11,1.11,10.06,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),28836,Michael Lansing,M. Lansing,1994-06-13,102.27,25.58,31.14,4,4,0,2.0,0.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),28842,Anders Klynge,A. Klynge,2000-10-14,29.49,12.48,6.77,6,6,0,131.0,21.83,0.5,0.0,4.5,3.0,12.44,2.17,7.0,10.5,2.67,1.5
1396,Eliteserien (NO),28872,Oscar Hedvall,O. Hedvall,1998-08-09,100.74,27.75,29.51,16,16,0,8.0,0.5,0.0,0.0,0.19,0.19,8.16,0.06,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),29461,Mathias Lønne Dyngeland,M. Dyngeland,1995-10-07,100.26,32.43,23.08,9,9,0,10.0,1.11,0.0,0.0,0.78,0.78,6.97,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),29468,Tom Strannegard,T. Strannegard,2002-04-29,98.34,22.48,31.6,17,17,0,436.0,25.65,1.18,0.18,9.29,7.18,14.84,7.24,2.24,7.59,2.41,1.41
1396,Eliteserien (NO),29775,Aimar Sher,A. Sher,2002-12-20,88.76,23.64,26.88,14,14,0,156.0,11.14,0.14,0.0,4.57,4.43,10.58,0.43,0.07,0.79,0.07,0.07
1396,Eliteserien (NO),29970,Frederik Elkær,F. Elkær,2001-12-08,69.86,19.54,20.15,8,8,0,143.0,17.88,0.75,0.12,6.38,5.62,13.08,4.38,1.75,4.75,1.5,1.12
1396,Eliteserien (NO),30589,Isak Dahlqvist,I. Dahlqvist,2001-09-25,53.99,14.98,16.52,2,2,0,30.0,15.0,0.5,0.5,6.0,3.5,14.03,7.5,1.5,5.0,2.5,2.0
1396,Eliteserien (NO),31028,Patrick Berg,P. Berg,1997-11-24,92.15,38.04,20.59,15,15,0,525.0,35.0,1.27,0.13,12.53,11.47,10.74,2.87,2.07,6.47,2.2,1.67
1396,Eliteserien (NO),31059,Dino Islamović,D. Islamović,1994-01-17,56.55,15.17,15.65,11,11,0,230.0,20.91,0.55,0.09,7.27,3.18,13.65,6.55,7.0,14.27,5.0,1.91
1396,Eliteserien (NO),31450,Magnar Ødegaard,M. Ødegaard,1993-05-11,45.51,11.46,15.61,9,9,0,47.0,5.22,0.0,0.0,2.22,2.22,11.67,0.67,0.22,0.33,0.0,0.0
1396,Eliteserien (NO),32324,Jens Petter Hauge,J. Hauge,1999-10-12,71.39,29.49,15.92,14,14,0,466.0,33.29,2.0,0.36,12.93,11.36,14.33,8.07,4.36,10.64,4.0,3.29
1396,Eliteserien (NO),32363,Markus Soomets,M. Soomets,2000-03-02,50.81,11.13,16.33,11,11,0,82.0,7.45,0.0,0.0,1.82,1.73,12.52,1.09,0.0,0.18,0.0,0.0
1396,Eliteserien (NO),32780,Evangelos Patoulidis,E. Patoulidis,2001-09-24,75.23,23.77,20.64,16,16,0,276.0,17.25,1.12,0.0,7.38,5.88,13.09,3.19,1.75,4.75,1.94,1.38
1396,Eliteserien (NO),33307,Adrian Nilsen Pereira,A. Pereira,1999-08-31,50.4,13.79,11.34,11,10,1,148.0,14.8,0.8,0.1,4.9,4.4,15.61,4.0,2.5,5.0,1.4,1.0
1396,Eliteserien (NO),34118,Birk Risa,B. Risa,1998-02-13,87.36,28.82,21.63,15,15,0,140.0,9.33,0.0,0.0,3.27,3.2,11.44,0.53,0.07,0.07,0.07,0.0
1396,Eliteserien (NO),34121,Ola Brynhildsen,O. Brynhildsen,1999-04-27,48.85,20.07,10.94,11,11,0,295.0,26.82,0.91,0.09,8.18,6.55,13.18,8.09,5.82,13.91,3.36,2.27
1396,Eliteserien (NO),35016,Krzysztof Bąkowski,K. Bąkowski,2003-01-04,99.38,32.98,21.73,2,2,0,3.0,1.5,0.0,0.0,1.0,1.0,7.64,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),36528,Patrick Robert Metcalfe,P. Metcalfe,1998-11-11,83.96,25.74,26.16,13,13,0,250.0,19.23,0.23,0.0,5.31,4.15,12.36,3.23,1.08,2.85,0.69,0.38
1396,Eliteserien (NO),36568,Leonard Owusu,L. Owusu,1997-06-03,75.54,20.35,22.55,12,12,0,135.0,11.25,0.17,0.08,3.58,3.42,11.66,1.08,0.25,0.58,0.17,0.08
1396,Eliteserien (NO),37948,Bård Finne,B. Finne,1995-02-13,44.41,13.67,11.04,13,13,0,196.0,15.08,1.31,0.46,5.46,4.0,13.19,3.77,4.08,7.23,2.38,1.54
1396,Eliteserien (NO),38053,Luc Mares,L. Mares,1996-10-03,92.88,28.82,27.68,7,7,0,71.0,10.14,0.43,0.0,4.0,3.43,14.66,1.14,0.14,0.86,0.57,0.29
1396,Eliteserien (NO),40116,Steve Regis Mvoué,S. Mvoué,2002-02-02,65.26,14.35,21.68,10,10,0,115.0,11.5,0.4,0.2,3.5,2.8,13.07,2.5,0.4,1.8,0.4,0.4
1396,Eliteserien (NO),40645,Ylldren Ibrahimaj ,Y. Ibrahimaj,1995-12-24,93.74,26.81,26.69,15,15,0,350.0,23.33,0.6,0.0,8.13,6.87,11.88,2.53,1.13,3.13,0.93,0.53
1396,Eliteserien (NO),41025,Mads Enggård,M. Enggård,2004-01-20,25.61,6.69,6.63,2,2,0,19.0,9.5,0.0,0.0,1.5,1.5,12.63,0.5,0.0,0.5,0.0,0.0
1396,Eliteserien (NO),42315,Marius Lode,M. Lode,1993-03-11,58.6,15.55,20.82,4,4,0,9.0,2.25,0.0,0.0,0.5,0.5,5.84,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),42987,James Ampofo,J. Ampofo,2003-10-20,46.46,10.9,14.67,15,15,0,246.0,16.4,0.8,0.0,6.2,3.67,16.35,6.87,3.8,8.53,2.33,1.07
1396,Eliteserien (NO),43194,Ian Hoffmann,I. Hoffmann,2001-09-08,71.2,21.0,21.74,9,9,0,154.0,17.11,0.78,0.0,6.89,6.11,13.93,3.89,1.0,1.67,0.44,0.11
1396,Eliteserien (NO),49063,Mikkel Konradsen Ceide,M. Ceide,2001-09-03,96.97,26.26,24.86,8,7,1,74.0,10.57,0.0,0.0,3.71,3.71,12.18,1.0,0.57,0.57,0.0,0.0
1396,Eliteserien (NO),49252,Dávid Ďuriš,D. Ďuriš,1999-03-22,65.39,18.16,16.96,10,9,1,213.0,23.67,0.78,0.0,7.44,5.22,16.21,8.67,4.22,10.67,2.78,1.44
1396,Eliteserien (NO),49254,Ľubomír Belko,L. Belko,2002-02-04,99.5,30.09,25.77,10,10,0,1.0,0.1,0.0,0.0,0.1,0.1,6.36,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),49382,Sondre Brunstad Fet,S. Fet,1997-01-17,67.87,27.96,14.6,16,16,0,629.0,39.31,1.38,0.38,9.62,6.94,12.75,6.69,9.38,15.75,4.44,2.25
1396,Eliteserien (NO),49383,Ulrik Saltnes,U. Saltnes,1992-11-10,32.62,12.33,8.05,6,6,0,118.0,19.67,0.83,0.17,4.5,3.0,15.17,5.33,4.67,11.0,2.0,0.83
1396,Eliteserien (NO),49384,Fredrik André Bjørkan,F. Bjørkan,1998-08-21,60.74,24.33,14.04,15,15,0,452.0,30.13,0.93,0.33,12.0,11.67,13.35,7.0,3.27,5.67,1.4,1.13
1396,Eliteserien (NO),49385,Nikita Haikin,N. Haikin,1995-07-11,98.91,40.15,22.41,17,17,0,4.0,0.24,0.0,0.0,0.06,0.06,5.46,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),49390,Elias Kristoffersen Hagen,E. Hagen,2000-01-20,89.59,22.79,29.36,15,15,0,226.0,15.07,0.27,0.07,4.6,4.2,11.31,1.33,0.67,2.27,0.4,0.27
1396,Eliteserien (NO),49436,Viljar Helland Vevatne,V. Vevatne,1994-12-07,35.82,9.58,10.14,3,3,0,10.0,3.33,0.0,0.0,1.33,1.33,12.87,0.33,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),49437,Henrik Heggheim,H. Heggheim,2001-04-22,85.56,23.16,24.67,15,15,0,309.0,20.6,0.53,0.27,6.8,5.13,15.52,6.8,4.27,5.73,1.8,1.13
1396,Eliteserien (NO),49438,Joe Bell,J. Bell,1999-04-27,81.2,21.85,23.74,10,10,0,138.0,13.8,0.1,0.0,4.3,3.8,10.98,1.3,0.8,1.3,0.1,0.1
1396,Eliteserien (NO),49446,Sondre Flem Bjørshol,S. Bjørshol,1994-04-30,36.0,11.12,10.1,11,11,0,143.0,13.0,0.18,0.09,5.0,4.0,14.32,2.91,2.27,2.91,0.91,0.45
1396,Eliteserien (NO),49689,Kristall Máni Ingason,K. Ingason,2002-01-18,67.63,21.88,15.95,14,14,0,404.0,28.86,0.57,0.21,7.93,6.36,13.07,6.36,4.14,9.93,2.36,1.36
1396,Eliteserien (NO),51661,Gianni Stensness,G. Stensness,1999-02-07,96.34,27.17,26.58,14,14,0,141.0,10.07,0.0,0.0,3.21,3.07,10.91,0.86,0.36,0.36,0.07,0.0
1396,Eliteserien (NO),54519,Ivan Näsberg,I. Näsberg,1996-04-22,91.6,25.13,26.76,14,14,0,155.0,11.07,0.07,0.0,2.57,2.43,12.07,2.29,0.57,1.79,0.21,0.07
1396,Eliteserien (NO),54521,Kristoffer Klaesson,K. Klaesson,2000-11-27,99.42,24.1,32.67,11,11,0,3.0,0.27,0.0,0.0,0.09,0.09,5.88,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),54525,Brage Skaret,B. Skaret,2002-04-28,89.23,22.13,29.94,8,8,0,39.0,4.88,0.0,0.0,1.88,1.75,9.46,0.0,0.5,0.38,0.12,0.12
1396,Eliteserien (NO),54528,Felix Horn Myhre,F. Myhre,1999-03-04,100.64,32.03,23.47,15,15,0,617.0,41.13,1.67,0.33,14.27,11.2,12.06,7.47,9.33,14.47,4.27,2.6
1396,Eliteserien (NO),54529,Henrik Udahl,H. Udahl,1997-01-12,78.42,23.7,23.91,16,16,0,421.0,26.31,1.19,0.19,8.12,5.06,13.94,7.19,7.19,14.56,4.25,2.38
1396,Eliteserien (NO),54531,Vebjørn  Hoff,V. Hoff,1996-02-13,81.69,26.3,20.68,12,12,0,299.0,24.92,0.08,0.0,6.17,5.83,11.45,2.33,0.08,1.5,0.25,0.17
1396,Eliteserien (NO),54533,Ole Didrik Blomberg,O. Blomberg,2000-06-12,83.04,33.94,19.11,17,17,0,653.0,38.41,1.71,0.41,11.71,8.76,13.11,9.71,10.0,17.24,4.41,2.88
1396,Eliteserien (NO),54541,Niklas Jensen Wassberg,N. Wassberg,2004-06-12,56.7,17.45,13.55,12,12,0,158.0,13.17,0.25,0.08,4.33,4.0,12.79,2.33,0.33,1.92,0.5,0.42
1396,Eliteserien (NO),54550,Snorre Strand Nilsen,S. Nilsen,1997-01-14,26.66,7.54,8.35,12,12,0,62.0,5.17,0.0,0.0,1.42,1.08,12.48,1.33,1.25,1.83,0.42,0.08
1396,Eliteserien (NO),54552,Dan Peter Ulvestad,D. Ulvestad,1989-04-04,95.22,24.14,31.28,15,15,0,45.0,3.0,0.0,0.0,0.93,0.87,9.05,0.13,0.13,0.07,0.07,0.07
1396,Eliteserien (NO),54553,Elias Hadaya,E. Hadaya,1998-08-31,99.42,29.98,27.91,16,16,0,7.0,0.44,0.0,0.0,0.31,0.31,4.85,0.0,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),54557,Max Normann Williamsen,M. Williamsen,2003-07-24,45.94,13.09,14.37,6,6,0,17.0,2.83,0.0,0.0,0.33,0.33,11.61,0.5,0.0,0.0,0.0,0.0
1396,Eliteserien (NO),54578,Lars Olden Larsen,L. Olden Larsen,1998-09-17,72.38,21.41,23.1,15,15,0,457.0,30.47,1.0,0.13,9.13,7.07,12.39,7.73,5.47,12.33,3.27,2.27
1396,Eliteserien (NO),54579,Magnus Retsius Grødem,M. Grødem,1998-08-14,49.13,13.31,15.53,13,13,0,261.0,20.08,0.38,0.0,5.69,4.08,13.18,4.85,3.85,7.23,1.46,0.46
1396,Eliteserien (NO),54580,Fredrik Holmé,F. Holmé,2001-07-23,91.01,25.34,28.47,14,13,1,113.0,8.69,0.0,0.0,3.31,3.23,10.49,0.77,0.38,0.38,0.15,0.08
1396,Eliteserien (NO),54583,Viðar Ari Jónsson,V. Jónsson,1994-03-10,70.78,20.69,22.53,11,11,0,220.0,20.0,0.82,0.18,6.27,5.55,14.49,5.27,1.73,2.73,1.0,0.73
1396,Eliteserien (NO),54586,Sander Moen Foss,S. Foss,1998-12-31,75.0,22.63,18.61,9,9,0,61.0,6.78,0.22,0.0,2.44,2.33,10.97,0.56,0.22,0.44,0.11,0.11
1396,Eliteserien (NO),54590,Henrik Sælebakke Falchener,H. Falchener,2003-05-08,91.03,25.04,24.8,11,11,0,64.0,5.82,0.0,0.0,1.45,1.09,11.11,0.09,0.64,0.64,0.27,0.0
1396,Eliteserien (NO),54591,Vetle Walle Egeli,V. Egeli,2004-06-23,95.78,29.09,26.75,16,16,0,359.0,22.44,0.75,0.0,7.12,6.0,14.2,5.88,2.38,5.81,1.0,0.69
1396,Eliteserien (NO),54602,Herman Johan Haugen,H. Haugen,2000-04-25,32.7,8.82,9.02,13,13,0,124.0,9.54,0.38,0.15,2.69,1.85,14.61,2.54,1.92,3.54,0.69,0.62
1396,Eliteserien (NO),54604,Amin Nouri,A. Nouri,1990-01-10,20.09,5.64,5.17,6,6,0,32.0,5.33,0.17,0.0,2.17,2.0,16.73,1.33,0.33,0.5,0.17,0.0
1396,Eliteserien (NO),58800,Isak Helstad Amundsen,I. Amundsen,1999-10-14,42.12,12.11,12.44,8,8,0,72.0,9.0,0.25,0.12,3.75,3.62,12.6,2.0,0.12,1.0,0.5,0.5
1396,Eliteserien (NO),60503,Kolbeinn Birgir Finnsson,K. Finnsson,1999-08-25,100.82,28.16,29.06,15,15,0,491.0,32.73,1.13,0.2,12.53,11.53,14.7,8.2,3.0,6.93,1.53,1.4
1396,Eliteserien (NO),60681,Rocco Robert Shein,R. Shein,2003-07-14,96.04,27.36,27.33,11,11,0,423.0,38.45,0.64,0.27,10.45,7.82,14.72,8.64,3.27,9.0,1.91,1.27
1396,Eliteserien (NO),60700,Sigurd Kvile,S. Kvile,2000-02-26,22.8,5.69,4.64,2,2,0,2.0,1.0,0.0,0.0,0.0,0.0,21.68,0.0,0.5,0.5,0.0,0.0
1396,Eliteserien (NO),60888,Nikolaj Duus Möller,N. Möller,2002-07-20,78.48,23.25,23.02,14,14,0,248.0,17.71,0.5,0.0,5.79,2.64,14.59,5.36,5.21,11.5,3.36,0.93
1396,Eliteserien (NO),61196,Leo Erik Jean Cornic,L. Cornic,2001-01-02,91.95,28.79,28.52,15,15,0,259.0,17.27,0.47,0.07,6.73,5.6,13.2,4.13,2.53,5.0,1.67,1.4
