competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1208,1. SNL (SI),10594,Uroš Korun,U. Korun,1987-05-25,78.84,20.86,22.63,13,9,4,330.0,36.67,30.67,83.64,0.67,0.22,3.6,1.48,199.0,22.11,20.22,91.46,0.11,0.0,0.0,20.44,40.0,4.44,4.0,1.44,1.33,0.56,0.0,0.0,,90.0,92.31,0.0,0.0,0.0,0.0,0.33,0.33,100.0,0.11,0.0,0.0,0.78,0.0,0.0,0.0,0.0
1208,1. SNL (SI),11165,Jean Michaël Seri,J. Seri,1991-07-19,58.02,17.71,11.83,14,13,1,366.0,28.15,24.15,85.79,1.92,0.08,2.84,1.21,234.0,18.0,15.92,88.46,0.54,0.31,57.14,13.46,35.0,2.69,2.46,0.92,0.85,0.15,0.0,0.0,,91.43,91.67,0.38,0.08,0.0,0.0,0.15,0.15,100.0,1.31,0.23,17.65,2.38,0.31,12.9,0.15,6.45
1208,1. SNL (SI),11505,Jan Repas,J. Repas,1997-03-19,82.78,22.68,18.94,25,24,1,912.0,38.0,27.29,71.82,3.96,0.46,4.98,1.42,589.0,24.54,18.88,76.91,2.5,1.21,48.33,19.0,196.0,8.17,5.5,4.04,2.25,1.92,1.04,0.5,48.0,67.35,55.67,1.29,1.88,0.29,1.17,0.25,0.17,66.67,3.58,0.62,17.44,4.92,1.29,26.27,1.0,20.34
1208,1. SNL (SI),12240,Abdoulaye Dabo,A. Dabo,2001-03-04,29.17,9.36,6.57,5,5,0,86.0,17.2,15.4,89.53,0.8,0.0,3.06,1.02,69.0,13.8,12.2,88.41,0.0,0.0,,11.6,8.0,1.6,1.6,0.4,0.4,0.0,0.0,0.0,,100.0,100.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0
1208,1. SNL (SI),13045,Rudi Požeg Vancaš,R. Požeg Vancaš,1994-03-15,41.98,14.75,8.13,17,16,1,265.0,16.56,10.88,65.66,2.81,0.75,6.24,2.04,208.0,13.0,8.5,65.38,1.38,0.62,45.45,10.44,82.0,5.12,3.44,2.31,1.06,0.62,0.56,0.25,44.44,67.07,45.95,0.12,2.62,0.62,0.5,0.75,0.5,66.67,2.0,0.62,31.25,3.38,0.44,12.96,0.62,18.52
1208,1. SNL (SI),13584,Antonio Marin,A. Marin,2001-01-09,57.63,16.13,14.0,26,25,1,539.0,21.56,12.36,57.33,2.64,0.36,5.42,1.54,358.0,14.32,8.76,61.17,1.84,0.88,47.83,10.28,135.0,5.4,2.64,2.72,1.28,1.0,0.76,0.4,52.63,48.89,47.06,1.6,1.68,0.56,0.88,0.6,0.16,26.67,2.84,0.56,19.72,4.8,0.44,9.17,0.88,18.33
1208,1. SNL (SI),13709,Macky Frank Bagnack Mouegni,M. Bagnack,1995-06-07,61.58,14.07,18.88,9,8,1,220.0,27.5,22.0,80.0,0.38,0.12,4.08,1.91,132.0,16.5,13.75,83.33,0.25,0.0,0.0,15.0,33.0,4.12,3.75,1.88,1.62,0.25,0.0,0.0,,90.91,86.67,0.0,0.0,0.12,0.0,0.25,0.25,100.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1208,1. SNL (SI),13724,Jan Gorenc,J. Gorenc,1999-07-26,79.89,22.08,19.46,23,22,1,863.0,39.23,33.09,84.36,1.27,0.23,5.09,1.74,600.0,27.27,24.55,90.0,0.36,0.14,37.5,25.68,188.0,8.55,7.14,4.5,3.77,0.95,0.41,0.32,77.78,83.51,83.84,0.09,0.82,0.0,0.0,0.59,0.45,76.92,0.68,0.09,13.33,1.09,0.41,37.5,0.05,4.17
1208,1. SNL (SI),14159,Rok Vodišek,R. Vodišek,1998-12-05,95.78,26.51,31.86,3,2,1,39.0,19.5,11.5,58.98,0.0,0.0,3.96,3.33,17.0,8.5,6.5,76.47,0.5,0.5,100.0,8.5,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0
1208,1. SNL (SI),15082,Stefanos Evangelou,S. Evangelou,1998-05-12,79.39,17.76,24.39,9,6,3,173.0,28.83,21.67,75.15,0.33,0.0,3.46,1.64,96.0,16.0,13.33,83.33,0.33,0.33,100.0,15.33,19.0,3.17,1.83,1.0,0.5,0.67,0.0,0.0,,57.9,50.0,0.0,0.0,0.0,0.0,0.33,0.17,50.0,0.5,0.0,0.0,0.67,0.5,75.0,0.0,0.0
1208,1. SNL (SI),15359,Alexandros Parras,A. Parras,1998-05-12,48.62,10.26,14.79,11,11,0,188.0,17.09,8.09,47.34,0.91,0.18,8.63,2.45,105.0,9.55,4.73,49.52,0.82,0.09,11.11,7.64,75.0,6.82,3.18,3.73,2.0,1.27,1.0,0.36,36.36,46.67,53.66,0.18,1.0,0.09,0.73,0.64,0.18,28.57,1.27,0.09,7.14,3.0,0.55,18.18,0.09,3.03
1208,1. SNL (SI),15443,Ivan Borna Jelić Balta,I. Jelić Balta,1992-09-17,82.42,18.89,21.79,23,18,5,681.0,37.83,27.11,71.66,2.11,0.22,6.11,2.0,398.0,22.11,17.22,77.89,0.5,0.39,77.78,19.17,188.0,10.44,6.89,5.0,3.11,0.67,0.33,0.17,50.0,65.96,62.22,0.33,0.61,0.06,0.44,1.39,0.39,28.0,0.89,0.06,6.25,1.67,0.61,36.67,0.22,13.33
1208,1. SNL (SI),15742,Matija Boben,M. Boben,1994-02-26,89.18,23.34,22.09,15,12,3,506.0,42.17,34.83,82.61,1.67,0.25,5.13,1.95,336.0,28.0,24.67,88.09,0.42,0.17,40.0,26.67,115.0,9.58,8.33,6.58,5.67,0.92,0.5,0.25,50.0,86.96,86.08,0.17,0.17,0.08,0.33,1.17,0.92,78.57,0.58,0.0,0.0,1.08,0.42,38.46,0.17,15.38
1208,1. SNL (SI),16273,Toni Domgjoni,T. Domgjoni,1998-09-04,71.72,20.76,17.35,4,4,0,138.0,34.5,27.0,78.26,2.75,0.25,3.88,1.38,88.0,22.0,18.5,84.09,1.75,0.75,42.86,16.5,18.0,4.5,3.25,2.25,1.0,0.25,0.25,0.25,100.0,72.22,44.44,0.75,2.0,0.5,0.5,0.25,0.25,100.0,2.5,0.25,10.0,3.75,0.5,13.33,1.0,26.67
1208,1. SNL (SI),16575,Franko Kovačević,F. Kovačević,1999-08-08,66.41,23.92,12.05,14,14,0,120.0,8.57,2.93,34.17,4.07,1.14,3.48,0.97,74.0,5.29,2.0,37.84,2.64,1.07,40.54,1.79,20.0,1.43,0.57,0.71,0.14,0.29,0.29,0.0,0.0,40.0,20.0,0.5,0.36,0.93,0.43,0.07,0.0,0.0,3.0,0.14,4.76,3.57,0.43,12.0,1.93,54.0
1208,1. SNL (SI),16582,Simon Sluga,S. Sluga,1993-03-17,98.86,33.87,17.61,3,3,0,58.0,19.33,12.33,63.79,0.33,0.0,4.81,2.95,31.0,10.33,7.67,74.19,0.0,0.0,,9.33,12.0,4.0,2.67,2.33,1.67,0.0,0.0,0.0,,66.67,71.43,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
1208,1. SNL (SI),16876,Haris Dedič,H. Dedič,1997-07-06,67.67,19.18,15.33,5,4,1,138.0,34.5,27.75,80.44,0.25,0.0,4.89,1.87,90.0,22.5,18.75,83.33,0.25,0.0,0.0,21.0,28.0,7.0,6.25,3.25,2.5,0.5,0.0,0.0,,89.29,76.92,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.5,50.0,0.0,0.0
1208,1. SNL (SI),16896,Tilen Klemenčič,T. Klemenčič,1995-08-21,88.64,21.73,24.47,30,27,3,912.0,33.78,24.04,71.16,1.56,0.07,4.27,1.38,605.0,22.41,16.81,75.04,1.48,0.63,42.5,20.44,158.0,5.85,4.33,3.41,2.48,1.41,1.04,0.7,67.86,74.05,72.83,0.07,1.67,0.15,0.22,0.41,0.19,45.45,1.89,0.26,13.73,2.93,0.78,26.58,0.37,12.66
1208,1. SNL (SI),16897,Jošt Urbančič,J. Urbančič,2001-04-12,84.83,22.34,21.45,23,22,1,871.0,39.59,30.0,75.78,2.5,0.14,6.18,1.86,614.0,27.91,22.23,79.64,1.64,0.95,58.33,25.23,231.0,10.5,7.59,6.09,4.36,2.18,1.59,1.14,71.43,72.3,71.64,0.09,2.55,0.09,0.41,0.64,0.41,64.29,2.55,0.36,14.29,4.09,1.0,24.44,0.32,7.78
1208,1. SNL (SI),16902,Gregor Sikošek,G. Sikošek,1994-02-13,81.09,18.49,22.94,8,7,1,220.0,31.43,21.43,68.18,1.43,0.0,3.97,1.38,139.0,19.86,14.0,70.51,1.14,0.57,50.0,18.86,37.0,5.29,3.29,2.43,1.57,0.29,0.0,0.0,,62.16,64.71,0.0,1.71,0.14,0.29,0.57,0.0,0.0,1.71,0.0,0.0,2.57,0.86,33.33,0.43,16.67
1208,1. SNL (SI),16927,Luka Štor,L. Štor,1998-07-05,52.34,11.87,15.84,9,9,0,107.0,11.89,7.78,65.42,1.11,0.11,7.12,1.81,72.0,8.0,4.89,61.11,1.33,0.78,58.33,5.11,33.0,3.67,2.78,1.67,0.78,1.0,0.67,0.11,16.67,75.76,46.67,0.11,0.56,0.56,0.22,0.22,0.11,50.0,1.67,0.22,13.33,3.56,0.33,9.38,0.56,15.62
1208,1. SNL (SI),17040,Bogdan Vaštšuk,B. Vaštšuk,1995-10-04,16.41,4.13,3.72,4,3,1,11.0,3.67,2.0,54.55,0.33,0.0,3.48,0.8,7.0,2.33,1.0,42.86,0.0,0.0,,0.67,1.0,0.33,0.33,0.33,0.33,0.33,0.33,0.33,100.0,100.0,100.0,0.33,0.0,0.0,0.0,0.0,0.0,,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),17262,Alex Matthias Tamm,A. Tamm,2001-07-24,21.89,5.06,5.77,12,10,2,54.0,5.4,2.4,44.45,0.9,0.2,5.91,1.59,26.0,2.6,0.9,34.62,0.7,0.3,42.86,1.6,17.0,1.7,0.5,0.8,0.0,0.3,0.2,0.0,0.0,29.41,0.0,0.5,0.5,0.3,0.0,0.0,0.0,,0.7,0.1,14.29,1.8,0.6,33.33,0.9,50.0
1208,1. SNL (SI),18882,Jordi Jair Govea Merlín,J. Govea,1999-03-09,74.81,25.59,19.45,2,2,0,117.0,58.5,45.5,77.77,3.0,0.5,4.06,1.74,98.0,49.0,41.0,83.68,3.5,2.0,57.14,46.0,15.0,7.5,6.5,5.0,4.0,1.5,1.0,0.0,0.0,86.67,80.0,0.0,7.0,0.0,0.0,0.5,0.5,100.0,6.0,2.5,41.67,6.5,1.0,15.38,0.5,7.69
1208,1. SNL (SI),19260,Nik Omladič,N. Omladič,1989-08-21,37.22,10.54,8.93,19,17,2,217.0,12.76,9.65,75.58,1.12,0.18,7.32,2.15,135.0,7.94,6.47,81.48,0.53,0.12,22.22,7.0,73.0,4.29,2.88,1.59,0.88,0.41,0.29,0.18,60.0,67.12,55.56,0.65,0.53,0.24,0.12,0.24,0.12,50.0,0.88,0.18,20.0,1.29,0.18,13.64,0.18,13.64
1208,1. SNL (SI),19322,Mario Kvesić,M. Kvesić,1992-01-12,79.01,27.63,16.1,29,28,1,1383.0,49.39,36.04,72.96,6.54,0.86,4.82,1.74,1067.0,38.11,28.18,73.95,3.11,1.5,48.28,31.75,286.0,10.21,7.21,4.96,3.29,0.75,0.5,0.39,78.57,70.63,66.19,1.71,2.64,0.64,0.79,1.32,0.75,56.76,4.14,0.54,12.93,6.39,1.11,17.32,1.64,25.7
1208,1. SNL (SI),19428,Kangni Frederic Ananou,F. Ananou,1997-09-20,47.87,12.37,12.96,10,10,0,183.0,18.3,14.3,78.14,0.4,0.1,5.71,1.79,126.0,12.6,10.4,82.54,0.6,0.5,83.33,12.3,43.0,4.3,3.3,2.1,1.5,1.0,0.7,0.4,57.14,76.74,71.43,0.0,0.8,0.0,0.3,0.3,0.2,66.67,0.7,0.0,0.0,1.1,0.2,18.18,0.0,0.0
1208,1. SNL (SI),19852,Felipe Castaldo Curcio,Felipe Curcio,1993-08-06,74.99,21.03,15.72,12,9,3,385.0,42.78,33.56,78.44,2.11,0.11,4.9,1.67,262.0,29.11,23.33,80.15,0.44,0.44,100.0,26.44,75.0,8.33,6.44,4.78,3.44,1.22,0.78,0.33,42.86,77.33,72.09,0.0,1.56,0.11,0.22,0.22,0.11,50.0,1.0,0.0,0.0,1.89,0.78,41.18,0.11,5.88
1208,1. SNL (SI),20034,Damjan Bohar,D. Bohar,1991-10-18,33.62,10.37,7.48,7,7,0,54.0,7.71,4.43,57.4,0.71,0.0,7.38,1.9,34.0,4.86,3.29,67.65,0.71,0.29,40.0,2.86,17.0,2.43,1.57,1.14,0.71,0.71,0.43,0.29,66.67,64.71,62.5,0.14,0.57,0.43,0.0,0.0,0.0,,0.86,0.29,33.33,2.14,0.43,20.0,0.43,20.0
1208,1. SNL (SI),20140,Dejan Vokič,D. Vokič,1996-06-12,81.41,23.51,21.5,15,14,1,693.0,49.5,38.36,77.49,3.93,0.43,4.66,1.78,518.0,37.0,29.14,78.77,3.07,2.07,67.44,28.21,134.0,9.57,7.64,4.57,3.5,0.5,0.21,0.14,66.67,79.85,76.56,1.29,1.21,0.0,0.64,0.93,0.64,69.23,4.36,1.07,24.59,7.29,0.86,11.77,0.86,11.76
1208,1. SNL (SI),22088,Alejandro Blanco Sánchez,Álex Blanco,1998-12-16,55.84,15.42,12.81,24,23,1,578.0,25.13,17.74,70.59,1.7,0.22,7.14,2.01,397.0,17.26,13.04,75.57,1.87,0.91,48.84,15.13,187.0,8.13,5.35,5.04,3.17,1.96,1.52,0.83,54.29,65.77,62.93,0.09,2.43,0.22,0.7,0.61,0.3,50.0,2.35,0.26,11.11,3.3,0.52,15.79,0.57,17.11
1208,1. SNL (SI),22147,Isaac Matondo,I. Matondo,1999-03-24,67.79,18.5,15.92,33,28,5,647.0,23.11,14.54,62.91,3.43,0.39,7.58,2.19,465.0,16.61,11.07,66.67,2.79,1.57,56.41,11.25,229.0,8.18,5.18,4.75,2.64,1.32,1.04,0.64,62.07,63.32,55.64,0.79,2.07,0.71,1.68,1.04,0.64,62.07,3.82,0.64,16.82,5.68,1.04,18.24,1.18,20.75
1208,1. SNL (SI),22909,Robert Murić,R. Murić,1996-03-12,61.8,15.41,16.6,13,12,1,257.0,21.42,12.67,59.14,2.67,0.08,5.47,1.86,194.0,16.17,9.75,60.31,2.17,1.0,46.15,13.33,65.0,5.42,3.0,2.5,1.17,0.33,0.08,0.0,0.0,55.39,46.66,0.33,0.42,0.08,0.5,0.5,0.17,33.33,2.58,0.17,6.45,3.67,0.58,15.91,0.33,9.09
1208,1. SNL (SI),23737,Kelvin Ofori,K. Ofori,2001-07-27,47.78,13.93,10.44,12,12,0,214.0,17.83,11.67,65.42,2.5,0.17,8.12,2.23,154.0,12.83,8.92,69.48,2.17,1.17,53.85,9.0,74.0,6.17,3.75,3.33,1.67,1.08,0.75,0.42,55.56,60.81,50.0,0.33,1.08,0.25,1.58,0.67,0.42,62.5,2.92,0.67,22.86,5.08,0.83,16.39,1.25,24.59
1208,1. SNL (SI),24130,Vitaliy Lisakovich,V. Lisakovich,1998-02-08,48.08,16.33,9.03,9,9,0,142.0,15.78,9.89,62.68,2.89,0.44,6.12,1.84,107.0,11.89,7.67,64.49,1.89,1.11,58.82,8.22,40.0,4.44,2.67,2.67,1.44,0.56,0.56,0.0,0.0,60.0,54.17,0.78,2.11,0.56,0.44,0.44,0.33,75.0,3.33,0.44,13.33,5.33,1.0,18.75,1.11,20.83
1208,1. SNL (SI),24637,Brian Safo Oddei,B. Oddei,2002-09-18,52.74,15.06,12.39,19,17,2,308.0,18.12,10.29,56.82,2.18,0.29,7.98,2.44,198.0,11.65,6.94,59.6,1.65,0.88,53.57,8.06,115.0,6.76,4.06,2.94,1.53,0.71,0.47,0.18,37.5,60.0,52.0,0.18,1.35,0.29,1.12,0.41,0.29,71.43,2.53,0.59,23.26,4.59,0.94,20.51,0.29,6.41
1208,1. SNL (SI),25827,Omar Rekik,O. Rekik,2001-12-20,88.24,22.84,20.22,26,24,2,1085.0,45.21,36.67,81.11,1.67,0.25,6.54,1.95,689.0,28.71,25.54,88.97,0.46,0.25,54.55,27.5,294.0,12.25,10.33,8.5,7.04,2.33,1.62,1.29,79.49,84.35,82.84,0.04,0.83,0.04,0.38,1.08,0.62,57.69,0.71,0.08,11.76,0.96,0.38,39.13,0.08,8.7
1208,1. SNL (SI),26588,Juan José Nieto Zarzoso,Juanjo Nieto,1994-10-03,87.76,29.81,17.78,25,25,0,1644.0,65.76,55.08,83.76,3.84,0.6,5.69,2.07,1274.0,50.96,43.88,86.11,2.0,1.04,52.0,47.6,412.0,16.48,13.16,9.64,7.6,2.6,2.04,1.4,68.63,79.85,78.84,0.32,3.8,0.44,1.04,2.16,1.16,53.7,2.52,0.2,7.94,3.72,0.56,15.06,0.72,19.35
1208,1. SNL (SI),27254,Bruno Miguel Ponces Lourenço,Bruno Lourenço,1998-02-02,74.36,21.79,17.84,13,13,0,442.0,34.0,26.46,77.83,3.0,0.31,5.03,1.49,309.0,23.77,19.38,81.55,1.31,0.38,29.41,19.23,88.0,6.77,5.15,3.23,2.23,1.54,1.31,0.92,70.59,76.14,69.05,0.77,3.92,0.46,0.23,0.38,0.38,100.0,1.92,0.38,20.0,4.08,1.0,24.53,0.54,13.21
1208,1. SNL (SI),27540,Diogo Costa Pinto,Diogo Pinto,1999-06-29,58.39,14.54,15.89,16,14,2,235.0,16.79,11.29,67.23,2.57,0.14,4.08,1.15,158.0,11.29,8.0,70.89,2.0,0.93,46.43,7.43,33.0,2.36,1.71,1.07,0.64,0.21,0.07,0.0,0.0,72.73,60.0,0.79,1.07,0.5,0.14,0.21,0.21,100.0,2.79,0.36,12.82,3.86,0.57,14.82,0.93,24.07
1208,1. SNL (SI),27799,Ahmet Muhamedbegovic,A. Muhamedbegovic,1998-10-30,89.28,24.47,21.86,24,22,2,1190.0,54.09,46.05,85.13,1.59,0.23,5.23,1.93,791.0,35.95,32.59,90.64,0.32,0.18,57.14,34.41,254.0,11.55,9.68,7.73,6.45,1.55,1.09,0.86,79.17,83.86,83.53,0.05,0.36,0.0,0.09,1.0,0.68,68.18,0.45,0.0,0.0,0.64,0.23,35.71,0.05,7.14
1208,1. SNL (SI),29133,Daniel Pavlev,D. Pavlev,2000-10-11,29.71,4.75,8.04,2,2,0,15.0,7.5,5.0,66.67,0.5,0.0,2.42,0.77,6.0,3.0,1.5,50.0,0.0,0.0,,2.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),29150,Ažbe Jug,A. Jug,1992-03-03,96.94,26.03,22.02,30,28,2,759.0,27.11,19.21,70.88,0.11,0.0,3.87,2.36,501.0,17.89,13.71,76.65,0.07,0.0,0.0,17.79,99.0,3.54,2.11,2.04,1.18,0.0,0.0,0.0,,59.6,57.9,0.0,0.0,0.0,0.0,0.21,0.18,83.33,0.29,0.14,50.0,0.46,0.04,7.69,0.0,0.0
1208,1. SNL (SI),29670,Ognjen Gnjatić,O. Gnjatić,1991-10-16,86.52,25.17,22.78,25,21,4,920.0,43.81,36.24,82.72,1.38,0.05,2.94,1.16,652.0,31.05,27.29,87.88,1.14,0.81,70.83,23.76,90.0,4.29,3.62,1.24,1.0,0.38,0.14,0.14,100.0,84.44,80.77,0.86,1.1,0.0,0.14,0.38,0.33,87.5,2.67,0.19,7.14,4.38,0.76,17.39,0.1,2.17
1208,1. SNL (SI),29881,Nikita Iosifov,N. Iosifov,2001-04-11,75.59,25.46,15.87,33,31,2,818.0,26.39,16.0,60.64,5.13,0.97,10.23,2.76,610.0,19.68,12.03,61.15,2.19,1.13,51.47,16.32,360.0,11.61,5.97,6.48,2.52,2.71,2.0,0.58,29.03,51.39,38.81,0.65,1.74,1.16,3.0,1.32,0.48,36.59,2.77,0.71,25.58,5.35,1.65,30.72,1.32,24.7
1208,1. SNL (SI),30203,Mark Pabai,M. Pabai,2000-09-30,92.78,25.33,21.84,22,20,2,840.0,42.0,31.95,76.07,2.1,0.4,7.08,2.48,566.0,28.3,22.7,80.21,1.3,0.8,61.54,26.35,270.0,13.5,10.8,7.0,5.3,1.1,0.9,0.7,77.78,80.0,75.71,0.1,1.25,0.05,0.55,1.65,0.9,54.55,2.3,0.25,10.87,3.75,0.95,25.33,0.25,6.67
