competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1171,Ekstraklasa (PL),19990,Mathieu Scalet,M. Scalet,1997-04-01,35.65,8.5,9.21,20,20,0,423.0,21.15,0.65,3.07,2.55,12.06,0.2,0.95,0.65,3.07,2.6,1.25,5.91,0.35,1.65,0.1,0.47,5.95,4.5,7.45,6.1,0.75,4.75,2.65,12.53
1171,Ekstraklasa (PL),19995,Jesús Imaz Ballesté,Jesús Imaz,1990-09-26,90.63,26.96,20.86,33,33,0,1454.0,44.06,1.03,2.34,7.06,16.03,0.18,0.41,1.33,3.03,4.97,2.39,5.43,0.03,0.07,0.45,1.03,17.97,7.33,16.45,5.7,0.45,1.27,3.42,7.77
1171,Ekstraklasa (PL),19996,Zoran  Arsenić,Z. Arsenić,1994-06-02,86.94,23.99,21.02,10,10,0,154.0,15.4,1.0,6.49,3.0,19.48,0.1,0.65,0.6,3.9,1.8,0.4,2.6,0.4,2.6,0.5,3.25,3.9,2.1,2.8,7.5,1.8,12.77,0.4,2.6
1171,Ekstraklasa (PL),20009,Dawid Błanik,D. Błanik,1997-04-15,73.88,17.88,20.71,27,27,0,1235.0,45.74,1.0,2.19,6.52,14.25,0.56,1.21,1.52,3.32,6.74,3.04,6.64,0.04,0.08,0.44,0.97,16.44,8.81,16.04,9.56,1.04,3.16,4.0,8.75
1171,Ekstraklasa (PL),20016,Sebastian Kowalczyk,S. Kowalczyk,1998-08-22,45.52,9.11,12.6,9,9,0,352.0,39.11,1.0,2.56,7.44,19.03,0.22,0.57,1.78,4.54,5.89,2.11,5.4,0.0,0.0,0.22,0.57,11.89,10.44,10.11,9.33,1.33,3.82,3.11,7.95
1171,Ekstraklasa (PL),20023,Kamil Dawid Piątkowski,K. Piątkowski,2000-06-21,93.92,25.63,22.66,25,24,1,436.0,18.17,0.96,5.28,4.38,24.08,0.29,1.61,0.92,5.05,3.42,0.46,2.52,0.46,2.52,0.46,2.52,3.46,1.88,4.17,8.54,2.29,13.45,0.33,1.83
1171,Ekstraklasa (PL),20024,Bartosz Kopacz,B. Kopacz,1992-05-21,96.21,22.26,30.01,19,19,0,368.0,19.37,1.11,5.71,4.37,22.55,0.05,0.27,0.68,3.53,2.21,0.32,1.63,1.16,5.98,0.53,2.72,3.16,1.95,4.79,11.42,2.68,14.53,0.58,2.99
1171,Ekstraklasa (PL),20032,Dominik Hładun,D. Hładun,1995-09-17,95.55,19.59,27.7,11,11,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1171,Ekstraklasa (PL),20035,Alan Czerwiński,A. Czerwiński,1993-02-02,85.67,21.3,21.93,29,29,0,544.0,18.76,0.86,4.6,3.17,16.91,0.21,1.1,1.0,5.33,2.28,0.52,2.76,0.76,4.04,0.83,4.41,3.79,1.62,5.34,8.76,0.86,5.05,0.62,3.31
1171,Ekstraklasa (PL),20046,Damian Rasak,D. Rasak,1996-02-08,53.61,14.0,13.02,14,14,0,289.0,20.64,0.5,2.42,3.21,15.57,0.14,0.69,0.36,1.73,2.07,0.71,3.46,0.0,0.0,0.43,2.08,4.86,3.0,5.93,7.93,1.14,5.84,1.29,6.23
1171,Ekstraklasa (PL),20066,Michał Rakoczy,M. Rakoczy,2002-03-30,26.41,7.44,6.52,8,8,0,126.0,15.75,0.5,3.17,2.5,15.87,0.0,0.0,0.12,0.79,2.38,1.5,9.52,0.0,0.0,0.38,2.38,6.5,2.75,5.88,2.38,0.25,3.51,1.62,10.31
1171,Ekstraklasa (PL),20079,Filip Majchrowicz,F. Majchrowicz,2000-02-09,97.5,24.26,23.66,34,34,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1171,Ekstraklasa (PL),20094,Wiktor Długosz,W. Długosz,2000-07-01,84.58,20.69,23.29,26,26,0,972.0,37.38,0.96,2.57,5.62,15.02,0.35,0.93,1.77,4.73,6.65,2.15,5.76,0.19,0.51,0.5,1.34,11.46,5.73,13.54,9.35,1.42,4.92,2.35,6.28
1171,Ekstraklasa (PL),20126,Arkadiusz  Jędrych,A. Jędrych,1992-05-27,99.84,24.43,25.72,33,32,1,403.0,12.59,0.69,5.46,2.59,20.6,0.12,0.99,0.72,5.71,1.78,0.19,1.49,0.44,3.47,0.28,2.23,2.38,1.44,2.59,7.19,1.78,14.59,0.06,0.5
1171,Ekstraklasa (PL),20132,Sebastian Milewski,S. Milewski,1998-04-30,80.56,19.84,21.34,24,24,0,805.0,33.54,1.5,4.47,4.58,13.66,0.29,0.87,0.79,2.36,3.04,1.33,3.97,0.38,1.12,0.5,1.49,8.88,4.54,12.67,12.62,1.62,4.69,2.75,8.2
1171,Ekstraklasa (PL),20145,Patryk Dziczek,P. Dziczek,1998-03-25,98.52,28.12,23.16,32,32,0,1390.0,43.44,1.56,3.6,8.19,18.85,0.22,0.5,1.41,3.24,5.69,2.16,4.96,0.22,0.5,0.78,1.8,14.5,7.88,10.12,14.09,1.66,4.47,3.78,8.71
1171,Ekstraklasa (PL),20146,Jorge Félix Muñoz García,Jorge Félix,1991-08-22,61.41,18.21,14.42,33,33,0,1206.0,36.55,0.85,2.32,5.55,15.17,0.09,0.25,1.7,4.64,4.82,3.03,8.29,0.09,0.25,0.27,0.75,15.33,7.79,12.45,6.39,0.58,1.75,3.79,10.36
1171,Ekstraklasa (PL),20153,František Plach,F. Plach,1992-03-08,98.22,28.98,23.11,24,24,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1171,Ekstraklasa (PL),20168,Tomasz Makowski,T. Makowski,1999-07-19,44.55,9.15,13.67,13,13,0,371.0,28.54,0.77,2.7,3.77,13.21,0.23,0.81,1.23,4.31,2.08,1.54,5.39,0.08,0.27,0.38,1.35,6.31,4.77,8.92,8.92,0.54,2.59,3.38,11.86
1171,Ekstraklasa (PL),20173,Mateusz Żyro,M. Żyro,1998-10-28,82.44,20.31,21.22,25,25,0,252.0,10.08,0.52,5.16,2.24,22.22,0.12,1.19,0.64,6.35,1.8,0.28,2.78,0.4,3.97,0.4,3.97,1.76,0.84,1.88,5.84,0.96,10.27,0.16,1.59
1171,Ekstraklasa (PL),20176,Rafał Augustyniak,R. Augustyniak,1993-10-14,78.48,20.13,19.72,23,22,1,369.0,16.77,1.27,7.59,3.45,20.6,0.18,1.08,0.36,2.17,3.09,0.68,4.07,0.5,2.98,0.5,2.98,3.32,2.09,3.5,7.64,1.77,11.54,0.64,3.79
1171,Ekstraklasa (PL),20193,Nemanja Mijušković,N. Mijušković,1992-03-04,58.11,13.48,17.87,28,27,1,346.0,12.81,0.59,4.62,2.07,16.18,0.11,0.87,0.48,3.76,1.7,0.37,2.89,0.41,3.18,0.19,1.45,1.7,1.37,2.89,6.81,1.11,9.96,0.67,5.2
1171,Ekstraklasa (PL),20259,Andy Pelmard,A. Pelmard,2000-03-12,82.9,24.31,19.69,18,18,0,231.0,12.83,0.61,4.76,2.61,20.35,0.22,1.73,0.56,4.33,1.94,0.17,1.3,0.22,1.73,0.72,5.63,1.67,1.56,1.33,7.61,0.94,7.81,0.22,1.73
1171,Ekstraklasa (PL),23111,Pape Meïssa MeïssBa,P. Meïssa Ba,1997-07-04,24.2,6.63,5.07,4,4,0,45.0,11.25,0.0,0.0,1.0,8.89,0.0,0.0,0.25,2.23,2.0,1.0,8.89,0.0,0.0,0.0,0.0,5.25,2.25,4.25,0.75,0.0,0.0,1.0,8.89
1171,Ekstraklasa (PL),23510,Paulius Golubickas,P. Golubickas,1999-08-19,11.59,2.2,2.0,3,3,0,10.0,3.33,0.0,0.0,0.33,10.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,0.33,9.53,0.0,0.0
1171,Ekstraklasa (PL),23561,Renat Dadashov,R. Dadashov,1999-05-17,28.21,6.34,7.86,21,19,2,285.0,15.0,0.21,1.4,2.11,14.04,0.05,0.35,0.63,4.21,2.89,0.63,4.21,0.05,0.35,0.16,1.05,5.68,2.11,4.95,2.68,0.05,1.06,0.79,5.26
