competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1212,2. Bundesliga (DE),3375,Felix Passlack,F. Passlack,1998-05-29,36.9,7.67,10.8,15,15,0,486.0,32.4,10.33,8.93,0.73,0.07,4.47,3.47,7.93,19.13,5.73,26.67,0.93,0.13,0.07,0.0
1212,2. Bundesliga (DE),4168,Håvard Kallevik Nielsen,H. Nielsen,1993-07-15,14.61,3.5,3.74,10,10,0,150.0,15.0,3.9,1.9,0.4,0.1,3.4,6.6,0.8,2.3,11.6,3.4,3.6,0.2,0.1,0.0
1212,2. Bundesliga (DE),4864,Jean-Paul Boëtius,J. Boëtius,1994-03-22,39.5,9.19,11.35,4,4,0,180.0,45.0,11.5,10.5,0.25,0.0,8.0,1.5,9.75,8.0,34.75,10.25,0.5,0.0,0.0,0.0
1212,2. Bundesliga (DE),5168,John Anthony Brooks,J. Brooks,1993-01-28,8.06,1.3,2.33,1,1,0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),5375,Jorrit Hendrix,J. Hendrix,1995-02-06,94.83,24.41,24.19,31,30,1,3719.0,123.97,38.7,35.13,1.53,0.27,18.93,11.93,28.63,40.87,75.5,48.47,4.4,0.4,0.1,0.03
1212,2. Bundesliga (DE),5573,Julian Green,J. Green,1995-06-06,54.08,13.22,13.71,21,19,2,1095.0,57.63,17.32,15.68,0.89,0.05,10.32,5.47,13.42,22.84,31.26,26.37,1.84,0.16,0.05,0.0
1212,2. Bundesliga (DE),5775,Kenan Karaman,K. Karaman,1994-03-05,94.27,21.76,24.01,31,31,0,3112.0,100.39,30.35,20.77,3.13,0.45,29.81,29.29,11.16,22.26,78.58,21.81,13.35,1.58,0.74,0.1
1212,2. Bundesliga (DE),5880,Kevin Vogt,K. Vogt,1991-09-23,67.75,17.16,16.72,9,9,0,553.0,61.44,28.67,28.22,0.11,0.0,0.78,1.0,28.89,6.89,4.89,56.56,0.89,0.11,0.0,0.0
1212,2. Bundesliga (DE),6298,Loris Karius,L. Karius,1993-06-22,101.11,22.43,26.71,29,29,0,865.0,29.83,11.07,10.93,0.0,0.0,0.0,0.0,11.14,0.03,0.03,29.79,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),6915,Marius Gersbeck,M. Gersbeck,1995-06-20,99.13,29.31,17.42,1,1,0,65.0,65.0,27.0,27.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),7086,Marvin Marcel  Schulz,M. Schulz,1995-01-15,57.59,14.87,14.59,24,23,1,1488.0,64.7,14.87,11.26,1.3,0.26,17.43,9.87,7.39,17.22,49.43,15.26,2.87,0.22,0.13,0.04
1212,2. Bundesliga (DE),7268,Matthias Zimmermann,M. Zimmermann,1992-06-16,54.22,14.48,15.13,23,22,1,1365.0,62.05,19.05,15.59,0.91,0.0,16.5,3.45,13.64,46.14,11.77,50.27,2.18,0.27,0.05,0.0
1212,2. Bundesliga (DE),8108,Noah Joel Sarenren Bazee,N. Sarenren Bazee,1996-08-21,44.4,10.87,11.6,25,25,0,1080.0,43.2,11.2,6.2,0.84,0.16,14.56,15.6,2.92,14.56,23.64,19.56,9.24,0.8,0.48,0.12
1212,2. Bundesliga (DE),8484,Paul Seguin,P. Seguin,1995-03-29,95.27,25.64,24.88,25,25,0,2593.0,103.72,31.72,29.8,1.04,0.08,10.12,3.32,26.64,25.04,62.64,41.08,0.84,0.04,0.0,0.0
1212,2. Bundesliga (DE),9159,Robin Knoche,R. Knoche,1992-05-22,70.61,17.13,17.25,23,23,0,1203.0,52.3,20.52,19.22,0.17,0.0,1.13,3.13,19.22,9.83,7.04,45.26,2.7,0.09,0.04,0.0
1212,2. Bundesliga (DE),9648,Sebastian Jung,S. Jung,1990-06-22,81.18,21.16,24.3,28,28,0,2352.0,84.0,23.68,21.29,1.11,0.11,14.75,3.75,20.36,69.96,4.57,79.43,2.04,0.18,0.07,0.04
1212,2. Bundesliga (DE),9664,Sebastian Polter,S. Polter,1991-04-01,22.88,5.06,5.7,10,10,0,222.0,22.2,7.4,3.3,0.1,0.0,7.7,9.9,1.0,2.6,16.2,6.0,4.3,0.3,0.0,0.0
1212,2. Bundesliga (DE),9979,Stefan Kutschke,S. Kutschke,1988-11-03,23.15,5.72,5.15,23,23,0,584.0,25.39,8.13,3.83,0.57,0.0,7.48,11.3,0.74,2.78,16.87,8.52,7.26,0.43,0.17,0.0
1212,2. Bundesliga (DE),10384,Timo Horn,T. Horn,1993-05-12,100.36,23.14,28.75,33,32,1,1042.0,32.56,12.38,12.28,0.0,0.0,0.0,0.0,12.69,0.0,0.0,32.56,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),10725,Vincent Vermeij,V. Vermeij,1994-08-09,74.57,20.27,19.72,23,23,0,2109.0,91.7,25.7,13.43,1.7,0.48,28.91,30.57,5.09,13.91,72.61,19.09,15.0,1.57,0.83,0.3
1212,2. Bundesliga (DE),11558,Deyovaisio Zeefuik,D. Zeefuik,1998-03-11,71.28,18.93,18.94,23,23,0,1612.0,70.09,20.74,18.91,0.7,0.0,9.96,3.35,17.83,52.48,3.78,66.3,1.61,0.13,0.09,0.0
1212,2. Bundesliga (DE),11750,Diego Demme,D. Demme,1991-11-21,47.87,13.98,11.68,13,13,0,896.0,68.92,21.31,19.77,0.38,0.0,6.69,2.69,18.77,25.08,40.0,28.92,1.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),12202,Moussa Sylla,M. Sylla,1999-11-25,80.46,17.57,21.19,29,29,0,2556.0,88.14,25.59,12.0,2.48,0.38,26.03,36.59,5.28,7.55,70.34,17.79,16.17,1.76,0.97,0.21
1212,2. Bundesliga (DE),12227,Ibrahima Sissoko,I. Sissoko,1997-10-27,62.23,14.66,14.15,6,5,1,271.0,54.2,14.0,13.6,0.2,0.0,9.2,2.0,10.4,10.6,35.4,18.8,1.2,0.2,0.0,0.0
1212,2. Bundesliga (DE),12658,Steven Skrzybski,S. Skrzybski,1992-11-18,65.88,17.93,16.76,20,19,1,1621.0,85.32,24.74,18.58,1.74,0.26,28.0,16.11,13.11,32.21,56.95,28.37,6.74,0.53,0.21,0.05
1212,2. Bundesliga (DE),12748,Dženis Burnić,D. Burnić,1998-05-22,71.2,18.39,20.59,31,31,0,2504.0,80.77,24.32,22.35,1.16,0.16,15.19,5.9,18.48,26.74,51.81,28.97,2.03,0.29,0.16,0.1
1212,2. Bundesliga (DE),12791,Paul Will,P. Will,1999-03-01,82.39,19.76,21.85,20,19,1,1496.0,78.74,21.53,20.11,0.68,0.05,12.11,1.79,16.58,18.74,55.63,23.11,0.32,0.11,0.05,0.0
1212,2. Bundesliga (DE),12921,Mahir Madatov Emreli,M. Emreli,1997-07-01,36.72,9.03,9.26,12,12,0,568.0,47.33,13.75,9.17,0.67,0.08,13.67,11.42,6.17,12.75,32.5,14.83,4.25,0.33,0.17,0.08
1212,2. Bundesliga (DE),13029,Jón Dagur Thorsteinsson,J. Thorsteinsson,1998-11-26,50.83,12.42,13.46,10,10,0,652.0,65.2,15.5,11.8,1.3,0.2,20.3,15.9,7.4,21.3,49.1,16.1,8.8,1.2,0.2,0.0
1212,2. Bundesliga (DE),13303,Stefan Schwab,S. Schwab,1990-09-27,36.62,9.16,9.35,24,23,1,969.0,42.13,12.09,10.13,0.48,0.04,8.52,7.3,8.22,14.3,28.39,13.74,3.74,0.39,0.13,0.0
1212,2. Bundesliga (DE),13308,Dejan Ljubičić,D. Ljubičić,1997-10-08,84.01,22.05,20.51,15,15,0,1647.0,109.8,25.53,17.8,3.2,0.67,31.33,31.4,11.2,21.2,85.53,24.27,12.6,1.33,0.67,0.2
1212,2. Bundesliga (DE),13482,Ron-Torben Hoffmann,R. Hoffmann,1999-04-04,101.6,23.62,28.2,32,32,0,1289.0,40.28,16.97,16.59,0.06,0.0,0.0,0.0,17.09,0.0,0.03,40.25,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),13547,Oliver Olsen,O. Olsen,2000-08-13,76.19,17.92,21.59,14,14,0,933.0,66.64,23.36,20.71,0.71,0.07,9.07,4.29,18.64,47.5,8.29,58.36,2.5,0.21,0.0,0.0
1212,2. Bundesliga (DE),13608,Raphael Obermair,R. Obermair,1996-04-01,99.1,27.96,23.98,28,28,0,3083.0,110.11,34.54,31.43,2.43,0.29,23.68,8.96,30.0,80.14,16.96,93.14,2.0,0.25,0.07,0.0
1212,2. Bundesliga (DE),13742,Raoul Petretta,R. Petretta,1997-03-24,54.23,15.72,11.25,10,10,0,684.0,68.4,21.0,18.7,0.9,0.1,9.9,6.5,17.5,49.9,4.5,63.9,2.6,0.1,0.0,0.0
1212,2. Bundesliga (DE),14132,Jacob Rasmussen,J. Rasmussen,1997-05-28,84.68,21.84,23.28,12,11,1,799.0,72.64,28.55,27.91,0.27,0.09,0.73,2.73,28.09,23.18,5.73,66.91,2.45,0.18,0.09,0.09
1212,2. Bundesliga (DE),14270,Tim Handwerker,T. Handwerker,1998-05-19,84.07,20.32,21.92,23,23,0,1738.0,75.57,26.09,24.09,1.09,0.17,10.91,5.09,22.52,51.39,11.35,64.22,1.35,0.04,0.0,0.0
1212,2. Bundesliga (DE),14274,Pelle  Boevink,P. Boevink,1998-01-06,101.1,22.25,28.54,9,9,0,388.0,43.11,18.78,18.56,0.0,0.0,0.0,0.0,18.78,0.0,0.0,43.11,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),14381,Matúš Bero,M. Bero,1995-09-06,84.59,19.25,23.38,23,23,0,1961.0,85.26,24.35,20.57,1.39,0.04,16.35,9.61,16.48,22.65,62.87,22.39,2.78,0.13,0.09,0.0
1212,2. Bundesliga (DE),14716,Silas Gnaka,S. Gnaka,1998-12-18,70.34,21.29,17.38,28,27,1,2235.0,82.78,21.93,20.37,1.0,0.04,11.3,4.22,18.0,8.04,56.11,26.67,1.52,0.11,0.11,0.0
1212,2. Bundesliga (DE),14747,Aleksandar Vukotić,A. Vukotić,1995-07-22,60.96,15.69,16.28,29,28,1,1647.0,58.82,20.36,19.57,0.21,0.0,0.68,1.36,19.75,8.32,3.5,55.32,1.11,0.07,0.04,0.0
1212,2. Bundesliga (DE),15183,Sotiris Alexandropoulos,S. Alexandropoulos,2001-11-26,48.33,12.62,13.73,20,19,1,1015.0,53.42,14.37,13.63,0.79,0.11,8.53,3.0,10.84,14.58,33.68,19.74,0.95,0.11,0.0,0.0
1212,2. Bundesliga (DE),15719,Agustín Maximiliano Rogel Paita,Agustín Rogel,1997-10-17,4.86,0.57,0.94,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),16291,Sam Schreck,S. Schreck,1999-01-29,45.52,11.31,11.0,11,11,0,617.0,56.09,14.0,12.36,0.55,0.0,10.45,4.09,10.45,19.27,37.64,18.45,0.36,0.09,0.0,0.0
1212,2. Bundesliga (DE),16325,Julian Krahl,J. Krahl,2000-01-22,100.67,24.08,28.01,32,30,2,1203.0,40.1,14.7,14.5,0.03,0.0,0.0,0.0,14.7,0.0,0.07,40.03,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),16337,Nikola Katić,N. Katić,1996-10-10,98.21,20.96,25.92,25,25,0,1531.0,61.24,23.6,21.76,0.4,0.0,2.44,2.2,21.52,8.08,7.08,54.16,2.6,0.36,0.08,0.0
1212,2. Bundesliga (DE),16847,Erhan Mašović,E. Mašović,1998-11-22,69.38,15.93,20.66,13,13,0,649.0,49.92,20.0,19.54,0.0,0.0,0.69,1.15,19.69,4.62,7.15,42.77,1.15,0.0,0.0,0.0
1212,2. Bundesliga (DE),17283,Naatan Skyttä,N. Skyttä,2002-05-07,80.23,19.66,21.92,32,29,3,2838.0,97.86,27.97,19.14,2.31,0.45,28.41,23.69,13.55,31.24,71.0,26.86,10.0,0.97,0.34,0.14
1212,2. Bundesliga (DE),17390,Virgil-Eugen Ghiţă,V. Ghiţă,1998-06-04,86.47,26.55,20.46,29,29,0,3107.0,107.14,34.45,32.93,0.38,0.03,2.86,4.24,33.0,53.59,7.55,99.59,4.1,0.38,0.17,0.0
1212,2. Bundesliga (DE),17481,Elhan Kastrati,E. Kastrati,1997-02-02,103.31,21.74,30.77,2,2,0,72.0,36.0,16.0,15.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0,36.0,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),18498,Ibrahim Sissoko,I. Sissoko,1995-11-27,28.63,7.68,5.49,5,5,0,176.0,35.2,7.8,4.2,1.4,0.0,12.2,18.6,2.0,3.2,26.8,8.4,7.4,0.4,0.2,0.0
1212,2. Bundesliga (DE),18586,Dennis Srbeny,D. Srbeny,1994-05-05,37.89,8.56,10.6,20,20,0,822.0,41.1,11.6,8.05,0.8,0.2,12.0,9.95,4.0,9.75,35.7,5.4,4.35,0.4,0.2,0.0
1212,2. Bundesliga (DE),18700,Toni Leistner,T. Leistner,1990-08-19,85.22,21.91,23.29,25,25,0,1660.0,66.4,25.16,24.52,0.24,0.04,0.92,1.44,25.24,6.64,4.28,62.12,1.24,0.08,0.04,0.0
1212,2. Bundesliga (DE),18860,Jordy  de Wijs,J. de Wijs,1995-01-08,20.62,4.26,5.39,8,7,1,85.0,12.14,3.29,3.29,0.14,0.0,0.71,2.29,3.43,3.14,2.43,9.71,0.71,0.0,0.0,0.0
1212,2. Bundesliga (DE),19097,Josip Brekalo,J. Brekalo,1998-06-23,75.46,21.49,19.1,11,11,0,1033.0,93.91,31.18,24.91,2.91,0.45,26.55,14.27,17.18,45.0,50.82,43.09,4.64,0.45,0.27,0.09
1212,2. Bundesliga (DE),19103,Gian-Luca Itter,L. Itter,1999-01-05,79.66,18.73,21.96,17,15,2,1090.0,72.67,25.33,23.6,0.47,0.0,4.8,2.6,21.93,50.8,5.93,66.73,1.73,0.27,0.13,0.0
1212,2. Bundesliga (DE),19116,Marcel Sobottka,M. Sobottka,1994-04-25,23.3,5.21,7.04,2,2,0,32.0,16.0,5.0,4.0,0.0,0.0,4.0,4.0,3.5,4.5,14.5,1.5,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19127,Michaël Cuisance,M. Cuisance,1999-08-16,88.18,23.21,23.95,31,31,0,3378.0,108.97,30.94,23.84,1.97,0.16,29.35,18.71,16.26,23.77,84.71,24.26,6.19,0.58,0.16,0.03
1212,2. Bundesliga (DE),19161,Florent Muslija,F. Muslija,1998-07-06,92.28,25.25,25.62,28,27,1,2542.0,94.15,33.59,29.11,2.41,0.26,26.33,10.52,23.67,52.59,37.0,57.15,3.0,0.44,0.19,0.04
1212,2. Bundesliga (DE),19176,Gerrit Holtmann,G. Holtmann,1995-03-25,68.18,15.82,19.55,24,23,1,1471.0,63.96,22.26,16.48,2.78,0.26,22.17,8.52,12.83,43.83,12.78,51.17,2.48,0.57,0.26,0.04
1212,2. Bundesliga (DE),19180,Marco Richter,M. Richter,1997-11-24,79.81,21.42,20.42,30,29,1,2799.0,96.52,27.28,22.31,2.93,0.28,31.69,16.59,16.03,33.59,64.59,31.93,6.07,1.03,0.45,0.0
1212,2. Bundesliga (DE),19183,Simon Asta,S. Asta,2001-01-25,54.12,13.78,14.95,15,15,0,761.0,50.73,14.2,11.27,0.6,0.07,15.8,5.2,9.67,34.6,8.0,42.73,2.2,0.2,0.0,0.0
1212,2. Bundesliga (DE),19184,Romario Rösch,R. Rösch,1999-07-01,49.75,11.94,12.22,5,5,0,253.0,50.6,17.0,14.6,0.2,0.0,10.8,5.4,13.4,31.2,10.4,40.2,1.8,0.2,0.0,0.0
1212,2. Bundesliga (DE),19226,Daniel Mesenhöler,D. Mesenhöler,1995-07-24,96.02,31.31,28.05,1,1,0,88.0,88.0,53.0,52.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19230,Philipp Ziereis,P. Ziereis,1993-03-14,91.25,20.73,25.71,29,28,1,1959.0,69.96,24.14,23.29,0.21,0.04,1.11,2.57,23.43,11.36,8.36,61.61,2.64,0.21,0.11,0.0
1212,2. Bundesliga (DE),19232,Jeremy  Dudziak,J. Dudziak,1995-08-28,38.64,11.79,8.53,10,10,0,559.0,55.9,14.5,10.5,1.2,0.2,17.3,14.1,5.6,17.1,44.5,11.4,6.8,0.5,0.1,0.1
1212,2. Bundesliga (DE),19241,Robin Himmelmann,R. Himmelmann,1989-02-05,103.92,28.53,27.73,1,1,0,40.0,40.0,21.0,21.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19250,Maximilian Wittek,M. Wittek,1995-08-21,91.99,21.26,25.55,28,27,1,2264.0,83.85,29.59,27.15,1.41,0.15,12.22,4.93,25.44,61.59,9.44,74.41,1.56,0.15,0.07,0.04
1212,2. Bundesliga (DE),19257,Fabian Reese,F. Reese,1997-11-29,93.15,24.75,24.98,33,33,0,3300.0,100.0,34.64,25.18,3.61,0.36,30.12,21.24,18.97,57.3,31.24,68.76,7.24,1.12,0.61,0.0
1212,2. Bundesliga (DE),19261,Paul Jaeckel,P. Jaeckel,1998-07-22,96.49,25.17,24.44,28,27,1,2849.0,105.52,43.85,43.22,0.33,0.0,1.0,2.0,42.89,24.67,7.22,98.3,1.85,0.15,0.07,0.0
1212,2. Bundesliga (DE),19266,Maximilian Bauer,M. Bauer,2000-02-09,94.8,23.19,22.86,17,17,0,1177.0,69.24,27.59,26.18,0.59,0.06,1.41,4.59,26.29,12.24,9.24,60.0,4.82,0.47,0.29,0.0
1212,2. Bundesliga (DE),19273,Jan Gyamerah,J. Gyamerah,1995-06-18,77.23,22.52,18.29,28,28,0,2485.0,88.75,28.54,26.64,1.04,0.04,12.71,3.46,25.29,57.96,9.79,78.96,1.79,0.21,0.07,0.0
1212,2. Bundesliga (DE),19280,Tom Baack,T. Baack,1999-03-13,52.8,13.87,15.07,20,20,0,1401.0,70.05,14.75,12.5,0.8,0.15,18.2,8.75,9.8,26.75,48.1,21.95,4.1,0.25,0.05,0.0
1212,2. Bundesliga (DE),19287,Joshua Mees,J. Mees,1996-04-15,64.74,17.3,16.75,16,16,0,1469.0,91.81,21.88,15.88,1.75,0.19,31.88,20.75,8.75,16.12,80.62,11.19,9.06,0.44,0.12,0.0
1212,2. Bundesliga (DE),19290,Kenny Prince Redondo,K. Redondo,1994-08-29,40.68,10.03,11.62,14,13,1,516.0,39.69,11.69,9.38,0.85,0.0,12.23,8.77,7.23,20.77,16.38,23.31,3.46,0.46,0.23,0.0
1212,2. Bundesliga (DE),19294,Christopher Lenz,C. Lenz,1994-09-22,43.52,11.78,11.53,17,17,0,771.0,45.35,13.71,12.24,0.82,0.18,10.24,4.82,10.88,30.71,10.76,34.59,1.59,0.18,0.12,0.06
1212,2. Bundesliga (DE),19309,Matthias Bader,M. Bader,1997-06-17,24.01,5.46,6.59,11,10,1,204.0,20.4,5.2,4.7,0.2,0.0,5.5,2.6,3.8,13.9,2.6,17.8,0.5,0.0,0.0,0.0
1212,2. Bundesliga (DE),19310,Niklas Hauptmann,N. Hauptmann,1996-06-27,76.24,20.3,21.17,30,30,0,2688.0,89.6,20.43,14.4,1.6,0.33,27.8,19.53,8.7,21.53,76.97,12.63,7.63,0.53,0.17,0.0
1212,2. Bundesliga (DE),19317,Emmanuel Iyoha,E. Iyoha,1997-10-11,79.71,21.75,21.73,25,23,2,1970.0,85.65,23.09,19.09,1.78,0.13,25.04,8.52,15.13,56.04,27.0,58.65,3.48,0.48,0.17,0.0
1212,2. Bundesliga (DE),19324,Nicolai Rapp,N. Rapp,1996-12-13,80.76,21.33,22.8,24,24,0,1932.0,80.5,28.04,26.96,0.5,0.04,4.33,2.33,26.17,20.25,25.33,55.17,2.17,0.21,0.08,0.0
1212,2. Bundesliga (DE),19370,Moritz-Broni Kwarteng,M. Kwarteng,1998-04-28,29.56,7.0,8.15,18,17,1,496.0,29.18,9.65,7.29,1.35,0.24,8.71,6.47,4.76,13.29,14.82,14.35,2.24,0.29,0.06,0.0
1212,2. Bundesliga (DE),19371,Stephan Kofi Ambrosius,S. Ambrosius,1998-12-18,75.69,20.18,22.04,12,12,0,878.0,73.17,25.33,24.92,0.42,0.08,0.67,0.83,24.75,38.58,4.17,69.0,0.83,0.17,0.0,0.0
1212,2. Bundesliga (DE),19376,Morten Behrens,M. Behrens,1997-04-01,86.86,18.4,24.11,4,4,0,170.0,42.5,17.0,17.0,0.0,0.0,0.0,0.0,16.75,0.25,0.0,42.5,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19378,Aaron Opoku,A. Opoku,1999-03-28,66.49,14.9,19.61,9,9,0,589.0,65.44,20.33,14.33,1.33,0.0,17.0,8.56,10.0,35.0,24.44,41.0,2.78,0.33,0.11,0.0
1212,2. Bundesliga (DE),19381,Patric Pfeiffer,P. Pfeiffer,1999-08-20,92.11,24.09,24.49,31,30,1,2945.0,98.17,34.77,34.33,0.63,0.1,0.57,0.97,35.07,23.17,3.13,95.03,1.33,0.13,0.07,0.0
1212,2. Bundesliga (DE),19397,Barış-Fahri Atik,B. Atik,1995-01-09,94.79,28.75,22.71,33,32,1,3487.0,108.97,39.16,31.94,3.84,0.34,32.44,20.44,25.75,49.12,50.44,58.53,7.53,0.78,0.25,0.03
1212,2. Bundesliga (DE),19406,Marlon Ritter,M. Ritter,1994-10-15,70.0,17.0,19.74,31,28,3,1947.0,69.54,20.14,15.0,1.96,0.25,17.11,12.57,11.61,26.89,41.29,28.25,3.96,0.54,0.25,0.04
1212,2. Bundesliga (DE),19409,Sven Michel,S. Michel,1990-07-15,35.06,10.38,7.46,27,27,0,1389.0,51.44,13.19,8.3,1.89,0.22,18.63,16.59,4.07,15.59,32.26,19.19,6.48,1.07,0.7,0.15
1212,2. Bundesliga (DE),19418,Christopher Antwi-Adjei,C. Antwi-Adjei,1994-02-07,51.71,10.72,14.24,13,13,0,700.0,53.85,17.38,10.62,1.15,0.0,14.15,13.62,6.77,19.08,32.0,21.85,4.08,0.38,0.08,0.0
1212,2. Bundesliga (DE),19424,Lukas Boeder,L. Boeder,1997-04-18,77.7,19.35,20.97,22,22,0,1746.0,79.36,27.55,26.27,1.0,0.09,5.68,3.95,25.55,18.59,22.55,56.82,2.05,0.23,0.09,0.0
1212,2. Bundesliga (DE),19447,Marcel Schuhen,M. Schuhen,1993-01-13,99.91,26.59,25.87,34,33,1,1560.0,47.27,19.48,19.3,0.03,0.0,0.0,0.0,19.67,0.0,0.0,47.27,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19449,Alexander Rossipal,A. Rossipal,1996-06-06,92.82,24.59,25.15,27,27,0,2563.0,94.93,34.37,32.07,1.19,0.3,12.44,4.74,29.52,67.78,6.48,88.44,1.22,0.11,0.07,0.0
1212,2. Bundesliga (DE),19454,Fabian Schleusener,F. Schleusener,1991-10-24,67.75,17.63,18.99,32,32,0,2506.0,78.31,19.88,10.38,1.53,0.31,23.38,28.59,4.5,16.88,53.78,24.53,14.19,1.5,0.56,0.16
1212,2. Bundesliga (DE),19465,Philipp Förster,P. Förster,1995-02-04,66.35,18.48,17.74,26,26,0,2379.0,91.5,27.04,23.0,2.08,0.12,26.35,13.31,17.04,30.92,66.81,24.69,4.96,0.65,0.27,0.04
1212,2. Bundesliga (DE),19471,Timon Weiner,T. Weiner,1999-01-18,100.27,26.42,25.15,12,11,1,596.0,54.18,27.0,26.36,0.0,0.0,0.0,0.0,27.64,0.27,0.0,54.18,0.0,0.0,0.0,0.0
1212,2. Bundesliga (DE),19472,Arne Sicker,A. Sicker,1997-04-17,58.05,14.93,13.33,17,17,0,901.0,53.0,19.59,18.29,1.35,0.06,6.24,4.41,17.65,36.06,7.94,45.06,1.0,0.06,0.0,0.0
1212,2. Bundesliga (DE),19483,Jannik Dehm,J. Dehm,1996-05-02,80.35,19.01,22.21,29,28,1,2060.0,73.57,22.18,19.79,1.11,0.25,15.18,4.54,18.32,55.07,6.57,67.0,1.25,0.04,0.04,0.0
