competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1173,Super Liga (RS),222,Adem Ljajić,A. Ljajić,1991-09-29,75.62,26.0,13.62,2,2,0,79.0,39.5,0.5,0.0,16.0,15.0,12.3,8.5,3.5,9.5,0.5,0.5
1173,Super Liga (RS),397,Aldo Kalulu Kyatengwa,A. Kalulu,1996-01-21,44.79,13.15,7.79,2,2,0,36.0,18.0,1.5,0.0,8.5,5.0,10.93,5.5,5.0,8.0,3.5,2.0
1173,Super Liga (RS),6969,Marko Arnautović,M. Arnautović,1989-04-19,64.83,22.35,13.21,16,15,1,429.0,28.6,2.0,0.6,11.33,6.93,13.09,7.93,8.47,18.67,7.07,3.47
1173,Super Liga (RS),6984,Marko Poletanović,M. Poletanović,1993-07-20,38.64,9.58,10.48,19,19,0,116.0,6.11,0.16,0.05,1.79,1.68,10.37,0.63,0.11,1.0,0.21,0.16
1173,Super Liga (RS),7149,Matheus Lima Magalhães,Matheus,1992-03-29,98.47,33.39,19.52,31,29,2,19.0,0.66,0.0,0.0,0.17,0.17,7.02,0.03,0.0,0.0,0.0,0.0
1173,Super Liga (RS),7652,Miloš Kosanović,M. Kosanović,1990-05-28,85.03,25.77,21.63,10,9,1,45.0,5.0,0.0,0.0,1.78,1.78,10.69,0.33,0.0,0.0,0.0,0.0
1173,Super Liga (RS),7659,Miloš Veljković,M. Veljković,1995-09-26,93.99,30.56,18.25,15,14,1,115.0,8.21,0.07,0.0,3.5,3.43,12.0,0.64,0.29,0.43,0.14,0.14
1173,Super Liga (RS),7809,Muhamed Bešić,M. Bešić,1992-09-10,76.87,19.52,22.46,21,20,1,205.0,10.25,0.1,0.0,4.35,4.15,11.44,0.8,0.1,0.25,0.0,0.0
1173,Super Liga (RS),7922,Nenad Tomović,N. Tomović,1987-08-30,89.66,21.69,23.67,29,27,2,118.0,4.37,0.0,0.0,1.33,1.15,11.37,0.37,0.22,0.33,0.07,0.0
1173,Super Liga (RS),8772,Rade Krunić,R. Krunić,1993-10-07,77.31,26.42,15.16,25,23,2,396.0,17.22,0.57,0.13,5.87,5.3,10.7,2.0,0.83,2.83,0.91,0.7
1173,Super Liga (RS),9664,Sebastian Polter,S. Polter,1991-04-01,53.5,15.88,10.98,17,17,0,328.0,19.29,0.59,0.0,4.88,2.76,14.66,6.24,5.71,12.35,2.82,1.24
1173,Super Liga (RS),9982,Stefan Mitrović,S. Mitrović,1990-05-22,87.66,24.09,20.06,15,15,0,109.0,7.27,0.0,0.0,2.47,2.33,11.15,0.47,0.13,0.2,0.13,0.07
1173,Super Liga (RS),9990,Stefan Šćepović,S. Šćepović,1990-01-10,39.97,10.95,9.5,11,11,0,117.0,10.64,0.36,0.0,4.73,2.64,15.7,3.45,3.55,6.27,2.45,0.82
1173,Super Liga (RS),10597,Uroš Vitas,U. Vitas,1992-07-06,79.99,19.32,21.27,23,21,2,95.0,4.52,0.05,0.0,1.76,1.71,10.95,0.86,0.57,0.67,0.14,0.1
1173,Super Liga (RS),10765,Vladimir Stojković,V. Stojković,1983-07-28,100.55,25.52,25.09,10,8,2,2.0,0.25,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),11186,Olivier Thill,O. Thill,1996-12-17,67.97,17.14,19.77,13,13,0,442.0,34.0,0.77,0.15,11.31,9.08,12.87,4.77,3.23,8.31,2.23,1.38
1173,Super Liga (RS),11290,Alexandre Oukidja,A. Oukidja,1988-07-19,104.5,28.45,25.42,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),11815,Milan Rodić,M. Rodić,1991-04-02,72.38,20.1,15.59,12,11,1,169.0,15.36,0.45,0.0,5.45,4.55,13.95,4.73,1.09,2.91,0.82,0.45
1173,Super Liga (RS),11819,Nemanja Radonjić,N. Radonjić,1996-02-15,39.85,12.33,8.99,10,10,0,116.0,11.6,0.7,0.1,4.6,3.5,13.93,3.7,2.5,5.0,1.8,1.0
1173,Super Liga (RS),11893,Miloš Degenek,M. Degenek,1994-04-28,88.92,24.42,22.08,13,13,0,40.0,3.08,0.0,0.0,0.69,0.69,10.74,0.15,0.15,0.08,0.0,0.0
1173,Super Liga (RS),12217,Vukašin Jovanović,V. Jovanović,1996-05-17,97.55,23.86,24.26,13,13,0,35.0,2.69,0.0,0.0,1.08,1.08,10.78,0.31,0.0,0.0,0.0,0.0
1173,Super Liga (RS),12345,Zoran Popović,Z. Popović,1988-05-28,98.02,28.51,24.53,35,32,3,20.0,0.62,0.0,0.0,0.31,0.31,6.28,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),12347,Marko  Gobeljić,M. Gobeljić,1992-09-13,80.81,22.09,19.32,26,24,2,333.0,13.88,0.62,0.04,4.58,3.67,12.9,3.5,1.21,2.58,0.67,0.38
1173,Super Liga (RS),12349,Stefan Hajdin,S. Hajdin,1994-04-15,57.67,13.37,15.31,18,18,0,286.0,15.89,0.61,0.0,5.33,3.94,14.0,4.56,3.78,6.72,1.67,0.94
1173,Super Liga (RS),12353,Slavoljub Srnić,S. Srnić,1992-01-12,19.07,4.9,5.34,1,1,0,5.0,5.0,0.0,0.0,2.0,2.0,14.25,1.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),12358,Dušan Jovančić,D. Jovančić,1990-10-19,43.37,11.12,11.02,18,17,1,218.0,12.82,0.12,0.0,3.65,2.82,11.68,2.24,0.71,2.29,0.41,0.29
1173,Super Liga (RS),12363,Milan Pavkov,M. Pavkov,1994-02-09,16.21,3.9,3.76,21,20,1,70.0,3.5,0.05,0.0,0.75,0.3,16.14,1.05,1.25,2.95,0.6,0.25
1173,Super Liga (RS),12833,Nair Tiknizyan,N. Tiknizyan,1999-05-12,65.62,21.53,13.5,26,24,2,857.0,35.71,1.29,0.17,13.04,11.04,15.43,14.62,3.08,9.96,2.58,1.62
1173,Super Liga (RS),12901,Bibras Natcho,B. Natcho,1988-02-18,36.3,10.88,7.85,32,32,0,381.0,11.91,0.66,0.19,3.66,3.06,14.19,2.31,1.72,5.34,1.53,1.12
1173,Super Liga (RS),12945,Marko Petković,M. Petković,1992-09-03,30.01,7.42,7.34,6,6,0,31.0,5.17,0.33,0.0,2.17,2.0,13.56,0.67,0.5,0.67,0.17,0.0
1173,Super Liga (RS),12970,Saša Marković,S. Marković,1991-03-13,23.4,6.65,5.22,11,10,1,49.0,4.9,0.0,0.0,1.6,1.1,13.07,0.6,0.6,1.5,0.6,0.2
1173,Super Liga (RS),13004,Farid Boulaya,F. Boulaya,1993-02-25,75.23,18.74,19.21,13,13,0,339.0,26.08,0.85,0.0,10.38,8.77,11.89,4.62,1.62,5.0,1.54,1.08
1173,Super Liga (RS),13071,Nemanja Miletić,N. Miletić,1991-01-16,89.12,21.0,23.81,25,24,1,307.0,12.79,0.29,0.0,4.75,4.04,13.94,3.96,0.79,1.33,0.42,0.38
1173,Super Liga (RS),13072,Branko Jovičić,B. Jovičić,1993-03-18,70.37,20.81,16.6,26,26,0,413.0,15.88,0.23,0.04,4.88,4.62,11.63,2.27,0.38,1.27,0.38,0.35
1173,Super Liga (RS),13260,Mirko Ivanić,M. Ivanić,1993-09-13,76.39,26.33,16.16,17,17,0,600.0,35.29,2.18,0.41,14.41,10.53,13.61,10.59,8.12,18.76,6.53,3.88
1173,Super Liga (RS),13616,Peter Oladeji Olayinka,P. Olayinka,1995-11-16,33.59,10.14,6.69,3,3,0,44.0,14.67,1.0,0.0,5.67,4.0,15.96,4.67,6.0,10.0,2.67,1.33
1173,Super Liga (RS),13717,Mario Jurčevič,M. Jurčevič,1995-06-01,85.29,27.13,19.01,9,9,0,345.0,38.33,2.0,0.67,11.78,8.67,15.34,14.56,5.67,15.78,4.67,2.89
1173,Super Liga (RS),13813,Wanderson de Jesus Martins,Caju,1995-07-17,57.92,15.36,15.64,8,8,0,131.0,16.38,0.5,0.12,6.88,5.75,14.09,5.12,0.75,4.62,1.75,1.38
1173,Super Liga (RS),14198,Lazar Nikolić,L. Nikolić,1999-08-01,97.43,24.46,24.9,33,32,1,503.0,15.72,0.66,0.06,6.66,6.19,14.34,4.09,0.25,0.66,0.12,0.12
1173,Super Liga (RS),14205,Yohan Bilingi,Y. Bilingi,1999-02-01,87.29,22.85,24.15,30,30,0,226.0,7.53,0.07,0.0,2.17,1.83,13.11,1.7,0.4,1.07,0.33,0.2
1173,Super Liga (RS),14739,Cherif Ndiaye,C. Ndiaye,1996-01-23,38.14,13.13,7.45,3,3,0,57.0,19.0,1.67,0.33,6.33,4.33,15.77,10.0,8.0,14.67,3.67,2.33
1173,Super Liga (RS),15243,Radomir Milosavljević,R. Milosavljević,1992-07-28,91.83,23.2,23.26,28,24,4,350.0,14.58,0.42,0.0,4.29,3.46,14.79,4.08,3.04,5.17,1.38,0.79
1173,Super Liga (RS),15612,Bruno Duarte da Silva,Bruno Duarte,1996-03-24,65.52,22.46,12.84,27,26,1,1000.0,38.46,2.27,0.5,13.92,8.96,13.68,12.38,9.31,20.42,6.42,3.19
1173,Super Liga (RS),15720,Srdjan Mijailović,S. Mijailović,1993-11-10,77.81,17.14,21.65,20,20,0,346.0,17.3,0.55,0.05,4.9,4.5,13.7,3.4,0.3,1.65,0.55,0.4
1173,Super Liga (RS),16218,Nedeljko Stojišić,N. Stojišić,1997-09-25,101.41,19.38,32.83,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),16596,Luka Capan,L. Capan,1995-04-06,88.37,25.37,22.13,22,22,0,169.0,7.68,0.09,0.0,2.32,2.0,10.68,0.5,0.41,0.55,0.23,0.05
1173,Super Liga (RS),16851,Vukan Savićević,V. Savićević,1994-01-29,63.23,15.65,15.82,33,32,1,635.0,19.84,0.59,0.0,7.19,6.06,12.99,3.44,1.53,3.25,1.03,0.66
1173,Super Liga (RS),17042,Miloš Cvetković,M. Cvetković,1990-01-06,73.94,19.0,19.24,18,17,1,235.0,13.82,0.24,0.0,6.06,5.06,14.26,3.06,0.47,0.71,0.29,0.06
1173,Super Liga (RS),17062,Yanis Karabelyov,Y. Karabelyov,1996-01-23,69.52,22.71,15.51,20,20,0,387.0,19.35,0.25,0.05,5.5,5.05,11.24,1.65,0.7,1.8,0.55,0.4
1173,Super Liga (RS),17076,Stefan Ashkovski,S. Ashkovski,1992-02-24,38.58,12.35,8.73,8,6,2,74.0,12.33,0.33,0.0,4.33,3.0,15.58,5.5,1.17,4.5,1.33,0.5
1173,Super Liga (RS),17087,Evandro da Silva,Evandro,1997-01-14,60.71,15.12,15.58,15,14,1,236.0,16.86,0.43,0.0,5.86,4.57,12.47,3.43,1.86,4.79,1.29,0.93
1173,Super Liga (RS),17096,Boris Sekulić,B. Sekulić,1991-10-21,95.15,24.8,26.54,28,27,1,330.0,12.22,0.15,0.0,4.19,3.26,12.58,3.11,1.22,2.67,0.78,0.37
1173,Super Liga (RS),17204,Saša Zdjelar,S. Zdjelar,1995-03-20,91.68,28.16,20.99,13,13,0,225.0,17.31,0.23,0.0,6.69,6.38,10.89,1.54,0.23,0.54,0.08,0.0
1173,Super Liga (RS),17210,Nemanja Miletić,N. Miletić,1991-07-26,96.41,21.5,26.98,34,33,1,659.0,19.97,0.76,0.09,8.0,7.24,17.45,7.67,0.91,2.91,1.06,0.85
1173,Super Liga (RS),17214,Danilo Pantić,D. Pantić,1996-10-26,70.81,15.72,23.85,8,8,0,155.0,19.38,0.88,0.38,6.5,5.88,15.61,4.88,1.75,5.62,1.62,1.38
1173,Super Liga (RS),17329,Djordje Crnomarković,D. Crnomarković,1993-09-10,88.17,22.18,22.35,29,28,1,164.0,5.86,0.04,0.0,2.04,2.0,10.97,0.46,0.07,0.07,0.04,0.04
1173,Super Liga (RS),17344,Lazar Randelović,L. Randelović,1997-08-05,83.32,20.72,21.02,33,32,1,1254.0,39.19,2.22,0.41,16.19,10.0,14.51,15.0,8.03,16.84,6.44,3.31
1173,Super Liga (RS),17359,Stefan Milošević,S. Milošević,1995-04-07,81.61,20.08,23.44,25,24,1,378.0,15.75,0.67,0.0,6.79,6.29,14.58,4.62,0.83,2.21,0.67,0.62
1173,Super Liga (RS),17385,Luka Bijelović,L. Bijelović,2001-04-11,21.67,4.79,5.7,27,26,1,205.0,7.88,0.31,0.0,2.88,2.04,14.32,2.96,0.96,2.73,0.81,0.62
1173,Super Liga (RS),17506,Filip Holender,F. Holender,1994-07-27,61.2,15.61,17.45,9,9,0,153.0,17.0,0.89,0.0,6.0,4.22,14.94,5.33,1.67,5.22,1.33,0.78
1173,Super Liga (RS),18576,Gboly Ariyibi,G. Ariyibi,1995-01-18,69.37,16.85,20.42,14,13,1,193.0,14.85,0.54,0.0,6.46,4.38,12.24,2.85,2.15,4.69,1.69,0.62
1173,Super Liga (RS),19170,Issah Abass,I. Abass,1998-09-26,51.82,12.7,12.36,14,13,1,183.0,14.08,0.77,0.0,5.46,3.92,13.37,4.08,1.38,4.46,1.46,0.85
1173,Super Liga (RS),19277,Miloš Pantović,M. Pantović,1996-07-07,50.21,13.71,12.38,18,17,1,327.0,19.24,0.41,0.0,5.24,4.06,13.29,3.53,1.24,3.47,0.88,0.53
1173,Super Liga (RS),19802,Elimane Franck Kanouté,F. Kanouté,1998-12-13,75.13,18.45,20.1,21,19,2,98.0,5.16,0.16,0.0,2.05,1.89,10.93,0.26,0.05,0.74,0.32,0.21
1173,Super Liga (RS),20127,Žarko Udovičić,Ž. Udovičić,1987-08-31,88.34,21.19,28.64,31,31,0,691.0,22.29,0.74,0.1,9.03,7.35,17.03,9.61,1.42,4.97,1.68,1.19
1173,Super Liga (RS),22132,Slobodan Simović,S. Simović,1989-05-22,93.19,24.59,22.25,29,27,2,193.0,7.15,0.07,0.0,2.63,2.44,11.28,0.67,0.33,0.48,0.15,0.11
1173,Super Liga (RS),22217,Nikola Vasiljević,N. Vasiljević,1996-06-24,97.75,22.06,29.82,30,29,1,5.0,0.17,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),22903,Dragan Rosić,D. Rosić,1996-09-22,98.76,24.72,25.19,35,34,1,5.0,0.15,0.0,0.0,0.06,0.06,4.53,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),22904,Aleksandar Lutovac,A. Lutovac,1997-06-28,87.12,20.71,23.32,24,23,1,501.0,21.78,0.96,0.13,8.13,5.52,13.86,8.3,3.57,7.3,2.0,1.13
1173,Super Liga (RS),23086,Ugo Bonnet,U. Bonnet,1993-09-17,55.38,12.39,15.83,11,11,0,250.0,22.73,0.64,0.09,7.0,4.09,14.34,5.45,6.27,12.0,2.73,1.36
1173,Super Liga (RS),23102,Sarpreet Singh,S. Singh,1999-02-20,63.05,18.45,15.06,15,15,0,502.0,33.47,1.33,0.07,9.47,6.67,12.39,7.27,6.0,13.27,3.47,1.8
1173,Super Liga (RS),23175,Nemanja Milunović,N. Milunović,1989-05-31,78.86,19.52,20.2,9,8,1,24.0,3.0,0.0,0.0,1.0,0.75,10.85,0.0,0.38,0.25,0.0,0.0
1173,Super Liga (RS),23176,Aleksa Vukanović,A. Vukanović,1992-06-18,71.23,18.63,18.32,34,33,1,835.0,25.3,1.0,0.12,8.61,4.67,12.74,6.27,7.45,14.42,4.33,1.88
1173,Super Liga (RS),23523,Aleksandar Katai,A. Katai,1991-02-06,76.58,26.24,15.11,30,28,2,840.0,30.0,2.75,0.39,12.07,8.89,14.25,9.18,7.75,18.0,6.5,4.07
1173,Super Liga (RS),23528,Irfan Hadžić,I. Hadžić,1993-06-15,31.93,7.34,9.85,28,28,0,232.0,8.29,0.39,0.04,3.04,1.86,14.22,2.21,1.82,5.14,1.57,0.71
1173,Super Liga (RS),23898,Miloš Vulić,M. Vulić,1996-08-19,79.64,19.65,22.77,30,29,1,430.0,14.83,0.31,0.07,5.34,4.55,13.53,2.83,1.69,4.41,1.14,0.9
1173,Super Liga (RS),23899,Njegos Petrovic,N. Petrovic,1999-07-18,83.99,20.9,21.28,33,33,0,561.0,17.0,0.73,0.12,6.24,5.73,11.32,2.33,1.06,2.58,0.85,0.55
1173,Super Liga (RS),23979,Djordje Nikolić,D. Nikolić,1997-04-13,99.89,22.97,25.56,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),24330,Mihai Butean,M. Butean,1996-09-14,38.99,9.46,10.35,10,10,0,52.0,5.2,0.2,0.1,2.3,2.3,13.43,1.4,0.2,0.7,0.2,0.2
1173,Super Liga (RS),25038,Boubacari Doucouré,B. Doucouré,1999-03-19,89.89,20.96,26.91,35,34,1,806.0,23.71,0.56,0.12,7.21,5.76,13.04,5.09,1.88,5.06,1.53,0.91
1173,Super Liga (RS),25045,Ghayas Zahid,G. Zahid,1994-09-08,22.38,7.18,3.93,11,11,0,143.0,13.0,0.27,0.0,3.91,3.0,12.09,2.36,2.73,6.18,1.64,1.18
1173,Super Liga (RS),25060,Moussa Sissako,M. Sissako,2000-11-10,59.97,14.39,16.99,25,25,0,104.0,4.16,0.2,0.0,1.68,1.56,11.25,0.32,0.08,0.2,0.16,0.16
1173,Super Liga (RS),25619,Ismael Casas Casado,Ismael Casas,2001-03-07,95.03,22.99,25.28,27,27,0,709.0,26.26,0.56,0.04,9.07,8.11,13.67,7.52,1.33,3.07,0.74,0.59
1173,Super Liga (RS),25836,Iván Martos Campillo,Iván Martos,1997-05-15,93.64,22.91,24.04,14,14,0,199.0,14.21,0.36,0.0,4.93,4.21,13.71,3.71,1.07,2.14,0.43,0.21
1173,Super Liga (RS),27272,Rodrigo de Souza Prado,Rodrigão,1995-09-11,86.02,29.52,17.08,21,20,1,228.0,11.4,0.2,0.0,5.2,5.1,10.78,1.4,0.45,0.55,0.25,0.2
1173,Super Liga (RS),28249,Lucas Barros da Cunha,Lucas Barros,1999-08-21,79.31,18.77,19.88,22,22,0,270.0,12.27,0.18,0.09,4.23,3.91,14.82,3.95,0.27,0.77,0.23,0.18
1173,Super Liga (RS),28868,Nikola Mirković,N. Mirković,1991-07-26,98.15,26.21,23.98,9,8,1,4.0,0.5,0.0,0.0,0.38,0.38,5.3,0.0,0.0,0.0,0.0,0.0
1173,Super Liga (RS),29011,Nemanja Milojević,N. Milojević,1998-02-23,53.52,12.29,18.62,27,27,0,359.0,13.3,0.52,0.04,4.37,3.33,14.79,3.56,1.15,3.26,0.96,0.59
1173,Super Liga (RS),29661,Nikola Kuveljić,N. Kuveljić,1997-04-06,80.94,22.47,23.17,14,14,0,404.0,28.86,0.29,0.21,9.0,8.0,11.76,4.43,1.14,4.0,1.0,0.57
1173,Super Liga (RS),29669,Milan Radin,M. Radin,1991-06-25,70.13,19.1,17.5,23,23,0,188.0,8.17,0.22,0.0,2.43,2.09,10.53,0.57,0.39,1.26,0.22,0.09
1173,Super Liga (RS),29717,Alen Stevanović,A. Stevanović,1991-01-07,17.58,3.82,6.57,1,1,0,4.0,4.0,0.0,0.0,2.0,1.0,9.08,1.0,0.0,1.0,1.0,0.0
1173,Super Liga (RS),29785,Saša Jovanović,S. Jovanović,1991-12-15,77.1,22.16,18.27,29,29,0,786.0,27.1,1.9,0.24,11.21,6.0,12.67,9.28,7.31,16.83,6.38,2.69
1173,Super Liga (RS),29841,Sylvester  Jasper,S. Jasper,2001-09-13,81.82,25.04,19.51,32,30,2,745.0,24.83,0.9,0.13,9.37,7.0,14.23,7.47,4.5,9.03,2.57,1.4
