competition_edition,league,player_id,runtype_run_in_behind,player_name,player_short_name,runtype_cross_receiver_run,runtype_overlap_run,runtype_underlap_run,runtype_coming_short_run,runtype_pulling_half_space_run,runtype_run_ahead_of_the_ball,runtype_pulling_wide_run,runtype_support_run,runtype_dropping_off_run
1265,Primeira Liga (PT),8983,5.26,Ricardo Jorge Luz Horta,Ricardo Horta,6.11,0.32,1.26,5.26,1.32,8.95,1.42,5.79,0.89
1265,Primeira Liga (PT),9195,3.0,Rodrigo Cunha Pereira de Pinho,Rodrigo Pinho,2.21,0.11,0.0,1.32,1.11,1.47,0.42,0.37,0.0
1265,Primeira Liga (PT),9354,0.33,Rúben Afonso Borges Semedo,Rúben Semedo,0.0,0.11,0.0,0.44,0.0,0.22,0.11,0.44,2.56
1265,Primeira Liga (PT),9703,0.67,Seko Mohamed Fofana,S. Fofana,0.67,0.0,0.33,2.33,0.0,1.67,0.0,2.33,0.67
1265,Primeira Liga (PT),9734,0.0,Sergi Gómez Solà,Sergi Gómez,0.06,0.0,0.0,0.28,0.0,0.17,0.0,0.28,2.94
1265,Primeira Liga (PT),10246,7.47, Theoson-Jordan  Siebatcheu,j.Siebatcheu,5.12,0.06,0.12,1.59,0.59,4.88,0.41,1.35,0.0
1265,Primeira Liga (PT),10253,0.0,Thiago Emiliano da Silva,Thiago Silva,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.6,2.0
1265,Primeira Liga (PT),10342,0.0,Tiago Rafael Maia da Silva,Tiago Silva,0.0,0.25,0.25,6.0,0.25,3.5,0.0,4.5,1.25
1265,Primeira Liga (PT),10459,5.68,António Manuel Fernandes Mendes,Tomané,4.89,0.05,0.21,0.89,1.26,5.11,0.79,0.89,0.0
1265,Primeira Liga (PT),11220,1.71,Marcos Paulo Mesquita Lopes,Rony Lopes,2.14,0.0,0.43,1.43,1.57,5.43,1.14,3.86,0.29
1265,Primeira Liga (PT),11234,0.0,Duplexe Tchamba Bangou,D. Tchamba,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,3.0
1265,Primeira Liga (PT),11265,0.0,Miguel Ângelo da Silva Rocha,Xeka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1265,Primeira Liga (PT),11431,0.05,Ghislain Konan,G. Konan,0.1,3.65,1.2,0.3,0.0,3.0,1.45,6.3,3.35
1265,Primeira Liga (PT),12196,0.0,Jonathan Panzo,J. Panzo,0.07,0.0,0.07,0.5,0.0,0.5,0.29,1.14,4.64
1265,Primeira Liga (PT),12249,0.0,Javier Sánchez de Felipe,Javi Sánchez,0.33,0.0,0.0,0.5,0.0,0.17,0.0,0.67,3.33
1265,Primeira Liga (PT),12464,1.5,Rafik Guitane,R. Guitane,0.75,0.65,0.35,1.8,0.5,6.85,1.25,3.25,0.4
1265,Primeira Liga (PT),12649,0.44,Pablo Rosario,P. Rosario,0.5,0.31,0.44,3.44,0.19,1.56,0.69,3.56,1.44
1265,Primeira Liga (PT),12783,1.25,Gonçalo Mendes Paciencia,Gonçalo Paciência,2.25,0.25,0.25,1.25,1.0,3.25,0.0,1.0,0.25
1265,Primeira Liga (PT),12812,1.0,Yann Karamoh,Y. Karamoh,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1265,Primeira Liga (PT),12903,0.71,Marios Vrousai,M. Vrousai,1.0,0.9,0.29,1.24,0.0,3.29,1.14,4.76,1.9
1265,Primeira Liga (PT),13285,1.56,Jovane Eduardo Borges Cabral,Jovane Cabral,1.0,0.31,0.38,4.0,1.12,4.38,2.31,3.25,0.88
1265,Primeira Liga (PT),13330,5.39,Jérémy Livolant,J. Livolant,2.78,0.83,0.65,3.52,0.74,9.04,2.96,1.96,0.74
1265,Primeira Liga (PT),13354,9.52,Yanis Begraoui,Y. Begraoui,6.13,0.13,0.52,2.57,1.43,5.83,1.09,1.61,0.04
1265,Primeira Liga (PT),13495,1.57,Carlos Alexandre Reis Pinto,Alex Pinto,0.43,0.86,0.57,1.43,0.0,3.71,2.86,2.57,0.86
1265,Primeira Liga (PT),13919,2.57,Naïs Djouahra,N. Djouahra,2.35,0.61,0.57,3.74,0.35,7.3,1.78,2.48,1.22
1265,Primeira Liga (PT),13976,0.0,Paulo André Rodrigues de Oliveira,Paulo Oliveira,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,2.7
1265,Primeira Liga (PT),13987,1.0,Giorgi Kochorashvili,G. Kochorashvili,1.36,0.14,0.21,3.14,0.79,1.71,0.43,3.07,0.79
1265,Primeira Liga (PT),14024,7.69,Pedro António Pereira Gonçalves,Pedro Gonçalves,6.19,0.19,1.0,4.5,1.06,8.25,1.0,2.75,0.75
1265,Primeira Liga (PT),14273,0.0,Tom van De Looi,T. van de Looi,0.05,0.05,0.05,6.48,0.24,2.0,0.29,5.33,1.81
1265,Primeira Liga (PT),14346,4.0,Sydney van Hooijdonk,S. van Hooijdonk,6.67,0.0,0.0,1.67,0.0,3.0,0.33,1.33,0.0
1265,Primeira Liga (PT),14875,0.0,Jakub Brabec,J. Brabec,0.07,0.07,0.0,0.27,0.0,0.13,0.2,0.47,6.0
1265,Primeira Liga (PT),15185,3.62,Georgios Vagiannidis,G. Vagiannidis,0.46,4.08,2.08,0.08,0.08,8.23,2.0,4.15,1.92
1265,Primeira Liga (PT),15295,7.0,Fotis Ioannidis,F. Ioannidis,4.56,0.0,0.56,1.22,1.33,3.44,1.0,1.33,0.11
1265,Primeira Liga (PT),15373,0.2,Georgios Liavas,G. Liavas,0.1,0.2,0.0,3.55,0.1,0.65,0.3,1.85,1.35
1265,Primeira Liga (PT),15485,1.0,Orest Lebedenko,O. Lebedenko,0.55,1.82,1.0,0.27,0.0,1.64,0.91,2.55,1.64
1265,Primeira Liga (PT),16011,3.52,Murilo De Souza Costa,Murilo,2.76,0.38,0.48,2.52,0.43,9.0,3.71,3.76,0.9
1265,Primeira Liga (PT),16014,4.71,Francisco António Machado Mota de Castro Trincão,Francisco Trincão,4.48,1.05,1.43,5.29,1.81,10.33,3.24,7.57,1.19
1265,Primeira Liga (PT),16032,0.0,Diogo Filipe Costa Rocha,Rochinha,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1265,Primeira Liga (PT),16060,0.0,Marcelo dos Santos Ferreira,Marcelo,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.5,4.42
1265,Primeira Liga (PT),16066,3.69,Rafael Avelino Pereira Pinto Barbosa,R. Barbosa,1.15,0.77,0.23,1.85,1.31,4.77,1.92,2.54,0.31
1265,Primeira Liga (PT),16180,0.75,Matheus Reis de Lima,Matheus Reis,0.5,0.38,0.5,0.38,0.0,2.62,0.75,1.88,3.12
1265,Primeira Liga (PT),16181,0.0,Toni Borevković,T. Borevković,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1265,Primeira Liga (PT),16256,1.0,Stephen  Antunes Eustáquio,Stephen Eustáquio,0.5,0.25,0.12,6.5,0.38,3.38,0.5,3.38,1.0
1265,Primeira Liga (PT),16399,5.67,Fredrik Aursnes,F. Aursnes,2.5,1.72,1.44,5.39,0.94,7.78,3.11,5.28,2.94
1265,Primeira Liga (PT),17113,2.0,Ianis Stoica,I. Stoica,1.0,0.64,0.45,1.05,0.32,4.32,1.45,1.27,0.23
1265,Primeira Liga (PT),17680,3.95,Leandro Barreiro Martins,Leandro Barreiro,3.53,0.16,0.84,3.32,0.68,3.32,0.42,3.47,0.63
1265,Primeira Liga (PT),18406,0.12,Sikou Niakaté,S. Niakaté,0.12,0.12,0.0,0.5,0.0,1.12,0.75,1.0,8.88
1265,Primeira Liga (PT),18565,2.09,João António Antunes Carvalho,João Carvalho,2.87,0.65,0.83,3.22,0.78,8.0,1.74,5.65,0.91
1265,Primeira Liga (PT),18575,2.0,Gil Bastião Dias,Gil Dias,1.67,0.86,0.14,0.95,0.14,8.52,2.33,3.43,0.38
1265,Primeira Liga (PT),18769,0.25,Omar Richards,O. Richards,0.5,1.38,0.88,0.75,0.0,3.88,1.5,5.25,2.75
1265,Primeira Liga (PT),18941,2.0,Billal Brahimi,B. Brahimi,0.5,2.0,1.0,0.0,0.0,5.0,3.0,0.5,3.0
1265,Primeira Liga (PT),22091,0.0,Jaume Grau Ciscar,J. Grau,0.39,0.11,0.22,6.5,0.56,1.72,0.83,4.0,1.94
1265,Primeira Liga (PT),22134,0.0,Francisco Reis Ferreira,Ferro,0.0,0.0,0.0,0.19,0.0,0.06,0.06,0.38,1.38
1265,Primeira Liga (PT),22135,0.0,Florentino Ibrain Morris Luís,Florentino,0.0,0.0,0.0,1.67,0.0,0.67,0.0,1.67,1.0
1265,Primeira Liga (PT),23035,0.0,Stéphane Diarra,S. Diarra,1.0,0.0,0.0,1.0,0.0,3.5,0.0,1.5,0.0
1265,Primeira Liga (PT),23453,12.55,Vangelis Pavlidis,V. Pavlidis,10.3,0.05,0.4,3.2,2.85,7.75,1.45,1.35,0.1
1265,Primeira Liga (PT),23747,1.64,Gaizka Larrazabal Goikoetxea,Gaizka Larrazabal,1.41,1.23,0.82,1.0,0.09,3.77,1.82,3.68,2.18
1265,Primeira Liga (PT),24052,7.86,Borja Sainz Eguskiza,Borja Sainz,5.09,0.18,0.36,1.64,0.36,6.27,1.18,1.95,0.14
1265,Primeira Liga (PT),24100,2.64,Víctor Gómez Perea,Víctor Gómez,2.0,0.91,1.18,0.86,0.32,7.23,1.77,5.45,3.5
1265,Primeira Liga (PT),24299,1.58,Sergio Bermejo Lillo,Sergio Bermejo,1.0,0.08,0.17,0.75,0.17,2.67,0.67,1.5,0.17
1265,Primeira Liga (PT),24446,1.56,Kelian Nsona Wa Saka,K. Nsona,1.33,0.56,0.22,1.44,0.44,3.78,1.78,1.22,0.33
1265,Primeira Liga (PT),24585,1.94,Pablo Gozálbez Gilabert,Pablo Gozálbez,0.81,0.06,0.12,1.19,0.5,2.94,0.69,1.06,0.12
1265,Primeira Liga (PT),24690,0.0,Kaique Rocha Lima,Kaique Rocha,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,4.0
1265,Primeira Liga (PT),24863,3.0,Ricard Sánchez Sendra,Ricard Sánchez,1.19,2.06,0.62,0.31,0.0,5.75,0.81,3.25,1.12
1265,Primeira Liga (PT),24889,0.0,Guillem Molina Gutiérrez,G. Molina,0.0,1.75,0.0,0.0,0.0,0.75,2.0,4.5,3.0
1265,Primeira Liga (PT),25093,2.11,Lucas Lima Linhares,Luquinhas,0.56,0.22,0.22,1.0,0.11,2.78,0.89,1.22,0.0
1265,Primeira Liga (PT),25332,1.77,Amar Dedić,A. Dedić,0.92,2.77,1.69,0.15,0.0,7.46,2.77,5.31,2.08
1265,Primeira Liga (PT),25752,7.0,Pau Víctor Delgado,Pau Víctor,5.62,0.0,0.76,7.52,2.48,8.9,2.76,2.48,0.19
1265,Primeira Liga (PT),25754,3.0,Claudio Mendes Vicente,Clau Mendes,1.17,0.0,0.17,0.33,0.17,1.0,0.0,0.17,0.0
1265,Primeira Liga (PT),25818,10.8,Luis Javier Suárez Charris,L. Suárez,11.0,0.15,0.1,1.5,0.95,6.0,0.4,0.95,0.1
1265,Primeira Liga (PT),25832,0.32,José Manuel Fontán Mondragón,José Fontán,0.21,0.32,0.16,0.47,0.05,2.0,1.05,0.68,4.16
1265,Primeira Liga (PT),25849,0.24,Sabit Abdulai,S. Abdulai,0.0,0.06,0.24,5.12,0.29,2.0,0.65,3.24,0.29
1265,Primeira Liga (PT),25973,6.65,Maximiliano Javier Araújo Vilches,M. Araújo,2.24,1.76,1.12,1.12,0.71,6.76,1.59,3.35,1.76
1265,Primeira Liga (PT),26143,0.54,Amadou Danté,A. Danté,0.08,1.77,0.77,0.54,0.08,3.62,0.85,2.23,0.92
1265,Primeira Liga (PT),26218,1.5,Yassin Oukili,Y. Oukili,1.38,0.38,0.0,1.5,1.38,3.38,0.38,4.0,0.38
1265,Primeira Liga (PT),26604,0.0,Rafel Obrador Burguera,Rafel Obrador,0.0,5.0,0.0,0.0,0.0,5.0,2.0,11.0,1.0
1265,Primeira Liga (PT),26780,2.0,Arjen van der Heide,A. van der Heide,0.5,0.0,0.0,0.0,0.0,4.0,0.5,2.0,0.5
1265,Primeira Liga (PT),26900,1.61,Hidemasa Morita,H. Morita,1.11,0.06,0.5,3.89,0.67,2.78,1.22,4.0,1.28
1265,Primeira Liga (PT),27238,1.07,Diogo Dos Santos Cabral,Calila,1.0,0.86,0.71,0.14,0.07,3.0,0.93,2.86,1.21
1265,Primeira Liga (PT),27240,1.86,Tiago Alexandre  Sousa Esgaio,Tiago Esgaio,1.05,0.71,0.43,0.33,0.29,5.05,2.05,3.57,2.05
1265,Primeira Liga (PT),27242,0.0,Nilton Varela Lopes,Nilton Varela,1.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
1265,Primeira Liga (PT),27244,3.18,Cassiano Dias Moreira,Cassiano,4.36,0.14,0.23,0.91,0.27,3.27,0.41,0.68,0.05
1265,Primeira Liga (PT),27253,3.73,Ricardo Luís Chaby Mangas,Ricardo Mangas,1.55,3.09,1.09,0.36,0.18,8.09,2.36,3.82,1.55
1265,Primeira Liga (PT),27254,2.0,Bruno Miguel Ponces Lourenço,Bruno Lourenço,3.43,0.57,0.43,2.0,0.43,4.71,1.43,2.29,0.57
1265,Primeira Liga (PT),27265,0.78,Lawrence Ofori,L. Ofori,0.67,0.11,0.33,1.78,0.67,3.78,0.44,3.33,0.44
1265,Primeira Liga (PT),27266,0.0,Patricio Nehuén Pérez,N. Pérez,0.0,0.0,0.2,0.6,0.0,0.0,0.0,1.4,7.2
1265,Primeira Liga (PT),27268,0.5,Gustavo Enrique Giordano Assunção Amaro Da Silva,G. Assunção,0.1,0.0,0.1,4.7,0.8,2.1,0.8,3.1,0.9
1265,Primeira Liga (PT),27270,5.61,Sandro César Cordovil de Lima,Sandro Lima,3.78,0.17,0.06,1.56,0.89,6.22,0.56,0.39,0.0
1265,Primeira Liga (PT),27278,0.0,Vitor Carvalho Vieira,Vitor Carvalho,0.0,0.0,0.0,0.9,0.0,0.4,0.1,1.1,11.6
1265,Primeira Liga (PT),27290,0.43,Abdu Cadri Conté,Abdu Conté,0.07,2.43,0.71,0.36,0.0,3.79,1.5,2.93,1.07
1265,Primeira Liga (PT),27291,2.4,Nuno Miguel Valente Santos,Nuno Santos,2.0,0.4,0.2,1.8,0.4,3.4,1.4,3.2,0.2
1265,Primeira Liga (PT),27292,0.5,Filipe Miguel Barros Soares,Filipe Soares,0.4,0.6,0.3,2.5,0.4,1.6,1.1,2.1,0.1
1265,Primeira Liga (PT),27301,1.43,Bernardo Sousa Pereira Brites Martins,Benny,1.64,0.29,0.57,2.79,0.86,5.21,1.0,3.43,0.5
1265,Primeira Liga (PT),27316,0.78,Pedro Miguel Gaspar Amaral,Pedro Amaral,0.78,2.11,0.72,0.39,0.17,5.72,0.56,3.72,2.44
1265,Primeira Liga (PT),27320,3.13,Guilherme Schettine Guimarães,Guilherme Schettine,6.33,0.0,0.0,3.27,0.27,4.27,0.2,1.07,0.07
1265,Primeira Liga (PT),27321,2.78,Lincoln Henrique Oliveira dos Santos,Lincoln,1.94,0.06,0.44,4.28,0.94,4.83,2.39,5.06,0.78
1265,Primeira Liga (PT),27324,0.8,Zaidu Sanusi,Z. Sanusi,0.3,2.0,1.2,0.1,0.0,3.0,1.7,2.5,1.9
1265,Primeira Liga (PT),27498,1.0,Alexander Hartmann Bah,A. Bah,1.0,1.0,1.0,0.0,1.0,17.0,2.0,6.0,2.0
1265,Primeira Liga (PT),27685,0.5, Teremas Igobor Moffi,T. Moffi,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0
1265,Primeira Liga (PT),28301,3.42,Vinícius Lopes da Silva,Vinícius Lopes,3.05,0.37,0.47,1.37,0.74,6.95,2.58,2.42,0.42
1265,Primeira Liga (PT),28314,0.0,Darlan Pereira Mendes,Darlan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1265,Primeira Liga (PT),28338,4.75,Gabriel Veron Fonseca de Souza,Gabriel Veron,2.5,0.25,0.25,1.5,1.25,8.0,2.0,1.75,0.0
1265,Primeira Liga (PT),28347,0.48,Igor Matheus Liziero Pereira,Liziero,0.81,0.05,0.29,7.29,0.38,1.33,0.33,5.29,1.14
1265,Primeira Liga (PT),28776,0.17,Morten Due Hjulmand,M. Hjulmand,0.44,0.0,0.17,8.22,0.39,2.72,0.06,5.56,1.83
1265,Primeira Liga (PT),29173,2.16,Lucas Soares de Almeida,Lucas Soares,1.74,2.0,0.74,0.95,0.05,5.84,2.0,5.74,2.53
1265,Primeira Liga (PT),29175,1.26,Jefferson Anilson Silva Encada,J. Encada,0.16,1.68,0.58,0.21,0.05,3.42,1.47,3.0,1.42
1265,Primeira Liga (PT),29194,0.11,Jóbson de Brito Gonzaga,Maracás,0.37,0.11,0.16,0.11,0.0,0.37,0.11,1.21,3.63
1265,Primeira Liga (PT),29224,10.82,João Diogo Alves Rodrigues,Kikas,5.82,0.12,0.06,0.88,0.41,4.53,0.29,0.35,0.0
1265,Primeira Liga (PT),29234,1.93,Ânderson Miguel da Silva,Nenê,2.0,0.0,0.0,0.2,0.2,1.0,0.27,0.47,0.0
1265,Primeira Liga (PT),29708,4.35,Rodrigo Zalazar Martínez,Rodrigo Zalazar,2.0,0.9,1.4,3.45,1.0,9.5,2.65,3.2,0.55
1265,Primeira Liga (PT),29766,0.0,Christian Fernandes Marques,Christian Marques,0.14,0.1,0.0,0.33,0.0,0.19,0.1,0.14,3.24
1265,Primeira Liga (PT),29796,0.0,Bright Akwo Arrey-Mbi,B. Arrey-Mbi,0.0,0.06,0.06,0.22,0.0,0.94,1.06,2.11,6.78
1265,Primeira Liga (PT),29802,0.25,Alejandro Orellana Gómez,Jandro Orellana,0.83,0.08,0.17,5.0,0.58,2.08,0.5,3.58,0.75
1265,Primeira Liga (PT),30263,1.11,Telmo Emanuel Gomes Arcanjo,Telmo Arcanjo,2.0,0.44,0.28,0.44,0.28,2.83,1.11,1.67,0.28
1265,Primeira Liga (PT),30266,0.29,Eduardo Filipe Quaresma Coimbra Simões,Eduardo Quaresma,0.0,0.0,0.0,0.29,0.0,1.14,0.0,1.29,2.43
1265,Primeira Liga (PT),30276,0.12,Roberto de Jesus Machado,Bebeto,0.06,0.88,0.24,0.24,0.12,1.41,1.76,3.65,2.18
1265,Primeira Liga (PT),30293,0.67,Joelson Augusto Mendes Mango Fernandes,Joelson Fernandes,1.89,0.56,0.22,0.78,0.06,5.72,2.0,0.61,0.39
1265,Primeira Liga (PT),30298,0.42,Sphepehlo S'Miso Sithole,Y. Sithole,0.89,0.16,0.37,5.21,0.42,3.11,0.42,4.11,0.58
1265,Primeira Liga (PT),30300,0.05,Gonçalo Bernardino Inácio,Gonçalo Inácio,0.1,0.15,0.05,0.8,0.0,0.15,0.3,2.35,6.4
1265,Primeira Liga (PT),30324,0.0,Bruno Alberto Langa,Bruno Langa,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
1265,Primeira Liga (PT),30877,2.4,Marc Gual Huguet,Marc Gual,0.5,0.1,0.0,1.5,0.5,3.8,0.6,0.3,0.1
1265,Primeira Liga (PT),30920,2.5,Héctor José Hernández Marrero,Héctor Hernández,2.0,0.0,0.5,0.5,0.0,4.5,0.0,0.5,0.0
1265,Primeira Liga (PT),30935,6.35,Iván Martínez Gonzálvez,Iván Barbero,5.0,0.1,0.0,1.45,0.65,4.1,0.3,0.55,0.05
1265,Primeira Liga (PT),30953,0.25,Rémy Vita,R. Vita,0.25,2.25,1.25,0.0,0.0,1.5,2.25,2.25,1.5
1265,Primeira Liga (PT),31598,0.33,Adriano Firmino dos Santos da Silva,Adriano Firmino,0.72,0.17,0.5,6.06,0.72,3.5,0.83,4.72,0.72
1265,Primeira Liga (PT),31658,4.65,Eduardo Gabriel Aquino Cossa,Pepê,3.15,0.5,0.3,2.15,0.35,4.9,2.5,2.3,0.8
1265,Primeira Liga (PT),31813,2.0,Welinton Macedo dos Santos,Welinton Torrão,0.86,0.71,0.71,0.57,0.0,2.86,1.29,0.71,0.0
1265,Primeira Liga (PT),31815,0.2,Ulisses Wilson Jeronymo Rocha,Ulisses,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.2,2.2
1265,Primeira Liga (PT),31932,2.44,Miguel Baeza Pérez,Miguel Baeza,2.11,0.33,0.56,3.22,0.33,4.22,1.33,3.67,0.11
1265,Primeira Liga (PT),31934,6.05,Gabriel Veiga Novas,Gabri Veiga,2.14,0.62,0.86,2.24,0.71,6.19,1.38,2.1,0.1
1265,Primeira Liga (PT),31971,1.14,Cedric Wilfred Teguia,Cedric Teguia,1.14,0.36,0.14,1.14,0.0,2.36,1.21,1.93,0.64
1265,Primeira Liga (PT),32102,0.0,Kévin Boma,K. Boma,0.0,0.0,0.0,0.53,0.0,0.32,0.05,0.74,3.53
1265,Primeira Liga (PT),32468,4.44,Georgiy Sudakov,H. Sudakov,4.94,0.62,0.81,5.0,1.81,5.94,2.81,4.0,0.56
1265,Primeira Liga (PT),32509,0.1,Justin de Haas,J. de Haas,0.25,0.25,0.0,0.6,0.05,0.1,0.1,1.65,4.15
1265,Primeira Liga (PT),32834,0.11,Patrick de Paula Carreiro,Patrick de Paula,0.11,0.11,0.0,2.22,0.44,1.78,0.44,2.0,0.44
1265,Primeira Liga (PT),32837,7.0,Gabriel Silva Vieira,Gabriel Silva,4.67,0.39,0.5,1.11,0.72,6.83,1.61,1.06,0.33
1265,Primeira Liga (PT),32890,0.0,Roni Medeiros De Moura,Roni,0.83,0.0,0.17,9.67,0.33,2.33,0.83,6.0,1.17
1265,Primeira Liga (PT),32896,0.12,David Sousa Albino,David Sousa,0.06,0.12,0.12,0.71,0.0,0.47,0.59,1.06,3.76
1265,Primeira Liga (PT),32918,4.09,Paulo Henrique Pereira da Silva,Paulinho Bóia,1.73,0.36,0.23,2.32,0.55,4.95,2.32,1.36,1.14
1265,Primeira Liga (PT),32928,0.0,Leonardo Javier Realpe Montaño,L. Realpe,0.13,0.0,0.0,0.33,0.0,0.0,0.07,0.2,2.67
1265,Primeira Liga (PT),32979,2.27,Richard Ríos Montoya,R. Ríos,2.13,0.67,1.13,9.27,0.6,4.93,2.0,7.67,0.87
1265,Primeira Liga (PT),33028,1.78,Pedro Miguel Dinis Ferreira,Pedro Ferreira,1.96,0.57,1.04,3.09,1.0,4.65,1.48,3.35,0.52
1265,Primeira Liga (PT),33154,7.95,Simon Elisor,S. Elisor,4.57,0.33,0.1,1.29,0.57,3.19,0.19,0.52,0.0
1265,Primeira Liga (PT),33173,0.57,Lenny Vallier,L. Vallier,0.14,1.0,0.71,0.0,0.14,3.29,0.71,2.71,0.29
1265,Primeira Liga (PT),33624,2.59,Francisco Sampaio Moura,Francisco Moura,0.71,3.65,3.29,0.41,0.06,5.0,0.88,3.12,1.71
1265,Primeira Liga (PT),33626,0.0,Cristian David Castro Devenish,C. Devenish,0.05,0.05,0.1,0.25,0.0,0.2,0.05,0.4,2.25
1265,Primeira Liga (PT),33629,0.0,Sebastián Pérez Cardona,S. Pérez,0.17,0.0,0.06,5.5,0.28,0.89,0.28,2.44,1.0
1265,Primeira Liga (PT),33655,0.67,Daniel Santos Bragança,Daniel Bragança,1.67,0.0,0.33,2.0,0.33,1.33,0.0,1.67,0.0
