competition_edition,league,player_id,runtype_run_in_behind,player_name,player_short_name,runtype_cross_receiver_run,runtype_overlap_run,runtype_underlap_run,runtype_coming_short_run,runtype_pulling_half_space_run,runtype_run_ahead_of_the_ball,runtype_pulling_wide_run,runtype_support_run,runtype_dropping_off_run
1215,1. HNL (HR),16586,12,Adrian Liber,A. Liber,1.4,0.07,0.13,2.4,1.0,51,0.87,1.73,0.13
1215,1. HNL (HR),16589,110,Jakov Puljić,J. Puljić,7.12,0.0,0.06,1.44,0.81,73,0.38,1.62,0.12
1215,1. HNL (HR),16591,61,Josip Mitrović,J. Mitrović,2.86,1.1,0.24,1.1,0.43,148,2.57,2.29,0.9
1215,1. HNL (HR),16592,35,Domagoj Pavičić,D. Pavičić,3.1,0.3,0.8,2.5,0.9,95,1.1,3.45,0.4
1215,1. HNL (HR),16599,66,Stjepan Lončar,S. Lončar,2.95,0.9,0.86,1.9,1.76,217,1.33,3.67,0.24
1215,1. HNL (HR),16603,1,Stjepan Radeljić,S. Radeljić,0.12,0.24,0.12,0.35,0.18,7,0.53,1.47,4.71
1215,1. HNL (HR),16616,6,Robert Mudražija,R. Mudražija,0.6,0.0,0.0,0.4,0.4,13,0.6,0.8,0.0
1215,1. HNL (HR),16620,1,Marin Pilj,M. Pilj,0.5,0.12,0.38,1.88,0.12,16,0.25,2.75,0.25
1215,1. HNL (HR),16628,16,Mihail Caimacov,M. Caimacov,1.13,0.4,0.53,4.67,0.87,108,1.27,4.73,0.93
1215,1. HNL (HR),16902,2,Gregor Sikošek,G. Sikošek,0.0,1.0,0.0,0.0,0.5,5,1.0,3.0,2.0
1215,1. HNL (HR),17024,9,Hubert Sobol,H. Sobol,0.57,0.14,0.14,0.0,0.14,8,0.0,0.0,0.0
1215,1. HNL (HR),17221,17,Justas Lasickas,J. Lasickas,0.53,0.65,0.71,1.41,0.29,70,1.29,1.59,1.82
1215,1. HNL (HR),17868,50,Ilija Nestorovski,I. Nestorovski,4.41,0.12,0.12,3.76,0.47,68,0.47,2.82,0.12
1215,1. HNL (HR),19139,26,Törles Knöll,T. Knöll,2.6,0.0,0.2,1.4,0.0,10,0.0,0.2,0.0
1215,1. HNL (HR),19154,0,Joszip Elez,J. Elez,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0
1215,1. HNL (HR),22120,0,Ismaël Chester Diallo,I. Diallo,0.0,1.0,0.0,1.0,0.0,2,1.0,1.0,2.0
1215,1. HNL (HR),22910,3,Marijan Čabraja,M. Čabraja,0.19,1.57,0.71,0.48,0.14,67,0.76,3.86,3.1
1215,1. HNL (HR),24023,10,Marcel Heister,M. Heister,0.16,2.11,0.26,0.16,0.05,58,0.79,2.74,0.84
1215,1. HNL (HR),24098,0,Zvonimir Šarlija ,Z. Šarlija,0.16,0.16,0.05,0.47,0.0,11,0.26,1.05,5.79
1215,1. HNL (HR),24132,0,Mario Mladenovski,M. Mladenovski,0.0,0.0,0.0,0.38,0.0,0,0.38,0.77,4.62
1215,1. HNL (HR),24321,0,Édgar González Estrada,Édgar González,0.17,0.33,0.33,0.67,0.0,7,0.17,1.67,3.67
1215,1. HNL (HR),24336,0,Stefan Perić,S. Perić,0.0,0.29,0.12,0.18,0.0,12,0.18,1.06,2.88
1215,1. HNL (HR),24774,2,Gonzalo Villar del Fraile,Gonzalo Villar,0.67,0.22,0.33,1.44,1.11,10,0.22,3.44,0.56
1215,1. HNL (HR),24928,0,Hugo Guillamón Sanmartín,Hugo Guillamón,0.08,0.0,0.0,5.15,0.85,34,0.15,2.77,1.62
1215,1. HNL (HR),27202,1,Damir Kreilach,D. Kreilach,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1215,1. HNL (HR),27764,17,Dejan Petrovič,D. Petrovič,1.0,0.29,0.24,8.94,1.18,43,0.59,2.59,1.71
1215,1. HNL (HR),28866,82,Emil Frederiksen,E. Frederiksen,2.45,0.8,0.9,2.05,1.15,158,2.35,4.3,0.5
1215,1. HNL (HR),29541,1,David Puclin,D. Puclin,0.25,0.0,0.0,1.0,0.08,3,0.25,1.0,0.08
1215,1. HNL (HR),31094,24,Rüfat Abdullazada,R. Abdullazada,0.78,0.89,0.22,1.89,1.0,68,0.89,1.67,0.11
1215,1. HNL (HR),32131,2,Tyrone Tormin,T. Tormin,0.67,1.0,0.0,0.67,1.0,15,0.33,2.67,0.0
1215,1. HNL (HR),32172,19,Merveille Valthy Streeker Ndockyt,M. Ndockyt,0.64,0.43,0.14,1.79,0.36,51,1.86,1.21,0.29
1215,1. HNL (HR),32174,0,Mihael Žaper,M. Žaper,0.5,0.0,0.0,0.5,0.0,1,0.0,0.5,0.0
1215,1. HNL (HR),32175,1,Vedran Jugović,V. Jugović,2.0,0.12,0.25,3.62,0.25,22,0.25,3.25,0.25
1215,1. HNL (HR),32176,0,Ante Majstorović,A. Majstorović,0.11,0.0,0.06,0.5,0.0,2,0.28,0.67,6.83
1215,1. HNL (HR),32178,182,Dion Drena Beljo,D. Beljo,7.5,0.14,0.18,2.0,0.73,87,0.23,1.18,0.14
1215,1. HNL (HR),32180,1,Josip Spoljaric,J. Spoljaric,3.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0
1215,1. HNL (HR),32181,7,Petar Bočkaj,P. Bočkaj,1.2,0.8,0.0,1.0,0.6,32,1.0,1.8,0.4
1215,1. HNL (HR),32186,4,Tomislav Duvnjak,T. Duvnjak,0.37,0.16,0.11,5.84,0.42,104,0.89,6.11,1.0
1215,1. HNL (HR),32207,44,David Čolina,D. Čolina,1.85,0.9,1.65,1.4,1.1,139,2.15,3.8,0.8
1215,1. HNL (HR),32222,35,Bruno Bogojević,B. Bogojević,1.54,0.85,0.46,0.62,0.0,68,1.69,2.08,0.85
1215,1. HNL (HR),32224,3,Bruno Goda,B. Goda,0.13,1.53,0.4,0.07,0.0,40,1.73,2.73,1.8
1215,1. HNL (HR),32228,0,Vinko Medimorec,V. Medimorec,0.0,0.0,0.0,0.0,0.0,0,0.0,0.33,0.5
1215,1. HNL (HR),32238,0,Denis Kolinger,D. Kolinger,0.21,0.0,0.11,0.42,0.0,3,0.26,0.68,3.58
1215,1. HNL (HR),32239,0,Jon Mersinaj,J. Mersinaj,0.0,0.0,0.0,0.43,0.0,2,0.0,0.0,2.14
1215,1. HNL (HR),32259,0,Mateo Leš,M. Leš,0.33,0.0,0.0,0.72,0.0,7,0.0,1.28,3.94
1215,1. HNL (HR),32370,17,Advan Kadušić,A. Kadušić,0.31,1.19,0.75,0.19,0.06,68,1.5,3.06,1.31
1215,1. HNL (HR),32761,29,Abdoulie Bamba Sanyang,A. Sanyang,1.56,0.67,0.22,0.94,0.17,77,1.61,1.28,0.33
1215,1. HNL (HR),34128,15,Roko Jurišić,R. Jurišić,0.64,2.0,1.45,0.27,0.09,76,1.45,3.82,2.36
1215,1. HNL (HR),34129,1,Luka Jelenić,L. Jelenić,0.12,0.0,0.06,0.62,0.0,5,0.06,0.62,5.25
1215,1. HNL (HR),34640,34,Stanislav Shopov,S. Shopov,2.67,1.0,0.5,4.75,0.67,65,1.58,3.83,0.58
1215,1. HNL (HR),34848,8,Kerim Çalhanoğlu,K. Çalhanoğlu,0.27,2.07,0.47,0.07,0.0,60,1.53,4.73,0.93
1215,1. HNL (HR),35502,19,Tiago Filipe Oliveira Dantas,Tiago Dantas,1.35,0.8,0.35,4.35,0.65,45,1.45,3.65,1.45
1215,1. HNL (HR),36907,1,Niko Galešić,N. Galešić,0.12,0.88,0.38,0.38,0.0,8,0.62,2.38,3.25
1215,1. HNL (HR),36912,50,Matej Vuk,M. Vuk,1.62,0.5,0.12,0.94,0.31,70,0.5,1.88,0.19
1215,1. HNL (HR),36915,65,Mateo Lisica,M. Lisica,2.92,1.0,0.33,1.75,0.42,94,2.42,2.67,1.0
1215,1. HNL (HR),36923,22,Anthony Kalik,A. Kalik,2.5,0.25,0.08,0.92,0.25,27,0.5,0.67,0.08
1215,1. HNL (HR),36925,4,Hrvoje Babec,H. Babec,0.47,0.0,0.0,7.47,0.27,31,0.4,4.27,1.73
1215,1. HNL (HR),36932,20,Niko Janković,N. Janković,2.62,0.54,0.54,2.0,1.08,74,1.69,2.92,0.38
1215,1. HNL (HR),36936,21,Leon Belcar,L. Belcar,1.5,0.19,0.31,3.25,0.81,85,0.69,3.69,0.5
1215,1. HNL (HR),36963,35,Fran Karačić ,F. Karačić,0.79,3.64,0.93,0.14,0.07,62,2.36,3.14,1.71
1215,1. HNL (HR),36964,2,Dominik Kovačić,D. Kovačić,0.23,0.05,0.05,0.55,0.0,8,0.23,0.64,1.95
1215,1. HNL (HR),36981,8,Frane Maglica,F. Maglica,0.09,1.82,0.55,0.27,0.0,41,2.36,5.82,1.27
1215,1. HNL (HR),37030,28,Ante Orec,A. Orec,0.67,2.52,0.48,0.24,0.0,114,3.1,4.71,3.14
1215,1. HNL (HR),37236,0,Ljuban Crepulja,L. Crepulja,0.4,0.07,0.07,3.93,0.67,25,0.33,4.0,0.87
1215,1. HNL (HR),37248,106,Ivan Mamut,I. Mamut,5.4,0.05,0.0,1.25,0.7,101,0.3,1.2,0.0
1215,1. HNL (HR),39795,25,Andrija Filipović,A. Filipović,1.43,0.0,0.0,0.57,0.57,15,0.14,0.14,0.0
1215,1. HNL (HR),41096,1,Luka Škaričić,L. Škaričić,0.0,0.62,0.44,0.31,0.0,8,0.94,1.5,2.56
1215,1. HNL (HR),41099,40,Luka Stojković,L. Stojković,3.24,0.53,0.88,3.71,1.88,178,2.12,3.29,0.76
1215,1. HNL (HR),41125,1,Oleksandr Petrusenko,O. Petrusenko,0.15,0.08,0.15,3.08,0.23,9,0.0,2.54,1.0
1215,1. HNL (HR),43340,40,Samuele Vignato,S. Vignato,3.45,0.55,0.82,2.73,1.0,95,2.82,3.82,0.64
1215,1. HNL (HR),43395,17,Renan Guedes Borges,Renan Guedes,0.67,3.06,1.33,0.0,0.0,93,3.22,5.17,3.94
1215,1. HNL (HR),45049,3,Keyendrah Simmonds,K. Simmonds,1.67,0.0,0.0,0.67,1.0,12,1.0,1.67,0.0
1215,1. HNL (HR),48315,1,Anel Husić,A. Husić,0.14,0.14,0.14,1.57,0.0,9,0.43,1.14,3.71
1215,1. HNL (HR),48486,15,Šimun Mikolčić,Š. Mikolčić,1.05,0.26,0.47,2.21,0.47,45,0.63,2.79,0.68
1215,1. HNL (HR),48597,49,Jakov-Anton Vasilj,J. Vasilj,2.54,0.15,0.62,3.54,2.69,93,2.23,2.85,0.08
1215,1. HNL (HR),49310,9,David Mateo Mejía Moscoso,D. Mejía,0.47,0.53,0.35,2.06,0.35,88,0.71,2.35,0.35
1215,1. HNL (HR),49320,29,Ivan Božić,I. Božić,2.25,0.25,0.0,0.5,1.0,23,1.75,0.5,0.25
1215,1. HNL (HR),49416,11,Mladen Devetak,M. Devetak,0.43,2.0,1.86,0.14,0.1,74,1.9,3.1,3.57
1215,1. HNL (HR),49746,1,Lamine Ba,L. Ba,0.07,0.0,0.0,0.21,0.0,2,0.14,0.21,2.5
1215,1. HNL (HR),58691,6,Vladan Bubanja,V. Bubanja,0.5,0.25,0.75,6.75,1.0,12,0.5,3.0,1.25
1215,1. HNL (HR),58986,86,Toni Fruk,T. Fruk,3.5,0.14,0.36,2.5,1.82,171,1.82,3.0,0.09
1215,1. HNL (HR),58987,47,Marko Dabro,M. Dabro,2.7,0.0,0.1,0.3,0.3,20,0.3,0.6,0.0
1215,1. HNL (HR),58990,3,Luka Dajcer,L. Dajcer,0.25,1.58,0.42,0.25,0.17,26,1.33,2.67,3.08
1215,1. HNL (HR),58993,23,Ivan Ćubelić,I. Ćubelić,0.9,0.15,0.3,3.55,0.55,59,1.0,2.85,1.0
1215,1. HNL (HR),59000,7,Mario Marina,M. Marina,0.67,0.11,0.11,3.83,0.11,29,0.28,2.5,0.89
1215,1. HNL (HR),60709,8,Tornike Morchiladze,T. Morchiladze,1.4,0.2,0.2,1.4,0.8,12,1.2,1.2,0.2
1215,1. HNL (HR),62005,69,Arbër Hoxha,A. Hoxha,2.1,0.62,0.71,0.81,0.29,155,1.9,1.48,0.33
1215,1. HNL (HR),63308,9,Adrion Pajaziti,A. Pajaziti,0.9,0.15,0.35,5.35,0.25,65,1.0,5.1,1.1
1215,1. HNL (HR),63416,6,Silvio Goričan,S. Goričan,1.71,0.43,0.57,0.14,0.29,22,0.43,0.71,0.0
1215,1. HNL (HR),64565,97,Dušan Vuković,D. Vuković,4.76,0.59,0.24,1.82,1.0,158,3.41,1.82,0.18
1215,1. HNL (HR),64638,4,Logi Hrafn Róbertsson,L. Róbertsson,0.0,0.25,0.0,1.0,0.0,12,0.25,1.0,1.12
1215,1. HNL (HR),64753,1,Ville Koski,V. Koski,0.0,0.17,0.11,0.28,0.06,16,0.17,1.06,6.33
1215,1. HNL (HR),64928,82,Alen Jurilj ,A. Jurilj,2.73,0.64,0.09,0.82,0.09,111,2.27,2.0,0.27
1215,1. HNL (HR),65156,22,David Virgili Fernandez,David Virgili,6.5,0.25,0.5,2.0,1.0,26,1.75,2.25,0.5
1215,1. HNL (HR),69740,0,Alfonso Daniel Barco Del Solar,A. Barco,0.0,0.25,0.25,5.75,1.0,8,0.0,4.25,1.25
1215,1. HNL (HR),71488,45,Fode Yannick Touré,Y. Touré,3.18,0.0,0.0,0.36,0.55,36,0.18,0.55,0.0
1215,1. HNL (HR),74696,68,Monsef Bakrar,M. Bakrar,3.41,0.24,0.35,0.71,1.0,93,0.82,1.18,0.12
1215,1. HNL (HR),76782,0,Jakov Šuver,J. Šuver,0.29,0.57,0.14,0.14,0.0,8,0.71,2.0,1.86
1215,1. HNL (HR),95607,38,Iuri António Teixeira Tavares,Iuri Tavares,2.94,0.59,0.41,1.76,0.24,116,1.29,2.88,0.18
1215,1. HNL (HR),103063,0,Emin Hasić,E. Hasić,0.17,0.0,0.33,0.58,0.08,5,0.25,2.33,6.92
1215,1. HNL (HR),105557,33,Mamadou Saydou Bangura,M. Bangura,2.25,0.0,0.17,0.17,0.5,23,0.25,0.08,0.0
1215,1. HNL (HR),109875,70,Rokas Pukštas,R. Pukštas,8.53,0.06,1.35,4.59,1.24,170,4.65,3.71,0.53
1215,1. HNL (HR),109876,0,Ivan Cvijanović,I. Cvijanović,0.1,0.4,0.1,0.2,0.0,3,0.6,1.5,2.2
1215,1. HNL (HR),110099,28,Antonio Maurić,A. Maurić,1.47,0.12,0.47,2.76,0.59,65,1.18,3.18,0.82
1215,1. HNL (HR),116317,1,Dimitrije Kamenović,D. Kamenović,0.8,0.6,0.2,0.2,0.0,5,0.6,0.4,2.2
1215,1. HNL (HR),116938,0,Novak Tepšić,N. Tepšić,0.42,0.33,0.17,0.25,0.0,7,0.83,1.42,2.0
1215,1. HNL (HR),118634,33,Gabriel Vidović,G. Vidović,3.0,0.14,0.29,1.86,0.86,74,0.86,3.14,0.5
1215,1. HNL (HR),120538,0,Sergi Domínguez Viloria,Sergi Domínguez,0.16,0.11,0.0,0.84,0.0,5,0.32,1.0,7.37
1215,1. HNL (HR),130787,10,Eniss Shabani,E. Shabani,1.12,0.59,0.76,3.94,0.82,72,1.12,4.71,0.82
1215,1. HNL (HR),140237,0,Noel Bodetić,N. Bodetić,0.0,1.33,0.33,0.0,0.0,5,1.0,2.0,2.0
1215,1. HNL (HR),141054,76,Fabijan Krivak,F. Krivak,4.25,0.62,0.25,6.56,1.0,149,1.38,2.5,0.81
1215,1. HNL (HR),153584,16,Roko Brajković,R. Brajković,4.29,0.71,0.29,0.29,0.43,50,1.86,1.29,0.14
1215,1. HNL (HR),154090,9,Danijel Dejan Djuric,D. Djuric,1.67,0.11,0.22,2.22,1.22,30,1.33,1.78,0.22
1215,1. HNL (HR),155701,24,Šimun Hrgović,Š. Hrgović,0.76,3.53,1.65,0.41,0.18,123,2.47,5.65,3.35
1215,1. HNL (HR),156492,7,Samuel Koeberlé,S. Koeberlé,0.75,0.0,0.25,1.75,1.0,27,0.75,1.75,0.0
1215,1. HNL (HR),162182,0,Marin Žgomba,M. Žgomba,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0
1215,1. HNL (HR),163360,4,Styopa Mkrtchyan,S. Mkrtchyan,0.18,0.0,0.12,0.47,0.12,4,0.12,0.82,4.18
1215,1. HNL (HR),170788,4,Christian Dimitri Legbo Ouguehi,D. Legbo,0.0,0.0,0.33,0.0,0.0,4,0.67,0.33,0.67
1215,1. HNL (HR),170856,0,Samuli Miettinen,S. Miettinen,0.0,0.0,0.33,0.33,0.0,2,0.67,0.67,1.67
1215,1. HNL (HR),171977,5,Silvio Ilinković,S. Ilinković,0.4,0.0,0.2,3.4,0.2,9,0.6,2.8,1.6
1215,1. HNL (HR),172655,3,Gabriel Rukavina,G. Rukavina,0.67,0.0,0.0,1.0,0.0,18,1.67,0.67,0.33
1215,1. HNL (HR),172656,28,Blaž Bošković,B. Bošković,2.05,0.24,0.24,4.62,1.14,95,1.1,2.71,0.57
1215,1. HNL (HR),173049,71,Ante Matej Jurič,A. Jurič,3.29,0.0,0.0,0.41,0.35,21,0.0,0.29,0.06
1215,1. HNL (HR),175176,27,Ognjen Bakić,O. Bakić,1.71,0.35,0.12,2.06,0.47,78,1.82,2.47,0.53
1215,1. HNL (HR),175469,0,Marcel Lorber,M. Lorber,0.5,0.0,0.0,0.0,0.0,0,2.5,1.0,0.5
1215,1. HNL (HR),179270,105,Lovro Banovec,L. Banovec,5.0,0.76,0.53,1.94,0.94,167,1.71,2.18,0.12
1215,1. HNL (HR),330752,7,Kristijan Čabrajić,K. Čabrajić,0.83,1.33,0.67,3.0,0.83,33,0.83,6.17,1.67
1215,1. HNL (HR),511630,130,Daniel William Adu-Adjei,D. Adu-Adjei,5.07,0.0,0.07,0.71,1.29,36,0.14,0.21,0.0
1215,1. HNL (HR),514705,4,Vito Čaić,V. Čaić,0.46,0.15,0.08,2.15,0.31,22,0.31,3.31,2.0
1215,1. HNL (HR),514707,48,Fran Topić,F. Topić,2.78,0.22,0.22,1.22,0.22,39,1.89,2.11,0.44
1215,1. HNL (HR),514714,0,Moreno Živković,M. Živković,0.0,0.0,0.0,0.33,0.0,0,0.33,2.33,4.67
1215,1. HNL (HR),514716,1,Zvonimir Katalinić,Z. Katalinić,0.0,0.75,0.62,0.12,0.0,7,1.0,1.88,0.38
1215,1. HNL (HR),514718,15,Luka Vrbančić,L. Vrbančić,1.27,0.36,0.64,2.82,0.36,43,0.45,3.82,0.82
1215,1. HNL (HR),518519,0,Jakov Gurlica,J. Gurlica,0.4,0.2,0.0,2.6,0.0,8,0.2,3.0,0.6
1215,1. HNL (HR),519747,0,Erik Riđan,E. Riđan,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
1215,1. HNL (HR),520575,40,Domagoj Bukvić,D. Bukvić,1.1,1.05,0.9,0.6,0.15,129,1.75,2.45,0.45
1215,1. HNL (HR),520576,79,Nail Omerović,N. Omerović,2.71,1.0,0.76,2.76,0.95,205,2.71,3.05,0.33
1215,1. HNL (HR),520577,23,Filip Živković,F. Živković,2.4,0.3,0.1,0.9,0.3,37,1.1,0.9,0.1
1215,1. HNL (HR),531037,22,Mate Antunović,M. Antunović,1.62,0.0,0.0,0.12,0.12,8,0.12,0.12,0.0
1215,1. HNL (HR),544551,4,Marko Soldo,M. Soldo,1.11,0.11,0.0,2.22,0.44,17,0.44,1.44,0.33
1215,1. HNL (HR),550444,0,Zvonimir Josić,Z. Josić,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1215,1. HNL (HR),567119,8,Iker Pozo La Rosa,Iker Pozo,0.95,0.24,0.48,4.71,0.24,101,0.57,7.29,0.95
1215,1. HNL (HR),615245,9,Filip Krušelj,F. Krušelj,0.0,2.85,0.23,0.15,0.0,60,2.31,5.77,2.31
1215,1. HNL (HR),637186,5,Matteo Pérez Vinlöf,M. Pérez Vinlof,0.13,2.27,0.93,0.27,0.4,45,0.93,4.2,1.2
1215,1. HNL (HR),637189,34,Luka Klanac,L. Klanac,4.0,0.0,0.0,0.6,0.0,23,0.2,0.8,0.0
1215,1. HNL (HR),638329,6,Filip Mažar,F. Mažar,1.67,0.33,0.33,5.67,1.0,17,2.0,4.67,1.33
1215,1. HNL (HR),639284,1,Niko Kristian Sigur,N. Sigur,0.65,0.55,0.45,3.75,0.4,45,0.95,5.2,1.95
1215,1. HNL (HR),642226,0,Leon Bosnjak,L. Bosnjak,0.0,0.0,0.0,0.0,0.0,2,0.0,1.33,0.0
1215,1. HNL (HR),642786,0,Jovan Ivanisevic,J. Ivanisevic,0.0,0.0,0.0,0.33,0.0,0,0.0,0.0,3.0
1215,1. HNL (HR),669464,80,Anton Matković,A. Matković,4.4,0.4,0.3,0.8,0.5,56,0.3,1.0,0.0
1215,1. HNL (HR),669465,8,Noa Skoko,N. Skoko,2.2,0.0,0.6,2.4,0.8,18,1.0,1.4,0.6
1215,1. HNL (HR),669471,2,Marino Skelin,M. Skelin,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,13.0
1215,1. HNL (HR),669476,3,Noa Mikić,N. Mikić,0.2,1.2,1.0,0.2,0.0,12,1.4,2.8,3.6
1215,1. HNL (HR),687641,83,Žan Trontelj,Ž. Trontelj,1.57,2.86,0.48,0.86,0.14,165,3.1,6.24,1.57
1215,1. HNL (HR),698157,139,Salim Fago Lawal,S. Lawal,4.59,0.35,0.18,1.0,0.88,171,1.35,1.53,0.29
1215,1. HNL (HR),705120,24,Elvir  Duraković,E. Duraković,1.33,1.67,1.17,0.92,0.33,91,1.58,3.92,1.0
1215,1. HNL (HR),713212,202,Filip Čuić,F. Čuić,6.32,0.05,0.0,4.27,1.77,104,0.41,1.32,0.0
1215,1. HNL (HR),714770,2,Michael Agbekpornu,M. Agbekpornu,0.12,0.0,0.0,1.47,0.12,11,0.29,1.24,0.41
1215,1. HNL (HR),714771,36,Adriano Jagušić,A. Jagušić,3.0,1.0,0.15,3.55,1.15,189,3.8,5.3,0.8
1215,1. HNL (HR),715782,9,Ivan Canjuga,I. Canjuga,1.14,0.0,0.57,1.14,0.14,26,0.86,1.0,0.14
