competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1230,Eredivisie (NL),90,Aaron Meijers,A. Meijers,1987-10-28,53.22,13.79,16.33,11,10,1,200.0,20.0,14.3,71.5,0.8,0.0,3.9,1.35,140.0,14.0,11.1,79.29,0.4,0.2,50.0,12.7,29.0,2.9,2.0,1.0,0.6,0.8,0.2,0.1,50.0,68.97,60.0,0.2,0.2,0.1,0.1,0.2,0.2,100.0,0.5,0.0,0.0,1.1,0.3,27.27,0.0,0.0
1230,Eredivisie (NL),348,Alassane Pléa,A. Pléa,1993-03-10,59.09,22.74,12.96,2,2,0,36.0,18.0,13.5,75.0,3.0,1.5,3.91,1.12,30.0,15.0,10.5,70.0,3.0,2.0,66.67,6.5,6.0,3.0,2.0,1.5,1.0,0.0,0.0,0.0,,66.67,66.67,0.5,1.0,0.5,1.0,0.5,0.0,0.0,6.0,2.0,33.33,8.5,0.0,0.0,2.5,29.41
1230,Eredivisie (NL),442,Alen Halilović,A. Halilović,1996-06-18,10.83,3.29,2.16,5,5,0,28.0,5.6,4.6,82.14,0.6,0.2,5.55,1.93,23.0,4.6,4.0,86.96,0.2,0.0,0.0,4.2,8.0,1.6,1.4,0.8,0.6,0.0,0.0,0.0,,87.5,75.0,0.2,0.2,0.0,0.2,0.6,0.4,66.67,0.4,0.2,50.0,0.6,0.0,0.0,0.4,66.67
1230,Eredivisie (NL),715,André Ayew,A. Ayew,1989-12-17,54.36,14.68,14.01,17,16,1,228.0,14.25,8.69,60.97,2.19,0.06,4.96,1.56,154.0,9.62,6.25,64.93,2.88,1.38,47.83,4.19,49.0,3.06,1.81,1.5,0.81,0.25,0.19,0.06,33.33,59.18,54.17,0.44,1.19,0.81,0.31,0.19,0.06,33.33,3.5,0.56,16.07,5.31,0.62,11.76,0.81,15.29
1230,Eredivisie (NL),1197,Bart Nieuwkoop,B. Nieuwkoop,1996-03-07,37.02,10.56,9.22,17,16,1,217.0,13.56,9.56,70.51,0.94,0.12,2.86,0.98,152.0,9.5,7.25,76.32,0.69,0.25,36.36,8.12,24.0,1.5,1.12,0.75,0.5,0.62,0.31,0.19,60.0,75.0,66.67,0.19,1.25,0.19,0.12,0.0,0.0,,0.88,0.06,7.14,1.31,0.19,14.28,0.06,4.76
1230,Eredivisie (NL),1223,Bas Kuipers,B. Kuipers,1994-08-17,22.11,5.86,5.58,7,7,0,62.0,8.86,6.43,72.58,1.0,0.0,3.56,1.17,44.0,6.29,5.14,81.82,0.43,0.14,33.33,5.0,9.0,1.29,0.71,1.0,0.57,0.71,0.57,0.29,50.0,55.56,57.14,0.0,0.43,0.0,0.0,0.0,0.0,,0.57,0.14,25.0,0.86,0.14,16.66,0.29,33.33
1230,Eredivisie (NL),1337,Bertrand Isidore Traoré,B. Traoré,1995-09-06,62.76,22.3,17.98,1,1,0,25.0,25.0,16.0,64.0,3.0,0.0,9.41,2.28,21.0,21.0,14.0,66.67,3.0,1.0,33.33,15.0,9.0,9.0,5.0,6.0,2.0,3.0,3.0,1.0,33.33,55.56,33.33,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0
1230,Eredivisie (NL),1435,Bram Nuytinck,B. Nuytinck,1990-05-04,49.67,13.92,10.99,7,6,1,154.0,25.67,19.67,76.62,0.33,0.0,3.23,1.23,86.0,14.33,13.17,91.86,0.0,0.0,,13.83,20.0,3.33,2.17,0.67,0.5,0.83,0.0,0.0,,65.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.33,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),1440,Brandley Kuwas,B. Kuwas,1992-09-19,68.87,17.99,21.13,31,30,1,662.0,22.07,13.73,62.24,3.33,0.3,7.69,2.28,472.0,15.73,10.3,65.47,3.07,1.57,51.09,8.97,218.0,7.27,4.33,3.67,1.97,1.3,0.97,0.5,51.72,59.63,53.64,1.07,1.97,0.33,0.9,0.6,0.3,50.0,4.4,0.83,18.94,6.67,0.9,13.5,1.17,17.5
1230,Eredivisie (NL),1509,Bruno Martins Indi,B. Martins Indi,1992-02-08,87.97,23.71,27.06,25,25,0,1199.0,47.96,41.56,86.66,1.08,0.08,3.99,1.58,838.0,33.52,30.96,92.36,0.4,0.2,50.0,32.0,184.0,7.36,6.64,3.76,3.48,0.4,0.08,0.08,100.0,90.22,92.55,0.16,0.24,0.04,0.08,0.36,0.28,77.78,0.44,0.08,18.18,0.68,0.28,41.18,0.0,0.0
