competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1194,Jupiler Pro League (BE),13928,Dennis Eckert Ayensa,D. Eckert Ayensa,1997-01-09,62.05,14.23,18.29,35,35,0,2317.0,66.2,20.14,10.86,1.14,0.09,19.14,22.63,4.89,10.91,49.4,16.8,10.51,1.0,0.29,0.06
1194,Jupiler Pro League (BE),14257,Ludovit Reis,L. Reis,2000-06-01,42.01,14.16,10.06,7,7,0,509.0,72.71,23.86,21.0,1.71,0.0,17.29,12.57,17.0,24.0,41.71,31.0,6.57,1.0,0.43,0.0
1194,Jupiler Pro League (BE),14333,Lucas Schoofs,L. Schoofs,1997-01-03,99.86,22.41,28.17,2,2,0,246.0,123.0,34.0,25.0,1.5,1.0,30.5,18.0,12.5,35.5,102.0,21.0,6.5,2.5,0.5,0.0
1194,Jupiler Pro League (BE),14402,Mohammed El Hankouri,M. El Hankouri,1997-07-01,49.56,12.68,13.5,15,15,0,822.0,54.8,18.4,14.87,1.07,0.07,13.4,8.6,11.4,15.6,37.6,17.2,4.4,0.27,0.07,0.0
1194,Jupiler Pro League (BE),14461,Kjell Scherpen,K. Scherpen,2000-01-23,97.41,26.84,24.3,32,32,0,1138.0,35.56,13.88,13.72,0.0,0.0,0.0,0.0,14.16,0.0,0.03,35.53,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14470,Glenn Bijl,G. Bijl,1995-07-13,69.28,17.22,18.61,11,10,1,681.0,68.1,21.0,19.0,0.4,0.0,9.1,5.4,18.7,39.4,9.3,58.8,1.9,0.3,0.1,0.0
1194,Jupiler Pro League (BE),14513,Ralf Seuntjens,R. Seuntjens,1989-04-17,99.86,22.41,28.17,2,2,0,241.0,120.5,40.5,24.0,1.5,0.0,40.5,38.0,9.5,24.5,87.5,33.0,17.0,1.0,0.5,0.0
1194,Jupiler Pro League (BE),14552,Ken Nkuba Tshiend,K. Nkuba,2002-01-21,46.73,14.47,9.72,14,14,0,941.0,67.21,20.93,18.14,1.21,0.29,15.86,5.79,16.43,45.71,8.93,58.29,2.43,0.21,0.07,0.07
1194,Jupiler Pro League (BE),14553,Nathan Rôdes,N. Rôdes,1997-12-11,69.11,17.28,18.56,35,35,0,2598.0,74.23,18.51,16.03,0.86,0.09,12.57,7.09,13.51,17.09,51.77,22.46,3.4,0.4,0.11,0.0
1194,Jupiler Pro League (BE),14560,Dries Wouters,D. Wouters,1997-01-28,99.86,22.41,28.17,2,2,0,139.0,69.5,23.0,21.0,0.0,0.0,2.0,3.0,21.0,22.5,5.5,64.0,2.5,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14569,Nordin Jackers,N. Jackers,1997-09-05,95.67,30.03,22.26,21,21,0,981.0,46.71,17.24,17.0,0.05,0.0,0.0,0.0,17.62,0.05,0.0,46.71,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14585,Ortwin De Wolf,O. De Wolf,1997-04-23,92.99,24.52,25.59,8,8,0,313.0,39.12,15.75,15.62,0.12,0.0,0.0,0.0,16.0,0.0,0.0,39.12,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14610,Lucas Pirard,L. Pirard,1995-03-10,99.92,21.65,30.93,11,11,0,356.0,32.36,9.64,9.55,0.0,0.0,0.0,0.0,10.0,0.0,0.0,32.36,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),14618,Simen  Kristiansen Juklerød,S. Juklerød,1994-05-18,44.26,13.29,10.06,22,20,2,1049.0,52.45,15.9,14.4,0.8,0.15,7.8,6.75,13.45,38.0,5.55,46.9,2.45,0.2,0.05,0.05
1194,Jupiler Pro League (BE),14624,Antoine Bernier,A. Bernier,1997-09-10,66.5,17.62,18.35,38,38,0,3151.0,82.92,22.26,16.68,1.5,0.13,23.5,20.68,12.18,36.39,38.95,43.97,10.39,0.79,0.29,0.03
1194,Jupiler Pro League (BE),14650,Charles Vanhoutte,C. Vanhoutte,1998-09-16,97.44,29.17,20.77,5,5,0,683.0,136.6,40.8,36.8,2.4,0.2,16.0,6.0,31.0,45.2,81.4,55.2,2.2,0.2,0.2,0.0
1194,Jupiler Pro League (BE),14682,Ewoud Pletinckx,E. Pletinckx,2000-10-10,97.16,23.55,26.11,39,38,1,3198.0,84.16,25.87,24.55,0.53,0.08,3.71,4.32,23.71,38.87,9.76,74.39,3.5,0.45,0.18,0.03
1194,Jupiler Pro League (BE),14709,Alessio Castro-Montes,A. Castro-Montes,1997-05-17,31.58,9.09,7.58,5,5,0,184.0,36.8,12.0,9.2,0.8,0.2,10.4,6.6,7.4,25.8,6.4,30.4,2.4,0.6,0.2,0.0
1194,Jupiler Pro League (BE),14748,Daam Foulon,D. Foulon,1999-03-23,75.43,20.09,19.4,33,32,1,2607.0,81.47,26.28,23.56,1.09,0.16,14.72,7.66,22.38,53.88,11.81,69.66,2.56,0.31,0.12,0.0
1194,Jupiler Pro League (BE),15492,Danylo Sikan,D. Sikan,2001-04-16,49.89,12.12,13.75,9,9,0,541.0,60.11,16.0,8.33,0.44,0.0,19.0,19.89,3.33,8.89,49.44,10.67,7.78,0.78,0.22,0.0
1194,Jupiler Pro League (BE),16110,Bryan Gonçalves,B. Gonçalves,1996-07-19,89.53,22.03,24.14,28,28,0,1898.0,67.79,27.57,26.89,0.64,0.07,1.07,0.79,26.82,26.39,3.43,64.36,0.46,0.07,0.04,0.0
1194,Jupiler Pro League (BE),16463,Mathias Knutsen Rasmussen,M. Rasmussen,1997-11-25,50.7,14.32,12.34,16,16,0,922.0,57.62,13.19,11.62,0.69,0.06,7.44,4.69,8.88,11.12,46.69,10.94,0.88,0.06,0.06,0.0
1194,Jupiler Pro League (BE),16493,Kerim Mrabti,K. Mrabti,1994-05-20,75.61,19.79,19.91,33,32,1,3131.0,97.84,24.94,19.28,1.47,0.28,28.47,14.75,12.56,33.34,74.31,23.53,6.75,0.59,0.34,0.12
1194,Jupiler Pro League (BE),16856,David Hrnčár,D. Hrnčár,1997-12-10,50.27,11.93,14.4,18,18,0,1050.0,58.33,13.28,9.17,1.28,0.06,15.94,13.61,6.72,34.83,13.39,44.94,5.72,0.67,0.44,0.06
1194,Jupiler Pro League (BE),16944,Majeed Ashimeru,M. Ashimeru,1997-10-10,49.17,12.27,12.79,9,9,0,458.0,50.89,11.56,10.11,0.56,0.0,8.11,4.44,7.78,10.67,40.22,10.67,1.56,0.11,0.11,0.0
1194,Jupiler Pro League (BE),17864,Visar Musliu,V. Musliu,1994-11-13,93.19,26.56,24.17,30,29,1,2867.0,98.86,37.17,36.41,0.38,0.03,0.97,2.9,36.34,20.17,7.07,91.79,2.07,0.17,0.14,0.0
1194,Jupiler Pro League (BE),18450,Gauthier Gallon,G. Gallon,1993-04-23,97.23,24.64,25.73,15,15,0,642.0,42.8,13.73,13.53,0.0,0.0,0.0,0.0,14.07,0.07,0.27,42.53,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),18476,Teddy Teuma,T. Teuma,1993-09-30,46.96,12.27,11.79,9,9,0,592.0,65.78,22.89,19.22,1.56,0.22,14.22,8.44,14.67,20.44,43.89,21.89,2.67,0.0,0.0,0.0
1194,Jupiler Pro League (BE),18710,Thibaud Verlinden,T. Verlinden,1999-07-09,62.17,15.19,16.23,25,25,0,1488.0,59.52,17.96,14.48,1.64,0.28,19.08,3.48,12.32,43.88,13.84,45.68,0.6,0.12,0.04,0.0
1194,Jupiler Pro League (BE),18823,Leonardo da Silva Lopes,Leonardo Lopes,1998-11-30,75.39,19.71,21.0,37,35,2,2564.0,73.26,23.29,21.6,0.74,0.03,6.31,4.66,20.14,19.89,34.26,39.0,2.34,0.17,0.06,0.0
1194,Jupiler Pro League (BE),18975,Christian Albert Elliot Burgess,C. Burgess,1991-10-07,98.75,27.44,24.41,35,35,0,3264.0,93.26,32.2,31.43,0.23,0.0,0.6,1.94,31.91,9.37,6.54,86.71,2.2,0.14,0.09,0.0
1194,Jupiler Pro League (BE),19028,Doğucan Haspolat,D. Haspolat,2000-02-11,97.8,25.6,26.45,37,36,1,4047.0,112.42,32.81,30.64,1.28,0.03,16.44,1.89,25.86,41.5,66.83,45.58,0.31,0.06,0.0,0.0
1194,Jupiler Pro League (BE),19264,Tobias Mohr,T. Mohr,1995-08-24,66.16,15.29,19.93,38,38,0,2509.0,66.03,21.63,18.89,0.97,0.05,11.76,4.71,17.11,42.45,14.42,51.61,1.45,0.18,0.03,0.03
1194,Jupiler Pro League (BE),19363,David Bates,D. Bates,1996-10-05,84.06,19.17,26.16,18,18,0,1200.0,66.67,21.83,21.11,0.0,0.0,0.39,1.56,21.61,3.44,4.22,62.44,1.61,0.17,0.0,0.0
1194,Jupiler Pro League (BE),19861,Mouhamed Menaour  Belkheir,M. Belkheir,1999-01-02,62.63,14.47,18.76,3,3,0,192.0,64.0,21.67,9.67,1.0,0.0,25.67,28.33,1.67,6.33,47.67,16.33,15.0,1.33,0.67,0.0
1194,Jupiler Pro League (BE),22115,Boubakar Dit Kiki Kouyaté,K. Kouyaté,1997-04-15,57.99,13.59,16.67,23,23,0,1070.0,46.52,14.39,13.39,0.13,0.0,1.65,3.39,13.17,2.09,6.13,40.39,2.43,0.3,0.04,0.0
1194,Jupiler Pro League (BE),22121,Sory Kaba,S. Kaba,1995-07-28,57.11,15.01,14.33,29,28,1,1985.0,70.89,20.21,10.57,1.11,0.21,23.07,23.86,4.57,12.43,52.93,17.96,11.25,1.07,0.29,0.07
1194,Jupiler Pro League (BE),22145,Josué Homawoo,J. Homawoo,1997-11-12,80.44,18.89,23.79,30,30,0,2020.0,67.33,23.8,23.2,0.27,0.0,0.4,1.97,23.0,21.13,5.0,62.33,1.67,0.13,0.1,0.0
1194,Jupiler Pro League (BE),22162,Aurélien Scheidler,A. Scheidler,1998-06-04,89.15,23.74,23.77,40,40,0,4505.0,112.62,30.65,16.52,2.17,0.28,30.7,46.02,4.92,15.35,86.6,26.02,24.27,1.77,0.8,0.12
1194,Jupiler Pro League (BE),22234,Timothée Nkada,T. Nkada,1999-07-20,46.53,10.32,13.89,30,30,0,1511.0,50.37,15.97,8.3,1.13,0.2,13.5,19.9,2.7,8.73,35.37,15.0,9.83,0.8,0.37,0.0
1194,Jupiler Pro League (BE),22253,Loïc Junior Mbe Soh,L. Mbe Soh,2001-06-13,75.14,25.04,18.15,14,12,2,1259.0,104.92,44.92,44.0,0.17,0.0,1.58,2.92,44.83,15.92,5.33,99.58,2.42,0.17,0.0,0.0
1194,Jupiler Pro League (BE),22880,Yari Verschaeren,Y. Verschaeren,2001-07-12,55.3,15.04,14.33,28,27,1,2080.0,77.04,22.26,17.96,1.44,0.19,18.96,13.67,11.78,28.22,55.3,21.74,6.67,0.85,0.26,0.04
1194,Jupiler Pro League (BE),23030,Youssef Maziz,Y. Maziz,1998-06-24,63.33,15.73,16.15,35,34,1,2556.0,75.18,25.68,21.03,1.74,0.12,18.5,13.24,15.91,31.29,44.56,30.62,5.68,0.68,0.24,0.03
1194,Jupiler Pro League (BE),23124,Bryan Soumaré,B. Soumaré,1999-02-11,49.31,11.59,12.85,7,7,0,416.0,59.43,15.43,12.43,1.29,0.0,18.29,7.86,9.71,21.0,44.14,15.29,1.43,0.14,0.0,0.0
1194,Jupiler Pro League (BE),23154,Sami Lahssaini,S. Lahssaini,1998-09-18,94.59,21.53,27.85,32,32,0,2539.0,79.34,19.47,17.56,0.62,0.09,9.88,2.84,14.88,23.25,51.09,28.25,0.72,0.06,0.0,0.0
1194,Jupiler Pro League (BE),23790,Marley Aké,M. Aké,2001-01-05,66.0,16.74,18.22,30,29,1,2233.0,77.0,18.93,13.28,1.62,0.17,19.66,19.76,9.52,36.38,37.69,39.31,7.83,0.59,0.28,0.0
1194,Jupiler Pro League (BE),23834,Junya Ito,J. Ito,1993-03-09,67.06,20.75,17.4,28,27,1,2582.0,95.63,29.19,24.67,2.85,0.44,31.0,15.85,19.44,51.56,40.04,55.59,7.59,0.85,0.37,0.07
1194,Jupiler Pro League (BE),23984,Kobe Cools,K. Cools,1997-07-25,76.67,18.96,21.81,19,19,0,1070.0,56.32,18.63,17.58,0.37,0.0,0.47,2.68,17.63,3.84,6.58,49.74,2.16,0.21,0.16,0.0
1194,Jupiler Pro League (BE),24070,Moussa Diarra,M. Diarra,2000-11-10,89.64,23.73,21.39,12,11,1,1027.0,93.36,34.09,33.27,0.36,0.09,3.45,4.18,33.18,21.73,9.36,84.0,2.55,0.45,0.09,0.0
1194,Jupiler Pro League (BE),24225,Alexis  Beka Beka,A. Beka Beka,2001-03-29,27.75,7.22,7.87,7,7,0,202.0,28.86,9.0,7.71,1.0,0.14,5.29,1.14,5.43,8.29,20.86,8.0,0.14,0.14,0.14,0.14
1194,Jupiler Pro League (BE),24237,Guillaume Dietsch,G. Dietsch,2001-04-17,94.94,22.64,26.27,14,14,0,470.0,33.57,9.14,9.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,33.57,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),24459,Michael Verrips,M. Verrips,1996-12-03,97.83,26.04,27.87,10,10,0,497.0,49.7,18.6,18.4,0.0,0.0,0.0,0.0,19.8,0.0,0.1,49.6,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),24461,Emin Bayram,E. Bayram,2003-04-02,95.41,25.25,25.53,37,35,2,3243.0,92.66,36.03,35.03,0.8,0.06,1.0,3.54,34.97,26.69,8.2,84.46,3.31,0.46,0.26,0.03
1194,Jupiler Pro League (BE),25065,Geoffry Hairemans,G. Hairemans,1991-10-21,30.3,10.17,8.56,4,4,0,220.0,55.0,19.75,18.25,0.75,0.0,16.0,3.5,15.0,21.75,32.25,22.75,1.25,0.25,0.0,0.0
1194,Jupiler Pro League (BE),25069,Dante Vanzeir,D. Vanzeir,1998-04-16,51.74,12.67,13.74,20,20,0,1260.0,63.0,18.95,11.1,1.7,0.3,19.25,22.75,6.25,11.9,41.95,21.05,9.8,1.05,0.6,0.05
1194,Jupiler Pro League (BE),25072,Nikola Storm,N. Storm,1994-09-30,75.38,21.26,25.62,1,1,0,86.0,86.0,33.0,28.0,0.0,0.0,29.0,11.0,24.0,41.0,45.0,41.0,7.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),25352,Tobe Leysen,T. Leysen,2002-03-09,98.1,23.64,26.68,31,30,1,1336.0,44.53,17.53,17.33,0.03,0.0,0.07,0.0,17.87,0.03,0.17,44.37,0.0,0.0,0.0,0.0
1194,Jupiler Pro League (BE),25354,Tuur Rommens,T. Rommens,2003-03-26,89.3,22.28,25.55,14,14,0,1159.0,82.79,32.79,28.57,2.0,0.07,12.21,10.36,25.5,53.93,15.93,66.86,4.14,0.86,0.36,0.0
1194,Jupiler Pro League (BE),25544,Lion Lauberbach,L. Lauberbach,1998-02-15,92.43,24.21,25.11,22,21,1,2722.0,129.62,36.71,20.76,2.29,0.33,40.48,35.76,7.71,29.29,102.0,27.62,18.71,1.57,0.76,0.0
1194,Jupiler Pro League (BE),25791,Mujaid Sadick Aliu,Mujaid Sadick,2000-03-14,92.69,30.03,21.84,36,35,1,4181.0,119.46,40.11,39.23,0.31,0.03,0.69,3.0,39.86,17.69,7.03,112.43,2.97,0.2,0.14,0.03
1194,Jupiler Pro League (BE),26068,Takuma Ominami,T. Ominami,1997-12-13,86.24,20.53,24.03,21,21,0,1473.0,70.14,23.9,22.67,0.33,0.05,2.43,2.9,22.81,30.38,7.19,62.95,2.24,0.14,0.1,0.0
1194,Jupiler Pro League (BE),26161,Anouar Ait El Hadj,A. Ait El Hadj,2002-04-20,73.61,20.89,18.78,38,38,0,3988.0,104.95,28.39,22.21,1.97,0.18,26.74,23.76,16.42,34.79,73.45,31.5,9.45,0.66,0.29,0.05
