competition_edition,league,player_id,runtype_run_in_behind,player_name,player_short_name,runtype_cross_receiver_run,runtype_overlap_run,runtype_underlap_run,runtype_coming_short_run,runtype_pulling_half_space_run,runtype_run_ahead_of_the_ball,runtype_pulling_wide_run,runtype_support_run,runtype_dropping_off_run
1207,Liga I (RO),17432,0.93,Cristi Bărbuţ,C. Bărbuţ,0.79,0.64,0.43,1.29,0.43,4.57,0.93,1.64,0.07
1207,Liga I (RO),17434,0.33,Florin Borța,F. Borța,0.11,1.67,0.89,0.22,0.11,1.0,1.33,3.11,1.56
1207,Liga I (RO),17503,4.85,Márton Eppel,M. Eppel,3.0,0.0,0.0,1.08,0.62,3.15,0.08,0.69,0.0
1207,Liga I (RO),17536,0.67,Risto Radunović,R. Radunović,0.0,2.67,0.67,0.11,0.11,4.56,0.22,5.0,1.22
1207,Liga I (RO),18344,0.67,Malcom Sylas Edjouma,M. Edjouma,2.17,0.0,0.0,1.5,1.5,2.5,0.0,2.33,0.0
1207,Liga I (RO),18392,0.15,Vahid Selimović,V. Selimović,0.15,0.46,0.0,0.15,0.0,0.77,0.77,2.08,3.46
1207,Liga I (RO),18401,0.67,David Kiki,D. Kiki,0.0,0.33,2.33,0.0,0.0,9.0,3.67,6.67,1.0
1207,Liga I (RO),18447,,Steeve Furtado Pereira,Steeve Furtado,,,,,,,,,
1207,Liga I (RO),18890,0.0,Marco Dulca,M. Dulca,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1207,Liga I (RO),19823,0.33,Anton Krešić,A. Krešić,0.0,0.0,0.0,0.33,0.0,0.0,0.67,2.33,2.67
1207,Liga I (RO),19829,0.3,Vasile Mogoș,V. Mogoș,0.0,0.2,0.1,0.2,0.0,1.0,0.8,1.7,3.5
1207,Liga I (RO),19836,1.0,Xian Emmers,X. Emmers,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1207,Liga I (RO),19875,0.2,Elio Capradossi,E. Capradossi,0.2,0.2,0.0,0.4,0.0,1.0,0.4,1.2,2.6
1207,Liga I (RO),20098,0.0,Eljadji Pape Djibril Diaw,E. Diaw,0.0,0.0,0.0,0.29,0.0,0.14,0.29,0.71,2.71
1207,Liga I (RO),22260,0.25,Brahima Doukansy,B. Doukansy,0.75,0.25,0.0,1.25,0.58,2.33,0.5,1.58,0.25
1207,Liga I (RO),22911,0.25,Alexandru Stefan Pașcanu,A. Pașcanu,0.25,0.17,0.08,0.58,0.0,0.92,0.75,1.08,4.67
1207,Liga I (RO),22912,1.1,Florin Ștefan,F. Ștefan,0.5,3.9,0.7,1.1,0.0,5.9,1.7,5.2,1.5
1207,Liga I (RO),22913,3.69,Darius Olaru,D. Olaru,3.23,0.38,1.15,3.38,1.31,7.92,2.62,3.54,0.54
1207,Liga I (RO),22916,0.0,Adrián Rus,A. Rus,0.43,0.14,0.14,0.71,0.0,0.86,0.29,1.57,3.0
1207,Liga I (RO),23055,0.0,Tidiane Keita,T. Keita,0.0,0.15,0.15,3.77,0.46,1.15,0.15,3.15,0.92
1207,Liga I (RO),23076,0.0,Yohan Roche,Y. Roche,0.08,0.17,0.0,0.33,0.0,0.58,0.08,0.92,2.58
1207,Liga I (RO),23192,0.0,Mike Cestor,M. Cestor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),23200,4.45,Virgiliu Postolachi,V. Postolachi,4.36,0.55,0.18,1.73,1.45,4.73,1.55,1.45,0.09
1207,Liga I (RO),23463,0.0,Andreas Karo,A. Karo,0.25,0.25,0.0,0.25,0.0,0.0,0.0,1.0,2.5
1207,Liga I (RO),23988,2.77,Adel Bettaieb,A. Bettaieb,4.0,0.38,0.15,0.69,0.31,5.85,1.08,1.69,0.0
1207,Liga I (RO),24063,2.33,Mamadou Thiam,M. Thiam,2.87,0.6,0.93,1.93,0.6,6.13,1.0,2.67,0.07
1207,Liga I (RO),24135,1.55,János Ferenczi,J. Ferenczi,0.82,1.27,0.27,0.45,0.09,4.27,1.45,3.09,1.91
1207,Liga I (RO),24353,0.0,Florent Poulolo,F. Poulolo,0.12,0.06,0.06,0.31,0.0,0.0,0.19,0.06,5.06
1207,Liga I (RO),24356,1.46,Vadim Raţă,V. Raţă,1.38,1.08,1.0,2.08,0.77,3.31,1.31,3.23,0.62
1207,Liga I (RO),24368,0.14,Iulian Cristea,I. Cristea,0.5,0.14,0.07,0.43,0.0,0.5,0.21,1.64,3.86
1207,Liga I (RO),24815,0.2,Aly Abeid,A. Abeid,0.6,2.5,0.8,0.1,0.1,2.5,1.8,5.0,1.2
1207,Liga I (RO),24931,4.64,Mamoudou Karamoko,M. Karamoko,5.27,0.36,0.27,1.36,1.36,5.64,1.55,1.0,0.27
1207,Liga I (RO),25043,2.0,Jayson Papeau,J. Papeau,1.67,0.67,0.33,4.0,0.67,6.67,1.0,1.0,0.0
1207,Liga I (RO),25073,0.6,Karlo Muhar ,K. Muhar,1.8,0.0,1.2,5.0,0.8,4.4,0.4,6.8,0.0
1207,Liga I (RO),25311,1.12,Conrado Buchanelli Holz,Conrado,0.38,1.62,1.75,0.38,0.0,6.5,1.62,4.38,1.25
1207,Liga I (RO),25819,0.75,Alberto Soro Álvarez,Alberto Soro,1.0,0.25,0.5,3.0,0.75,1.75,0.25,1.5,0.25
1207,Liga I (RO),26421,,Ofri Arad,O. Arad,,,,,,,,,
1207,Liga I (RO),26789,3.0,Kilian Ludewig,K. Ludewig,2.71,0.43,0.57,1.57,0.14,5.43,1.0,4.14,0.57
1207,Liga I (RO),27543,0.92,Hervin Ongenda,H. Ongenda,1.83,0.5,0.42,3.08,1.33,5.75,1.0,6.0,0.83
1207,Liga I (RO),29013,7.38,Konstantinos Doumtsios,K. Doumtsios,4.69,0.0,0.23,1.15,0.46,3.15,0.23,0.31,0.0
1207,Liga I (RO),29425,8.0,Alibek Aliev,A. Aliev,5.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0
1207,Liga I (RO),29480,0.0,Iraneuton Sousa Morais Júnior,Júnior Morais,0.0,1.5,0.5,2.5,0.0,2.5,1.0,8.5,0.5
1207,Liga I (RO),29588,0.11,Franjo Prce,F. Prce,0.0,0.78,0.11,0.22,0.0,0.78,0.89,3.22,2.22
1207,Liga I (RO),29593,0.0,Oleksandr Safronov,O. Safronov,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.14,0.43
1207,Liga I (RO),29626,0.67,Sergiu Hanca,S. Hanca,0.67,0.11,0.33,0.89,0.11,2.33,0.56,1.89,0.33
1207,Liga I (RO),29693,0.0,Diego Živulić,D. Živulić,0.0,0.07,0.0,0.8,0.33,0.13,0.2,1.0,1.33
1207,Liga I (RO),30087,4.77,Ricardo Manuel Pinho Matos,Ricardo Matos,4.08,0.08,0.08,1.15,0.23,3.54,0.69,0.38,0.0
1207,Liga I (RO),30506,4.73,Danny Armstrong,D. Armstrong,1.8,1.67,0.67,3.4,1.93,7.33,3.07,4.0,0.4
1207,Liga I (RO),30541,,Arian Kabashi,A. Kabashi,,,,,,,,,
1207,Liga I (RO),30603,3.92,Assad Al Hamlawi,A. Al Hamlawi,5.15,0.0,0.08,0.69,0.77,2.92,0.15,0.92,0.0
1207,Liga I (RO),30991,2.0,Benjamin Babati,B. Babati,1.5,0.83,0.33,0.17,0.33,4.33,0.5,0.33,0.33
1207,Liga I (RO),31033,1.0,Gabriel Cristian Iancu,G. Iancu,1.33,0.0,0.0,0.5,0.67,1.33,0.0,1.83,0.5
1207,Liga I (RO),31055,3.62,Marinos  Tzionis,M. Tzionis,4.0,0.62,0.31,1.0,0.08,9.08,1.77,3.23,0.23
1207,Liga I (RO),31364,,Wilhelm Loeper,W. Loeper,,,,,,,,,
1207,Liga I (RO),32193,0.0,Marko Stolnik,M. Stolnik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
1207,Liga I (RO),32432,0.64,Mouhamadou Drammeh,M. Drammeh,1.73,0.09,0.73,2.55,1.09,4.64,1.09,4.18,0.36
1207,Liga I (RO),32445,0.2,Matei Cristian Ilie,M. Ilie,0.1,0.0,0.2,1.0,0.0,0.5,1.0,2.0,4.1
1207,Liga I (RO),32448,2.0,Claudiu Micovschi,C. Micovschi,1.11,0.56,0.33,0.44,0.0,2.78,0.56,1.56,0.11
1207,Liga I (RO),32449,0.0,Daniel Dumbravanu,D. Dumbravanu,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.0,3.0
1207,Liga I (RO),32489,10.0,Gabriel Debeljuh,G. Debeljuh,7.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0
1207,Liga I (RO),32490,0.11,Denis Ciobotariu,D. Ciobotariu,0.11,0.11,0.22,0.89,0.0,0.78,0.44,1.78,4.22
1207,Liga I (RO),32493,4.0,Nicolae Carnat,N. Carnat,2.0,0.0,1.0,2.0,2.0,7.0,0.0,2.0,0.0
1207,Liga I (RO),32494,2.5,Jakub Vojtuš,J. Vojtuš,2.83,0.17,0.17,0.83,0.5,2.17,0.33,0.83,0.0
1207,Liga I (RO),32920,2.07,Francisco Anderson de Jesus dos Santos,Anderson Ceará,0.87,1.0,0.27,1.67,0.6,7.2,1.33,3.6,0.6
1207,Liga I (RO),33009,0.14,Christian Kendji Wagatsuma Ferreira,Kazu,0.0,2.0,0.29,0.0,0.0,3.71,0.86,3.71,0.71
1207,Liga I (RO),33639,5.69,Fábio Patrick dos Reis dos Santos Fernandes,Patrick,4.94,0.44,0.38,0.62,0.81,6.75,0.75,1.5,0.19
1207,Liga I (RO),33690,0.0,Bruno Lourenço Pinto de Almeida Paz,Bruno Paz,0.0,0.5,0.0,3.0,0.0,0.5,1.0,2.0,0.0
1207,Liga I (RO),33867,0.46,Andrea Padula,A. Padula,0.23,1.31,0.85,0.08,0.23,4.38,2.0,3.46,0.46
1207,Liga I (RO),33871,0.0,Marc Fred Tsoungui,M. Tsoungui,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
1207,Liga I (RO),34119,1.56,Tobias Christensen,T. Christensen,3.44,0.5,1.06,7.38,1.62,7.75,1.44,8.81,0.88
1207,Liga I (RO),34217,6.2,Mohamed Badamosi,M. Badamosi,2.0,0.0,0.4,0.2,0.2,2.0,0.0,0.6,0.0
1207,Liga I (RO),34503,2.33,Valentin Crețu,V. Crețu,0.33,3.0,0.67,0.33,0.0,5.0,3.33,5.0,1.0
1207,Liga I (RO),34504,2.5,Alexandru Albu,A. Albu,2.0,0.0,0.0,3.0,1.0,5.0,1.0,5.0,0.5
1207,Liga I (RO),34639,0.21,Kennedy Kofi Boateng,K. Boateng,0.29,0.07,0.07,0.93,0.0,0.36,0.36,1.14,4.86
1207,Liga I (RO),35651,0.0,Mohammed Kesselly  Kamara,M. Kamara,2.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
1207,Liga I (RO),35753,0.0,Jonathan Cissé,J. Cissé,0.12,0.0,0.0,0.88,0.0,0.0,0.38,0.38,5.5
1207,Liga I (RO),35956,0.5,Fábio Pereira Baptista,Fabinho Baptista,0.5,4.0,0.5,0.0,0.0,0.5,3.5,5.0,0.0
1207,Liga I (RO),36000,0.0,Maks Juraj Čelić,M. Čelić,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.6
1207,Liga I (RO),36004,0.1,Oleksandr Romanchuk,O. Romanchuk,0.6,0.4,0.1,0.3,0.1,0.2,0.2,1.4,5.2
1207,Liga I (RO),37166,,Jug Stanojev,J. Stanojev,,,,,,,,,
1207,Liga I (RO),37214,0.0,Kevin Luckassen Brobbey,K. Brobbey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),37216,5.09,Ely Ernesto Lopes Fernandes,Ely Fernandes,3.73,0.36,0.36,1.64,1.55,8.45,1.91,2.18,0.09
1207,Liga I (RO),37222,0.89,Adrian Şut,A. Şut,1.78,0.11,0.44,4.22,0.44,2.11,0.56,6.11,1.11
1207,Liga I (RO),37223,1.0,Octavian Popescu,O. Popescu,0.67,0.33,0.22,3.44,0.89,5.0,0.89,3.22,0.11
1207,Liga I (RO),37224,0.0,Andrei Miron,A. Miron,0.07,0.0,0.07,0.21,0.07,0.0,0.0,0.14,2.57
1207,Liga I (RO),37225,0.27,Gabriel Simion,G. Simion,1.18,0.0,0.27,5.45,0.73,2.09,0.64,4.27,0.73
1207,Liga I (RO),37231,0.0,Ovidiu Perianu,O. Perianu,0.5,0.0,0.5,1.0,1.0,3.5,0.5,1.5,0.0
1207,Liga I (RO),37237,0.0,Daniel Graovac,D. Graovac,0.1,0.1,0.1,0.6,0.0,0.8,0.1,2.2,3.3
1207,Liga I (RO),37241,1.0,Silviu Balaure,S. Balaure,3.38,1.38,0.88,4.62,1.38,8.88,4.12,8.5,2.12
1207,Liga I (RO),37242,1.71,Valentin Gheorghe,V. Gheorghe,1.0,0.29,0.43,0.29,0.29,3.57,0.29,1.0,0.0
1207,Liga I (RO),37245,5.21,Ştefan Baiaram,Ş. Baiaram,4.14,0.64,1.0,2.29,0.86,7.79,2.0,3.29,0.21
1207,Liga I (RO),37250,2.36,George Alexandru Cîmpanu,G. Cîmpanu,1.45,1.18,0.36,1.91,0.27,6.27,2.36,2.45,0.45
1207,Liga I (RO),37254,0.55,Alexandru Pantea,A. Pantea,0.0,1.82,0.18,0.73,0.27,3.09,1.45,4.09,1.55
1207,Liga I (RO),37258,5.64,Cristian Daniel Neguţ,C. Neguţ,5.14,0.64,0.64,4.07,1.5,10.07,3.71,1.57,0.43
1207,Liga I (RO),37260,,Daniel Popa,D. Popa,,,,,,,,,
1207,Liga I (RO),37263,0.14,Tiberiu Căpușă,T. Căpușă,0.07,0.43,0.07,0.36,0.14,0.79,0.5,3.79,3.5
1207,Liga I (RO),37404,,Martins Daniel  Toutou Mpondo  ,M. Toutou Mpondo,,,,,,,,,
1207,Liga I (RO),37838,3.0,Issouf Macalou,I. Macalou,2.85,1.31,0.08,1.77,0.15,6.38,0.77,1.62,0.08
1207,Liga I (RO),37968,8.88,Louis Munteanu,L. Munteanu,5.12,0.38,0.25,1.75,1.25,4.5,0.88,1.0,0.0
1207,Liga I (RO),41087,1.0,Antonio Bosec,A. Bosec,3.0,3.0,0.0,0.0,0.0,5.0,3.0,7.0,2.0
1207,Liga I (RO),46100,0.15,John Charles Petro,C. Petro,0.15,0.23,0.23,2.38,0.23,1.69,0.15,1.85,1.38
1207,Liga I (RO),46148,0.0,Bismark Adjei-Boateng,N. Boateng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,Liga I (RO),46174,2.7,Andrej Fábry,A. Fábry,2.2,0.9,0.4,2.4,0.7,6.2,1.4,2.9,0.2
1207,Liga I (RO),46194,0.0,Leard Sadriu,L. Sadriu,0.43,0.29,0.14,0.43,0.0,0.29,0.36,1.14,3.36
1207,Liga I (RO),47900,0.0,Guilherme Araújo Soares,Guilherme Soares,0.0,0.0,0.33,0.0,0.0,1.0,0.67,2.33,2.67
1207,Liga I (RO),49283,1.0,Dino Mikanović,D. Mikanović,0.73,1.64,0.18,0.45,0.0,3.27,1.73,4.36,1.91
1207,Liga I (RO),49456,10.5,Jovo Lukić,J. Lukić,8.17,0.0,0.17,0.92,1.83,4.83,0.25,0.83,0.0
1207,Liga I (RO),49591,0.0,Antoni Ivanov,A. Ivanov,0.08,0.15,0.15,8.46,0.15,1.38,0.15,3.31,1.08
1207,Liga I (RO),49680,0.12,Michael Pavlović,M. Pavlović,0.38,1.75,0.5,0.25,0.0,2.12,0.75,2.5,0.75
1207,Liga I (RO),49681,0.83,Jakov Blagaić,J. Blagaić,1.67,0.17,0.5,1.0,0.67,2.67,0.83,1.83,1.17
1207,Liga I (RO),49903,0.46,Anzor Mekvabishvili,A. Mekvabishvili,0.46,0.08,0.23,7.54,0.77,3.31,0.31,5.0,1.46
1207,Liga I (RO),49973,1.17,Eduard Florescu,E. Florescu,1.25,0.33,0.0,0.67,0.25,4.08,1.0,2.58,0.0
1207,Liga I (RO),49979,0.3,Alexandru Țigănașu,A. Țigănașu,0.0,1.9,1.0,0.3,0.2,1.9,1.9,3.7,2.4
1207,Liga I (RO),50121,,Aviel Zargari,A. Zargari,,,,,,,,,
1207,Liga I (RO),53335,0.0,Vadik Murria Soriano,V. Murria,0.0,0.0,0.0,0.78,0.0,0.33,0.44,0.78,2.56
1207,Liga I (RO),54542,,Moonga Aluta Simba,M. Simba,,,,,,,,,
1207,Liga I (RO),58641,5.6,Jair Tavares da Silva,Jair,5.2,0.0,1.2,1.8,2.4,9.8,2.0,3.8,1.0
1207,Liga I (RO),60117,0.0,Miguel Muñoz Fernández,Miguel Muñoz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1207,Liga I (RO),60192,0.07,Dmytro Pospelov,D. Pospelov,0.21,0.0,0.0,0.29,0.07,0.29,0.29,0.64,2.14
1207,Liga I (RO),61247,1.83,Yassine Zakir,Y. Zakir,2.42,0.5,0.17,0.67,1.08,7.0,1.42,2.42,0.17
1207,Liga I (RO),63152,0.6,Cătălin Vulturar,C. Vulturar,0.5,0.2,0.3,2.5,0.4,2.0,0.7,2.2,0.5
