competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count,pass_count_goalwithin10s,pass_count_shotwithin10s,pass_count_attempted_total,pass_count_attempted,pass_count_completed,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted,pass_count_onetouch_attempted,pass_count_quickpass_attempted,pass_count_onetouch_dangerous_attempted,pass_count_quickpass_dangerous_attempted,passopportunity_count_linebreak,pass_count_linebreak_attempted,pass_count_linebreak_completed,passopportunity_count_torun,pass_count_torun_attempted,pass_count_torun_completed,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s,pass_count_torun_goalwithin10s,passopportunity_count_dangerous,pass_count_dangerous_attempted,pass_pct_dangerous_completed,pass_count_dangerous_completed,pass_count_difficultpass_attempted
1207,Liga I (RO),6012,Kurt Zouma,K. Zouma,1994-10-27,41.61,9.77,9.07,3,3,0,130.0,43.33,0.0,0.0,59.0,19.67,18.33,93.22,98.09,20.57,1.67,3.0,3.33,0.0,0.0,5.67,1.33,1.0,6.67,2.67,2.33,87.5,95.05,0.0,0.0,0.0,0.0,,0.0,0.0
1207,Liga I (RO),6063,László Kleinheisler,L. Kleinheisler,1994-04-08,66.73,16.93,20.12,8,8,0,524.0,65.5,0.12,2.25,159.0,19.88,17.12,86.17,84.62,15.63,0.88,4.0,3.5,0.5,0.5,6.88,1.5,1.12,17.62,6.0,4.88,81.25,79.15,1.12,0.12,15.38,3.75,70.0,2.62,3.5
1207,Liga I (RO),6848,Marcus Coco,M. Coco,1996-06-24,79.33,22.71,19.76,8,8,0,1047.0,130.88,0.0,0.88,365.0,45.62,37.25,81.64,83.79,15.48,2.38,9.88,9.88,0.62,0.5,28.62,9.75,7.25,26.5,9.25,6.62,71.62,75.25,0.12,0.0,9.5,3.0,25.0,0.75,10.0
1207,Liga I (RO),7584,Mihai Roman,M. Roman,1992-05-31,24.7,6.35,4.63,1,1,0,32.0,32.0,0.0,0.0,8.0,8.0,4.0,50.0,73.12,15.89,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,1.0,50.0,60.78,0.0,0.0,8.0,2.0,50.0,1.0,3.0
1207,Liga I (RO),8475,Paul Papp,P. Papp,1989-11-11,89.46,22.07,24.31,34,32,2,3202.0,100.06,0.03,0.75,1189.0,37.16,30.28,81.5,85.71,19.88,3.88,8.72,3.75,0.16,0.16,31.41,9.44,6.06,14.69,6.06,4.91,80.93,80.25,0.25,0.0,3.81,1.16,45.95,0.53,6.97
1207,Liga I (RO),8582,Pedro Nuno Fernandes Ferreira,Pedro Nuno,1995-01-13,71.82,19.35,16.19,21,19,2,1845.0,97.11,0.16,1.63,553.0,29.11,24.11,82.82,83.55,15.52,1.79,8.95,7.42,0.95,1.11,12.42,2.95,1.95,20.47,6.53,4.79,73.39,75.11,0.42,0.16,17.37,4.11,50.0,2.05,5.32
1207,Liga I (RO),10140,Stipe Perica,S. Perica,1995-07-07,33.82,9.65,7.27,15,14,1,199.0,14.21,0.14,0.71,63.0,4.5,3.36,74.6,74.95,11.07,0.07,1.29,1.29,0.21,0.36,0.29,0.07,0.07,5.14,2.0,1.29,64.29,70.74,0.57,0.07,5.86,1.86,65.38,1.21,1.64
1207,Liga I (RO),10756,Vlad Iulian  Chiricheș,V. Chiricheș,1989-11-14,47.1,14.19,9.87,12,12,0,939.0,78.25,0.0,0.67,307.0,25.58,22.5,87.95,90.56,17.3,2.08,7.42,4.67,0.58,0.17,16.83,4.58,3.5,9.92,4.75,4.0,84.21,86.55,0.08,0.0,6.17,1.33,68.75,0.92,2.25
1207,Liga I (RO),11177,Ionuț Larie,I. Larie,1987-01-16,96.43,27.37,23.39,34,32,2,4922.0,153.81,0.03,1.25,1787.0,55.84,48.31,86.51,89.5,22.15,8.88,10.62,10.19,0.12,0.06,45.88,14.03,10.19,18.84,8.16,7.19,88.12,84.21,0.5,0.03,3.09,0.72,56.52,0.41,7.25
1207,Liga I (RO),11179,Ovidiu Popescu,O. Popescu,1994-02-27,54.65,12.8,15.94,14,14,0,961.0,68.64,0.0,1.43,324.0,23.14,19.93,86.11,87.24,17.18,1.79,5.86,4.64,0.14,0.14,11.71,4.5,3.57,8.71,4.0,3.29,82.14,82.72,0.5,0.0,3.79,1.07,60.0,0.64,3.43
1207,Liga I (RO),11181,Florin Tănase,F. Tănase,1994-12-30,94.86,28.26,20.24,36,35,1,5514.0,157.54,0.43,4.8,1555.0,44.43,36.94,83.15,81.59,14.21,1.71,11.17,6.89,1.26,1.31,23.4,6.69,5.09,35.89,13.46,10.66,79.19,73.46,1.86,0.26,31.69,8.63,69.87,6.03,9.2
1207,Liga I (RO),11229,Jordan Ikoko,J. Ikoko,1994-02-03,51.23,16.57,10.64,21,20,1,1121.0,56.05,0.0,0.95,407.0,20.35,18.3,89.93,86.41,13.94,1.2,4.05,5.2,0.45,0.35,9.15,2.45,2.15,17.35,6.25,5.4,86.4,78.71,0.6,0.0,6.85,2.15,48.84,1.05,3.15
1207,Liga I (RO),12208,Eddy Gnahoré,E. Gnahoré,1993-11-14,94.38,28.86,20.97,38,36,2,7879.0,218.86,0.19,2.22,2159.0,59.97,56.08,93.52,92.74,15.44,2.53,9.42,8.75,0.61,0.31,42.86,8.92,7.94,24.31,7.08,6.08,85.88,86.35,0.47,0.11,13.31,2.28,63.41,1.44,3.64
1207,Liga I (RO),12638,Antoine Baroan,A. Baroan,2000-06-24,40.73,10.73,10.55,13,13,0,295.0,22.69,0.08,0.92,88.0,6.77,5.0,73.86,76.8,11.9,0.38,2.85,1.54,0.46,0.46,0.62,0.31,0.23,5.54,2.23,1.38,62.07,68.07,0.62,0.08,5.77,1.77,60.87,1.08,2.0
1207,Liga I (RO),12933,Boban Nikolov,B. Nikolov,1994-07-28,38.9,11.86,9.08,5,5,0,234.0,46.8,0.0,0.2,87.0,17.4,15.6,89.65,91.19,19.48,1.2,4.6,2.0,0.4,0.2,8.4,2.0,1.6,5.0,3.0,3.0,100.0,85.21,0.2,0.0,4.4,1.2,83.33,1.0,1.8
1207,Liga I (RO),13046,Luka Zahovič,L. Zahovič,1995-11-15,33.65,7.66,9.77,13,13,0,278.0,21.38,0.0,0.54,93.0,7.15,5.46,76.35,79.15,12.36,0.31,2.69,1.23,0.23,0.08,0.62,0.23,0.15,7.15,2.69,1.85,68.57,68.4,0.23,0.0,4.23,1.31,52.94,0.69,1.92
1207,Liga I (RO),13054,Alin Toșca,A. Toșca,1992-03-14,60.05,14.64,19.01,1,1,0,77.0,77.0,0.0,0.0,27.0,27.0,23.0,85.19,85.76,17.49,2.0,9.0,8.0,0.0,0.0,25.0,7.0,5.0,8.0,2.0,2.0,100.0,97.84,0.0,0.0,0.0,0.0,,0.0,4.0
1207,Liga I (RO),13056,Tudor Băluţă,T. Băluţă,1999-03-27,69.14,20.71,15.08,31,31,0,2968.0,95.74,0.19,1.52,976.0,31.48,26.52,84.22,86.23,16.86,2.42,11.97,6.61,0.61,0.35,16.74,5.16,3.77,11.29,4.77,3.45,72.3,72.41,0.48,0.03,9.23,2.58,53.75,1.39,5.0
1207,Liga I (RO),13061,Romario Benzar,R. Benzar,1992-03-26,82.36,18.23,18.47,2,2,0,121.0,60.5,0.5,1.0,42.0,21.0,14.0,66.67,70.6,16.77,2.0,5.5,5.5,0.0,0.5,15.0,3.5,1.5,14.0,5.5,3.0,54.55,56.12,0.5,0.0,11.5,4.0,37.5,1.5,9.5
1207,Liga I (RO),13063,Nicușor Bancu,N. Bancu,1992-09-18,82.74,24.44,19.11,30,30,0,3481.0,116.03,0.17,2.93,1194.0,39.8,31.6,79.4,79.11,15.25,2.5,10.6,8.8,1.6,1.37,18.13,4.97,3.63,35.3,12.8,8.83,69.01,66.38,1.67,0.03,25.53,6.83,50.24,3.43,10.43
1207,Liga I (RO),13125,Lucas Pellegrini,L. Pellegrini,2000-04-17,67.8,16.21,18.68,15,13,2,852.0,65.54,0.0,0.31,288.0,22.15,16.0,72.22,81.69,18.08,1.54,3.69,5.23,0.23,0.15,16.23,5.38,3.23,12.08,4.62,3.46,75.0,72.97,0.08,0.0,4.15,1.38,33.33,0.46,5.69
1207,Liga I (RO),13287,Jérôme Junior Onguéné,J. Onguéné,1997-12-22,46.21,10.11,12.81,3,3,0,87.0,29.0,0.0,0.33,39.0,13.0,12.0,92.31,89.49,14.24,0.33,5.0,1.33,0.0,0.0,8.67,3.0,2.67,3.67,1.67,1.33,80.0,90.95,0.0,0.0,0.0,0.0,,0.0,0.67
1207,Liga I (RO),13315,Andrei Ivan,A. Ivan,1997-01-04,53.8,14.23,11.6,2,2,0,57.0,28.5,0.0,0.5,17.0,8.5,6.5,76.47,71.35,13.91,0.5,3.0,3.5,0.0,1.0,0.0,0.0,0.0,11.0,3.5,3.5,100.0,70.95,0.5,0.0,7.0,1.5,66.67,1.0,4.0
1207,Liga I (RO),13407,Edvinas Gertmonas,E. Gertmonas,1996-06-01,96.61,27.8,25.56,22,21,1,1249.0,59.48,0.0,0.1,433.0,20.62,16.43,79.68,86.98,24.73,3.9,6.38,1.81,0.0,0.0,18.38,4.9,2.57,13.1,4.62,4.52,97.94,95.76,0.0,0.0,0.0,0.0,,0.0,2.14
1207,Liga I (RO),13626,Jakub Hromada,J. Hromada,1996-05-25,46.93,12.89,11.52,23,23,0,898.0,39.04,0.04,0.91,326.0,14.17,12.09,85.28,87.64,14.56,0.7,5.74,3.09,0.22,0.09,4.39,1.43,1.09,4.52,1.91,1.57,81.82,74.22,0.3,0.0,2.91,0.78,66.67,0.52,2.0
1207,Liga I (RO),13835,Adrian Păun,A. Păun,1995-04-01,42.65,10.46,10.92,30,30,0,1242.0,41.4,0.23,1.3,365.0,12.17,10.5,86.3,84.13,14.08,0.67,2.8,2.73,0.4,0.47,3.13,0.73,0.67,12.57,3.97,3.17,79.83,77.23,0.77,0.13,11.2,2.4,73.61,1.77,2.23
1207,Liga I (RO),13837,Ciprian Deac,C. Deac,1986-02-16,31.48,8.46,7.86,8,8,0,207.0,25.88,0.0,0.38,78.0,9.75,7.25,74.36,75.75,12.84,0.0,4.62,2.75,0.88,0.62,1.75,1.0,0.5,8.88,3.75,2.88,76.66,65.07,0.25,0.0,5.12,2.0,43.75,0.88,3.0
1207,Liga I (RO),13839,Valentin Costache,V. Costache,1998-08-02,85.07,21.15,23.73,25,25,0,1758.0,70.32,0.12,2.32,533.0,21.32,14.84,69.61,71.87,14.41,0.72,6.04,3.12,0.92,0.68,4.32,1.56,0.92,26.4,8.48,5.92,69.81,66.99,1.28,0.04,21.56,5.84,56.85,3.32,8.08
1207,Liga I (RO),13846,Mihai Bordeianu,M. Bordeianu,1991-11-18,65.4,16.35,14.87,28,27,1,2753.0,101.96,0.07,1.63,835.0,30.93,23.78,76.89,81.75,17.3,2.52,9.0,5.26,0.74,0.56,22.59,7.11,4.41,17.44,6.37,4.33,68.02,71.93,0.67,0.07,10.56,2.74,50.0,1.37,7.15
1207,Liga I (RO),13847,Mário Jorge Malico Paulino,Mario Camora,1986-11-10,93.44,23.06,26.7,31,31,0,2993.0,96.55,0.1,1.77,1062.0,34.26,25.26,73.73,77.4,15.62,1.61,9.48,7.74,0.9,0.52,20.45,6.68,4.29,26.84,10.87,8.1,74.48,69.29,0.77,0.03,13.77,3.77,42.74,1.61,10.68
1207,Liga I (RO),13848,Claudiu Petrila,C. Petrila,2000-11-07,82.03,22.71,21.2,31,30,1,2847.0,94.9,0.4,2.23,864.0,28.8,23.1,80.21,81.89,14.96,1.77,8.13,4.57,0.77,0.37,7.6,2.13,1.5,28.57,8.8,6.6,75.0,70.34,1.3,0.27,23.23,5.4,53.7,2.9,6.17
1207,Liga I (RO),13896,Cristian Ganea,C. Ganea,1992-05-24,96.2,27.74,23.07,31,29,2,4158.0,143.38,0.14,2.62,1295.0,44.66,32.93,73.75,78.3,19.35,6.0,9.69,9.34,1.17,1.28,31.97,8.86,5.72,32.31,10.76,7.52,69.87,67.18,0.97,0.07,25.62,7.1,47.09,3.34,13.59
1207,Liga I (RO),14045,Mihai Alexandru Dobre,A. Dobre,1998-08-30,83.98,22.48,21.73,36,35,1,2940.0,84.0,0.17,1.8,838.0,23.94,19.0,79.36,80.06,12.28,0.54,6.37,3.34,0.51,0.34,6.83,1.89,1.57,28.63,9.0,6.6,73.33,72.5,1.06,0.09,19.69,4.54,56.6,2.57,4.97
1207,Liga I (RO),14083,Alessandro Murgia,A. Murgia,1996-08-09,54.15,14.79,14.73,19,17,2,1433.0,84.29,0.29,1.29,486.0,28.59,26.06,91.15,90.22,14.57,1.59,10.53,8.18,0.41,0.18,11.94,3.65,3.06,8.76,4.18,3.82,91.55,84.57,0.41,0.06,4.94,0.88,73.33,0.65,2.59
1207,Liga I (RO),14207,Hakim Djamel Abdallah,H. Abdallah,1998-01-09,86.83,21.99,24.32,32,31,1,1764.0,56.9,0.13,1.55,530.0,17.1,13.23,77.36,78.17,12.64,0.48,5.35,2.61,0.81,0.29,2.39,0.81,0.55,21.71,6.19,4.48,72.4,70.97,0.77,0.06,16.71,3.39,60.95,2.06,3.97
1207,Liga I (RO),14261,Lars Kramer,L. Kramer,1999-07-11,89.21,24.96,22.9,28,27,1,3462.0,128.22,0.11,0.63,1348.0,49.93,45.15,90.43,93.74,18.91,4.07,10.33,10.74,0.19,0.04,32.0,9.48,7.93,16.07,7.3,6.63,90.86,91.1,0.04,0.0,2.11,0.52,64.28,0.33,3.11
1207,Liga I (RO),14410,Christopher Braun,C. Braun,1991-07-15,71.49,18.06,19.61,27,27,0,1651.0,61.15,0.04,0.81,619.0,22.93,17.11,74.64,81.01,15.01,1.19,7.15,5.0,0.48,0.3,10.48,3.11,2.11,13.78,5.41,3.89,71.92,74.77,0.33,0.0,7.41,2.0,38.89,0.78,5.59
1207,Liga I (RO),14573,Vladimir Screciu,V. Screciu,2000-01-13,85.55,25.79,19.47,36,36,0,5785.0,160.69,0.08,1.06,1962.0,54.5,49.86,91.49,92.69,18.82,5.44,6.78,12.75,0.11,0.03,41.14,10.58,8.53,17.69,6.08,5.11,84.02,83.98,0.19,0.0,2.53,0.56,45.0,0.25,4.64
1207,Liga I (RO),14769,Benjamin Van Durmen,B. Van Durmen,1997-03-20,66.92,16.0,19.47,29,28,1,2006.0,71.64,0.07,1.04,693.0,24.75,21.61,87.3,88.77,16.35,1.86,6.54,5.79,0.11,0.29,8.64,2.46,1.75,9.54,3.79,3.0,79.24,79.56,0.29,0.04,5.43,1.29,58.33,0.75,2.79
1207,Liga I (RO),14973,Silviu Lung,S. Lung,1989-06-04,99.46,29.71,22.76,5,5,0,191.0,38.2,0.0,0.0,67.0,13.4,12.2,91.04,86.15,27.5,4.4,3.6,0.4,0.0,0.0,14.4,3.2,2.6,7.6,3.0,3.0,100.0,96.13,0.0,0.0,0.0,0.0,,0.0,2.0
1207,Liga I (RO),15288,Devis Rogers Epassy Mboka,D. Epassy,1993-02-02,99.29,29.61,22.6,29,27,2,1525.0,56.48,0.04,0.07,453.0,16.78,12.22,72.85,81.55,25.51,3.78,3.59,1.56,0.0,0.0,20.59,5.19,2.22,9.85,2.26,2.15,95.08,96.79,0.0,0.0,0.0,0.0,,0.0,2.19
1207,Liga I (RO),15460,Denis Yanakov,D. Yanakov,1999-01-01,51.21,9.15,16.54,10,10,0,343.0,34.3,0.1,1.2,90.0,9.0,5.6,62.22,73.79,13.89,0.4,2.9,0.7,0.4,0.1,0.5,0.1,0.1,10.4,2.6,1.2,46.15,63.72,0.6,0.1,8.8,2.5,40.0,1.0,3.3
1207,Liga I (RO),15477,Cristian Ioan Ponde,Cristian Ponde,1995-01-26,60.29,12.23,18.38,14,14,0,717.0,51.21,0.0,1.07,220.0,15.71,11.86,75.46,80.43,14.5,0.93,5.64,2.79,0.36,0.36,2.5,0.64,0.29,14.14,5.29,3.71,70.27,77.34,0.71,0.0,11.21,2.36,45.45,1.07,3.36
1207,Liga I (RO),15497,Joyskim Ayrelien Dawa Tchakonte,J. Dawa,1996-04-09,99.45,28.23,22.27,12,12,0,1321.0,110.08,0.08,0.83,527.0,43.92,39.75,90.51,92.61,19.37,3.5,7.75,8.17,0.0,0.0,23.0,6.0,4.83,8.92,3.08,2.67,86.49,85.78,0.08,0.0,1.17,0.42,40.0,0.17,3.92
1207,Liga I (RO),15877,Eric Bicfalvi,E. Bicfalvi,1988-02-05,66.39,14.31,17.11,4,4,0,150.0,37.5,0.0,0.5,42.0,10.5,8.0,76.19,73.97,12.77,0.5,3.75,1.5,0.5,0.0,0.75,0.25,0.0,14.0,5.0,4.5,90.0,70.54,0.25,0.0,12.75,2.75,63.64,1.75,3.75
1207,Liga I (RO),16077,Fabrício Santos de Jesus,Fabricio Baiano,1992-06-13,30.65,6.96,10.34,1,1,0,31.0,31.0,0.0,1.0,9.0,9.0,9.0,100.0,86.85,18.7,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,2.0
1207,Liga I (RO),16355,Charalampos Kyriakou,C. Kyriakou,1995-02-09,50.88,15.01,10.82,18,16,2,1228.0,76.75,0.12,0.75,394.0,24.62,21.56,87.56,88.95,16.13,1.38,6.81,5.69,0.38,0.19,13.25,3.38,2.62,7.56,2.81,2.19,77.78,75.73,0.12,0.06,4.38,1.5,50.0,0.75,3.0
1207,Liga I (RO),16428,Sheriff Sinyan,S. Sinyan,1996-07-19,95.03,23.76,26.84,32,32,0,3175.0,99.22,0.09,0.66,1223.0,38.22,33.91,88.72,91.53,19.94,3.31,7.22,6.16,0.06,0.0,20.94,5.72,4.25,11.16,4.59,4.0,87.07,84.42,0.31,0.0,1.75,0.5,62.5,0.31,4.09
1207,Liga I (RO),16450,Filip Blažek,F. Blažek,1998-03-11,3.73,1.4,0.76,1,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,99.31,16.58,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0
1207,Liga I (RO),16563,Said Ahmed Said,A. Said,1993-04-20,43.82,8.61,12.33,22,20,2,467.0,23.35,0.05,0.5,127.0,6.35,4.75,74.8,78.0,13.52,0.35,2.65,0.85,0.45,0.35,0.55,0.05,0.05,8.7,2.35,1.7,72.34,78.34,0.2,0.0,5.5,1.3,69.23,0.9,1.45
1207,Liga I (RO),16831,Desley Ubbink,D. Ubbink,1993-06-15,60.4,16.55,16.27,19,15,4,1399.0,93.27,0.0,0.73,401.0,26.73,23.27,87.03,87.22,15.58,1.67,5.87,4.0,0.27,0.27,15.33,3.93,2.87,19.6,6.67,5.4,81.0,79.91,0.27,0.0,12.87,2.0,66.67,1.33,3.8
1207,Liga I (RO),16922,Alexandru Crețu,A. Crețu,1992-04-24,43.03,12.28,10.54,20,20,0,982.0,49.1,0.0,0.95,337.0,16.85,14.65,86.94,88.38,15.4,0.7,6.1,4.35,0.65,0.15,5.75,1.6,1.45,8.0,2.9,2.4,82.76,82.1,0.4,0.0,6.45,1.7,58.82,1.0,2.25
1207,Liga I (RO),17036,Sergiu Florin Buș,S. Buș,1992-11-02,42.37,10.87,11.86,37,35,2,980.0,28.0,0.11,0.94,278.0,7.94,5.91,74.46,78.13,11.55,0.09,3.0,1.34,0.94,0.34,1.2,0.31,0.17,9.8,3.34,2.37,70.94,73.99,0.46,0.11,9.2,2.29,56.25,1.29,1.86
1207,Liga I (RO),17083,Bozhidar Chorbadzhiyski,B. Chorbadzhiyski,1995-08-08,92.57,23.24,23.52,13,13,0,1041.0,80.08,0.15,0.54,394.0,30.31,26.38,87.06,90.48,20.29,3.15,7.31,5.0,0.31,0.08,19.69,4.77,3.77,8.62,2.77,2.46,88.89,88.72,0.0,0.0,1.54,0.54,71.43,0.38,4.23
1207,Liga I (RO),17103,Olimpiu Moruţan,O. Moruţan,1999-04-25,69.89,19.1,19.56,18,18,0,1964.0,109.11,0.11,2.33,515.0,28.61,22.67,79.22,81.33,15.58,1.78,6.39,4.5,0.78,0.78,13.33,3.17,2.17,27.67,8.33,5.78,69.33,70.75,0.89,0.0,21.89,5.67,50.0,2.83,6.78
1207,Liga I (RO),17113,Ianis Stoica,I. Stoica,2002-12-08,44.16,10.73,14.72,2,2,0,60.0,30.0,0.0,0.0,21.0,10.5,7.5,71.43,70.2,15.88,1.0,4.0,1.5,1.5,0.0,0.5,0.0,0.0,15.5,5.0,3.0,60.0,57.1,0.0,0.0,14.5,5.0,50.0,2.5,4.0
1207,Liga I (RO),17397,Ionuț Vînă,I. Vînă,1995-02-20,89.74,24.81,22.67,33,30,3,3770.0,125.67,0.3,2.17,1185.0,39.5,32.1,81.27,82.33,15.07,2.5,11.87,8.43,0.93,1.33,15.87,4.5,3.23,25.5,9.53,6.93,72.73,72.24,0.93,0.17,21.6,5.4,59.88,3.23,8.53
1207,Liga I (RO),17399,Bogdan Țîru,B. Țîru,1994-03-15,83.12,22.64,20.13,28,25,3,2167.0,86.68,0.0,0.36,912.0,36.48,32.68,89.58,94.42,20.16,3.84,8.04,8.2,0.04,0.04,20.12,5.16,3.92,8.84,4.04,3.8,94.06,95.61,0.04,0.0,0.48,0.12,33.33,0.04,2.56
1207,Liga I (RO),17401,Andrei Ciobanu,A. Ciobanu,1998-01-18,57.78,14.88,13.51,33,31,2,2495.0,80.48,0.06,1.35,756.0,24.39,19.81,81.22,83.66,14.36,1.23,6.81,5.81,0.42,0.52,10.65,2.87,2.19,15.42,4.94,3.65,73.86,74.16,0.52,0.03,12.39,2.97,41.3,1.23,5.03
1207,Liga I (RO),17404,Paul Iacob,P. Iacob,1996-06-21,86.43,22.67,19.89,25,23,2,2586.0,112.43,0.04,0.87,943.0,41.0,36.13,88.12,90.09,19.8,4.09,10.35,7.43,0.13,0.13,32.3,9.48,7.3,11.17,4.04,3.26,80.65,83.97,0.17,0.0,3.43,0.65,46.67,0.3,4.61
1207,Liga I (RO),17409,Alexandru Pop,A. Pop,2000-02-01,42.9,13.12,9.66,35,34,1,720.0,21.18,0.06,0.47,232.0,6.82,5.44,79.74,83.23,11.93,0.18,2.12,1.35,0.38,0.15,0.79,0.15,0.12,6.09,1.59,1.29,81.48,79.17,0.21,0.06,5.59,1.24,61.9,0.76,1.15
1207,Liga I (RO),17411,Alexandru Buzbuchi,A. Buzbuchi,1993-10-31,99.48,26.73,24.45,25,23,2,1339.0,58.22,0.0,0.09,480.0,20.87,16.65,79.79,85.44,27.15,5.7,6.0,1.48,0.0,0.0,17.83,4.83,2.52,10.83,2.57,2.52,98.3,94.4,0.0,0.0,0.0,0.0,,0.0,2.26
1207,Liga I (RO),17413,Andrei Artean,A. Artean,1993-08-14,62.79,16.41,17.14,13,11,2,927.0,84.27,0.0,0.36,323.0,29.36,25.64,87.3,90.69,16.7,1.27,10.27,4.82,0.64,0.0,13.55,3.64,3.09,10.64,4.27,3.73,87.23,88.4,0.0,0.0,4.64,1.0,36.36,0.36,2.64
