competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count,pass_count_goalwithin10s,pass_count_shotwithin10s,pass_count_attempted_total,pass_count_attempted,pass_count_completed,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted,pass_count_onetouch_attempted,pass_count_quickpass_attempted,pass_count_onetouch_dangerous_attempted,pass_count_quickpass_dangerous_attempted,passopportunity_count_linebreak,pass_count_linebreak_attempted,pass_count_linebreak_completed,passopportunity_count_torun,pass_count_torun_attempted,pass_count_torun_completed,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s,pass_count_torun_goalwithin10s,passopportunity_count_dangerous,pass_count_dangerous_attempted,pass_pct_dangerous_completed,pass_count_dangerous_completed,pass_count_difficultpass_attempted
1208,1. SNL (SI),13045,Rudi Požeg Vancaš,R. Požeg Vancaš,1994-03-15,41.98,14.75,8.13,17,16,1,721.0,45.06,0.31,1.75,213.0,13.31,10.62,79.81,77.97,13.98,0.69,2.44,1.88,0.56,0.56,3.44,0.94,0.75,13.94,4.69,3.12,66.67,65.14,0.62,0.19,17.69,4.5,55.55,2.5,3.69
1208,1. SNL (SI),13584,Antonio Marin,A. Marin,2001-01-09,57.63,16.13,14.0,26,25,1,1357.0,54.28,0.12,0.96,367.0,14.68,11.16,76.02,80.06,13.98,0.76,5.32,1.92,0.72,0.44,4.28,1.0,0.56,16.76,4.56,3.04,66.67,71.54,0.44,0.04,16.32,3.56,53.93,1.92,3.16
1208,1. SNL (SI),13709,Macky Frank Bagnack Mouegni,M. Bagnack,1995-06-07,61.58,14.07,18.88,9,8,1,575.0,71.88,0.12,0.12,205.0,25.62,21.62,84.39,90.42,18.72,1.88,5.25,5.0,0.0,0.0,15.5,4.38,3.12,7.12,3.12,2.75,88.0,82.41,0.12,0.12,1.0,0.5,50.0,0.25,2.62
1208,1. SNL (SI),13724,Jan Gorenc,J. Gorenc,1999-07-26,79.89,22.08,19.46,23,22,1,2119.0,96.32,0.09,0.64,808.0,36.73,32.91,89.6,92.15,19.28,2.82,6.23,6.32,0.05,0.05,23.64,6.27,5.0,14.27,6.0,4.95,82.58,85.56,0.09,0.09,3.09,0.77,47.06,0.36,3.36
1208,1. SNL (SI),14159,Rok Vodišek,R. Vodišek,1998-12-05,95.78,26.51,31.86,3,2,1,98.0,49.0,0.0,0.0,27.0,13.5,11.5,85.18,90.34,17.8,1.0,3.5,0.0,0.0,0.0,15.0,4.5,3.0,7.5,3.0,3.0,100.0,96.72,0.0,0.0,0.0,0.0,,0.0,1.0
1208,1. SNL (SI),15082,Stefanos Evangelou,S. Evangelou,1998-05-12,79.39,17.76,24.39,9,6,3,439.0,73.17,0.0,0.17,157.0,26.17,21.67,82.8,86.61,20.23,2.5,5.17,5.5,0.17,0.0,19.83,6.5,4.0,6.17,2.5,1.67,66.67,69.79,0.0,0.0,0.67,0.33,50.0,0.17,4.0
1208,1. SNL (SI),15359,Alexandros Parras,A. Parras,1998-05-12,48.62,10.26,14.79,11,11,0,489.0,44.45,0.18,0.82,131.0,11.91,7.18,60.31,73.4,14.21,0.64,2.64,1.09,0.36,0.0,1.64,0.36,0.18,14.55,3.64,2.09,57.5,65.5,0.36,0.09,11.55,2.45,25.93,0.64,3.73
1208,1. SNL (SI),15443,Ivan Borna Jelić Balta,I. Jelić Balta,1992-09-17,82.42,18.89,21.79,23,18,5,1928.0,107.11,0.11,1.0,599.0,33.28,26.67,80.13,84.27,19.12,3.39,7.61,3.94,0.39,0.0,23.5,6.94,4.61,14.78,4.94,3.56,71.91,73.49,0.33,0.0,8.06,2.22,50.0,1.11,7.33
1208,1. SNL (SI),15742,Matija Boben,M. Boben,1994-02-26,89.18,23.34,22.09,15,12,3,1382.0,115.17,0.25,1.25,481.0,40.08,34.75,86.69,88.67,17.91,3.08,10.25,4.25,0.42,0.0,32.42,9.33,7.5,15.25,5.5,4.58,83.33,79.37,0.58,0.17,6.08,1.25,80.0,1.0,4.92
1208,1. SNL (SI),16273,Toni Domgjoni,T. Domgjoni,1998-09-04,71.72,20.76,17.35,4,4,0,389.0,97.25,0.25,1.5,119.0,29.75,26.5,89.08,84.31,14.97,1.0,8.25,5.25,1.0,0.25,16.75,4.25,3.25,16.25,5.25,4.0,76.19,67.34,0.25,0.0,13.75,3.25,61.54,2.0,5.75
1208,1. SNL (SI),16575,Franko Kovačević,F. Kovačević,1999-08-08,66.41,23.92,12.05,14,14,0,173.0,12.36,0.36,0.71,46.0,3.29,2.43,73.91,73.47,11.4,0.0,1.36,0.5,0.64,0.21,0.07,0.0,0.0,4.86,1.36,1.07,78.95,65.55,0.36,0.21,6.93,1.5,80.95,1.21,1.14
1208,1. SNL (SI),16582,Simon Sluga,S. Sluga,1993-03-17,98.86,33.87,17.61,3,3,0,128.0,42.67,0.0,0.33,45.0,15.0,12.33,82.22,84.25,27.08,3.67,2.0,1.33,0.0,0.0,10.33,4.0,2.33,11.33,2.33,2.33,100.0,99.25,0.0,0.0,0.0,0.0,,0.0,2.33
1208,1. SNL (SI),16876,Haris Dedič,H. Dedič,1997-07-06,67.67,19.18,15.33,5,4,1,394.0,98.5,0.0,0.0,136.0,34.0,27.75,81.62,86.59,19.17,4.0,7.5,4.5,0.0,0.25,27.25,9.0,6.0,13.5,5.75,3.75,65.22,79.6,0.0,0.0,5.25,1.25,20.0,0.25,6.25
1208,1. SNL (SI),16896,Tilen Klemenčič,T. Klemenčič,1995-08-21,88.64,21.73,24.47,30,27,3,2214.0,82.0,0.07,0.85,816.0,30.22,23.44,77.57,81.07,16.55,2.44,8.52,6.0,0.85,0.15,15.74,4.52,2.78,22.33,8.78,6.93,78.9,78.59,0.37,0.04,7.52,2.22,38.33,0.85,7.74
1208,1. SNL (SI),16897,Jošt Urbančič,J. Urbančič,2001-04-12,84.83,22.34,21.45,23,22,1,2378.0,108.09,0.05,1.73,775.0,35.23,29.27,83.1,82.98,15.26,1.73,5.45,7.86,0.73,0.41,22.18,5.05,4.18,27.77,9.09,6.68,73.5,70.17,1.14,0.09,17.95,4.45,44.9,2.0,7.91
1208,1. SNL (SI),16902,Gregor Sikošek,G. Sikošek,1994-02-13,81.09,18.49,22.94,8,7,1,545.0,77.86,0.0,0.71,200.0,28.57,21.0,73.5,77.39,15.79,1.86,7.71,6.14,0.57,0.71,14.71,5.29,3.0,18.14,7.29,5.0,68.63,67.52,0.71,0.0,12.14,3.57,24.0,0.86,9.0
1208,1. SNL (SI),16927,Luka Štor,L. Štor,1998-07-05,52.34,11.87,15.84,9,9,0,280.0,31.11,0.11,0.67,81.0,9.0,7.11,79.01,77.5,13.34,0.11,2.44,1.0,0.67,0.33,0.11,0.0,0.0,14.0,4.56,2.89,63.42,67.51,0.67,0.11,10.0,2.56,56.52,1.44,2.33
1208,1. SNL (SI),17040,Bogdan Vaštšuk,B. Vaštšuk,1995-10-04,16.41,4.13,3.72,4,3,1,25.0,8.33,0.0,0.0,9.0,3.0,2.0,66.67,73.23,13.0,0.0,1.33,1.0,0.0,0.33,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0,0.67,50.0,0.33,0.67
1208,1. SNL (SI),17262,Alex Matthias Tamm,A. Tamm,2001-07-24,21.89,5.06,5.77,12,10,2,111.0,11.1,0.1,0.2,26.0,2.6,1.9,73.08,67.89,11.33,0.0,1.2,0.5,0.2,0.1,0.1,0.0,0.0,4.8,1.1,0.8,72.73,67.05,0.2,0.1,5.0,1.0,60.0,0.6,1.1
1208,1. SNL (SI),18882,Jordi Jair Govea Merlín,J. Govea,1999-03-09,74.81,25.59,19.45,2,2,0,290.0,145.0,0.5,2.5,106.0,53.0,44.5,83.96,87.49,14.63,2.5,10.0,11.5,0.5,0.5,42.5,13.0,10.0,33.0,11.5,10.0,86.96,75.15,1.5,0.5,14.5,2.5,40.0,1.0,8.5
1208,1. SNL (SI),19260,Nik Omladič,N. Omladič,1989-08-21,37.22,10.54,8.93,19,17,2,657.0,38.65,0.12,0.47,177.0,10.41,9.24,88.7,88.63,14.49,0.59,1.76,1.41,0.06,0.12,5.65,1.0,0.53,5.53,1.76,1.41,80.0,78.24,0.24,0.06,4.47,0.71,50.0,0.35,1.24
1208,1. SNL (SI),19322,Mario Kvesić,M. Kvesić,1992-01-12,79.01,27.63,16.1,29,28,1,4262.0,152.21,0.71,4.0,1205.0,43.04,35.54,82.57,82.55,16.67,4.18,11.61,6.82,1.57,1.89,23.54,5.39,3.61,34.79,12.21,9.0,73.69,70.8,1.96,0.39,42.0,9.86,58.7,5.79,9.5
1208,1. SNL (SI),19428,Kangni Frederic Ananou,F. Ananou,1997-09-20,47.87,12.37,12.96,10,10,0,461.0,46.1,0.1,0.2,159.0,15.9,13.8,86.79,88.94,16.51,1.0,3.3,2.2,0.1,0.0,7.2,1.4,1.0,8.1,1.5,1.1,73.33,76.36,0.1,0.1,3.2,0.7,42.85,0.3,2.2
1208,1. SNL (SI),19852,Felipe Castaldo Curcio,Felipe Curcio,1993-08-06,74.99,21.03,15.72,12,9,3,1068.0,118.67,0.11,1.56,357.0,39.67,33.44,84.31,86.71,16.51,2.33,7.44,7.56,0.33,0.33,36.11,11.22,8.78,18.22,6.78,5.56,81.97,76.94,0.56,0.11,8.67,1.67,33.33,0.56,6.11
1208,1. SNL (SI),20034,Damjan Bohar,D. Bohar,1991-10-18,33.62,10.37,7.48,7,7,0,127.0,18.14,0.0,0.0,38.0,5.43,4.29,78.95,78.56,11.4,0.0,0.86,0.57,0.0,0.0,1.43,0.29,0.0,8.0,2.57,1.86,72.22,70.76,0.0,0.0,6.14,1.43,50.0,0.71,1.43
1208,1. SNL (SI),20140,Dejan Vokič,D. Vokič,1996-06-12,81.41,23.51,21.5,15,14,1,2084.0,148.86,0.36,2.21,589.0,42.07,36.07,85.74,86.52,16.21,3.0,10.57,6.5,1.29,0.93,18.57,4.21,3.14,37.79,12.57,10.07,80.11,77.32,1.57,0.36,26.93,5.57,56.41,3.14,6.5
1208,1. SNL (SI),22088,Alejandro Blanco Sánchez,Álex Blanco,1998-12-16,55.84,15.42,12.81,24,23,1,1507.0,65.52,0.09,1.13,464.0,20.17,16.91,83.84,81.75,15.0,1.04,4.17,2.39,0.48,0.04,10.04,2.35,1.78,17.52,5.61,4.3,76.74,70.85,0.7,0.09,12.22,3.04,50.0,1.52,4.65
1208,1. SNL (SI),22147,Isaac Matondo,I. Matondo,1999-03-24,67.79,18.5,15.92,33,28,5,1794.0,64.07,0.25,1.75,459.0,16.39,13.0,79.3,77.99,13.86,0.79,2.96,2.04,0.57,0.29,4.54,1.21,0.96,22.68,6.57,5.18,78.8,72.68,1.14,0.18,22.43,4.75,61.65,2.93,4.25
1208,1. SNL (SI),22909,Robert Murić,R. Murić,1996-03-12,61.8,15.41,16.6,13,12,1,813.0,67.75,0.08,1.25,217.0,18.08,12.25,67.74,70.77,19.73,2.25,5.25,1.92,0.83,0.33,7.33,2.08,1.42,22.25,6.08,4.17,68.49,63.99,0.5,0.08,17.67,4.58,41.82,1.92,7.67
1208,1. SNL (SI),23737,Kelvin Ofori,K. Ofori,2001-07-27,47.78,13.93,10.44,12,12,0,605.0,50.42,0.08,1.17,158.0,13.17,11.42,86.71,80.4,13.24,0.5,2.25,2.08,0.33,0.17,2.42,0.5,0.42,17.08,4.17,3.33,80.0,71.86,0.75,0.08,16.0,3.0,75.0,2.25,2.83
1208,1. SNL (SI),24130,Vitaliy Lisakovich,V. Lisakovich,1998-02-08,48.08,16.33,9.03,9,9,0,379.0,42.11,0.33,1.78,103.0,11.44,9.44,82.52,79.16,14.99,0.78,2.89,2.22,0.78,0.56,4.44,1.22,1.22,12.33,4.56,3.67,80.49,75.45,0.67,0.22,15.67,3.78,73.53,2.78,2.89
1208,1. SNL (SI),24637,Brian Safo Oddei,B. Oddei,2002-09-18,52.74,15.06,12.39,19,17,2,907.0,53.35,0.18,1.12,222.0,13.06,9.82,75.22,75.41,13.61,0.53,2.35,1.59,0.18,0.12,3.24,1.12,0.76,16.82,4.18,2.88,69.01,69.26,0.41,0.06,14.76,3.35,52.63,1.76,3.94
1208,1. SNL (SI),25827,Omar Rekik,O. Rekik,2001-12-20,88.24,22.84,20.22,26,24,2,2669.0,111.21,0.21,1.0,1005.0,41.88,36.38,86.87,89.54,20.81,4.92,6.54,6.67,0.29,0.04,30.54,8.46,6.71,16.46,6.62,5.92,89.31,84.82,0.5,0.12,5.96,1.58,60.53,0.96,5.46
1208,1. SNL (SI),26588,Juan José Nieto Zarzoso,Juanjo Nieto,1994-10-03,87.76,29.81,17.78,25,25,0,4892.0,195.68,0.32,2.6,1476.0,59.04,53.28,90.24,90.26,17.14,3.76,9.56,8.84,0.8,0.4,45.52,10.12,8.4,35.16,10.28,8.84,85.99,82.01,1.04,0.12,24.0,5.08,65.35,3.32,6.16
1208,1. SNL (SI),27254,Bruno Miguel Ponces Lourenço,Bruno Lourenço,1998-02-02,74.36,21.79,17.84,13,13,0,1244.0,95.69,0.23,2.23,397.0,30.54,26.15,85.64,86.58,16.23,2.31,6.54,6.23,0.46,0.54,10.15,2.46,1.77,19.77,7.77,5.77,74.26,76.48,1.38,0.15,17.15,3.77,57.14,2.15,4.92
1208,1. SNL (SI),27540,Diogo Costa Pinto,Diogo Pinto,1999-06-29,58.39,14.54,15.89,16,14,2,595.0,42.5,0.07,1.14,190.0,13.57,10.86,80.0,79.81,12.78,0.43,4.93,3.29,0.79,1.0,3.21,0.57,0.29,11.71,4.36,3.36,77.05,72.26,0.64,0.07,12.93,3.43,64.58,2.21,3.21
1208,1. SNL (SI),27799,Ahmet Muhamedbegovic,A. Muhamedbegovic,1998-10-30,89.28,24.47,21.86,24,22,2,3059.0,139.05,0.14,1.05,1128.0,51.27,45.64,89.01,89.89,20.54,6.05,10.0,9.64,0.14,0.0,38.5,10.45,8.5,22.45,7.14,5.91,82.8,79.48,0.23,0.0,3.77,0.95,57.14,0.55,6.68
1208,1. SNL (SI),29133,Daniel Pavlev,D. Pavlev,2000-10-11,29.71,4.75,8.04,2,2,0,42.0,21.0,0.0,0.0,14.0,7.0,5.0,71.43,65.03,15.52,0.0,2.5,2.0,0.5,0.5,2.5,1.5,1.0,0.5,0.0,0.0,,,0.0,0.0,3.5,1.5,33.33,0.5,4.0
1208,1. SNL (SI),29150,Ažbe Jug,A. Jug,1992-03-03,96.94,26.03,22.02,30,28,2,1648.0,58.86,0.0,0.07,660.0,23.57,19.21,81.51,88.68,28.45,7.0,3.93,2.21,0.0,0.0,17.11,5.11,2.79,14.18,4.96,4.71,94.96,96.09,0.04,0.04,0.0,0.0,,0.0,1.96
1208,1. SNL (SI),29670,Ognjen Gnjatić,O. Gnjatić,1991-10-16,86.52,25.17,22.78,25,21,4,2586.0,123.14,0.05,1.0,842.0,40.1,35.57,88.72,89.47,15.96,2.43,13.43,8.52,0.38,0.24,16.57,5.33,4.29,15.24,6.05,5.0,82.68,81.66,0.29,0.0,6.38,1.38,51.72,0.71,4.38
1208,1. SNL (SI),29881,Nikita Iosifov,N. Iosifov,2001-04-11,75.59,25.46,15.87,33,31,2,2221.0,71.65,0.45,2.32,607.0,19.58,15.35,78.42,77.73,12.44,0.32,3.06,2.29,0.61,0.42,2.9,0.74,0.58,27.61,7.19,5.1,70.85,67.04,1.32,0.32,32.45,6.32,56.12,3.55,5.29
1208,1. SNL (SI),30203,Mark Pabai,M. Pabai,2000-09-30,92.78,25.33,21.84,22,20,2,2583.0,129.15,0.4,1.75,722.0,36.1,30.1,83.38,84.51,15.66,2.15,6.4,4.4,0.4,0.5,25.1,5.05,3.95,32.75,9.85,8.05,81.73,78.64,0.65,0.2,17.05,3.45,53.62,1.85,7.55
1208,1. SNL (SI),31074,Nino Kouter,N. Kouter,1993-12-19,86.47,20.53,24.23,31,26,5,3001.0,115.42,0.27,1.58,880.0,33.85,27.46,81.14,82.71,18.17,2.88,9.35,4.35,1.0,0.62,16.0,4.04,3.04,21.31,7.31,5.58,76.32,72.19,0.69,0.12,16.65,3.73,63.92,2.38,7.58
1208,1. SNL (SI),31075,Matjaž Rožman,M. Rožman,1987-01-03,95.17,22.66,26.12,26,21,5,1158.0,55.14,0.05,0.14,363.0,17.29,13.48,77.96,82.84,26.78,4.9,5.14,2.14,0.0,0.0,18.24,4.71,3.05,9.57,3.19,2.62,82.09,89.99,0.0,0.0,0.0,0.0,,0.0,2.76
1208,1. SNL (SI),31238,Łukasz  Bejger,Ł. Bejger,2002-01-11,76.57,26.46,15.66,26,25,1,3732.0,149.28,0.08,0.72,1351.0,54.04,51.16,94.67,94.65,17.85,3.32,8.88,8.44,0.12,0.04,32.96,9.28,8.36,15.8,6.8,6.32,92.94,89.56,0.24,0.04,3.2,0.64,68.75,0.44,2.92
1208,1. SNL (SI),31748,Pedro Lucas Schwaizer,Pedro Lucas,1998-09-05,35.25,9.88,8.1,20,20,0,450.0,22.5,0.05,0.75,144.0,7.2,5.85,81.25,82.34,12.78,0.25,3.05,1.4,0.55,0.5,0.95,0.15,0.05,7.7,2.6,1.9,73.08,77.62,0.5,0.0,6.05,1.45,62.07,0.9,1.45
1208,1. SNL (SI),32174,Mihael Žaper,M. Žaper,1998-08-11,87.37,22.16,25.43,14,12,2,1282.0,106.83,0.0,0.92,429.0,35.75,32.25,90.21,90.61,16.34,2.58,10.0,7.17,0.67,0.25,15.17,4.25,3.17,12.58,4.75,3.83,80.7,79.53,0.17,0.0,5.0,1.75,57.14,1.0,3.5
1208,1. SNL (SI),32741,Dario Vizinger,D. Vizinger,1998-06-06,79.65,21.44,19.67,30,28,2,1107.0,39.54,0.14,1.04,318.0,11.36,8.18,72.01,74.46,13.45,0.61,4.21,1.29,1.04,0.36,1.21,0.39,0.21,15.71,4.68,3.32,70.99,68.63,0.68,0.14,12.79,3.25,62.64,2.04,3.29
1208,1. SNL (SI),33162,Scotty Sadzoute,S. Sadzoute,1998-04-29,28.1,7.52,4.76,1,1,0,33.0,33.0,0.0,0.0,10.0,10.0,7.0,70.0,82.28,11.99,0.0,2.0,2.0,0.0,0.0,8.0,2.0,2.0,9.0,5.0,5.0,100.0,85.44,0.0,0.0,4.0,1.0,0.0,0.0,2.0
1208,1. SNL (SI),33176,Nathan Monzango,N. Monzango,2001-04-18,78.49,17.88,26.85,22,20,2,1616.0,80.8,0.0,1.1,537.0,26.85,21.65,80.63,83.86,18.96,2.75,6.1,5.55,0.15,0.1,25.1,7.2,5.1,13.0,5.85,4.45,76.07,73.44,0.35,0.0,3.55,1.2,41.67,0.5,5.9
1208,1. SNL (SI),33180,Patrick orphe M'bina,P. M'bina,2000-11-02,46.71,9.58,12.61,9,8,1,221.0,27.62,0.25,1.25,42.0,5.25,3.88,73.81,72.96,13.05,0.12,1.5,0.38,0.12,0.38,0.38,0.12,0.12,11.25,2.5,2.0,80.0,68.97,1.0,0.25,14.38,2.38,78.95,1.88,1.5
1208,1. SNL (SI),33188,Bradley Matufueni M'Bondo,B. M'bondo,2001-10-30,93.66,24.84,21.49,30,27,3,2669.0,98.85,0.04,0.48,1046.0,38.74,34.81,89.87,93.02,20.18,4.63,5.48,7.33,0.15,0.0,22.89,4.96,3.67,14.48,5.37,4.78,88.97,88.76,0.11,0.0,3.85,0.74,55.0,0.41,3.3
1208,1. SNL (SI),33766,Matej Poplatnik,M. Poplatnik,1992-07-15,37.66,12.64,7.8,20,19,1,197.0,10.37,0.05,0.53,70.0,3.68,2.95,80.0,80.15,12.52,0.16,1.95,0.47,0.58,0.16,0.26,0.0,0.0,3.95,1.21,1.16,95.65,81.98,0.21,0.05,3.79,0.95,72.22,0.68,0.53
1208,1. SNL (SI),34131,Ivijan  Svržnjak,I. Svržnjak,2001-08-02,58.85,13.7,16.17,24,20,4,978.0,48.9,0.15,1.35,286.0,14.3,11.6,81.12,80.1,13.76,0.5,4.95,3.0,0.75,0.8,3.5,0.95,0.7,11.05,4.05,3.25,80.25,69.15,0.7,0.15,12.8,3.2,67.19,2.15,3.3
1208,1. SNL (SI),34223,Stanislav Krapukhin,S. Krapukhin,1998-03-28,35.34,9.17,9.27,27,23,4,311.0,13.52,0.0,0.39,104.0,4.52,3.0,66.35,71.88,11.17,0.09,1.52,0.48,0.39,0.22,0.22,0.13,0.04,6.48,2.3,1.39,60.38,69.18,0.26,0.0,5.7,1.39,56.25,0.78,1.61
1208,1. SNL (SI),34619,Amir Feratovič,A. Feratovič,2002-06-08,93.52,21.81,25.65,16,14,2,1772.0,126.57,0.07,0.29,599.0,42.79,34.5,80.63,87.04,19.6,4.43,12.86,4.79,0.21,0.14,39.14,10.29,6.86,12.79,4.86,4.0,82.35,78.05,0.07,0.0,3.86,0.93,61.54,0.57,6.71
1208,1. SNL (SI),34895,Check-Oumar Diakité,C. Diakité,2002-12-05,49.4,13.22,11.85,14,11,3,760.0,69.09,0.18,1.0,213.0,19.36,16.09,83.1,85.58,14.61,0.82,3.27,4.0,0.55,0.55,6.64,1.73,1.36,15.55,5.36,4.36,81.36,75.87,0.64,0.27,13.55,3.18,54.29,1.73,2.55
1208,1. SNL (SI),35186,György Komáromi,G. Komáromi,2002-01-19,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1. SNL (SI),36943,Niko Rak,N. Rak,2003-07-26,62.83,15.26,17.24,26,25,1,1689.0,67.56,0.12,1.04,563.0,22.52,18.64,82.77,85.41,15.52,1.6,8.48,4.48,0.52,0.28,8.44,2.28,1.64,8.96,3.68,2.84,77.17,74.55,0.32,0.04,6.84,1.88,55.32,1.04,3.84
