competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1215,1. HNL (HR),10498,Tomislav Božić,T. Božić,1987-11-01,93.37,23.62,24.29,27,26,1,428.0,16.46,1.15,7.01,4.0,24.3,0.31,1.87,0.73,4.44,1.69,0.19,1.17,0.46,2.8,0.54,3.27,2.38,1.27,3.81,9.23,2.0,12.61,0.12,0.7
1215,1. HNL (HR),11837,Dominik Livaković,D. Livaković,1995-01-09,96.49,31.8,23.4,14,14,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1215,1. HNL (HR),12171,Rafael Euclides Soares Camacho,Rafael Camacho,2000-05-22,42.81,9.49,12.34,9,9,0,212.0,23.56,0.11,0.47,3.11,13.21,0.22,0.94,1.33,5.66,3.33,2.0,8.49,0.11,0.47,0.33,1.42,9.11,3.67,9.44,4.0,0.11,0.65,1.67,7.07
1215,1. HNL (HR),12194,Ronaël Pierre-Gabriel,R. Pierre-Gabriel,1998-06-13,43.23,9.73,5.62,1,1,0,7.0,7.0,1.0,14.29,2.0,28.57,1.0,14.29,0.0,0.0,1.0,0.0,0.0,1.0,14.29,0.0,0.0,2.0,0.0,2.0,1.0,1.0,14.29,0.0,0.0
1215,1. HNL (HR),12221,Yassine Benrahou,Y. Benrahou,1999-01-24,53.86,16.99,11.43,4,3,1,127.0,42.33,1.67,3.94,9.67,22.83,0.0,0.0,0.33,0.79,7.0,2.67,6.3,0.0,0.0,0.33,0.79,22.0,14.0,9.67,3.67,0.33,0.51,2.67,6.3
1215,1. HNL (HR),12372,Smail Prevljak,S. Prevljak,1995-05-10,84.81,22.47,22.74,32,32,0,1246.0,38.94,0.47,1.2,4.69,12.04,0.03,0.08,1.59,4.09,8.5,2.41,6.18,0.03,0.08,0.03,0.08,21.0,6.53,10.38,2.16,0.16,0.53,3.66,9.39
1215,1. HNL (HR),12418,Amer Gojak,A. Gojak,1997-02-13,58.23,15.32,14.62,30,29,1,909.0,31.34,0.93,2.97,4.28,13.64,0.48,1.54,1.52,4.84,5.62,2.48,7.92,0.07,0.22,0.31,0.99,12.69,6.38,9.97,5.31,0.66,2.98,3.97,12.65
1215,1. HNL (HR),12421,Marko Lešković,M. Lešković,1991-04-27,44.2,10.62,13.32,4,3,1,24.0,8.0,0.0,0.0,0.33,4.17,0.0,0.0,2.0,25.0,1.67,0.33,4.17,0.33,4.17,0.33,4.17,2.0,1.0,1.0,3.67,1.0,12.63,0.0,0.0
1215,1. HNL (HR),12428,Kévin Theophile-Catherine,K. Theophile-Catherine,1989-10-28,74.13,21.09,16.28,3,3,0,26.0,8.67,0.33,3.85,0.67,7.69,0.33,3.85,0.0,0.0,2.33,0.33,3.85,1.0,11.54,0.0,0.0,3.33,1.0,2.0,3.33,1.33,21.07,0.0,0.0
1215,1. HNL (HR),12429,Marin Leovac,M. Leovac,1988-08-07,30.73,8.95,7.42,8,8,0,57.0,7.12,0.25,3.51,1.12,15.79,0.25,3.51,0.38,5.26,1.5,0.38,5.26,0.38,5.26,0.12,1.75,1.25,0.75,2.12,2.38,0.62,10.59,0.12,1.75
1215,1. HNL (HR),12592,Borna  Barišić,B. Barišić,1992-11-10,66.77,17.72,16.93,10,10,0,171.0,17.1,0.7,4.09,2.9,16.96,0.5,2.92,1.4,8.19,2.7,1.0,5.85,0.1,0.59,0.4,2.34,2.6,2.2,4.4,5.7,0.8,6.22,0.6,3.51
1215,1. HNL (HR),12593,Marko Rog ,M. Rog,1995-07-19,10.52,2.67,1.52,2,2,0,7.0,3.5,0.5,14.29,0.5,14.29,0.0,0.0,0.5,14.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,0.5,16.67,0.0,0.0
1215,1. HNL (HR),13013,Miha Zajc,M. Zajc,1994-07-01,71.21,22.61,17.62,24,24,0,917.0,38.21,0.92,2.4,5.54,14.5,0.38,0.98,1.21,3.16,4.46,2.54,6.65,0.04,0.11,0.17,0.44,17.92,7.62,13.12,4.04,0.58,2.06,4.38,11.45
1215,1. HNL (HR),13038,Leo Štulac,L. Štulac,1994-09-26,71.73,18.81,20.39,10,10,0,344.0,34.4,0.8,2.33,5.7,16.57,0.0,0.0,0.9,2.62,3.7,1.9,5.52,0.3,0.87,0.8,2.33,8.7,5.0,10.3,10.0,1.7,5.64,3.6,10.46
1215,1. HNL (HR),13301,Mateo Barać,M. Barać,1994-07-20,63.18,14.01,21.31,9,9,0,99.0,11.0,0.78,7.07,3.11,28.28,0.22,2.02,0.56,5.05,1.67,0.11,1.01,0.44,4.04,0.11,1.01,1.0,0.78,2.67,7.78,1.89,17.28,0.44,4.04
1215,1. HNL (HR),13308,Dejan Ljubičić,D. Ljubičić,1997-10-08,71.68,21.12,18.51,15,15,0,655.0,43.67,0.87,1.98,5.67,12.98,0.07,0.15,1.47,3.36,8.2,2.87,6.57,0.2,0.46,0.2,0.46,19.2,8.33,13.07,5.73,0.6,2.16,5.67,12.98
1215,1. HNL (HR),13582,Mario Šitum,M. Šitum,1992-04-04,42.89,11.52,11.01,16,15,1,215.0,14.33,0.67,4.65,2.53,17.67,0.2,1.4,1.07,7.44,1.93,0.4,2.79,0.33,2.33,0.4,2.79,2.27,1.8,4.47,5.67,0.87,7.18,0.27,1.86
1215,1. HNL (HR),13583,Luka Menalo,L. Menalo,1996-07-22,56.74,15.86,13.74,15,15,0,404.0,26.93,0.4,1.48,4.8,17.82,0.27,0.99,1.47,5.44,6.6,1.87,6.93,0.27,0.99,0.27,0.99,9.6,4.6,7.6,5.13,0.33,2.02,2.2,8.17
1215,1. HNL (HR),13609,Dario Maresić,D. Maresić,1999-09-29,96.29,27.17,25.34,34,33,1,498.0,15.09,1.21,8.03,3.39,22.49,0.18,1.21,0.42,2.81,2.36,0.15,1.0,0.42,2.81,0.39,2.61,1.94,1.45,3.18,9.42,1.76,12.58,0.27,1.81
1215,1. HNL (HR),13775,Domagoj Antolić,D. Antolić,1990-06-30,53.43,16.3,12.04,12,12,0,234.0,19.5,0.67,3.42,3.0,15.38,0.25,1.28,0.92,4.7,2.0,0.42,2.14,0.08,0.43,0.33,1.71,4.58,3.0,4.92,5.83,0.5,3.15,1.08,5.56
1215,1. HNL (HR),13779,Marko Vešović,M. Vešović,1991-08-28,83.63,22.87,21.34,26,25,1,644.0,25.76,1.56,6.06,3.48,13.51,0.24,0.93,1.0,3.88,4.76,1.36,5.28,0.28,1.09,0.6,2.33,6.52,4.04,9.0,6.8,1.0,3.93,1.8,6.99
1215,1. HNL (HR),13785,Sandro Kulenović,S. Kulenović,1999-12-04,37.57,10.88,7.71,16,16,0,248.0,15.5,0.31,2.01,2.5,16.13,0.12,0.81,0.62,4.03,3.75,1.06,6.85,0.0,0.0,0.06,0.4,8.88,3.06,3.56,0.31,0.0,0.0,1.44,9.27
1215,1. HNL (HR),14125,Ismael Bennacer,I. Bennacer,1997-12-01,57.36,17.49,13.64,18,18,0,518.0,28.78,1.11,3.86,4.33,15.06,0.17,0.58,0.94,3.28,2.22,2.06,7.14,0.06,0.19,0.28,0.97,11.17,5.11,8.78,4.5,0.94,4.02,2.56,8.88
1215,1. HNL (HR),14128,Arnel Jakupović,A. Jakupović,1998-05-29,78.59,20.15,21.37,30,29,1,1198.0,41.31,0.48,1.17,5.17,12.52,0.17,0.42,1.45,3.51,10.9,3.0,7.26,0.0,0.0,0.14,0.33,21.93,6.59,12.31,3.24,0.24,1.06,5.03,12.19
1215,1. HNL (HR),14144,Marko Pajač,M. Pajač,1993-05-11,93.37,25.55,24.53,29,28,1,829.0,29.61,1.68,5.67,5.57,18.82,0.25,0.84,1.54,5.19,3.75,1.89,6.39,0.21,0.72,0.64,2.17,7.75,3.32,10.07,8.64,1.18,4.57,2.04,6.88
1215,1. HNL (HR),14566,Ivan Fiolić,I. Fiolić,1996-04-29,34.31,9.07,9.3,22,21,1,384.0,18.29,0.33,1.82,2.33,12.76,0.1,0.52,0.81,4.43,1.62,1.71,9.37,0.0,0.0,0.14,0.78,6.81,3.33,4.86,2.57,0.29,2.27,1.95,10.68
1215,1. HNL (HR),14593,Jakov Filipović,J. Filipović,1992-10-17,96.65,24.2,27.84,34,33,1,444.0,13.45,0.73,5.41,2.73,20.27,0.18,1.35,0.7,5.18,1.61,0.27,2.03,0.42,3.15,0.39,2.93,1.52,1.52,2.7,8.15,1.73,14.3,0.12,0.9
1215,1. HNL (HR),16063,Josip Mišić,J. Mišić,1994-06-28,92.29,28.37,22.08,31,31,0,908.0,29.29,1.97,6.72,5.1,17.4,0.29,0.99,0.97,3.3,4.61,1.06,3.63,0.13,0.44,0.45,1.54,8.23,4.39,7.84,9.23,1.26,4.62,2.16,7.38
1215,1. HNL (HR),16455,Ante Erceg,A. Erceg,1989-12-12,56.41,14.99,15.32,20,20,0,663.0,33.15,0.6,1.81,3.8,11.46,0.05,0.15,0.95,2.87,9.7,2.3,6.94,0.0,0.0,0.15,0.45,15.6,6.8,9.35,2.1,0.05,0.41,1.65,4.98
1215,1. HNL (HR),16555,Michele Šego,M. Šego,2000-08-05,70.59,21.77,15.26,32,30,2,1002.0,33.4,0.3,0.9,5.03,15.07,0.17,0.5,1.27,3.79,9.2,1.97,5.89,0.0,0.0,0.07,0.2,17.27,6.3,10.3,2.27,0.2,1.19,2.77,8.28
1215,1. HNL (HR),16558,Jurica Pršir,J. Pršir,2000-05-29,83.45,21.52,23.71,33,32,1,1786.0,55.81,1.5,2.69,7.19,12.88,0.22,0.39,1.38,2.46,8.12,5.31,9.52,0.19,0.34,0.56,1.01,19.34,11.5,16.69,8.38,1.03,3.0,5.75,10.3
1215,1. HNL (HR),16571,Davor Matijaš,D. Matijaš,1999-08-23,98.11,24.53,28.21,36,35,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1215,1. HNL (HR),16573,Tonio Teklić,T. Teklić,1999-09-09,67.85,18.03,18.36,13,13,0,473.0,36.38,1.23,3.38,5.0,13.74,0.23,0.63,1.08,2.96,6.69,1.46,4.02,0.0,0.0,0.0,0.0,13.38,5.08,11.62,5.69,0.54,2.68,3.85,10.57
1215,1. HNL (HR),16577,Roberto Punčec,R. Punčec,1991-10-27,75.66,17.72,22.08,19,19,0,270.0,14.21,0.53,3.7,3.11,21.85,0.53,3.7,0.58,4.07,1.84,0.32,2.22,0.74,5.18,0.32,2.22,2.84,1.16,4.21,8.05,2.0,14.93,0.42,2.96
1215,1. HNL (HR),16580,Leonard Zuta,L. Zuta,1992-08-09,78.33,19.64,20.38,19,18,1,351.0,19.5,0.39,1.99,3.61,18.52,0.44,2.28,1.06,5.41,1.78,0.67,3.42,0.33,1.71,0.39,1.99,3.06,2.39,5.56,7.89,1.22,7.38,0.5,2.56
1215,1. HNL (HR),16586,Adrian Liber,A. Liber,2001-01-09,39.74,9.42,9.96,15,15,0,409.0,27.27,0.87,3.18,3.87,14.18,0.27,0.98,1.87,6.85,4.4,1.4,5.13,0.2,0.73,0.2,0.73,10.07,6.07,6.8,6.13,0.6,3.67,2.67,9.78
1215,1. HNL (HR),16589,Jakov Puljić,J. Puljić,1993-08-04,96.19,21.48,27.65,31,29,2,1158.0,39.93,0.52,1.3,5.59,13.99,0.1,0.26,1.66,4.15,11.59,2.62,6.56,0.0,0.0,0.21,0.52,18.45,5.21,11.52,3.59,0.24,1.31,3.97,9.93
1215,1. HNL (HR),16591,Josip Mitrović,J. Mitrović,2000-06-11,83.55,21.69,22.02,30,29,1,1138.0,39.24,0.93,2.37,5.62,14.32,0.45,1.14,1.48,3.78,5.48,3.41,8.7,0.14,0.35,0.62,1.58,13.48,6.9,13.21,6.41,0.66,2.48,3.76,9.58
1215,1. HNL (HR),16592,Domagoj Pavičić,D. Pavičić,1994-03-09,64.97,16.22,18.56,32,31,1,1044.0,33.68,0.74,2.2,4.13,12.26,0.29,0.86,1.42,4.21,3.97,2.52,7.47,0.03,0.1,0.16,0.48,12.16,4.81,10.35,4.42,0.52,1.96,3.06,9.1
1215,1. HNL (HR),16599,Stjepan Lončar,S. Lončar,1996-11-10,91.26,24.32,24.87,33,33,0,1589.0,48.15,1.06,2.2,5.85,12.15,0.18,0.38,1.39,2.89,5.73,3.88,8.05,0.12,0.25,0.27,0.57,16.97,7.27,14.97,7.61,0.79,2.12,6.45,13.4
1215,1. HNL (HR),16601,Ivica Ivušić,I. Ivušić,1995-02-01,99.35,29.3,21.31,15,14,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1215,1. HNL (HR),16603,Stjepan Radeljić,S. Radeljić,1997-09-05,87.52,23.23,22.46,25,24,1,289.0,12.04,0.88,7.27,2.54,21.11,0.38,3.11,0.46,3.81,1.71,0.12,1.04,0.29,2.42,0.33,2.77,2.17,1.04,3.29,6.88,1.58,13.77,0.25,2.08
1215,1. HNL (HR),16610,Marko  Malenica,M. Malenica,1994-02-08,98.27,25.7,25.89,30,30,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1215,1. HNL (HR),16616,Robert Mudražija,R. Mudražija,1997-05-05,13.26,3.55,3.7,5,5,0,60.0,12.0,0.2,1.67,2.0,16.67,0.0,0.0,0.2,1.67,2.4,0.2,1.67,0.0,0.0,0.0,0.0,4.8,3.0,1.8,0.8,0.0,0.0,1.0,8.33
1215,1. HNL (HR),16618,Alen Grgić,A. Grgić,1994-08-10,64.18,19.21,17.97,8,7,1,187.0,26.71,0.29,1.07,2.57,9.63,0.29,1.07,1.57,5.88,6.14,3.14,11.76,0.14,0.54,0.43,1.6,10.0,4.71,12.57,3.57,0.43,2.26,1.86,6.95
1215,1. HNL (HR),16620,Marin Pilj,M. Pilj,1996-12-03,48.24,12.07,14.53,8,8,0,144.0,18.0,0.25,1.39,4.62,25.69,0.0,0.0,0.75,4.17,1.25,0.62,3.47,0.12,0.69,0.25,1.39,3.38,3.25,4.12,5.88,0.25,1.85,1.38,7.64
1215,1. HNL (HR),16628,Mihail Caimacov,M. Caimacov,1998-07-22,64.16,15.82,17.24,15,15,0,502.0,33.47,1.67,4.98,5.0,14.94,0.33,1.0,1.07,3.19,5.8,2.07,6.18,0.07,0.2,0.47,1.39,9.47,5.8,10.6,9.0,1.07,3.07,2.47,7.37
1215,1. HNL (HR),16902,Gregor Sikošek,G. Sikošek,1994-02-13,56.83,12.96,16.12,11,11,0,199.0,18.09,1.09,6.03,3.09,17.09,0.09,0.5,1.27,7.04,1.73,0.64,3.52,0.27,1.51,0.55,3.02,3.64,2.0,5.82,5.55,1.27,9.84,0.91,5.03
1215,1. HNL (HR),17024,Hubert Sobol,H. Sobol,2000-06-25,12.54,2.93,3.47,8,8,0,59.0,7.38,0.12,1.7,0.88,11.86,0.0,0.0,0.25,3.39,1.12,0.5,6.78,0.0,0.0,0.0,0.0,4.12,1.75,2.38,0.62,0.12,4.0,0.38,5.09
1215,1. HNL (HR),17221,Justas Lasickas,J. Lasickas,1997-10-06,57.41,15.02,14.24,29,28,1,748.0,26.71,0.96,3.61,4.64,17.38,0.25,0.94,1.32,4.95,4.0,1.79,6.68,0.14,0.54,0.46,1.74,8.04,4.89,7.0,6.61,1.07,5.02,2.07,7.75
1215,1. HNL (HR),17350,Filip Jović,F. Jović,2000-02-27,62.56,16.34,16.0,5,4,1,64.0,16.0,0.75,4.69,2.5,15.62,0.0,0.0,0.5,3.12,1.5,0.75,4.68,0.25,1.56,0.5,3.12,3.25,1.5,6.25,7.0,0.75,6.25,0.5,3.12
1215,1. HNL (HR),17868,Ilija Nestorovski,I. Nestorovski,1990-03-12,79.0,20.54,20.12,24,23,1,807.0,35.09,0.26,0.74,4.96,14.13,0.22,0.62,1.52,4.34,5.96,2.35,6.69,0.0,0.0,0.13,0.37,18.26,4.74,11.0,1.61,0.04,0.31,2.39,6.82
1215,1. HNL (HR),19139,Törles Knöll,T. Knöll,1997-09-13,44.59,10.39,14.14,5,5,0,110.0,22.0,0.0,0.0,2.8,12.73,0.0,0.0,0.8,3.64,3.4,1.6,7.27,0.0,0.0,0.2,0.91,11.0,2.6,6.0,1.4,0.0,0.0,3.0,13.64
1215,1. HNL (HR),19154,Joszip Elez,J. Elez,1994-04-25,76.51,16.96,22.08,5,3,2,40.0,13.33,1.33,10.0,3.33,25.0,0.0,0.0,0.0,0.0,1.67,0.33,2.5,1.0,7.5,0.67,5.0,1.0,0.33,3.33,9.33,1.67,12.5,0.33,2.5
1215,1. HNL (HR),22120,Ismaël Chester Diallo,I. Diallo,1997-01-29,12.86,2.87,3.03,1,1,0,2.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1215,1. HNL (HR),22910,Marijan Čabraja,M. Čabraja,1997-02-25,92.82,23.13,27.14,31,30,1,842.0,28.07,2.1,7.48,5.13,18.29,0.37,1.31,1.47,5.22,3.9,1.4,4.99,0.57,2.02,0.73,2.61,5.33,3.93,6.87,10.17,1.7,6.91,1.07,3.8
1215,1. HNL (HR),24023,Marcel Heister,M. Heister,1992-07-29,74.16,18.94,20.82,31,31,0,787.0,25.39,1.26,4.95,4.45,17.53,0.74,2.92,1.26,4.96,3.39,1.03,4.07,0.45,1.78,0.71,2.8,5.32,3.58,6.74,9.71,1.45,6.12,0.65,2.54
1215,1. HNL (HR),24098,Zvonimir Šarlija ,Z. Šarlija,1996-08-29,88.92,27.73,20.29,27,26,1,361.0,13.88,0.85,6.09,3.0,21.61,0.31,2.22,0.73,5.26,3.42,0.19,1.38,0.23,1.66,0.27,1.94,2.35,1.04,2.0,7.35,1.73,14.07,0.12,0.83
1215,1. HNL (HR),24132,Mario Mladenovski,M. Mladenovski,2000-09-16,68.62,16.15,20.8,22,22,0,339.0,15.41,0.73,4.72,3.0,19.47,0.18,1.18,0.77,5.02,2.27,0.68,4.42,0.5,3.25,0.41,2.65,3.36,1.68,4.32,7.77,1.77,12.97,0.55,3.54
1215,1. HNL (HR),24321,Édgar González Estrada,Édgar González,1997-04-01,74.54,21.63,18.26,6,6,0,64.0,10.67,0.5,4.69,3.0,28.13,0.5,4.69,0.33,3.12,1.83,0.33,3.12,0.33,3.13,0.5,4.69,1.83,1.0,1.5,6.33,1.0,10.17,0.0,0.0
1215,1. HNL (HR),24336,Stefan Perić,S. Perić,1997-02-13,88.23,21.68,25.63,29,29,0,476.0,16.41,1.14,6.93,3.69,22.48,0.14,0.84,0.79,4.83,2.0,0.31,1.89,0.48,2.94,0.66,3.99,2.14,1.69,3.14,8.97,1.97,13.22,0.31,1.89
1215,1. HNL (HR),24774,Gonzalo Villar del Fraile,Gonzalo Villar,1998-03-23,37.46,11.87,7.68,11,11,0,180.0,16.36,0.82,5.0,3.36,20.56,0.18,1.11,0.91,5.56,2.0,1.09,6.67,0.09,0.56,0.36,2.22,4.18,2.55,4.0,3.82,0.73,5.64,1.55,9.44
1215,1. HNL (HR),24928,Hugo Guillamón Sanmartín,Hugo Guillamón,2000-01-31,64.2,19.82,14.43,23,22,1,525.0,23.86,1.0,4.19,4.95,20.76,0.18,0.76,0.64,2.67,2.77,1.23,5.14,0.32,1.33,0.45,1.9,5.77,2.86,4.91,6.64,0.95,4.94,1.64,6.86
1215,1. HNL (HR),27202,Damir Kreilach,D. Kreilach,1989-04-16,11.46,2.71,1.86,1,1,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1215,1. HNL (HR),27764,Dejan Petrovič,D. Petrovič,1998-01-12,75.53,20.5,19.57,20,20,0,661.0,33.05,0.85,2.57,4.3,13.01,0.3,0.91,0.95,2.87,4.85,2.5,7.56,0.2,0.6,0.6,1.82,10.95,4.85,10.2,8.2,0.8,2.95,3.45,10.44
1215,1. HNL (HR),28866,Emil Frederiksen,E. Frederiksen,2000-09-05,72.05,19.41,19.89,33,33,0,1230.0,37.27,0.58,1.55,5.0,13.42,0.36,0.98,1.09,2.93,5.09,2.67,7.15,0.09,0.24,0.33,0.89,13.39,6.0,12.15,6.06,0.52,1.81,4.15,11.14
1215,1. HNL (HR),29541,David Puclin,D. Puclin,1992-06-17,38.66,8.81,12.26,22,22,0,478.0,21.73,1.0,4.6,2.55,11.72,0.36,1.67,0.86,3.98,2.27,1.45,6.7,0.23,1.05,0.45,2.09,6.0,4.0,5.77,7.5,1.36,7.83,2.14,9.83
1215,1. HNL (HR),30568,Osman  Hadzikić,O. Hadzikić,1996-03-12,95.53,24.97,25.81,29,28,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1215,1. HNL (HR),31094,Rüfat Abdullazada,R. Abdullazada,2001-01-17,43.69,10.54,12.14,9,9,0,270.0,30.0,0.67,2.22,4.56,15.19,0.22,0.74,1.0,3.33,4.0,2.22,7.41,0.0,0.0,0.56,1.85,11.67,5.56,10.0,4.89,0.56,2.03,3.56,11.85
1215,1. HNL (HR),32131,Tyrone Tormin,T. Tormin,2001-06-29,42.63,9.74,13.23,3,3,0,80.0,26.67,1.0,3.75,4.0,15.0,1.0,3.75,1.33,5.0,3.33,2.67,10.0,0.0,0.0,1.0,3.75,8.0,4.33,7.0,5.33,1.33,7.56,2.67,10.0
1215,1. HNL (HR),32172,Merveille Valthy Streeker Ndockyt,M. Ndockyt,1998-07-20,48.19,12.9,12.34,21,21,0,611.0,29.1,0.67,2.29,4.1,14.08,0.33,1.15,1.14,3.93,4.05,2.57,8.84,0.14,0.49,0.43,1.47,11.33,5.62,8.71,5.95,0.52,3.16,3.71,12.76
1215,1. HNL (HR),32174,Mihael Žaper,M. Žaper,1998-08-11,17.45,3.41,5.09,4,4,0,39.0,9.75,0.25,2.56,1.25,12.82,0.0,0.0,0.5,5.13,0.5,0.75,7.69,0.0,0.0,0.0,0.0,2.25,1.25,2.0,4.0,0.0,0.0,0.25,2.56
1215,1. HNL (HR),32175,Vedran Jugović,V. Jugović,1989-07-31,41.75,10.91,11.3,8,8,0,174.0,21.75,0.38,1.72,3.12,14.37,0.12,0.57,0.38,1.72,2.12,2.0,9.2,0.0,0.0,0.12,0.57,8.62,3.62,7.75,4.62,0.12,0.66,2.25,10.34
1215,1. HNL (HR),32176,Ante Majstorović,A. Majstorović,1993-11-06,95.2,25.6,23.3,31,30,1,404.0,13.47,0.87,6.44,2.57,19.06,0.3,2.23,0.7,5.2,2.1,0.3,2.23,0.53,3.96,0.37,2.72,2.27,1.1,3.33,7.4,1.87,15.1,0.17,1.24
