competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1209,Niké Liga (SK),24210,Martin Šulek,M. Šulek,1998-01-15,47.17,10.88,12.78,10,10,0,82.0,8.2,0.5,0.1,2.9,2.1,13.61,2.2,1.0,1.9,0.7,0.4
1209,Niké Liga (SK),24211,Michal Tomič,M. Tomič,1999-03-30,36.62,9.28,8.2,12,11,1,97.0,8.82,0.27,0.0,2.55,1.91,14.41,2.91,0.55,1.91,0.82,0.55
1209,Niké Liga (SK),24212,Ján Bernát,J. Bernát,2001-01-10,43.29,12.13,8.2,10,10,0,192.0,19.2,0.9,0.2,6.5,5.7,13.76,4.6,2.7,7.0,2.2,1.5
1209,Niké Liga (SK),24215,Dávid Šipoš,D. Šipoš,1998-08-14,93.23,24.71,24.72,6,5,1,1.0,0.2,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),24216,Dominik Špiriak,D. Špiriak,1999-03-22,96.02,21.9,27.11,26,25,1,174.0,6.96,0.08,0.0,2.16,1.92,12.16,1.8,0.2,0.68,0.32,0.16
1209,Niké Liga (SK),24217,Alexander Mojžiš,A. Mojžiš,1999-01-02,86.74,20.14,22.88,22,21,1,175.0,8.33,0.14,0.0,2.43,2.19,12.8,1.33,0.14,0.29,0.05,0.0
1209,Niké Liga (SK),24218,Martin Gamboš,M. Gamboš,1998-01-23,49.18,11.4,14.0,20,19,1,209.0,11.0,0.37,0.05,3.53,2.84,13.16,2.63,1.11,3.16,0.79,0.58
1209,Niké Liga (SK),24389,Luka Silagadze,L. Silagadze,1999-04-21,58.93,14.81,17.59,14,11,3,157.0,14.27,0.64,0.09,5.73,3.73,15.06,4.73,2.0,6.09,2.27,1.09
1209,Niké Liga (SK),26093,Andreas Gruber,A. Gruber,1995-06-29,69.87,19.71,15.96,29,27,2,825.0,30.56,1.15,0.26,8.22,5.15,14.35,8.48,5.48,13.11,2.81,1.44
1209,Niké Liga (SK),26946,Daiki Matsuoka,D. Matsuoka,2001-06-01,37.87,11.34,8.94,8,7,1,98.0,14.0,0.0,0.0,2.86,2.43,12.29,2.57,1.29,3.43,0.43,0.29
1209,Niké Liga (SK),27754,Leonardo Lukačević,L. Lukačević,1999-01-21,51.28,13.44,13.33,12,12,0,175.0,14.58,0.5,0.0,6.33,5.25,13.55,3.08,1.83,4.0,0.75,0.5
1209,Niké Liga (SK),29610,Denys Taraduda,D. Taraduda,2000-08-17,94.13,25.94,21.52,11,11,0,98.0,8.91,0.18,0.0,2.82,2.64,12.48,1.0,0.27,0.45,0.09,0.09
1209,Niké Liga (SK),29645,Jakub  Holúbek,J. Holúbek,1991-01-12,72.06,19.25,16.24,17,17,0,301.0,17.71,0.29,0.0,5.24,4.53,15.11,4.88,1.0,3.06,0.59,0.35
1209,Niké Liga (SK),30010,Moritz Römling,M. Römling,2001-04-30,34.84,9.29,8.31,11,11,0,116.0,10.55,0.36,0.0,2.91,2.55,15.41,3.45,1.0,3.09,1.0,0.73
1209,Niké Liga (SK),31119,Roman Potočný,R. Potočný,1991-04-25,57.2,12.03,17.56,17,16,1,214.0,13.38,0.38,0.0,4.94,2.56,14.84,3.0,4.69,9.38,3.19,1.38
1209,Niké Liga (SK),32033,Daniels Balodis,D. Balodis,1998-06-10,73.92,16.29,21.95,16,16,0,138.0,8.62,0.0,0.0,3.0,2.88,11.15,0.81,0.19,0.12,0.0,0.0
1209,Niké Liga (SK),32171,Marko Tolić,M. Tolić,1996-07-05,71.49,22.2,15.56,10,10,0,197.0,19.7,1.0,0.0,8.3,5.9,13.37,4.3,4.0,7.2,2.7,1.4
1209,Niké Liga (SK),32187,Edin Julardžija,E. Julardžija,2001-01-21,33.87,9.08,8.9,9,9,0,123.0,13.67,0.67,0.0,2.44,1.56,14.96,3.0,2.44,5.56,1.0,0.33
1209,Niké Liga (SK),32323,Lukáš Pauschek,L. Pauschek,1992-12-09,97.97,26.43,26.62,18,18,0,290.0,16.11,0.39,0.0,5.89,5.0,13.29,3.89,1.44,3.28,1.11,0.67
1209,Niké Liga (SK),32369,Gytis Paulauskas,G. Paulauskas,1999-09-27,86.96,23.69,24.25,15,15,0,437.0,29.13,0.8,0.13,8.73,4.27,16.16,10.4,9.73,19.73,5.0,2.0
1209,Niké Liga (SK),32547,Lukáš  Juliš,L. Juliš,1994-12-02,28.93,8.0,7.8,15,15,0,191.0,12.73,0.2,0.0,3.4,1.6,13.42,3.13,2.07,6.13,1.93,0.73
1209,Niké Liga (SK),32574,Filip Souček,F. Souček,2000-09-18,67.84,17.03,17.92,19,19,0,361.0,19.0,0.63,0.11,5.84,4.84,13.74,4.32,1.47,4.68,1.53,1.11
1209,Niké Liga (SK),32614,Daniel Köstl,D. Köstl,1998-05-23,94.02,21.08,26.7,21,21,0,88.0,4.19,0.05,0.0,1.81,1.62,14.36,0.76,0.33,0.43,0.29,0.14
1209,Niké Liga (SK),32699,Patrik Šimko,P. Šimko,1991-07-08,86.47,19.89,25.72,19,19,0,209.0,11.0,0.11,0.0,3.58,3.32,10.36,0.63,0.0,0.68,0.21,0.16
1209,Niké Liga (SK),33588,Marko Roginić ,M. Roginić,1995-09-05,75.27,18.2,20.51,30,29,1,633.0,21.83,1.21,0.28,8.31,4.93,14.05,8.69,5.14,12.66,4.72,2.31
1209,Niké Liga (SK),34134,Taras Kacharaba,T. Kacharaba,1995-01-07,95.81,28.42,21.95,25,23,2,181.0,7.87,0.09,0.0,3.3,3.26,13.28,0.87,0.17,0.39,0.09,0.09
1209,Niké Liga (SK),34195,Emilian  Metu,E. Metu,2003-04-18,42.08,10.19,12.11,15,15,0,187.0,12.47,0.33,0.0,2.93,2.6,13.03,1.93,0.6,1.8,0.47,0.4
1209,Niké Liga (SK),34742,Ben Cottrell,B. Cottrell,2001-10-31,83.85,23.21,21.43,26,25,1,817.0,32.68,1.12,0.08,9.88,7.68,12.54,6.08,4.12,9.6,2.32,1.48
1209,Niké Liga (SK),35194,Nándor Tamás,N. Tamás,2000-10-24,62.02,14.37,18.09,28,27,1,556.0,20.59,1.19,0.04,9.3,6.26,15.0,8.44,3.48,6.52,2.3,1.15
1209,Niké Liga (SK),36932,Niko Janković,N. Janković,2001-08-25,38.72,11.11,8.45,14,13,1,198.0,15.23,0.54,0.0,6.08,5.15,13.74,3.15,1.62,4.08,1.15,0.69
1209,Niké Liga (SK),37273,Libor Holík,L. Holík,1998-05-12,86.53,23.64,18.89,19,18,1,512.0,28.44,1.83,0.33,10.0,8.39,15.45,9.28,3.67,6.56,2.17,1.39
1209,Niké Liga (SK),37274,Ondřej Šašinka,O. Šašinka,1998-03-21,48.57,10.15,14.68,18,18,0,191.0,10.61,0.22,0.0,3.67,2.0,15.35,3.11,2.0,5.11,1.5,0.56
1209,Niké Liga (SK),37276,Tomáš Smejkal,T. Smejkal,1998-07-07,67.97,14.79,19.57,25,24,1,518.0,21.58,0.75,0.04,7.29,5.21,15.44,7.08,4.29,8.71,2.58,1.58
1209,Niké Liga (SK),37420,Vojtěch Novák,V. Novák,2002-01-20,55.78,20.67,12.72,1,1,0,18.0,18.0,1.0,0.0,4.0,2.0,15.26,6.0,4.0,9.0,2.0,1.0
1209,Niké Liga (SK),37438,Filip Kaša,F. Kaša,1994-01-01,89.09,22.16,24.25,27,27,0,182.0,6.74,0.0,0.0,2.26,2.04,11.15,1.0,0.3,0.7,0.11,0.0
1209,Niké Liga (SK),37441,Václav Míka,V. Míka,2000-06-01,89.73,19.15,28.18,6,6,0,25.0,4.17,0.0,0.0,1.67,1.67,11.7,0.5,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),37445,David Huf,D. Huf,1999-01-23,52.03,11.78,11.81,2,2,0,22.0,11.0,0.0,0.0,4.5,1.0,10.15,2.0,2.0,4.5,2.0,0.5
1209,Niké Liga (SK),37485,Filip Twardzik,F. Twardzik,1993-02-10,81.6,21.47,19.44,17,16,1,164.0,10.25,0.19,0.0,3.12,2.94,12.0,1.06,0.38,0.81,0.06,0.06
1209,Niké Liga (SK),37498,Pavol Bajza,P. Bajza,1991-09-04,99.13,24.39,27.1,30,30,0,9.0,0.3,0.0,0.0,0.17,0.17,6.12,0.0,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),37506,Matúš Macík,M. Macík,1993-05-19,98.07,36.47,19.08,4,4,0,1.0,0.25,0.0,0.0,0.25,0.25,8.66,0.0,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),37513,Jan Hladík,J. Hladík,1993-09-21,83.48,18.94,22.98,25,24,1,620.0,25.83,1.08,0.08,9.21,6.33,14.75,7.92,3.54,7.79,2.0,0.96
1209,Niké Liga (SK),37519,Damián Bariš,D. Bariš,1994-12-09,84.94,18.34,25.04,30,29,1,400.0,13.79,0.34,0.07,3.66,3.03,12.98,1.97,1.72,3.55,0.72,0.52
1209,Niké Liga (SK),37521,Michal Faško,M. Faško,1994-08-24,79.71,19.81,21.77,32,31,1,856.0,27.61,1.23,0.23,9.1,5.84,14.56,9.29,4.26,13.19,3.9,2.29
1209,Niké Liga (SK),37548,Miroslav Káčer,M. Káčer,1996-02-02,76.03,18.84,20.83,30,29,1,477.0,16.45,0.79,0.24,4.86,4.07,13.21,3.03,0.93,3.34,1.03,0.66
1209,Niké Liga (SK),37581,Juraj Kotula,J. Kotula,1995-09-30,84.31,19.59,24.85,25,25,0,477.0,19.08,0.36,0.0,7.16,5.96,14.63,5.12,1.2,3.12,0.8,0.4
1209,Niké Liga (SK),37656,Lukáš Endl,L. Endl,2003-06-17,81.76,18.85,23.57,16,15,1,70.0,4.67,0.0,0.0,1.47,1.4,11.82,0.2,0.47,0.8,0.27,0.2
1209,Niké Liga (SK),37680,Mykola Kukharevych,M. Kukharevych,2001-07-01,52.15,16.39,11.09,14,14,0,271.0,19.36,0.79,0.21,6.79,4.14,13.88,5.21,4.79,9.57,3.36,1.71
1209,Niké Liga (SK),41669,Mario Šuver,M. Šuver,1999-09-23,87.89,19.13,26.16,28,27,1,119.0,4.41,0.04,0.0,1.19,1.19,11.7,0.48,0.04,0.22,0.04,0.04
1209,Niké Liga (SK),42309,Žiga Frelih,Ž. Frelih,1998-02-06,98.83,27.33,22.13,22,22,0,12.0,0.55,0.0,0.0,0.18,0.18,6.56,0.0,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),43085,Adam Griger,A. Griger,2004-03-16,43.9,13.75,9.01,7,7,0,122.0,17.43,0.29,0.0,4.14,1.29,14.39,5.71,3.86,9.86,2.86,0.57
1209,Niké Liga (SK),46173,Kristo Hussar,K. Hussar,2002-06-28,95.12,24.14,25.52,2,2,0,51.0,25.5,0.0,0.0,8.5,8.5,15.45,8.0,0.5,1.0,0.0,0.0
1209,Niké Liga (SK),46176,Dominik Kružliak,D. Kružliak,1996-07-10,83.82,21.25,24.06,26,25,1,154.0,6.16,0.08,0.0,2.4,2.28,11.19,0.52,0.32,0.64,0.12,0.08
1209,Niké Liga (SK),46187,Ján Krivák,J. Krivák,1993-11-10,92.58,24.19,26.14,18,17,1,50.0,2.94,0.0,0.0,1.18,1.0,10.52,0.29,0.18,0.24,0.06,0.0
1209,Niké Liga (SK),49229,Timotej Múdry,T. Múdry,2000-04-04,85.25,19.0,23.8,29,28,1,469.0,16.75,0.25,0.0,4.25,3.14,15.14,4.79,2.68,5.32,1.07,0.54
1209,Niké Liga (SK),49230,Matej Madleňák,M. Madleňák,1999-02-07,69.21,17.02,20.17,23,22,1,451.0,20.5,0.86,0.09,7.14,5.59,14.08,4.36,3.5,7.32,1.82,1.23
1209,Niké Liga (SK),49231,Matej Čurma,M. Čurma,1996-03-27,94.58,26.24,23.4,29,28,1,529.0,18.89,0.18,0.0,5.36,3.79,14.0,4.64,2.14,4.39,0.93,0.25
1209,Niké Liga (SK),49235,Marek Zsigmund,M. Zsigmund,1997-04-20,66.67,17.34,18.96,22,22,0,180.0,8.18,0.09,0.05,2.86,2.41,12.81,1.32,0.45,1.91,0.64,0.27
1209,Niké Liga (SK),49236,Matúš Kmet,M. Kmet,2000-06-27,60.96,16.61,14.95,13,12,1,262.0,21.83,0.92,0.08,8.08,6.75,14.43,7.25,1.25,4.5,1.5,1.17
1209,Niké Liga (SK),49238,Martin Boďa,M. Boďa,1997-02-02,44.01,10.36,11.58,25,25,0,330.0,13.2,0.32,0.0,3.48,1.88,14.36,2.56,5.0,8.8,1.92,0.68
1209,Niké Liga (SK),49248,Ján Minárik,J. Minárik,1997-07-25,89.85,22.6,23.97,21,21,0,96.0,4.57,0.0,0.0,1.33,1.29,11.54,0.38,0.24,0.29,0.05,0.05
1209,Niké Liga (SK),49251,Patrik Iľko,P. Iľko,2001-02-16,52.01,12.69,13.6,28,27,1,718.0,26.59,1.04,0.26,8.22,5.04,14.71,8.22,4.74,11.11,3.41,1.48
1209,Niké Liga (SK),49252,Dávid Ďuriš,D. Ďuriš,1999-03-22,66.89,20.25,13.95,2,2,0,66.0,33.0,1.0,0.0,10.5,4.5,14.41,13.0,9.0,22.0,5.0,2.0
1209,Niké Liga (SK),49254,Ľubomír Belko,L. Belko,2002-02-04,97.72,23.65,27.04,18,18,0,11.0,0.61,0.0,0.0,0.22,0.22,7.66,0.0,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),49257,Adrián Kaprálik,A. Kaprálik,2002-06-10,54.38,12.12,14.62,4,4,0,60.0,15.0,1.5,0.75,6.25,3.25,15.41,7.25,3.0,8.75,3.75,2.0
1209,Niké Liga (SK),58999,Marin Laušić,M. Laušić,2001-06-26,80.89,21.27,18.72,12,9,3,151.0,16.78,0.44,0.11,5.11,4.89,11.67,1.22,0.11,1.22,0.22,0.22
1209,Niké Liga (SK),60009,Bleron Krasniqi,B. Krasniqi,2002-05-18,28.57,6.86,8.77,8,8,0,76.0,9.5,0.5,0.0,2.75,1.62,15.25,2.62,1.75,4.25,1.25,0.5
1209,Niké Liga (SK),60106,Stefan   Škrbo,S. Škrbo,2001-01-23,62.73,17.46,13.97,28,26,2,623.0,23.96,1.0,0.15,8.42,6.15,14.43,7.69,3.81,9.58,2.65,1.5
1209,Niké Liga (SK),60621,Filip Lichy,F. Lichy,2001-01-25,76.68,22.63,18.54,21,21,0,396.0,18.86,0.62,0.05,5.33,4.62,12.88,2.24,1.05,3.86,0.81,0.57
1209,Niké Liga (SK),60688,Regő Szánthó,R. Szánthó,2000-11-22,35.02,9.29,9.53,19,18,1,227.0,12.61,0.44,0.11,4.5,3.33,14.07,3.89,1.33,4.17,1.39,0.83
1209,Niké Liga (SK),60733,Alen Mustafić,A. Mustafić,1999-07-05,79.26,22.86,18.88,18,18,0,497.0,27.61,0.89,0.06,9.0,7.39,13.13,6.83,2.22,6.22,1.22,0.89
1209,Niké Liga (SK),60739,Viktor Djukanović,V. Djukanović,2004-01-29,69.96,22.0,14.94,19,18,1,394.0,21.89,1.94,0.28,7.5,5.06,12.99,4.61,5.89,12.39,3.61,2.0
1209,Niké Liga (SK),60767,Damir Redzic,D. Redzic,2003-03-23,88.67,29.25,18.3,14,13,1,354.0,27.23,2.62,0.46,10.31,8.46,14.68,8.92,3.38,10.08,3.08,2.31
1209,Niké Liga (SK),60880,Justen Kranthove,J. Kranthove,2000-09-19,59.96,13.68,15.32,8,8,0,33.0,4.12,0.0,0.0,1.5,1.25,11.52,0.62,0.5,0.88,0.25,0.0
1209,Niké Liga (SK),61107,Patrick Nwadike,P. Nwadike,1998-08-29,99.99,28.38,21.14,10,10,0,59.0,5.9,0.0,0.0,1.3,1.2,11.57,0.8,0.5,0.7,0.2,0.1
1209,Niké Liga (SK),61975,Richie Musaba,R. Musaba,2000-12-06,53.68,13.15,17.3,6,6,0,118.0,19.67,0.33,0.17,5.17,3.17,16.5,5.33,3.17,9.67,2.67,1.0
