competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1208,1. SNL (SI),17262,Alex Matthias Tamm,A. Tamm,2001-07-24,21.89,5.06,5.77,12,10,2,86.0,8.6,0.6,0.2,2.7,1.5,13.22,2.3,2.4,7.4,2.4,1.4
1208,1. SNL (SI),18882,Jordi Jair Govea Merlín,J. Govea,1999-03-09,74.81,25.59,19.45,2,2,0,42.0,21.0,1.0,0.0,6.0,5.0,12.27,3.5,1.0,3.0,0.0,0.0
1208,1. SNL (SI),19260,Nik Omladič,N. Omladič,1989-08-21,37.22,10.54,8.93,19,17,2,129.0,7.59,0.12,0.06,1.82,1.0,13.08,0.65,1.53,3.06,0.71,0.24
1208,1. SNL (SI),19322,Mario Kvesić,M. Kvesić,1992-01-12,79.01,27.63,16.1,29,28,1,1005.0,35.89,1.64,0.32,13.5,12.04,12.95,6.93,4.14,11.18,3.54,2.68
1208,1. SNL (SI),19428,Kangni Frederic Ananou,F. Ananou,1997-09-20,47.87,12.37,12.96,10,10,0,86.0,8.6,0.2,0.1,2.9,2.4,14.66,2.5,0.3,1.0,0.3,0.1
1208,1. SNL (SI),19852,Felipe Castaldo Curcio,Felipe Curcio,1993-08-06,74.99,21.03,15.72,12,9,3,113.0,12.56,0.78,0.11,5.0,4.56,16.0,3.56,0.67,1.56,0.33,0.22
1208,1. SNL (SI),20034,Damjan Bohar,D. Bohar,1991-10-18,33.62,10.37,7.48,7,7,0,86.0,12.29,0.14,0.0,3.57,1.43,15.13,3.86,3.43,6.86,1.71,0.14
1208,1. SNL (SI),20140,Dejan Vokič,D. Vokič,1996-06-12,81.41,23.51,21.5,15,14,1,306.0,21.86,0.93,0.14,10.29,9.43,12.64,2.93,1.57,5.5,1.5,1.21
1208,1. SNL (SI),22088,Alejandro Blanco Sánchez,Álex Blanco,1998-12-16,55.84,15.42,12.81,24,23,1,451.0,19.61,0.61,0.13,7.0,5.3,14.17,7.13,2.52,5.78,1.65,0.74
1208,1. SNL (SI),22147,Isaac Matondo,I. Matondo,1999-03-24,67.79,18.5,15.92,33,28,5,606.0,21.64,1.18,0.18,7.21,6.04,13.68,5.57,3.75,9.36,2.64,2.0
1208,1. SNL (SI),22909,Robert Murić,R. Murić,1996-03-12,61.8,15.41,16.6,13,12,1,131.0,10.92,0.5,0.0,5.25,4.08,13.21,2.42,1.58,2.92,1.33,0.83
1208,1. SNL (SI),23737,Kelvin Ofori,K. Ofori,2001-07-27,47.78,13.93,10.44,12,12,0,201.0,16.75,0.75,0.08,6.67,5.17,14.09,5.58,4.17,7.75,2.17,1.42
1208,1. SNL (SI),24130,Vitaliy Lisakovich,V. Lisakovich,1998-02-08,48.08,16.33,9.03,9,9,0,216.0,24.0,0.67,0.22,7.11,4.56,12.79,4.67,4.78,12.22,3.11,1.67
1208,1. SNL (SI),24637,Brian Safo Oddei,B. Oddei,2002-09-18,52.74,15.06,12.39,19,17,2,272.0,16.0,0.59,0.06,4.88,3.53,14.18,4.65,3.0,5.65,1.41,0.59
1208,1. SNL (SI),25827,Omar Rekik,O. Rekik,2001-12-20,88.24,22.84,20.22,26,24,2,283.0,11.79,0.0,0.0,4.38,4.12,11.11,1.79,0.25,0.33,0.08,0.04
1208,1. SNL (SI),26588,Juan José Nieto Zarzoso,Juanjo Nieto,1994-10-03,87.76,29.81,17.78,25,25,0,508.0,20.32,1.28,0.24,8.48,7.52,12.9,6.0,2.64,5.68,2.04,1.6
1208,1. SNL (SI),27254,Bruno Miguel Ponces Lourenço,Bruno Lourenço,1998-02-02,74.36,21.79,17.84,13,13,0,445.0,34.23,0.77,0.15,8.92,7.46,14.26,8.08,3.46,9.92,2.0,0.92
1208,1. SNL (SI),27540,Diogo Costa Pinto,Diogo Pinto,1999-06-29,58.39,14.54,15.89,16,14,2,257.0,18.36,0.93,0.07,5.36,3.86,13.66,3.86,2.71,9.36,2.36,1.36
1208,1. SNL (SI),27799,Ahmet Muhamedbegovic,A. Muhamedbegovic,1998-10-30,89.28,24.47,21.86,24,22,2,148.0,6.73,0.14,0.0,2.59,2.45,10.18,0.64,0.14,0.32,0.09,0.09
1208,1. SNL (SI),29133,Daniel Pavlev,D. Pavlev,2000-10-11,29.71,4.75,8.04,2,2,0,2.0,1.0,0.0,0.0,0.5,0.5,30.04,0.5,0.0,0.0,0.0,0.0
1208,1. SNL (SI),29150,Ažbe Jug,A. Jug,1992-03-03,96.94,26.03,22.02,30,28,2,46.0,1.64,0.0,0.0,0.64,0.64,7.8,0.04,0.0,0.0,0.0,0.0
1208,1. SNL (SI),29670,Ognjen Gnjatić,O. Gnjatić,1991-10-16,86.52,25.17,22.78,25,21,4,358.0,17.05,0.19,0.0,5.52,5.1,10.21,1.19,0.33,1.1,0.19,0.05
1208,1. SNL (SI),29881,Nikita Iosifov,N. Iosifov,2001-04-11,75.59,25.46,15.87,33,31,2,820.0,26.45,1.65,0.35,10.0,7.45,12.72,7.61,4.1,10.32,3.32,2.19
1208,1. SNL (SI),30203,Mark Pabai,M. Pabai,2000-09-30,92.78,25.33,21.84,22,20,2,381.0,19.05,0.5,0.15,7.55,6.75,13.14,4.9,0.85,2.0,0.4,0.3
1208,1. SNL (SI),31074,Nino Kouter,N. Kouter,1993-12-19,86.47,20.53,24.23,31,26,5,661.0,25.42,0.73,0.19,8.58,6.85,12.97,4.73,2.19,7.35,1.73,1.0
1208,1. SNL (SI),31075,Matjaž Rožman,M. Rožman,1987-01-03,95.17,22.66,26.12,26,21,5,5.0,0.24,0.0,0.0,0.24,0.14,5.93,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),31238,Łukasz  Bejger,Ł. Bejger,2002-01-11,76.57,26.46,15.66,26,25,1,175.0,7.0,0.04,0.04,2.48,2.4,10.36,0.64,0.08,0.32,0.08,0.04
1208,1. SNL (SI),31748,Pedro Lucas Schwaizer,Pedro Lucas,1998-09-05,35.25,9.88,8.1,20,20,0,250.0,12.5,0.35,0.05,3.7,2.6,13.77,2.8,2.85,6.5,1.7,1.0
1208,1. SNL (SI),32174,Mihael Žaper,M. Žaper,1998-08-11,87.37,22.16,25.43,14,12,2,131.0,10.92,0.08,0.0,4.25,3.75,11.26,0.83,0.75,1.75,0.25,0.0
1208,1. SNL (SI),32741,Dario Vizinger,D. Vizinger,1998-06-06,79.65,21.44,19.67,30,28,2,828.0,29.57,0.82,0.21,8.96,4.79,12.75,7.18,8.79,17.57,4.71,2.14
1208,1. SNL (SI),33162,Scotty Sadzoute,S. Sadzoute,1998-04-29,28.1,7.52,4.76,1,1,0,11.0,11.0,0.0,0.0,4.0,4.0,12.9,0.0,1.0,1.0,0.0,0.0
1208,1. SNL (SI),33176,Nathan Monzango,N. Monzango,2001-04-18,78.49,17.88,26.85,22,20,2,64.0,3.2,0.1,0.0,1.5,1.5,9.71,0.15,0.0,0.2,0.05,0.05
1208,1. SNL (SI),33180,Patrick orphe M'bina,P. M'bina,2000-11-02,46.71,9.58,12.61,9,8,1,87.0,10.88,1.12,0.38,5.12,3.25,14.53,4.75,2.75,6.88,2.0,1.25
1208,1. SNL (SI),33188,Bradley Matufueni M'Bondo,B. M'bondo,2001-10-30,93.66,24.84,21.49,30,27,3,218.0,8.07,0.0,0.0,2.81,2.63,12.82,1.48,0.19,0.26,0.04,0.0
1208,1. SNL (SI),33766,Matej Poplatnik,M. Poplatnik,1992-07-15,37.66,12.64,7.8,20,19,1,273.0,14.37,0.63,0.11,3.47,1.63,12.97,3.74,6.05,11.84,3.0,1.26
1208,1. SNL (SI),34131,Ivijan  Svržnjak,I. Svržnjak,2001-08-02,58.85,13.7,16.17,24,20,4,366.0,18.3,0.5,0.05,5.85,4.05,14.34,4.4,2.3,7.1,1.95,1.25
1208,1. SNL (SI),34223,Stanislav Krapukhin,S. Krapukhin,1998-03-28,35.34,9.17,9.27,27,23,4,312.0,13.57,0.39,0.0,4.43,2.17,14.81,4.48,3.96,8.48,2.74,1.22
1208,1. SNL (SI),34619,Amir Feratovič,A. Feratovič,2002-06-08,93.52,21.81,25.65,16,14,2,95.0,6.79,0.0,0.0,2.21,2.14,10.14,0.86,0.14,0.14,0.0,0.0
1208,1. SNL (SI),34895,Check-Oumar Diakité,C. Diakité,2002-12-05,49.4,13.22,11.85,14,11,3,234.0,21.27,0.18,0.18,5.27,4.55,12.09,4.27,2.09,4.36,1.09,0.73
1208,1. SNL (SI),35186,György Komáromi,G. Komáromi,2002-01-19,,,,1,0,1,,,,,,,,,,,,
1208,1. SNL (SI),36943,Niko Rak,N. Rak,2003-07-26,62.83,15.26,17.24,26,25,1,266.0,10.64,0.24,0.0,3.44,2.96,11.97,1.4,0.52,1.36,0.32,0.16
1208,1. SNL (SI),36948,Deni Jurić,D. Jurić,1997-09-03,85.53,23.56,18.71,5,5,0,149.0,29.8,0.8,0.2,8.2,3.4,13.44,6.4,10.0,22.4,6.6,2.4
1208,1. SNL (SI),37018,Tony Macan ,T. Macan,2000-10-11,96.32,22.84,27.01,7,7,0,2.0,0.29,0.0,0.0,0.14,0.14,8.2,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),37031,Jasmin Čeliković,J. Čeliković,1999-01-07,53.67,18.15,10.77,2,2,0,22.0,11.0,0.0,0.0,5.0,5.0,11.7,1.0,0.5,0.5,0.5,0.5
1208,1. SNL (SI),37301,Pijus Sirvys,P. Sirvys,1998-04-01,75.63,20.63,17.61,21,21,0,436.0,20.76,0.81,0.1,8.29,7.52,14.99,5.62,1.86,3.19,0.71,0.52
1208,1. SNL (SI),39201,Felipe Felício Silva Reis,Felipe Felício,2002-11-06,45.47,9.87,12.8,9,9,0,137.0,15.22,0.67,0.0,6.56,4.0,13.66,4.44,3.0,7.11,2.44,1.0
1208,1. SNL (SI),41545,Bamba Susso,B. Susso,2002-10-09,74.41,18.78,19.03,9,6,3,206.0,34.33,0.67,0.17,10.33,5.0,14.35,11.17,8.17,17.0,4.83,2.0
1208,1. SNL (SI),45977,Kenan Toibibou,K. Toibibou,2004-12-09,89.92,19.87,30.6,30,27,3,163.0,6.04,0.07,0.0,2.07,1.96,10.64,0.93,0.19,0.52,0.15,0.15
1208,1. SNL (SI),49319,Lan Štravs,L. Štravs,2000-03-04,70.75,17.25,23.69,8,7,1,22.0,3.14,0.0,0.0,1.71,1.71,8.77,0.29,0.14,0.43,0.0,0.0
1208,1. SNL (SI),49324,Matic Vrbanec,M. Vrbanec,1996-10-28,57.41,13.74,18.38,10,7,3,141.0,20.14,0.14,0.0,6.71,5.29,13.74,4.43,0.71,3.86,1.0,0.57
1208,1. SNL (SI),49325,Metod Jurhar,M. Jurhar,1997-12-07,97.04,27.09,22.83,34,29,5,10.0,0.34,0.0,0.0,0.14,0.14,5.96,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),49433,Žan Flis,Ž. Flis,1997-07-30,87.59,20.55,23.78,15,15,0,93.0,6.2,0.07,0.0,2.53,2.4,12.48,0.67,0.47,0.73,0.2,0.13
1208,1. SNL (SI),49676,Enrik Ostrc,E. Ostrc,2002-06-21,43.47,11.0,13.06,10,10,0,79.0,7.9,0.1,0.0,2.4,2.2,10.76,0.6,0.0,0.6,0.2,0.1
1208,1. SNL (SI),49678,Anej Mrežar,A. Mrežar,2000-05-25,95.85,23.77,28.54,4,4,0,4.0,1.0,0.0,0.0,0.25,0.25,6.33,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),49890,Jurgen Çelhaka,J. Çelhaka,2000-12-06,81.78,22.36,19.74,23,22,1,242.0,11.0,0.14,0.05,3.14,2.91,11.0,1.09,0.27,0.64,0.14,0.05
1208,1. SNL (SI),58585,Luka Bobičanec,L. Bobičanec,1993-05-23,91.64,22.31,24.4,11,11,0,346.0,31.45,1.0,0.18,11.36,9.18,12.84,8.27,4.09,9.91,2.55,1.82
1208,1. SNL (SI),58587,Žan Karničnik,Ž. Karničnik,1994-09-18,85.88,29.54,18.1,26,25,1,460.0,18.4,0.56,0.12,6.64,5.84,11.11,2.4,1.0,2.76,0.92,0.56
1208,1. SNL (SI),58594,Amadej Maroša,A. Maroša,1994-02-07,19.28,7.37,4.94,2,1,1,8.0,8.0,0.0,0.0,3.0,2.0,7.93,0.0,0.0,2.0,1.0,1.0
1208,1. SNL (SI),58596,Tio Cipot,T. Cipot,2003-04-20,78.02,23.75,14.92,14,13,1,343.0,26.38,1.15,0.15,8.62,6.23,13.74,8.08,4.69,12.69,3.0,2.08
1208,1. SNL (SI),58626,Filip Kosi,F. Kosi,2002-09-20,63.05,15.65,17.12,24,21,3,274.0,13.05,0.38,0.05,4.95,4.0,15.77,5.52,1.0,4.38,1.48,1.0
1208,1. SNL (SI),60546,Dominik Ivkić,D. Ivkić,1997-07-31,77.16,21.57,18.2,5,4,1,31.0,7.75,0.0,0.0,1.25,1.25,10.45,0.25,0.25,0.25,0.0,0.0
1208,1. SNL (SI),60823,Marko Mrvaljević,M. Mrvaljević,2001-06-05,21.24,2.94,7.05,2,2,0,8.0,4.0,0.0,0.0,1.0,0.5,16.64,0.5,1.0,3.0,0.5,0.0
1208,1. SNL (SI),61745,Sacha Komljenovic,S. Komljenovic,2003-05-10,74.4,15.64,21.54,11,8,3,170.0,21.25,1.5,0.25,7.62,6.12,16.22,8.5,3.5,6.0,2.0,1.5
1208,1. SNL (SI),63000,Ivan Ćalušić,I. Ćalušić,1999-09-12,80.15,24.17,20.04,28,24,4,393.0,16.38,0.29,0.12,5.29,4.46,11.58,2.62,1.17,3.75,1.08,0.75
1208,1. SNL (SI),63134,Artemijus Tutyškinas,A. Tutyškinas,2003-08-08,83.23,28.42,16.87,27,25,2,197.0,7.88,0.16,0.04,2.64,2.44,11.36,0.76,0.64,0.88,0.28,0.16
1208,1. SNL (SI),64331,Maj Fogec,M. Fogec,2002-07-01,72.78,17.65,19.72,18,16,2,218.0,13.62,0.38,0.06,6.06,5.12,14.72,4.75,0.5,1.88,0.75,0.62
1208,1. SNL (SI),64332,Matevž Vidovšek,M. Vidovšek,1999-10-30,97.61,27.7,23.62,14,14,0,5.0,0.36,0.0,0.0,0.21,0.21,4.9,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),64336,Svit Sešlar,S. Sešlar,2002-01-09,87.5,29.17,19.54,16,14,2,670.0,47.86,1.64,0.64,14.79,11.71,13.96,10.79,8.43,17.14,4.64,3.14
1208,1. SNL (SI),64424,Damjan Vukliševič,D. Vukliševič,1995-06-28,73.06,24.19,16.78,18,16,2,60.0,3.75,0.06,0.0,1.5,1.38,10.7,0.38,0.12,0.12,0.06,0.06
1208,1. SNL (SI),64434,Žiga Repas,Z. Repas,2001-05-29,40.15,10.72,8.8,15,13,2,211.0,16.23,0.38,0.08,4.77,4.0,14.09,3.85,2.0,5.31,1.31,0.77
1208,1. SNL (SI),64435,Emir Saitoski,E. Saitoski,2003-05-08,58.96,14.17,16.51,28,23,5,455.0,19.78,0.7,0.13,7.26,5.26,14.73,6.43,2.39,8.3,2.52,1.48
1208,1. SNL (SI),65385,Nick Perc,N. Perc,2003-05-27,68.35,19.36,20.87,4,3,1,82.0,27.33,1.67,0.0,12.0,10.0,15.71,11.0,2.33,10.67,5.33,4.33
1208,1. SNL (SI),66238,Danijel Šturm,D. Šturm,1999-01-04,74.0,25.99,14.48,18,18,0,506.0,28.11,1.39,0.39,7.44,4.72,14.56,9.44,7.39,15.39,3.44,1.89
1208,1. SNL (SI),66248,Vid Koderman,V. Koderman,2003-04-18,81.73,19.57,22.89,30,24,6,426.0,17.75,0.88,0.17,6.79,5.21,15.35,6.62,1.42,5.71,1.83,1.33
1208,1. SNL (SI),66252,Mirko Mutavčić,M. Mutavčić,2001-01-29,58.25,13.28,16.7,15,12,3,119.0,9.92,0.33,0.08,3.92,3.33,13.54,2.75,0.5,1.17,0.25,0.17
1208,1. SNL (SI),66253,Rok Maher,R. Maher,2001-07-20,34.57,11.01,9.38,13,9,4,78.0,8.67,0.11,0.0,2.11,1.67,12.04,1.11,0.78,2.22,0.22,0.22
1208,1. SNL (SI),66293,Andrej Kotnik,A. Kotnik,1995-08-04,48.33,15.21,9.87,22,20,2,332.0,16.6,0.9,0.2,5.85,4.0,13.35,3.8,3.95,9.15,3.0,1.6
1208,1. SNL (SI),66294,Samo Pridgar,S. Pridgar,2003-03-10,95.75,26.04,25.98,33,29,4,29.0,1.0,0.0,0.0,0.45,0.45,5.52,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),66402,Roger Andretty Murillo Soto,R. Murillo,2002-03-17,55.05,13.35,15.01,30,28,2,450.0,16.07,0.46,0.0,4.96,2.93,14.29,4.54,2.64,8.32,2.18,0.93
1208,1. SNL (SI),67910,Franck Ahmed Sidibé,F. Sidibé,2002-02-10,94.53,25.39,22.05,4,4,0,22.0,5.5,0.0,0.0,0.25,0.25,11.77,0.75,0.0,0.0,0.0,0.0
1208,1. SNL (SI),70691,Žan-Luk Leban,Z. Leban,2002-12-15,95.94,32.39,20.14,29,27,2,10.0,0.37,0.0,0.0,0.07,0.07,5.54,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),71089,Óscar Steven Zambrano Preciado,Ó. Zambrano,2004-04-20,66.61,19.27,15.24,7,6,1,86.0,14.33,0.17,0.17,3.33,2.83,11.78,3.17,1.0,2.5,0.67,0.33
1208,1. SNL (SI),71648,Denis Bošnjak,D. Bošnjak,1997-04-10,63.33,14.14,19.65,9,9,0,110.0,12.22,0.33,0.0,3.89,3.44,14.59,3.78,0.67,1.89,0.33,0.11
1208,1. SNL (SI),73089,Veljko Mijailović,V. Mijailović,2000-12-29,90.07,24.71,21.36,27,25,2,707.0,28.28,1.0,0.12,9.72,7.44,14.77,9.6,3.48,7.24,2.16,1.2
1208,1. SNL (SI),91243,Armandas Kučys,A. Kučys,2003-02-27,62.72,21.55,13.83,13,11,2,324.0,29.45,1.18,0.18,9.18,4.27,13.02,9.0,9.18,19.73,5.91,2.09
1208,1. SNL (SI),99672,Nemanja Motika,Nem. Motika,2003-03-20,46.33,12.96,11.04,16,15,1,273.0,18.2,1.0,0.0,7.4,5.07,12.82,5.0,3.2,7.73,2.33,1.33
1208,1. SNL (SI),109874,Ivica Vidović,I. Vidović,2002-02-15,55.0,20.04,11.21,21,20,1,532.0,26.6,1.15,0.15,8.3,7.05,12.17,4.6,4.05,8.95,2.2,1.6
1208,1. SNL (SI),110327,Admir Bristrić,A. Bristrić,2003-04-28,41.94,10.04,13.52,24,22,2,350.0,15.91,1.27,0.32,5.77,3.36,15.74,6.73,4.32,11.36,3.77,1.86
1208,1. SNL (SI),116945,Matevž Dajčar,M. Dajčar,2002-02-05,93.99,25.0,23.91,18,16,2,2.0,0.12,0.0,0.0,0.06,0.06,5.87,0.0,0.0,0.0,0.0,0.0
1208,1. SNL (SI),120302,Christalino Atemona,C. Atemona,2002-04-26,90.79,20.53,30.19,27,25,2,177.0,7.08,0.04,0.0,2.72,2.68,9.82,0.36,0.08,0.08,0.04,0.04
1208,1. SNL (SI),145567,Martin Pečar,M. Pečar,2002-07-05,73.61,17.03,25.07,33,30,3,722.0,24.07,1.57,0.13,9.27,6.23,14.09,7.77,5.27,12.4,4.57,2.87
1208,1. SNL (SI),159665,Eric Taylor,E. Taylor,2001-04-14,44.9,10.56,11.9,23,19,4,215.0,11.32,0.16,0.16,2.47,1.95,13.1,1.84,1.05,2.63,0.32,0.26
1208,1. SNL (SI),162543,Karol Borys,K. Borys,2006-09-28,30.41,7.04,6.45,11,9,2,132.0,14.67,0.56,0.0,3.33,2.44,16.69,4.22,2.56,5.78,1.33,0.67
1208,1. SNL (SI),163291,Ishaq Kayode Rafiu,I. Kayode Rafiu,2000-12-16,33.19,8.36,8.15,28,26,2,303.0,11.65,0.46,0.0,4.27,3.08,12.94,3.58,1.88,5.58,1.73,1.0
1208,1. SNL (SI),167212,Nikola Jojić,N. Jojić,2003-09-15,54.74,15.31,14.78,30,26,4,473.0,18.19,0.96,0.15,7.27,5.46,13.91,5.96,2.38,6.15,2.38,1.42
1208,1. SNL (SI),170486,Aljaž Antolin,A. Antolin,2002-08-02,50.31,11.49,14.12,21,19,2,176.0,9.26,0.16,0.0,2.89,2.32,12.3,1.26,0.58,1.26,0.53,0.21
