competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,possession_count_total,possession_count,possession_count_retained,possession_pct_retained,possession_count_shotwithin10s,possession_count_goalwithin10s,possession_avgdistance,possession_avgduration,reception_count_total,reception_count,reception_count_retained,reception_pct_retained,reception_count_intensepressure_tightspace,reception_count_intensepressure_tightspace_retained,reception_pct_intensepressure_tightspace_retained,reception_count_inspace,longcarry_count_total,longcarry_count,longcarry_count_retained,longcarry_count_forwardtrajectory,longcarry_count_forwardtrajectory_retained,longcarry_count_abovehsr,longcarry_count_forwardtrajectory_abovehsr,longcarry_count_forwardtrajectory_abovehsr_retained,longcarry_pct_forwardtrajectory_abovehsr_retained,longcarry_pct_retained,longcarry_pct_forwardtrajectory_retained,possession_count_forwardmomentum,giveandgo_count,possession_count_beatbymovement,possession_count_beatbypossession,possession_count_drawnpressure,possession_count_drawnpressure_retained,possession_pct_drawnpressure_retained,reception_count_intensepressure_constrainedspace,possession_count_escapedpressure,possession_pct_escapedpressure,reception_count_intensepressure,possession_count_intensepressure_progressed,possession_pct_intensepressure_progressed,possession_count_intensepressure_dangercreated,possession_pct_intensepressure_dangercreated
1209,Niké Liga (SK),13037,Andraž Šporar,A. Šporar,1994-02-27,78.68,24.24,18.07,13,12,1,253.0,21.08,13.08,62.06,4.92,1.17,6.26,1.52,171.0,14.25,9.25,64.91,3.25,1.58,48.72,7.0,66.0,5.5,2.83,3.33,1.5,2.25,2.0,0.92,45.83,51.51,45.0,1.25,1.67,1.58,0.92,0.33,0.17,50.0,4.5,0.67,14.81,7.08,1.33,18.82,2.25,31.76
1209,Niké Liga (SK),13224,Roman Procházka,R. Procházka,1989-03-14,63.34,17.5,13.43,20,18,2,490.0,27.22,20.17,74.08,2.56,0.33,4.02,1.45,312.0,17.33,13.5,77.88,0.72,0.39,53.85,14.06,85.0,4.72,3.94,2.11,1.78,0.22,0.17,0.11,66.67,83.53,84.21,0.17,0.89,0.11,0.06,0.22,0.11,50.0,1.39,0.22,16.0,2.39,0.56,23.26,0.56,23.26
1209,Niké Liga (SK),13517,Dominik Sváček,D. Sváček,1997-02-24,82.8,23.51,21.45,4,4,0,114.0,28.5,20.75,72.8,0.25,0.0,4.06,2.72,77.0,19.25,13.5,70.13,0.25,0.25,100.0,18.25,16.0,4.0,3.5,2.75,2.25,0.25,0.0,0.0,,87.5,81.82,0.0,0.0,0.0,0.0,0.25,0.25,100.0,0.25,0.0,0.0,0.25,0.25,100.0,0.0,0.0
1209,Niké Liga (SK),13627,Martin Vantruba,M. Vantruba,1998-02-07,98.45,26.04,22.44,10,7,3,159.0,22.71,16.0,70.44,0.14,0.0,3.86,2.7,108.0,15.43,12.0,77.78,0.29,0.14,50.0,15.43,28.0,4.0,2.14,2.14,1.14,0.0,0.0,0.0,,53.57,53.33,0.0,0.0,0.0,0.0,0.14,0.14,100.0,0.43,0.14,33.33,0.57,0.29,50.0,0.0,0.0
1209,Niké Liga (SK),13707,Ivan Rehák,I. Rehák,2001-04-27,97.51,27.43,22.31,6,5,1,199.0,39.8,29.0,72.86,0.2,0.0,3.81,2.72,134.0,26.8,20.8,77.61,0.2,0.0,0.0,27.2,24.0,4.8,2.6,3.2,2.0,0.0,0.0,0.0,,54.17,62.5,0.0,0.0,0.0,0.0,0.2,0.2,100.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),13708,Dominik Takáč,D. Takáč,1999-01-12,97.74,29.04,22.8,22,21,1,482.0,22.95,13.81,60.17,0.05,0.05,4.05,2.75,294.0,14.0,9.38,67.01,0.24,0.1,40.0,13.71,77.0,3.67,1.86,2.43,1.1,0.0,0.0,0.0,,50.65,45.1,0.0,0.0,0.0,0.0,0.14,0.1,66.67,0.48,0.14,30.0,0.62,0.19,30.77,0.0,0.0
1209,Niké Liga (SK),13805,Markus Poom,M. Poom,1999-02-27,90.83,25.34,21.72,13,13,0,493.0,37.92,29.0,76.47,3.0,0.08,3.25,1.14,309.0,23.77,19.08,80.26,1.46,0.92,63.16,19.0,55.0,4.23,3.46,2.15,1.62,0.38,0.23,0.23,100.0,81.82,75.0,0.85,0.54,0.23,0.0,0.15,0.0,0.0,2.23,0.23,10.35,3.31,0.92,27.91,0.38,11.63
1209,Niké Liga (SK),14380,Hilary Gong Chukwah,H. Gong,1998-10-10,60.3,16.65,13.19,17,14,3,290.0,20.71,10.43,50.35,4.07,0.79,6.84,1.88,195.0,13.93,7.07,50.77,2.14,0.86,40.0,9.57,88.0,6.29,3.29,3.93,1.79,1.86,1.43,0.5,35.0,52.27,45.45,0.79,1.5,0.64,1.07,0.36,0.21,60.0,2.71,0.29,10.53,5.21,1.93,36.99,0.86,16.44
1209,Niké Liga (SK),14578,Philip Azango Elayo,P. Azango,1997-05-21,57.49,15.67,12.85,24,23,1,527.0,22.91,14.7,64.14,3.83,0.3,7.34,2.15,361.0,15.7,10.3,65.65,3.26,1.61,49.33,9.35,178.0,7.74,4.43,4.52,2.35,1.48,1.09,0.35,32.0,57.3,51.92,0.83,1.35,0.78,1.04,0.43,0.22,50.0,4.48,0.91,20.39,6.96,1.78,25.62,1.26,18.12
1209,Niké Liga (SK),14672,Kingsley Madu,K. Madu,1995-12-12,39.47,10.13,9.85,5,5,0,93.0,18.6,11.8,63.44,0.8,0.0,4.98,1.57,59.0,11.8,7.8,66.11,0.2,0.0,0.0,11.4,16.0,3.2,1.6,1.4,0.6,0.6,0.4,0.2,50.0,50.0,42.86,0.2,1.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,50.0,0.8,0.2,25.0,0.2,25.0
1209,Niké Liga (SK),15520,Danylo Ignatenko,D. Ignatenko,1997-03-13,59.38,20.14,12.13,25,25,0,984.0,39.36,33.84,85.98,2.08,0.24,3.35,1.25,715.0,28.6,25.96,90.77,0.6,0.36,60.0,24.48,118.0,4.72,4.0,1.76,1.52,0.56,0.2,0.2,100.0,84.75,86.36,0.56,0.6,0.0,0.2,0.2,0.16,80.0,1.2,0.28,23.33,2.04,0.24,11.76,0.32,15.69
1209,Niké Liga (SK),16129,Martin Chrien,M. Chrien,1995-09-08,58.34,13.78,16.52,20,19,1,355.0,18.68,10.26,54.93,3.0,0.21,5.09,1.38,187.0,9.84,5.68,57.75,2.58,1.05,40.82,5.74,70.0,3.68,2.21,2.0,1.11,0.84,0.47,0.21,44.44,60.0,55.26,0.74,1.53,0.37,0.26,0.16,0.11,66.67,3.42,0.26,7.69,4.84,0.89,18.48,1.0,20.65
1209,Niké Liga (SK),16450,Filip Blažek,F. Blažek,1998-03-11,67.39,17.23,16.4,21,19,2,603.0,31.74,24.95,78.61,1.0,0.05,4.66,1.66,397.0,20.89,18.37,87.91,0.37,0.11,28.57,20.32,116.0,6.11,4.89,3.47,2.79,0.79,0.26,0.21,80.0,80.17,80.3,0.05,0.63,0.05,0.05,0.26,0.05,20.0,0.58,0.0,0.0,1.05,0.37,35.0,0.05,5.0
1209,Niké Liga (SK),16785,Maciej Kevin Dąbrowski,K. Dąbrowski,1998-06-09,96.05,23.54,27.26,13,13,0,214.0,16.46,7.92,48.13,0.08,0.0,5.31,3.75,106.0,8.15,4.0,49.06,0.15,0.0,0.0,7.85,51.0,3.92,1.62,2.0,0.85,0.0,0.0,0.0,,41.18,42.31,0.0,0.0,0.0,0.0,0.08,0.08,100.0,0.15,0.0,0.0,0.46,0.15,33.33,0.0,0.0
1209,Niké Liga (SK),16822,Lukáš Skovajsa,L. Skovajsa,1994-03-27,66.1,17.02,14.98,18,18,0,521.0,28.94,22.44,77.54,1.17,0.22,3.71,1.24,317.0,17.61,14.33,81.39,0.83,0.39,46.67,15.5,62.0,3.44,2.5,2.0,1.33,0.78,0.39,0.22,57.14,72.58,66.67,0.0,0.61,0.17,0.11,0.28,0.17,60.0,1.39,0.11,8.0,1.89,0.06,2.94,0.17,8.82
1209,Niké Liga (SK),16827,Abdul Musa Zubairu,A. Zubairu,1998-10-03,73.03,20.42,18.52,28,27,1,1196.0,44.3,36.22,81.77,2.7,0.19,4.86,1.63,796.0,29.48,25.15,85.3,1.41,0.78,55.26,24.07,238.0,8.81,7.07,3.78,2.93,0.52,0.26,0.19,71.43,80.25,77.45,1.19,1.48,0.26,0.37,0.56,0.48,86.67,2.41,0.48,20.0,3.89,0.74,19.05,0.44,11.43
1209,Niké Liga (SK),16830,Jakub Paur,J. Paur,1992-07-04,53.95,14.33,11.94,23,22,1,415.0,18.86,12.91,68.43,2.41,0.23,3.79,1.19,268.0,12.18,8.91,73.14,2.23,1.05,46.94,8.14,63.0,2.86,2.05,1.36,0.82,0.64,0.41,0.18,44.44,71.43,60.0,0.23,1.14,0.32,0.23,0.14,0.05,33.33,3.0,0.5,16.67,4.32,0.59,13.68,0.68,15.79
1209,Niké Liga (SK),16838,Adrián Slávik,A. Slávik,1999-04-12,29.97,6.16,8.05,11,11,0,56.0,5.09,1.82,35.71,0.64,0.0,8.87,2.25,27.0,2.45,0.73,29.63,0.64,0.09,14.29,1.73,19.0,1.73,0.55,1.36,0.36,0.64,0.45,0.18,40.0,31.58,26.67,0.0,0.18,0.09,0.45,0.18,0.0,0.0,0.64,0.09,14.29,1.0,0.36,36.36,0.18,18.18
1209,Niké Liga (SK),16861,Dávid Strelec,D. Strelec,2001-04-04,51.86,15.63,11.53,3,3,0,36.0,12.0,6.0,50.0,2.0,0.33,5.86,1.4,25.0,8.33,4.33,52.0,1.67,0.67,40.0,5.67,9.0,3.0,1.33,1.67,0.33,0.67,0.33,0.0,0.0,44.44,20.0,0.33,2.33,0.67,1.33,0.0,0.0,,2.0,0.67,33.33,4.33,1.33,30.77,1.33,30.77
1209,Niké Liga (SK),16863,Kenan Bajrič,K. Bajrič,1994-12-20,98.3,29.7,22.38,27,26,1,1453.0,55.88,48.19,86.24,1.5,0.19,3.84,1.32,1043.0,40.12,36.58,91.18,0.46,0.23,50.0,38.54,211.0,8.12,6.38,4.19,3.27,1.5,0.5,0.38,76.92,78.67,77.98,0.15,0.77,0.04,0.23,0.65,0.27,41.18,0.85,0.23,27.27,1.73,0.73,42.22,0.08,4.44
1209,Niké Liga (SK),17002,Łukasz Wolsztyński,Ł. Wolsztyński,1994-12-08,41.32,10.01,12.2,8,8,0,99.0,12.38,6.38,51.52,1.75,0.12,3.63,1.17,56.0,7.0,2.75,39.29,2.12,0.62,29.41,2.88,15.0,1.88,1.12,0.88,0.5,0.38,0.25,0.0,0.0,60.0,57.14,0.88,1.25,0.0,0.12,0.12,0.12,100.0,2.5,0.12,5.0,4.0,1.0,25.0,0.88,21.87
1209,Niké Liga (SK),17170,Nikita Mihhailov,N. Mihhailov,2002-06-20,38.19,8.56,9.5,3,3,0,44.0,14.67,8.67,59.09,1.67,0.0,5.72,1.78,22.0,7.33,6.33,86.37,0.33,0.0,0.0,6.67,11.0,3.67,2.0,1.0,0.67,0.33,0.0,0.0,,54.55,66.67,0.33,1.67,0.0,0.0,0.0,0.0,,0.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),17203,Svetozar Marković,S. Marković,2000-03-23,97.79,27.64,22.61,13,12,1,593.0,49.42,43.5,88.03,0.92,0.25,3.77,1.32,409.0,34.08,32.25,94.62,0.25,0.08,33.33,33.08,85.0,7.08,5.83,2.42,2.25,1.33,0.08,0.0,0.0,82.35,93.1,0.08,1.0,0.0,0.17,0.08,0.08,100.0,0.42,0.08,20.0,0.83,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),17213,Aleksandar Popović,A. Popović,1999-09-27,96.22,27.08,22.9,23,21,2,542.0,25.81,18.71,72.51,0.14,0.0,4.45,3.01,338.0,16.1,12.81,79.59,0.1,0.0,0.0,15.52,107.0,5.1,3.19,3.38,2.1,0.0,0.0,0.0,,62.62,61.97,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.24,0.1,40.0,0.52,0.29,54.55,0.0,0.0
1209,Niké Liga (SK),17294,Benjamín Szaráz,B. Száraz,1998-03-09,93.8,21.5,28.64,16,15,1,341.0,22.73,12.07,53.08,0.2,0.0,4.15,3.22,187.0,12.47,7.4,59.36,0.2,0.07,33.33,11.53,63.0,4.2,2.07,2.87,1.6,0.0,0.0,0.0,,49.21,55.82,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.27,0.07,25.0,0.0,0.0
1209,Niké Liga (SK),17307,Kristóf Domonkos,K. Domonkos,1998-08-17,46.38,9.28,12.62,10,10,0,157.0,15.7,9.2,58.6,1.7,0.3,3.56,1.08,89.0,8.9,5.7,64.04,1.4,0.3,21.43,6.0,20.0,2.0,1.1,1.2,0.4,0.7,0.4,0.1,25.0,55.0,33.33,0.4,0.7,0.5,0.4,0.1,0.0,0.0,2.0,0.4,20.0,2.9,0.7,24.14,0.3,10.35
1209,Niké Liga (SK),17308,Christián Herc,C. Herc,1998-09-30,32.15,9.68,7.2,8,7,1,65.0,9.29,4.86,52.31,2.14,0.29,3.03,0.86,36.0,5.14,2.43,47.22,1.14,0.29,25.0,3.29,8.0,1.14,0.86,1.0,0.71,0.29,0.29,0.29,100.0,75.0,71.43,0.57,0.43,0.29,0.14,0.29,0.14,50.0,1.43,0.0,0.0,2.43,0.43,17.65,0.86,35.29
1209,Niké Liga (SK),17309,Kristián Koštrna,K. Koštrna,1993-12-15,82.09,22.76,18.41,20,19,1,923.0,48.58,40.05,82.45,1.68,0.16,4.19,1.57,605.0,31.84,27.68,86.94,0.42,0.32,75.0,30.11,155.0,8.16,6.26,4.0,3.16,1.21,0.68,0.47,69.23,76.77,78.95,0.11,0.79,0.05,0.0,0.11,0.0,0.0,0.58,0.16,27.27,1.68,0.42,25.0,0.21,12.5
1209,Niké Liga (SK),17314,Martin Bednár,M. Bednár,1999-04-22,92.09,25.22,23.81,31,30,1,1348.0,44.93,35.8,79.67,1.7,0.2,4.36,1.55,816.0,27.2,23.33,85.79,0.43,0.2,46.15,24.77,219.0,7.3,5.8,3.17,2.57,1.23,0.4,0.3,75.0,79.45,81.05,0.1,0.87,0.13,0.17,0.43,0.2,46.15,0.53,0.03,6.25,1.17,0.3,25.71,0.2,17.14
1209,Niké Liga (SK),17316,César Rodolfo Blackman Camarena ,C. Blackman,1998-04-02,87.47,26.36,19.46,27,26,1,1254.0,48.23,36.73,76.16,3.85,0.58,5.87,1.81,902.0,34.69,28.0,80.71,2.23,1.23,55.17,30.23,301.0,11.58,7.35,6.69,3.92,2.23,1.73,0.92,53.33,63.45,58.62,0.19,3.58,0.27,1.96,1.0,0.54,53.85,3.85,0.88,23.0,5.38,1.42,26.43,0.62,11.43
1209,Niké Liga (SK),17328,Taras Bondarenko,T. Bondarenko,1992-09-23,87.97,21.98,23.96,27,27,0,1172.0,43.41,36.37,83.79,1.22,0.11,5.5,1.68,738.0,27.33,24.52,89.7,0.15,0.04,25.0,25.59,290.0,10.74,9.07,4.41,3.63,1.96,0.78,0.67,85.71,84.48,82.35,0.07,0.52,0.07,0.19,1.04,0.44,42.86,0.3,0.11,37.5,0.63,0.11,17.65,0.04,5.88
1209,Niké Liga (SK),17859,Tigran Barseghyan,T. Barseghyan,1993-09-22,68.83,19.46,15.51,25,24,1,684.0,28.5,16.96,59.5,4.92,0.75,5.98,1.62,524.0,21.83,13.33,61.07,3.5,1.62,46.43,14.38,181.0,7.54,3.42,4.67,1.71,2.21,1.79,0.46,25.58,45.3,36.61,1.0,1.29,0.75,1.33,0.62,0.38,60.0,5.25,0.75,14.29,7.88,1.54,19.58,1.38,17.46
1209,Niké Liga (SK),18683,Sean Goss,S. Goss,1995-10-01,68.93,18.14,14.87,7,7,0,276.0,39.43,32.86,83.33,3.43,0.29,4.35,1.65,184.0,26.29,22.71,86.41,0.43,0.0,0.0,24.29,48.0,6.86,6.57,3.29,3.14,0.43,0.29,0.29,100.0,95.83,95.65,0.0,1.14,0.0,0.14,0.29,0.29,100.0,0.57,0.0,0.0,1.14,0.43,37.5,0.0,0.0
1209,Niké Liga (SK),18693,Osman Kakay,O. Kakay,1997-08-25,62.01,16.19,15.9,29,28,1,769.0,27.46,18.86,68.66,2.68,0.21,5.55,1.77,498.0,17.79,13.18,74.1,1.14,0.68,59.38,15.07,169.0,6.04,3.61,3.93,2.25,1.14,0.93,0.5,53.85,59.76,57.27,0.25,1.68,0.39,0.68,0.21,0.07,33.33,1.39,0.25,17.95,3.0,1.11,36.9,0.39,13.1
1209,Niké Liga (SK),19307,Jan-Christoph Bartels,J. Bartels,1999-01-13,98.5,26.87,24.16,6,6,0,175.0,29.17,21.17,72.57,0.17,0.0,4.9,3.59,105.0,17.5,14.5,82.86,0.0,0.0,,16.83,43.0,7.17,4.0,2.5,1.0,0.17,0.0,0.0,,55.81,40.0,0.0,0.0,0.0,0.0,0.17,0.17,100.0,0.33,0.33,100.0,0.5,0.0,0.0,0.0,0.0
1209,Niké Liga (SK),20060,Michal Sipľak,M. Sipľak,1996-02-02,93.05,22.45,26.11,27,27,0,1028.0,38.07,27.63,72.57,1.78,0.07,3.7,1.25,690.0,25.56,20.15,78.84,0.93,0.41,44.0,24.0,153.0,5.67,4.15,3.44,2.74,1.3,0.67,0.44,66.67,73.2,79.57,0.11,1.19,0.07,0.19,0.48,0.26,53.85,1.22,0.04,3.03,2.37,0.48,20.31,0.19,7.81
1209,Niké Liga (SK),20064,Milan Dimun,M. Dimun,1996-09-19,72.84,18.17,21.68,15,14,1,512.0,36.57,26.43,72.27,2.0,0.21,4.41,1.43,314.0,22.43,17.57,78.34,1.07,0.43,40.0,18.36,98.0,7.0,4.86,3.79,2.86,1.07,0.5,0.21,42.86,69.39,75.47,0.43,0.71,0.14,0.21,0.36,0.36,100.0,1.93,0.21,11.11,3.14,0.86,27.27,0.5,15.91
1209,Niké Liga (SK),22117,Loïc Bessilé,L. Bessilé,1999-02-19,94.9,26.07,22.63,21,21,0,988.0,47.05,39.29,83.5,1.0,0.1,3.9,1.44,657.0,31.29,28.1,89.8,0.19,0.05,25.0,28.86,134.0,6.38,4.9,3.62,2.81,0.43,0.1,0.1,100.0,76.87,77.63,0.19,0.0,0.05,0.05,0.43,0.29,66.67,0.33,0.05,14.29,0.52,0.19,36.36,0.14,27.27
1209,Niké Liga (SK),23737,Kelvin Ofori,K. Ofori,2001-07-27,50.3,18.33,10.05,14,14,0,393.0,28.07,19.64,69.98,4.07,0.57,6.89,2.04,287.0,20.5,14.71,71.78,3.71,1.79,48.08,14.71,119.0,8.5,6.29,3.36,2.14,0.79,0.5,0.14,28.57,73.95,63.83,0.93,2.36,0.21,1.5,0.36,0.14,40.0,4.79,1.29,26.87,6.5,0.71,10.99,0.86,13.19
1209,Niké Liga (SK),24017,Erik Daniel,E. Daniel,1992-02-04,85.64,19.55,24.3,29,28,1,948.0,33.86,18.46,54.53,5.21,0.46,8.0,2.13,593.0,21.18,11.89,56.16,3.04,1.18,38.82,15.79,343.0,12.25,6.86,5.96,2.64,2.36,1.46,0.46,31.71,55.98,44.31,0.71,3.46,0.71,2.04,0.82,0.29,34.78,3.75,1.07,28.57,6.93,1.54,22.16,1.5,21.65
1209,Niké Liga (SK),24096,Martin Trnovský,M. Trnovský,2000-06-07,99.43,33.66,18.96,6,6,0,152.0,25.33,17.17,67.76,0.0,0.0,3.25,2.26,98.0,16.33,12.83,78.57,0.17,0.17,100.0,16.67,12.0,2.0,1.33,0.83,0.67,0.0,0.0,0.0,,66.67,80.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.33,0.17,50.0,0.83,0.17,20.0,0.0,0.0
1209,Niké Liga (SK),24104,Michal Škvarka,M. Škvarka,1992-08-19,44.55,13.01,13.68,2,2,0,60.0,30.0,24.5,81.66,2.0,0.0,3.48,1.54,42.0,21.0,17.0,80.95,1.0,1.0,100.0,17.0,6.0,3.0,2.0,1.5,1.0,0.0,0.0,0.0,,66.67,66.67,0.5,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,1.5,50.0,0.5,16.67
1209,Niké Liga (SK),24209,Peter Pokorný,P. Pokorný,2001-08-08,62.89,18.87,13.94,20,19,1,625.0,32.89,27.05,82.24,1.42,0.05,4.97,1.81,437.0,23.0,20.37,88.56,0.32,0.11,33.33,19.63,138.0,7.26,6.26,3.16,2.79,0.21,0.05,0.05,100.0,86.23,88.33,0.58,0.21,0.16,0.16,0.32,0.16,50.0,1.05,0.16,15.0,1.63,0.26,16.13,0.26,16.13
1209,Niké Liga (SK),24210,Martin Šulek,M. Šulek,1998-01-15,47.17,10.88,12.78,10,10,0,183.0,18.3,11.3,61.75,2.0,0.2,4.12,1.31,108.0,10.8,6.5,60.18,1.0,0.4,40.0,9.1,31.0,3.1,1.5,2.0,1.1,0.5,0.4,0.2,50.0,48.39,55.0,0.1,1.0,0.3,0.1,0.1,0.0,0.0,1.5,0.1,6.67,2.2,1.1,50.0,0.4,18.18
1209,Niké Liga (SK),24211,Michal Tomič,M. Tomič,1999-03-30,36.62,9.28,8.2,12,11,1,163.0,14.82,9.64,65.03,1.09,0.09,4.23,1.27,99.0,9.0,6.64,73.74,0.45,0.18,40.0,7.73,29.0,2.64,1.45,1.55,0.82,1.0,0.64,0.18,28.57,55.17,52.94,0.0,0.82,0.09,0.18,0.09,0.0,0.0,0.73,0.09,12.5,1.73,0.27,15.79,0.27,15.79
1209,Niké Liga (SK),24212,Ján Bernát,J. Bernát,2001-01-10,43.29,12.13,8.2,10,10,0,190.0,19.0,12.8,67.37,1.9,0.2,5.52,1.67,124.0,12.4,8.6,69.36,1.2,0.4,33.33,9.0,53.0,5.3,3.8,2.5,1.6,0.3,0.3,0.0,0.0,71.7,64.0,0.3,1.4,0.3,0.0,0.2,0.1,50.0,1.8,0.6,33.33,3.0,0.4,13.33,0.3,10.0
