competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count,pass_count_goalwithin10s,pass_count_shotwithin10s,pass_count_attempted_total,pass_count_attempted,pass_count_completed,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted,pass_count_onetouch_attempted,pass_count_quickpass_attempted,pass_count_onetouch_dangerous_attempted,pass_count_quickpass_dangerous_attempted,passopportunity_count_linebreak,pass_count_linebreak_attempted,pass_count_linebreak_completed,passopportunity_count_torun,pass_count_torun_attempted,pass_count_torun_completed,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s,pass_count_torun_goalwithin10s,passopportunity_count_dangerous,pass_count_dangerous_attempted,pass_pct_dangerous_completed,pass_count_dangerous_completed,pass_count_difficultpass_attempted
1173,Super Liga (RS),9664,Sebastian Polter,S. Polter,1991-04-01,53.5,15.88,10.98,17,17,0,438.0,25.76,0.18,1.0,135.0,7.94,5.94,74.81,75.86,11.73,0.35,4.0,0.94,1.29,0.12,0.59,0.18,0.06,10.71,3.47,2.76,79.66,74.66,0.71,0.18,9.47,2.82,77.08,2.18,2.24
1173,Super Liga (RS),9982,Stefan Mitrović,S. Mitrović,1990-05-22,87.66,24.09,20.06,15,15,0,1674.0,111.6,0.07,0.53,625.0,41.67,38.2,91.68,94.45,17.72,2.2,7.93,5.0,0.13,0.0,25.53,6.07,5.07,19.0,8.07,7.6,94.22,93.78,0.2,0.0,1.47,0.27,50.0,0.13,2.2
1173,Super Liga (RS),9990,Stefan Šćepović,S. Šćepović,1990-01-10,39.97,10.95,9.5,11,11,0,232.0,21.09,0.0,0.27,76.0,6.91,5.09,73.69,77.2,12.7,0.27,3.27,1.18,1.0,0.18,1.09,0.18,0.0,8.18,3.0,2.09,69.7,70.25,0.27,0.0,6.27,1.91,61.91,1.18,1.82
1173,Super Liga (RS),10597,Uroš Vitas,U. Vitas,1992-07-06,79.99,19.32,21.27,23,21,2,1841.0,87.67,0.0,0.67,663.0,31.57,26.24,83.11,89.01,19.31,2.71,8.05,3.76,0.1,0.05,23.52,5.86,3.62,11.05,4.43,3.33,75.27,82.79,0.14,0.0,2.19,0.67,42.86,0.29,4.38
1173,Super Liga (RS),10765,Vladimir Stojković,V. Stojković,1983-07-28,100.55,25.52,25.09,10,8,2,389.0,48.62,0.0,0.0,122.0,15.25,11.5,75.41,83.59,23.93,2.62,3.38,0.88,0.0,0.0,19.88,5.25,2.38,8.38,2.5,2.38,95.0,93.69,0.0,0.0,0.0,0.0,,0.0,1.75
1173,Super Liga (RS),11186,Olivier Thill,O. Thill,1996-12-17,67.97,17.14,19.77,13,13,0,1291.0,99.31,0.15,1.62,408.0,31.38,25.31,80.64,82.61,16.83,2.38,13.54,6.0,1.69,1.0,9.38,2.69,1.69,22.38,7.38,5.46,73.96,74.22,1.0,0.15,17.0,4.31,57.14,2.46,6.15
1173,Super Liga (RS),11290,Alexandre Oukidja,A. Oukidja,1988-07-19,104.5,28.45,25.42,1,1,0,27.0,27.0,0.0,0.0,11.0,11.0,8.0,72.73,91.71,26.25,2.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,1.0,1.0,100.0,86.91,0.0,0.0,0.0,0.0,,0.0,0.0
1173,Super Liga (RS),11815,Milan Rodić,M. Rodić,1991-04-02,72.38,20.1,15.59,12,11,1,944.0,85.82,0.09,0.91,343.0,31.18,25.0,80.17,83.34,17.93,2.64,5.64,6.36,0.36,0.36,23.09,6.91,4.27,18.91,7.18,5.73,79.75,73.3,0.55,0.09,10.45,2.27,40.0,0.91,6.73
1173,Super Liga (RS),11819,Nemanja Radonjić,N. Radonjić,1996-02-15,39.85,12.33,8.99,10,10,0,493.0,49.3,0.2,1.7,152.0,15.2,11.8,77.63,77.63,14.13,0.6,4.6,1.8,0.5,0.2,5.3,1.6,1.1,17.7,6.1,4.4,72.13,67.07,1.2,0.1,15.8,3.9,46.15,1.8,4.9
1173,Super Liga (RS),11893,Miloš Degenek,M. Degenek,1994-04-28,88.92,24.42,22.08,13,13,0,1720.0,132.31,0.15,0.77,567.0,43.62,38.08,87.3,90.35,18.51,4.08,7.23,4.85,0.08,0.0,41.31,10.85,8.15,13.69,4.85,3.62,74.6,77.57,0.15,0.0,3.69,1.0,46.15,0.46,5.38
1173,Super Liga (RS),12217,Vukašin Jovanović,V. Jovanović,1996-05-17,97.55,23.86,24.26,13,13,0,1347.0,103.62,0.0,0.46,552.0,42.46,35.77,84.24,89.29,20.29,4.23,11.54,6.62,0.08,0.08,25.15,5.69,3.69,10.85,4.92,4.38,89.06,88.6,0.15,0.0,1.85,0.69,55.56,0.38,6.23
1173,Super Liga (RS),12345,Zoran Popović,Z. Popović,1988-05-28,98.02,28.51,24.53,35,32,3,2798.0,87.44,0.03,0.12,813.0,25.41,19.53,76.88,83.6,26.03,6.66,4.5,1.38,0.0,0.0,33.0,8.72,4.94,21.25,5.09,4.56,89.57,90.77,0.09,0.0,0.0,0.0,,0.0,3.81
1173,Super Liga (RS),12347,Marko  Gobeljić,M. Gobeljić,1992-09-13,80.81,22.09,19.32,26,24,2,1974.0,82.25,0.08,1.38,700.0,29.17,23.54,80.71,81.18,17.75,2.67,8.42,4.96,0.92,0.42,18.71,5.21,4.08,22.17,6.92,5.29,76.51,69.71,0.88,0.08,10.71,3.17,44.74,1.42,7.62
1173,Super Liga (RS),12349,Stefan Hajdin,S. Hajdin,1994-04-15,57.67,13.37,15.31,18,18,0,906.0,50.33,0.17,1.0,302.0,16.78,12.39,73.84,76.14,15.42,0.78,5.83,3.83,0.94,0.94,6.44,1.61,1.06,14.17,5.44,3.83,70.41,69.64,0.39,0.06,12.22,3.61,52.31,1.89,5.17
1173,Super Liga (RS),12353,Slavoljub Srnić,S. Srnić,1992-01-12,19.07,4.9,5.34,1,1,0,17.0,17.0,0.0,0.0,5.0,5.0,1.0,20.0,64.8,7.78,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,45.29,0.0,0.0,5.0,2.0,0.0,0.0,2.0
1173,Super Liga (RS),12358,Dušan Jovančić,D. Jovančić,1990-10-19,43.37,11.12,11.02,18,17,1,1085.0,63.82,0.18,1.0,314.0,18.47,15.0,81.21,84.17,16.92,0.94,4.71,2.82,0.29,0.41,11.71,2.65,1.41,11.41,4.12,3.24,78.57,76.36,0.53,0.06,9.29,2.24,60.53,1.35,3.47
1173,Super Liga (RS),12363,Milan Pavkov,M. Pavkov,1994-02-09,16.21,3.9,3.76,21,20,1,142.0,7.1,0.05,0.3,46.0,2.3,1.45,63.04,68.46,12.98,0.1,1.2,0.35,0.3,0.3,0.25,0.15,0.1,2.4,1.05,0.6,57.14,66.24,0.1,0.0,3.2,0.9,55.56,0.5,0.8
1173,Super Liga (RS),12833,Nair Tiknizyan,N. Tiknizyan,1999-05-12,65.62,21.53,13.5,26,24,2,2174.0,90.58,0.38,2.33,842.0,35.08,29.29,83.49,84.61,14.07,1.29,8.21,8.67,1.08,1.0,15.75,4.58,3.58,24.21,10.0,7.33,73.33,72.22,0.92,0.21,17.42,5.17,49.19,2.54,6.33
1173,Super Liga (RS),12901,Bibras Natcho,B. Natcho,1988-02-18,36.3,10.88,7.85,32,32,0,1791.0,55.97,0.47,1.88,571.0,17.84,14.5,81.26,81.2,16.0,1.31,5.62,4.44,0.91,1.22,8.25,2.28,1.69,14.94,5.94,4.44,74.74,72.34,1.22,0.34,15.19,4.66,63.09,2.94,4.0
1173,Super Liga (RS),12945,Marko Petković,M. Petković,1992-09-03,30.01,7.42,7.34,6,6,0,258.0,43.0,0.33,0.83,86.0,14.33,11.17,77.91,76.96,15.71,1.0,3.5,4.33,0.0,0.33,12.83,4.33,3.17,11.33,5.0,4.0,80.0,70.58,0.33,0.0,3.17,1.33,75.0,1.0,4.67
1173,Super Liga (RS),12970,Saša Marković,S. Marković,1991-03-13,23.4,6.65,5.22,11,10,1,218.0,21.8,0.0,0.2,73.0,7.3,5.1,69.86,76.62,14.79,0.4,2.8,1.4,0.4,0.2,4.2,1.2,0.6,5.9,2.5,1.6,64.0,67.05,0.2,0.0,4.9,1.4,50.0,0.7,2.2
1173,Super Liga (RS),13004,Farid Boulaya,F. Boulaya,1993-02-25,75.23,18.74,19.21,13,13,0,1468.0,112.92,0.23,1.92,439.0,33.77,27.92,82.69,79.37,14.88,2.38,8.38,5.31,0.92,1.23,16.77,4.08,3.15,30.08,8.54,6.54,76.58,71.24,0.92,0.23,23.77,6.38,56.63,3.62,9.0
1173,Super Liga (RS),13071,Nemanja Miletić,N. Miletić,1991-01-16,89.12,21.0,23.81,25,24,1,1914.0,79.75,0.0,0.88,679.0,28.29,22.0,77.76,83.77,18.32,2.08,7.92,4.71,0.38,0.17,19.79,5.92,4.08,16.08,4.96,3.5,70.59,72.91,0.42,0.0,7.12,1.71,43.9,0.75,5.71
1173,Super Liga (RS),13072,Branko Jovičić,B. Jovičić,1993-03-18,70.37,20.81,16.6,26,26,0,3219.0,123.81,0.19,1.77,1080.0,41.54,35.46,85.37,87.6,15.55,1.81,12.08,7.88,0.58,0.12,24.46,6.15,4.38,15.27,5.81,4.46,76.82,77.83,0.42,0.0,10.69,2.92,47.37,1.38,6.31
1173,Super Liga (RS),13260,Mirko Ivanić,M. Ivanić,1993-09-13,76.39,26.33,16.16,17,17,0,2162.0,127.18,0.47,3.65,630.0,37.06,28.53,76.98,78.06,15.68,2.41,7.94,5.41,2.29,1.94,18.71,5.71,3.82,39.71,13.76,9.59,69.66,68.25,1.82,0.24,40.71,11.29,56.77,6.41,10.71
1173,Super Liga (RS),13616,Peter Oladeji Olayinka,P. Olayinka,1995-11-16,33.59,10.14,6.69,3,3,0,82.0,27.33,0.33,1.0,24.0,8.0,7.67,95.83,82.92,14.16,0.67,1.67,2.33,0.33,0.0,1.33,0.33,0.33,7.67,1.67,1.67,100.0,78.17,1.0,0.33,8.0,1.33,75.0,1.0,2.0
1173,Super Liga (RS),13717,Mario Jurčevič,M. Jurčevič,1995-06-01,85.29,27.13,19.01,9,9,0,689.0,76.56,0.56,3.33,267.0,29.67,25.44,85.77,82.94,15.75,2.33,9.33,5.78,1.56,0.33,11.67,3.33,2.56,21.0,9.56,7.67,80.23,70.46,2.0,0.22,17.89,5.44,67.35,3.67,6.22
1173,Super Liga (RS),13813,Wanderson de Jesus Martins,Caju,1995-07-17,57.92,15.36,15.64,8,8,0,610.0,76.25,0.25,0.75,182.0,22.75,17.75,78.02,77.13,14.64,0.88,5.12,3.12,1.0,0.12,16.5,6.5,4.88,18.75,6.88,4.38,63.64,65.58,0.25,0.12,13.38,4.12,39.39,1.62,7.12
1173,Super Liga (RS),14198,Lazar Nikolić,L. Nikolić,1999-08-01,97.43,24.46,24.9,33,32,1,3734.0,116.69,0.22,2.25,1228.0,38.38,28.5,74.27,78.05,16.4,2.84,8.59,6.0,0.66,0.38,27.16,9.88,6.66,30.19,11.28,8.38,74.24,71.56,1.06,0.12,13.41,3.47,42.34,1.47,11.25
1173,Super Liga (RS),14205,Yohan Bilingi,Y. Bilingi,1999-02-01,87.29,22.85,24.15,30,30,0,2384.0,79.47,0.1,0.63,949.0,31.63,26.3,83.14,87.67,17.01,1.93,10.23,7.3,0.3,0.03,17.47,5.47,3.9,11.8,4.77,4.0,83.92,83.53,0.17,0.0,2.2,0.57,35.29,0.2,4.87
1173,Super Liga (RS),14739,Cherif Ndiaye,C. Ndiaye,1996-01-23,38.14,13.13,7.45,3,3,0,64.0,21.33,0.0,0.67,19.0,6.33,5.33,84.21,83.13,14.74,0.0,2.0,1.0,0.33,0.33,1.0,0.33,0.0,9.0,2.33,1.33,57.14,69.3,0.33,0.0,8.0,1.67,40.0,0.67,1.0
1173,Super Liga (RS),15243,Radomir Milosavljević,R. Milosavljević,1992-07-28,91.83,23.2,23.26,28,24,4,2428.0,101.17,0.25,2.04,730.0,30.42,24.92,81.92,83.59,15.89,1.79,9.54,4.75,0.58,0.5,18.33,5.25,4.21,17.46,5.5,4.12,75.0,73.3,0.83,0.17,12.96,3.38,65.43,2.21,5.42
1173,Super Liga (RS),15612,Bruno Duarte da Silva,Bruno Duarte,1996-03-24,65.52,22.46,12.84,27,26,1,1980.0,76.15,0.46,3.46,572.0,22.0,16.42,74.65,78.17,14.53,1.15,5.5,3.08,0.92,0.96,5.35,1.27,0.77,24.92,8.58,5.85,68.16,69.08,1.96,0.35,28.77,6.96,54.7,3.81,6.12
1173,Super Liga (RS),15720,Srdjan Mijailović,S. Mijailović,1993-11-10,77.81,17.14,21.65,20,20,0,1771.0,88.55,0.3,1.65,604.0,30.2,23.6,78.15,81.8,18.02,2.8,10.55,5.45,0.6,0.55,13.0,3.95,2.7,15.3,6.0,4.35,72.5,71.22,0.65,0.25,13.65,3.5,45.71,1.6,6.9
1173,Super Liga (RS),16218,Nedeljko Stojišić,N. Stojišić,1997-09-25,101.41,19.38,32.83,2,2,0,206.0,103.0,0.0,0.0,46.0,23.0,12.0,52.17,72.98,28.66,4.0,3.5,2.5,0.0,0.0,45.5,12.0,4.5,16.0,2.5,2.0,80.0,86.83,0.0,0.0,0.0,0.0,,0.0,6.5
1173,Super Liga (RS),16596,Luka Capan,L. Capan,1995-04-06,88.37,25.37,22.13,22,22,0,2743.0,124.68,0.05,0.91,1075.0,48.86,42.91,87.81,91.34,18.34,2.95,10.86,11.91,0.14,0.14,31.86,8.77,6.41,13.32,5.86,5.23,89.15,86.54,0.27,0.0,3.91,0.86,63.16,0.55,4.86
1173,Super Liga (RS),16851,Vukan Savićević,V. Savićević,1994-01-29,63.23,15.65,15.82,33,32,1,3726.0,116.44,0.31,2.5,1073.0,33.53,27.69,82.57,83.36,16.03,2.47,9.56,5.75,0.97,0.59,18.66,5.19,3.94,21.81,7.91,6.0,75.89,72.85,1.03,0.22,18.06,4.97,55.35,2.75,6.5
1173,Super Liga (RS),17042,Miloš Cvetković,M. Cvetković,1990-01-06,73.94,19.0,19.24,18,17,1,1469.0,86.41,0.12,1.47,535.0,31.47,24.94,79.25,82.0,18.81,3.29,10.35,5.65,0.65,0.35,21.41,6.35,4.94,20.18,7.24,5.65,78.05,75.12,0.53,0.0,8.06,2.29,38.46,0.88,8.0
1173,Super Liga (RS),17062,Yanis Karabelyov,Y. Karabelyov,1996-01-23,69.52,22.71,15.51,20,20,0,2837.0,141.85,0.35,1.7,909.0,45.45,41.1,90.43,92.15,16.03,2.2,11.85,7.95,0.4,0.25,35.25,9.3,8.1,16.1,5.45,4.5,82.57,84.14,0.35,0.15,9.85,1.75,62.86,1.1,2.55
1173,Super Liga (RS),17076,Stefan Ashkovski,S. Ashkovski,1992-02-24,38.58,12.35,8.73,8,6,2,237.0,39.5,0.0,0.83,74.0,12.33,11.0,89.19,82.27,13.5,0.5,3.33,1.67,0.5,0.0,6.0,1.17,1.17,14.0,4.5,3.83,85.18,77.72,0.33,0.0,10.17,1.67,60.0,1.0,2.33
1173,Super Liga (RS),17087,Evandro da Silva,Evandro,1997-01-14,60.71,15.12,15.58,15,14,1,661.0,47.21,0.14,1.43,199.0,14.21,10.71,75.38,78.63,13.63,0.64,4.93,2.79,0.71,0.5,3.21,0.79,0.57,14.14,4.29,3.29,76.67,64.25,0.79,0.14,11.21,3.21,64.45,2.07,3.5
1173,Super Liga (RS),17096,Boris Sekulić,B. Sekulić,1991-10-21,95.15,24.8,26.54,28,27,1,2632.0,97.48,0.07,0.59,889.0,32.93,28.52,86.61,89.25,15.22,1.07,6.52,6.04,0.44,0.19,21.48,5.56,4.44,16.15,6.41,5.48,85.55,82.78,0.3,0.04,5.81,1.41,50.0,0.7,3.96
1173,Super Liga (RS),17204,Saša Zdjelar,S. Zdjelar,1995-03-20,91.68,28.16,20.99,13,13,0,2430.0,186.92,0.38,2.92,758.0,58.31,52.69,90.37,91.07,17.83,4.85,13.31,12.31,0.31,0.54,38.23,11.0,9.0,22.0,8.46,7.46,88.18,86.26,0.92,0.08,11.77,2.15,64.28,1.38,4.62
1173,Super Liga (RS),17210,Nemanja Miletić,N. Miletić,1991-07-26,96.41,21.5,26.98,34,33,1,3775.0,114.39,0.21,1.88,1214.0,36.79,27.82,75.62,78.96,16.68,2.42,8.7,4.58,1.09,0.33,25.15,8.88,6.76,32.15,11.42,8.55,74.8,72.73,0.88,0.06,24.52,4.73,44.23,2.09,10.06
1173,Super Liga (RS),17214,Danilo Pantić,D. Pantić,1996-10-26,70.81,15.72,23.85,8,8,0,601.0,75.12,0.38,1.62,167.0,20.88,17.5,83.83,82.28,17.06,1.88,5.25,3.5,0.62,0.62,6.25,2.12,1.62,18.25,6.5,5.12,78.85,72.63,0.88,0.12,13.25,4.25,61.77,2.62,4.88
1173,Super Liga (RS),17329,Djordje Crnomarković,D. Crnomarković,1993-09-10,88.17,22.18,22.35,29,28,1,2537.0,90.61,0.04,0.61,987.0,35.25,29.93,84.9,89.43,18.91,3.14,10.07,6.07,0.04,0.04,23.61,7.5,5.5,12.32,4.89,4.32,88.32,85.11,0.0,0.0,1.75,0.54,40.0,0.21,4.54
1173,Super Liga (RS),17344,Lazar Randelović,L. Randelović,1997-08-05,83.32,20.72,21.02,33,32,1,2319.0,72.47,0.53,2.34,714.0,22.31,17.12,76.75,77.05,13.33,0.78,5.16,4.53,1.03,0.88,3.69,0.81,0.62,28.72,8.38,5.97,71.27,67.2,1.5,0.34,21.94,5.59,53.63,3.0,6.44
1173,Super Liga (RS),17359,Stefan Milošević,S. Milošević,1995-04-07,81.61,20.08,23.44,25,24,1,2228.0,92.83,0.17,2.08,683.0,28.46,23.08,81.11,79.26,17.93,3.0,4.54,5.42,0.75,0.5,17.58,4.58,3.12,23.5,8.0,6.25,78.13,68.31,1.12,0.08,15.88,4.29,53.4,2.29,8.04
1173,Super Liga (RS),17385,Luka Bijelović,L. Bijelović,2001-04-11,21.67,4.79,5.7,27,26,1,479.0,18.42,0.08,0.62,147.0,5.65,4.69,82.99,82.99,13.87,0.12,1.5,0.81,0.19,0.08,1.58,0.35,0.27,5.96,1.77,1.35,76.09,73.76,0.23,0.0,5.15,0.96,68.0,0.65,1.12
1173,Super Liga (RS),17506,Filip Holender,F. Holender,1994-07-27,61.2,15.61,17.45,9,9,0,379.0,42.11,0.0,0.67,139.0,15.44,10.33,66.91,77.72,13.82,0.67,5.0,3.11,0.22,0.33,4.78,1.67,0.78,13.0,4.33,2.56,58.98,67.64,0.44,0.0,7.89,1.78,43.75,0.78,4.67
1173,Super Liga (RS),18576,Gboly Ariyibi,G. Ariyibi,1995-01-18,69.37,16.85,20.42,14,13,1,704.0,54.15,0.23,1.54,172.0,13.23,9.85,74.42,74.63,14.94,0.77,2.62,1.92,0.54,0.23,2.31,0.69,0.46,18.92,5.0,3.62,72.31,68.68,0.69,0.15,15.38,3.46,62.22,2.15,3.77
1173,Super Liga (RS),19170,Issah Abass,I. Abass,1998-09-26,51.82,12.7,12.36,14,13,1,694.0,53.38,0.15,1.0,203.0,15.62,10.38,66.5,73.06,15.88,1.0,4.54,2.62,0.92,0.23,2.92,1.0,0.62,19.46,6.15,3.85,62.5,66.85,0.31,0.08,18.54,4.38,38.6,1.69,5.15
1173,Super Liga (RS),19277,Miloš Pantović,M. Pantović,1996-07-07,50.21,13.71,12.38,18,17,1,976.0,57.41,0.12,0.65,307.0,18.06,15.18,84.04,84.06,14.88,1.12,5.35,3.47,0.41,0.18,8.41,1.88,1.24,10.24,3.88,2.76,71.21,71.02,0.24,0.0,7.65,1.76,56.67,1.0,3.71
1173,Super Liga (RS),19802,Elimane Franck Kanouté,F. Kanouté,1998-12-13,75.13,18.45,20.1,21,19,2,2082.0,109.58,0.11,1.16,584.0,30.74,26.11,84.93,88.34,19.15,3.47,8.53,3.79,0.26,0.32,15.63,4.42,2.95,14.37,5.26,4.26,81.0,77.52,0.47,0.05,9.58,1.68,56.25,0.95,4.0
1173,Super Liga (RS),20127,Žarko Udovičić,Ž. Udovičić,1987-08-31,88.34,21.19,28.64,31,31,0,2917.0,94.1,0.13,1.65,976.0,31.48,22.65,71.93,74.04,17.28,2.35,9.06,4.74,1.1,0.52,18.77,5.81,3.48,28.81,11.06,7.55,68.22,67.65,0.87,0.1,18.45,5.19,37.89,1.97,11.39
1173,Super Liga (RS),22132,Slobodan Simović,S. Simović,1989-05-22,93.19,24.59,22.25,29,27,2,3579.0,132.56,0.11,1.19,1099.0,40.7,34.41,84.53,88.88,21.44,5.19,5.89,6.41,0.04,0.07,40.11,9.33,6.78,21.22,6.33,5.15,81.29,81.68,0.48,0.11,6.67,1.15,51.61,0.59,6.07
1173,Super Liga (RS),22217,Nikola Vasiljević,N. Vasiljević,1996-06-24,97.75,22.06,29.82,30,29,1,1150.0,39.66,0.0,0.07,364.0,12.55,7.86,62.64,77.79,28.84,3.14,3.62,1.07,0.0,0.0,17.17,5.21,2.17,5.86,1.45,1.17,80.95,90.46,0.03,0.0,0.0,0.0,,0.0,2.41
1173,Super Liga (RS),22903,Dragan Rosić,D. Rosić,1996-09-22,98.76,24.72,25.19,35,34,1,1423.0,41.85,0.03,0.12,452.0,13.29,8.71,65.49,80.73,27.63,3.03,3.53,1.32,0.0,0.0,16.03,5.06,1.88,7.44,2.06,1.82,88.57,91.16,0.03,0.0,0.03,0.0,,0.0,1.79
1173,Super Liga (RS),22904,Aleksandar Lutovac,A. Lutovac,1997-06-28,87.12,20.71,23.32,24,23,1,1570.0,68.26,0.22,1.52,477.0,20.74,14.13,68.13,73.22,14.52,0.78,6.52,2.91,1.04,0.35,5.48,1.39,0.91,21.74,7.57,4.87,64.37,66.62,0.87,0.09,18.35,5.17,43.7,2.26,7.39
1173,Super Liga (RS),23086,Ugo Bonnet,U. Bonnet,1993-09-17,55.38,12.39,15.83,11,11,0,331.0,30.09,0.0,0.91,108.0,9.82,8.27,84.26,82.31,13.0,0.27,3.0,2.09,0.36,0.27,0.73,0.27,0.27,9.73,3.45,2.73,78.95,76.64,0.36,0.0,7.36,1.36,80.0,1.09,1.73
1173,Super Liga (RS),23102,Sarpreet Singh,S. Singh,1999-02-20,63.05,18.45,15.06,15,15,0,856.0,57.07,0.13,1.6,251.0,16.73,13.13,78.49,79.38,13.36,0.6,3.93,2.87,0.47,0.4,4.67,1.2,0.73,13.93,4.93,3.53,71.62,68.72,0.73,0.07,14.93,4.2,57.14,2.4,4.27
1173,Super Liga (RS),23175,Nemanja Milunović,N. Milunović,1989-05-31,78.86,19.52,20.2,9,8,1,813.0,101.62,0.12,1.12,293.0,36.62,27.5,75.09,82.23,21.29,4.25,11.12,3.12,0.25,0.0,29.88,9.5,5.5,9.5,3.38,2.88,85.19,85.04,0.12,0.0,3.0,1.25,50.0,0.62,9.38
1173,Super Liga (RS),23176,Aleksa Vukanović,A. Vukanović,1992-06-18,71.23,18.63,18.32,34,33,1,1453.0,44.03,0.15,1.39,412.0,12.48,8.88,71.12,76.16,12.95,0.3,4.88,1.82,0.97,0.61,2.0,0.55,0.3,17.48,5.58,3.73,66.85,68.24,0.94,0.09,13.79,3.7,59.02,2.18,3.67
