competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1227,Bundesliga (AT),Otar Kiteishvili,O. Kiteishvili,13597,1996-03-26,77.75,27,1,9008.41,115.87,1573.41,558.74,52.44,152.07,9.7,710.81,62.15,27.89,29.76,29.91,32.57,90.67,5.56,76.74,12.63,3.93,0.59,0.64,1.15,1.18,1.31,39.19,1.77,2.6
1227,Bundesliga (AT),Markus Pink,M. Pink,13599,1991-02-24,60.62,22,0,6807.05,112.3,1002.23,349.14,31.5,73.27,4.27,422.41,35.77,26.72,29.22,28.4,31.13,70.5,4.27,57.32,11.82,2.14,0.83,0.83,0.36,1.59,,22.32,1.97,2.76
1227,Bundesliga (AT),Tobias Koch,T. Koch,13603,2001-04-06,75.88,26,1,8988.54,118.46,1756.38,577.96,48.04,118.08,6.54,696.04,54.58,26.74,28.84,28.62,31.53,101.23,3.58,83.92,16.38,2.27,0.64,0.66,0.5,1.38,1.51,37.62,1.87,2.65
1227,Bundesliga (AT),Lukas  Spendlhofer,L. Spendlhofer,13604,1993-06-02,93.38,27,1,9605.67,102.86,969.11,287.56,27.93,68.15,4.41,355.7,32.33,27.47,30.1,28.85,31.53,92.04,4.22,74.81,10.96,1.81,0.66,0.79,0.19,1.59,,20.74,1.94,2.79
1227,Bundesliga (AT),Jacob Rasmussen,J. Rasmussen,14132,1997-05-28,88.48,16,0,9200.31,103.98,1174.06,367.44,34.81,106.0,5.81,473.44,40.62,27.96,29.34,29.49,30.97,96.69,4.31,80.06,10.25,2.5,0.62,0.8,0.81,1.5,,17.69,2.05,3.28
1227,Bundesliga (AT),Donis Avdijaj,D. Avdijaj,14360,1996-08-25,41.78,24,0,4935.33,118.12,758.62,325.62,29.46,86.21,5.08,411.83,34.54,27.36,29.46,28.7,31.3,52.0,2.96,42.67,8.62,2.25,0.72,0.77,0.42,1.57,1.8,19.67,2.0,2.61
1227,Bundesliga (AT),Hakim Guenouche,H. Guenouche,16271,2000-05-30,43.95,4,0,4851.75,110.39,704.75,301.0,27.25,112.75,4.75,413.75,32.0,28.55,28.55,29.43,30.7,55.25,3.0,44.5,9.5,2.0,,,0.75,,,19.0,,2.8
1227,Bundesliga (AT),Nikolai Baden Frederiksen,N. Baden Frederiksen,16477,2000-05-18,76.32,24,1,8518.67,111.62,1310.75,450.29,43.46,124.54,7.33,574.83,50.79,28.0,29.52,29.62,31.23,83.71,4.17,68.58,10.42,2.83,0.58,0.83,0.88,1.53,1.68,32.08,1.93,2.74
1227,Bundesliga (AT),Alexander Gorgon,A. Gorgon,16588,1988-10-28,17.97,16,0,2144.94,119.38,347.88,152.75,13.44,46.69,2.38,199.44,15.81,28.16,30.46,28.82,30.87,21.44,1.56,17.94,2.81,0.94,0.81,,0.31,1.99,,7.75,2.31,2.73
1227,Bundesliga (AT),Fabio Strauss,F. Strauß,16632,1994-08-06,80.88,14,0,8591.57,106.23,1064.5,350.5,30.64,78.5,4.29,429.0,34.93,27.35,29.32,28.89,31.23,94.21,4.36,74.57,10.79,2.86,0.79,0.87,0.79,1.96,,21.93,2.04,2.88
1227,Bundesliga (AT),Sasa Kalajdžić,S. Kalajdžić,16637,1997-07-07,62.78,23,0,6986.65,111.29,1022.22,409.22,40.13,94.87,5.96,504.09,46.09,27.6,29.18,29.16,30.8,74.74,5.74,62.96,11.3,3.3,0.69,0.73,0.78,1.41,1.6,31.43,1.97,2.77
1227,Bundesliga (AT),Jonathan Scherzer,J. Scherzer,16644,1995-07-22,36.1,10,0,4247.0,117.63,701.2,293.5,23.2,81.6,3.9,375.1,27.1,27.89,28.84,28.79,29.97,41.8,3.0,34.5,7.6,1.7,0.64,0.73,0.3,,,17.3,1.89,2.72
1227,Bundesliga (AT),Emanuel Aiwu,E. Aiwu,16652,2000-12-25,82.05,13,1,8108.69,98.83,938.92,328.92,29.15,94.62,5.46,423.54,34.62,28.43,29.94,29.69,31.17,80.62,3.77,59.54,9.0,3.08,0.69,,0.92,1.52,,14.0,2.25,
1227,Bundesliga (AT),Philipp Wiesinger,P. Wiesinger,16659,1994-05-23,92.45,29,0,9822.07,106.24,1222.72,394.55,36.28,118.1,6.28,512.66,42.55,28.49,30.86,30.15,32.13,94.83,5.1,75.79,11.55,3.07,0.7,0.74,0.69,1.35,1.6,25.59,1.93,2.75
1227,Bundesliga (AT),Reinhold Ranftl,R. Ranftl,16670,1992-01-24,95.65,32,0,11031.94,115.34,1655.19,736.38,68.97,295.62,15.53,1032.0,84.5,29.65,31.52,31.4,33.6,117.53,7.22,96.12,21.09,5.09,0.57,0.6,1.97,1.24,1.4,40.53,1.82,2.61
1227,Bundesliga (AT),Thomas Goiginger,T. Goiginger,16671,1993-03-15,68.68,18,0,7636.22,111.18,1097.5,494.11,47.39,140.33,8.5,634.44,55.89,28.15,29.86,29.45,31.03,83.72,4.5,66.17,10.5,3.22,0.66,0.77,1.11,1.32,1.59,27.89,1.96,2.87
1227,Bundesliga (AT),Dominik Frieser,D. Frieser,16672,1993-09-09,55.13,26,1,6419.42,116.43,1010.12,405.69,34.5,116.69,5.96,522.38,40.46,28.42,30.26,29.72,31.53,63.19,3.69,53.04,10.15,2.65,0.74,0.81,0.54,1.55,,20.04,1.93,2.73
1227,Bundesliga (AT),Louis Schaub,L. Schaub,17449,1994-12-29,32.84,10,0,4052.0,123.4,785.8,362.0,27.3,89.6,4.7,451.6,32.0,27.29,28.46,28.4,30.03,39.7,2.0,31.4,5.4,0.9,0.92,,0.5,2.22,,19.2,2.04,3.04
1227,Bundesliga (AT),Johannes Eggestein,J. Eggestein,19075,1998-05-08,85.83,29,0,10037.31,116.95,1602.9,623.97,55.07,133.93,8.79,757.9,63.86,27.53,29.32,29.48,31.5,93.69,6.62,79.45,12.83,4.0,0.64,0.7,0.66,1.37,1.78,47.72,1.8,2.7
1227,Bundesliga (AT),Lukas Jäger,L. Jäger,19140,1994-02-12,85.14,26,0,9585.85,112.6,1347.46,415.15,39.77,121.19,7.23,536.35,47.0,28.12,29.7,29.81,31.43,105.12,4.69,84.69,12.85,2.69,0.64,0.69,0.62,1.48,1.5,28.23,2.0,2.73
1227,Bundesliga (AT),Lukas Gugganig,L. Gugganig,19251,1995-02-14,16.11,16,1,1619.38,100.5,188.81,61.81,5.62,19.38,0.62,81.19,6.25,24.43,27.78,24.84,28.9,16.19,0.94,12.88,1.94,0.31,0.9,,0.12,,,3.81,2.31,
1227,Bundesliga (AT),David Atanga,D. Atanga,19259,1996-12-25,43.95,18,0,5158.44,117.36,856.83,393.33,37.44,140.89,8.33,534.22,45.78,29.63,31.02,30.81,32.73,59.39,4.44,50.0,8.44,3.78,0.71,0.78,1.11,1.44,1.54,24.17,1.85,2.75
1227,Bundesliga (AT),Sascha Horvath,S. Horvath,19398,1996-08-22,94.02,28,0,10620.79,112.96,1816.04,687.89,62.93,202.0,10.89,889.89,73.82,28.86,31.04,31.0,33.9,115.82,6.39,100.32,16.18,4.43,0.59,0.6,1.32,1.18,1.28,41.0,1.78,2.58
1227,Bundesliga (AT),Oliver Steurer,O. Steurer,19494,1995-01-06,98.78,35,0,10778.89,109.12,1559.71,572.49,48.09,205.11,9.6,777.6,57.69,29.09,30.76,30.54,32.4,103.91,5.57,77.71,10.86,3.94,0.55,0.64,1.34,1.16,1.26,23.2,1.9,2.72
1227,Bundesliga (AT),Albert Vallci,A. Vallci,22186,1995-07-02,99.37,14,0,9941.0,100.04,1208.64,390.64,33.0,104.14,5.21,494.79,38.21,28.15,29.4,29.79,31.43,96.21,5.21,73.36,11.79,2.79,0.7,0.79,0.64,1.4,,20.57,2.12,2.85
1227,Bundesliga (AT),Emir Karic,E. Karic,22886,1997-06-09,86.13,28,1,9643.32,111.96,1444.64,576.04,52.04,159.36,10.07,735.39,62.11,28.22,29.66,29.91,31.93,101.04,5.82,82.0,15.07,3.79,0.63,0.7,0.82,1.63,1.87,30.14,1.97,2.72
1227,Bundesliga (AT),Sandro Ingolitsch,S. Ingolitsch,22892,1997-04-18,89.85,30,0,9964.77,110.91,1438.47,562.37,49.93,169.1,9.4,731.47,59.33,28.41,30.22,30.09,31.63,106.03,5.57,86.0,16.0,4.07,0.66,0.71,1.37,1.35,1.63,31.7,2.09,2.61
1227,Bundesliga (AT),René Renner,R. Renner,23183,1993-11-29,89.59,28,0,10554.86,117.82,1702.39,732.89,62.86,212.21,11.68,945.11,74.54,28.89,30.6,30.57,32.6,104.71,6.0,86.29,17.46,4.36,0.66,0.66,1.11,1.31,1.51,38.46,1.86,2.54
1227,Bundesliga (AT),Valentino Müller,V. Müller,23184,1999-01-19,97.89,30,1,11574.63,118.24,1900.7,499.67,37.4,88.0,4.07,587.67,41.47,26.97,29.3,28.94,31.17,122.23,2.87,101.8,11.9,1.1,0.77,0.77,0.3,1.71,1.86,26.13,1.97,2.68
1227,Bundesliga (AT),Thomas Sabitzer,T. Sabitzer,23185,2000-10-12,56.29,25,1,6492.44,115.34,1037.28,365.32,32.88,79.68,4.8,445.0,37.68,27.36,29.88,28.9,31.73,68.88,4.28,55.96,8.32,2.12,0.67,0.69,0.76,1.36,1.36,27.88,1.8,2.7
1227,Bundesliga (AT),Marko Raguž,M. Raguž,23186,1998-06-10,14.22,8,2,1520.88,106.96,221.5,56.25,5.38,14.12,0.75,70.38,6.12,24.73,26.12,25.44,27.27,14.62,0.88,10.75,2.0,0.12,,,0.0,,,4.5,2.8,
1227,Bundesliga (AT),Shon Weissman,S. Weissman,23456,1996-02-14,91.02,27,0,9522.48,104.62,1350.33,609.19,61.04,206.85,12.11,816.04,73.15,28.81,30.48,30.38,31.83,100.22,9.37,81.44,18.56,7.11,0.58,0.63,2.0,1.26,1.27,43.37,1.8,2.6
1227,Bundesliga (AT),Michael  Sollbauer,M. Sollbauer,24000,1990-05-15,95.52,33,0,9999.09,104.68,1323.09,404.36,35.79,143.61,6.91,547.97,42.7,29.16,31.48,30.82,33.53,90.55,4.0,68.55,9.21,1.94,0.66,0.71,0.21,1.53,,17.0,2.04,2.91
1227,Bundesliga (AT),Dominik Baumgartner,D. Baumgartner,24005,1996-07-20,91.69,26,0,9506.27,103.68,1111.77,392.27,36.23,108.77,6.27,501.04,42.5,28.37,30.5,29.97,32.07,95.69,5.04,77.5,10.69,2.85,0.69,0.71,0.5,1.49,1.5,21.58,1.81,2.78
1227,Bundesliga (AT),Christopher Wernitznig,C. Wernitznig,24006,1990-02-24,36.64,10,0,4264.1,116.37,698.2,293.3,22.9,65.2,3.6,358.5,26.5,25.83,27.76,26.79,29.67,38.5,2.0,31.2,3.6,1.1,0.82,,0.3,1.76,,14.2,2.0,3.14
1227,Bundesliga (AT),Florian Flecker,F. Flecker,24079,1995-10-29,23.38,18,2,2708.78,115.84,439.67,204.5,17.72,68.83,3.5,273.33,21.22,28.2,30.8,28.89,31.83,30.56,2.22,24.56,5.56,1.28,0.61,0.71,0.39,1.47,,11.44,1.97,2.67
1227,Bundesliga (AT),Dimitri Lavalée,D. Lavalée,24109,1997-01-13,95.44,12,1,9823.5,102.93,1217.67,394.75,38.17,141.5,7.0,536.25,45.17,29.27,30.42,30.89,31.9,97.75,4.92,73.92,11.25,3.25,0.63,0.72,0.17,,,20.42,2.17,2.81
1227,Bundesliga (AT),Melayro Bogarde,M. Bogarde,24508,2002-05-28,91.36,27,0,10081.52,110.35,1457.48,455.96,42.37,115.33,6.22,571.3,48.59,27.85,30.0,29.76,32.77,94.0,4.0,76.67,11.33,2.22,0.69,0.82,0.41,1.46,1.61,32.67,2.01,2.63
1227,Bundesliga (AT),Mike Bähre,M. Bähre,24572,1995-08-10,96.89,30,0,11340.33,117.05,1953.0,722.87,66.4,220.33,12.7,943.2,79.1,28.77,30.38,30.91,32.7,116.67,5.37,99.03,16.87,3.87,0.56,0.57,1.2,1.17,1.48,47.7,1.77,2.5
1227,Bundesliga (AT),Donovan Pines,D. Pines,24759,1998-03-07,97.44,29,1,10215.79,104.84,1371.21,436.34,41.07,136.0,7.45,572.34,48.52,28.41,31.04,30.35,33.2,103.28,6.24,80.76,10.93,4.07,0.63,0.66,1.03,1.23,1.27,25.86,1.83,2.68
1227,Bundesliga (AT),Janis Antiste,J. Antiste,24785,2002-08-18,63.62,26,0,8125.69,127.71,1431.31,636.69,57.23,211.46,12.04,848.15,69.27,29.35,31.44,30.95,33.3,72.69,4.54,63.04,9.62,3.42,0.61,0.69,1.12,1.43,1.59,49.81,1.78,2.56
1227,Bundesliga (AT),Lucas Gourna-Douath,L. Gourna-Douath,24943,2003-08-05,52.7,4,0,6357.0,120.64,1103.75,371.75,32.5,82.75,4.5,454.5,37.0,28.55,28.55,29.93,30.57,72.75,2.75,64.5,9.75,2.25,0.82,,0.0,,,27.0,2.35,3.18
1227,Bundesliga (AT),Dominik Reiter,D. Reiter,25013,1998-01-04,73.36,16,0,8175.38,111.44,1174.25,554.69,51.56,208.12,11.06,762.81,62.62,29.13,30.8,30.52,32.43,86.75,6.12,73.75,13.19,4.44,0.61,0.61,2.19,1.34,1.41,31.69,1.98,2.68
1227,Bundesliga (AT),Benedikt Zech,B. Zech,25118,1990-11-03,98.02,29,0,10184.83,103.9,1227.1,433.72,42.52,138.79,8.07,572.52,50.59,28.86,31.06,30.49,32.33,106.83,4.86,87.1,12.48,3.52,0.59,0.61,1.31,1.3,1.46,24.55,1.87,2.81
1227,Bundesliga (AT),Elias Havel,E. Havel,25337,2003-04-16,79.84,29,1,9188.72,115.09,1087.83,464.24,56.03,307.38,15.14,771.62,71.17,32.25,33.86,33.42,35.03,86.9,7.9,69.93,17.52,6.21,0.53,0.53,2.76,0.96,0.96,34.59,1.88,2.75
1227,Bundesliga (AT),Nikki Havenaar,N. Havenaar,25407,1995-02-16,95.05,34,0,10108.91,106.35,1407.94,559.62,43.47,211.0,8.21,770.62,51.68,28.79,30.9,30.39,32.47,92.94,5.32,73.91,11.21,3.44,0.6,0.63,1.41,1.24,1.35,18.29,1.83,2.67
1227,Bundesliga (AT),Jessic Ngankam,J. Ngankam,25455,2000-07-20,54.68,8,0,5576.88,101.99,765.38,385.38,40.0,137.38,7.75,522.75,47.75,29.02,29.98,30.32,32.27,62.5,6.0,51.5,13.25,4.75,0.71,0.82,1.38,1.42,1.53,26.62,1.96,3.06
1227,Bundesliga (AT),Maurice Malone,M. Malone,25483,2000-08-17,63.31,32,1,7084.03,111.89,993.16,453.59,48.25,222.0,11.53,675.59,59.78,30.93,33.02,32.06,34.1,72.47,5.88,60.03,13.19,4.81,0.57,0.62,2.0,1.12,1.12,31.06,1.85,2.69
1227,Bundesliga (AT),Hamaciré Youba Diarra,Y. Diarra,25516,1998-03-24,53.52,15,1,6110.93,114.19,953.53,297.27,26.07,52.6,3.0,349.87,29.07,26.15,28.08,27.36,29.53,69.73,3.4,57.93,10.07,2.53,0.6,0.65,0.4,1.35,,22.53,2.18,2.8
1227,Bundesliga (AT),Dominik Fitz,D. Fitz,26106,1999-06-16,100.88,3,0,11521.33,114.2,1662.67,662.0,57.33,191.33,11.33,853.33,68.67,28.07,28.07,29.6,29.6,104.33,5.33,92.67,13.0,3.0,0.9,,1.33,,,30.0,2.21,
1227,Bundesliga (AT),Vesel Demaku,V. Demaku,26108,2000-02-05,84.11,22,0,9503.0,112.98,1612.59,497.05,43.09,100.68,5.45,597.73,48.55,27.51,30.04,29.52,31.67,97.95,3.41,81.68,12.73,2.18,0.61,0.7,0.41,1.48,,29.73,1.96,2.61
1227,Bundesliga (AT),Jürgen Heil,J. Heil,26111,1997-04-04,88.3,26,1,10031.38,113.61,1464.23,578.62,53.38,180.27,9.88,758.88,63.27,28.69,30.58,30.5,32.27,101.85,6.42,84.58,18.04,4.58,0.6,0.7,1.54,1.18,1.36,42.96,1.87,2.58
1227,Bundesliga (AT),Tobias Kainz,T. Kainz,26124,1992-10-31,78.86,29,1,9198.83,116.65,1332.69,329.45,26.79,53.52,2.83,382.97,29.62,26.27,28.1,28.11,30.03,83.62,2.1,75.34,8.9,1.21,0.71,0.76,0.21,1.64,,25.17,1.96,2.76
1227,Bundesliga (AT),Niklas Geyrhofer,N. Geyrhofer,26146,2000-02-11,51.81,7,1,4830.14,93.22,529.0,165.14,16.71,54.43,3.43,219.57,20.14,27.26,28.44,28.01,30.0,44.29,2.71,34.86,5.0,1.71,0.75,,0.0,,,13.14,2.45,3.01
1227,Bundesliga (AT),Matthäus Taferner,M. Taferner,27066,2001-01-30,91.97,25,1,10980.64,119.4,1866.36,577.96,51.2,87.12,5.6,665.08,56.8,26.5,28.04,28.71,31.0,115.24,4.04,98.64,18.4,2.32,0.7,0.75,0.24,1.59,,44.88,1.8,2.65
1227,Bundesliga (AT),Tobias Borchgrevink Børkeeiet,T. Børkeeiet,27368,1999-04-18,21.43,9,1,2224.67,103.8,399.67,131.11,10.89,23.0,1.11,154.11,12.0,25.77,27.44,26.67,28.8,26.33,1.11,20.33,2.78,0.22,,,0.0,,,8.0,2.39,
1227,Bundesliga (AT),Kasper Poul Mølgaard Jørgensen,K. Jørgensen,27427,1999-11-07,93.16,31,0,10989.0,117.95,1731.39,825.84,71.68,329.19,16.71,1155.03,88.39,29.34,31.08,31.01,33.23,114.39,6.71,91.68,21.03,4.97,0.63,0.67,1.81,1.22,1.29,36.48,1.95,2.56
1227,Bundesliga (AT),Tochi Phil Chukwuani,T. Chukwuani,27440,2003-03-24,80.98,14,1,9647.07,119.13,1765.64,610.79,50.86,131.14,7.43,741.93,58.29,27.55,28.76,29.6,31.13,98.64,3.79,81.43,12.07,2.29,0.71,0.74,0.64,1.62,1.75,28.79,2.0,2.73
1227,Bundesliga (AT),Simon Piesinger,S. Piesinger,27457,1992-05-13,69.81,28,0,8132.64,116.5,1337.07,354.18,31.32,67.54,4.21,421.71,35.54,26.43,29.38,28.04,31.53,81.32,2.86,70.0,8.57,1.39,0.66,0.68,0.25,1.49,,24.57,2.05,2.68
1227,Bundesliga (AT),Manprit Sarkaria,M. Sarkaria,27748,1996-08-26,68.33,14,1,8467.5,123.91,1406.36,574.29,52.64,178.0,10.21,752.29,62.86,29.16,30.3,31.05,32.63,85.93,4.64,69.79,13.14,3.71,0.66,0.68,1.57,1.48,1.57,36.29,1.85,2.79
1227,Bundesliga (AT),Johannes Handl,J. Handl,27749,1998-05-07,40.99,17,0,4444.18,108.43,574.12,195.41,17.41,51.41,2.76,246.82,20.18,26.32,29.24,27.36,31.03,42.71,2.41,34.82,5.24,1.65,0.69,0.85,0.59,1.35,,12.47,2.03,2.76
1227,Bundesliga (AT),Leonardo Lukačević,L. Lukačević,27754,1999-01-21,37.89,6,0,4550.0,120.08,661.33,272.33,21.33,65.0,3.17,337.33,24.5,27.57,28.22,28.42,29.7,45.83,2.67,38.5,6.67,2.17,0.72,0.76,0.33,,,14.5,2.33,2.83
1227,Bundesliga (AT),Manfred Fischer,M. Fischer,27759,1995-08-06,91.88,32,0,10129.09,110.24,1391.84,518.22,47.34,136.97,7.72,655.19,55.06,27.9,30.12,29.83,32.5,98.47,4.97,82.44,14.88,3.25,0.58,0.62,0.69,1.33,1.63,27.59,1.92,2.64
1227,Bundesliga (AT),Anderson dos Santos Gomes,Anderson,27761,1998-01-03,79.33,6,0,8707.17,109.76,1171.17,480.67,43.5,195.67,10.0,676.33,53.5,30.82,31.46,32.02,32.83,91.17,5.67,80.17,13.67,5.17,0.63,0.63,1.67,1.32,1.74,25.83,2.26,3.08
1227,Bundesliga (AT),Ercan Kara,E. Kara,27768,1996-01-03,51.21,30,0,5560.2,108.58,762.47,328.57,30.9,103.57,5.37,432.13,36.27,28.15,30.22,29.38,31.0,53.33,3.23,44.03,6.6,1.67,0.74,0.74,0.37,1.54,1.83,23.17,1.77,2.67
1227,Bundesliga (AT),Yusuf Demir,Y. Demir,27771,2003-06-02,27.08,8,0,3347.75,123.62,578.75,254.0,23.12,90.75,4.88,344.75,28.0,28.5,29.5,29.43,30.87,34.0,2.0,27.5,4.62,1.25,0.75,0.9,0.25,,,14.75,2.16,3.12
1227,Bundesliga (AT),Andrés Alberto Andrade Cedeño,A. Andrade,28775,1998-10-16,98.9,29,0,10390.28,105.05,1336.31,494.03,47.9,160.34,9.93,654.38,57.83,29.29,30.76,30.93,32.5,106.66,6.55,84.28,13.9,4.41,0.64,0.69,1.97,1.16,1.64,31.55,1.88,2.74
1227,Bundesliga (AT),David Gugganig,D. Gugganig,28783,1997-02-10,72.27,15,1,7612.87,105.34,870.8,271.2,22.93,59.6,3.07,330.8,26.0,27.07,29.02,28.07,30.33,73.8,2.93,60.47,7.53,1.4,0.82,0.89,0.27,1.83,,16.93,2.0,2.84
1227,Bundesliga (AT),Julian Gölles,J. Gölles,28788,1999-09-22,30.33,8,0,3579.38,118.02,526.75,166.62,14.38,24.12,1.5,190.75,15.88,25.98,27.06,26.95,28.93,34.88,1.5,29.88,4.38,0.75,0.82,,0.0,,,13.62,2.45,2.82
1227,Bundesliga (AT),Martin Rasner,M. Rasner,28797,1995-05-18,36.75,27,0,4358.11,118.6,837.96,312.63,24.33,68.56,3.78,381.19,28.11,27.3,29.84,28.44,31.33,45.59,1.7,36.48,6.7,0.93,0.85,0.97,0.11,1.99,,18.67,2.12,2.83
1227,Bundesliga (AT),Lukas Grgić,L. Grgić,28809,1995-08-17,49.41,16,0,5790.31,117.2,1014.5,313.62,24.75,49.5,3.06,363.12,27.81,26.31,28.42,27.64,29.63,54.81,1.94,46.31,7.38,1.12,0.68,0.82,0.19,1.66,,23.06,2.06,2.73
1227,Bundesliga (AT),William  Bøving Wick,W. Bøving,28875,2003-03-01,73.06,2,0,8064.0,110.38,870.5,499.0,57.0,271.5,15.0,770.5,72.0,31.3,31.3,32.4,,74.5,8.0,61.0,16.5,6.0,,,2.0,,,17.5,,
1227,Bundesliga (AT),Dominik Kirnbauer,D. Kirnbauer,29892,2002-08-28,26.64,6,0,2821.67,105.93,454.67,202.33,15.17,71.67,3.67,274.0,18.83,27.12,28.52,27.72,30.7,29.17,2.17,22.0,3.5,1.67,0.78,0.82,1.0,,,9.83,2.43,3.09
1227,Bundesliga (AT),Fabian Wohlmuth,F. Wohlmuth,29902,2002-06-25,71.49,26,0,8221.58,115.0,1241.77,518.65,45.27,154.96,8.65,673.62,53.92,28.54,31.04,30.05,33.13,86.73,5.12,72.31,13.46,3.92,0.7,0.77,1.38,1.28,1.59,27.62,1.9,2.69
