competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,onballengagement_count_total,onballengagement_count,onballengagement_count_directregain,onballengagement_pct_directregain,onballengagement_count_indirectregain,onballengagement_pct_indirectregain,onballengagement_count_directdisruption,onballengagement_pct_directdisruption,onballengagement_count_indirectdisruption,onballengagement_pct_indirectdisruption,onballengagement_count_abovehsr,onballengagement_count_forcedbackward,onballengagement_pct_forcedbackward,onballengagement_count_beatenbymovement,onballengagement_pct_beatenbymovement,onballengagement_count_beatenbypossession,onballengagement_pct_beatenbypossession,onballengagement_count_pressingchain,onballengagement_count_consecutive,onballengagement_count_forwardtrajectory,onballengagement_count_dangeroussituation,onballengagement_count_dangeroussituation_dangermitigated,onballengagement_pct_dangermitigated,onballengagement_count_linebreakaffected,onballengagement_pct_linebreakaffected
1230,Eredivisie (NL),1541,Bryan Linssen,B. Linssen,1990-10-08,74.69,23.64,16.93,32,28,4,965.0,34.46,0.43,1.24,6.14,17.82,0.21,0.62,1.79,5.18,10.46,2.68,7.77,0.04,0.1,0.14,0.41,18.79,6.07,13.5,1.68,0.21,1.11,2.07,6.01
1230,Eredivisie (NL),2300,Danny Bakker,D. Bakker,1995-01-16,95.99,23.76,28.63,29,26,3,624.0,24.0,0.96,4.01,4.69,19.55,0.35,1.44,1.19,4.97,3.19,0.69,2.88,0.65,2.72,0.96,4.01,5.08,3.04,7.23,11.5,2.54,11.02,1.0,4.17
1230,Eredivisie (NL),2548,Davy Klaassen,D. Klaassen,1993-02-21,68.78,22.79,18.11,30,29,1,988.0,34.07,1.14,3.34,5.41,15.89,0.17,0.51,1.03,3.04,3.34,2.69,7.89,0.24,0.71,0.45,1.32,10.21,4.79,10.83,8.52,1.14,4.22,3.21,9.41
1230,Eredivisie (NL),2614,Denis Odoi,D. Odoi,1988-05-27,86.7,24.7,23.3,19,18,1,387.0,21.5,0.94,4.39,3.67,17.05,0.22,1.03,0.78,3.62,2.83,0.72,3.36,0.44,2.07,0.72,3.36,4.56,2.0,5.72,10.39,2.11,11.18,0.56,2.58
1230,Eredivisie (NL),2776,Dion Malone,D. Malone,1989-02-13,23.0,5.09,7.49,11,9,2,50.0,5.56,0.33,6.0,0.89,16.0,0.0,0.0,0.22,4.0,0.67,0.22,4.0,0.67,12.0,0.11,2.0,0.44,0.67,1.11,3.56,0.44,8.57,0.0,0.0
1230,Eredivisie (NL),4318,Hidde Jurjus,H. Jurjus,1994-02-09,86.34,21.38,25.53,7,7,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),4545,Ivan Perišić,I. Perišić,1989-02-02,77.2,27.06,17.92,30,29,1,879.0,30.31,1.21,3.98,4.31,14.22,0.41,1.37,1.21,3.98,7.79,2.66,8.76,0.14,0.45,0.31,1.02,13.41,6.48,9.93,5.83,1.0,3.99,2.24,7.39
1230,Eredivisie (NL),4568,Ivo Daniel Ferreira Mendonca Pinto,Ivo Pinto,1990-01-07,78.19,18.29,23.2,28,28,0,793.0,28.32,1.18,4.16,4.61,16.27,0.57,2.02,1.32,4.67,3.39,1.11,3.91,0.25,0.88,0.82,2.9,5.0,2.96,8.93,9.54,1.71,7.53,1.79,6.31
1230,Eredivisie (NL),4651,Jamiro Gregory Monteiro Alvarenga,Jamiro Monteiro,1993-11-23,63.28,15.26,19.95,21,20,1,823.0,41.15,1.5,3.64,6.15,14.94,0.25,0.61,1.45,3.52,6.8,2.9,7.05,0.35,0.85,1.0,2.43,12.65,7.75,12.8,14.4,1.95,5.28,3.7,8.99
1230,Eredivisie (NL),4777,Jasper Cillessen,J. Cillessen,1989-04-22,53.74,8.72,17.91,3,2,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),4876,Jeff Hardeveld,J. Hardeveld,1995-02-27,95.97,23.68,28.81,33,30,3,985.0,32.83,1.23,3.76,5.43,16.55,0.6,1.83,1.83,5.58,3.43,2.13,6.5,0.27,0.81,1.27,3.86,7.5,4.6,9.23,13.33,1.9,6.49,1.7,5.18
1230,Eredivisie (NL),4912,Jens Toornstra,J. Toornstra,1989-04-04,49.03,11.64,15.91,16,16,0,506.0,31.62,0.38,1.19,3.38,10.67,0.5,1.58,0.88,2.77,4.25,2.06,6.52,0.12,0.39,0.62,1.98,8.44,6.06,11.44,10.62,1.31,5.33,3.5,11.07
1230,Eredivisie (NL),4961,Jeroen Zoet,J. Zoet,1991-01-06,89.21,26.52,25.98,11,11,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),4976,Jeremiah St. Juste,J. St. Juste,1996-10-19,29.28,7.69,8.16,6,6,0,34.0,5.67,0.5,8.82,0.83,14.7,0.0,0.0,0.0,0.0,0.67,0.33,5.88,0.0,0.0,0.17,2.94,1.33,1.17,1.83,1.83,0.17,9.09,0.17,2.94
1230,Eredivisie (NL),5001,Jetro Willems,J. Willems,1994-03-30,34.07,8.77,9.0,6,6,0,41.0,6.83,0.17,2.44,2.0,29.27,0.17,2.44,0.33,4.88,1.67,0.33,4.88,0.5,7.32,0.17,2.44,2.0,0.33,2.33,2.83,0.5,9.79,0.5,7.32
1230,Eredivisie (NL),5245,Jonathan  de Guzmán,J. de Guzmán,1987-09-13,23.86,7.29,6.31,5,5,0,62.0,12.4,0.0,0.0,2.2,17.74,0.0,0.0,0.4,3.23,1.4,0.4,3.23,0.2,1.61,0.0,0.0,2.6,2.2,3.4,3.2,0.2,1.56,1.0,8.07
1230,Eredivisie (NL),5338,Jordy Clasie,J. Clasie,1991-06-27,71.19,23.62,18.13,12,12,0,347.0,28.92,0.92,3.17,5.42,18.73,0.17,0.58,0.67,2.31,3.58,1.83,6.34,0.17,0.58,0.67,2.3,8.58,4.92,8.08,9.75,1.33,5.41,2.5,8.65
1230,Eredivisie (NL),5373,Joris van Overeem,J. van Overeem,1994-06-01,97.26,28.2,27.31,33,33,0,1299.0,39.36,1.64,4.16,6.36,16.17,0.48,1.23,0.97,2.46,6.12,2.24,5.7,0.39,1.0,0.67,1.69,13.67,4.88,12.18,13.06,2.03,5.86,3.06,7.77
1230,Eredivisie (NL),5616,Juninho Gracielo Bacuna,J. Bacuna,1997-08-07,60.65,15.29,16.84,13,12,1,365.0,30.42,1.0,3.29,3.75,12.33,0.58,1.92,0.92,3.01,5.67,2.33,7.67,0.17,0.55,0.25,0.82,10.17,5.67,7.33,7.75,1.17,4.67,3.25,10.69
1230,Eredivisie (NL),5964,Kostas Lamprou,K. Lamprou,1991-09-18,98.85,25.86,27.8,1,1,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),5984,Kristoffer Peterson,K. Peterson,1994-11-28,53.88,13.21,15.27,34,34,0,947.0,27.85,0.56,2.01,3.97,14.26,0.15,0.53,1.47,5.28,3.74,2.09,7.5,0.09,0.32,0.35,1.27,8.21,5.68,8.29,6.12,0.62,2.65,2.82,10.14
1230,Eredivisie (NL),6050,Lars Unnerstall,L. Unnerstall,1990-07-20,97.51,29.14,26.22,30,30,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),6201,Lewis Holtby,L. Holtby,1990-09-18,68.08,18.05,19.46,30,29,1,1303.0,44.93,1.41,3.15,6.55,14.58,0.28,0.61,1.62,3.61,7.14,3.41,7.6,0.1,0.23,0.38,0.84,17.86,9.69,13.41,9.76,1.28,3.76,4.41,9.82
1230,Eredivisie (NL),7084,Marvin Peersman,M. Peersman,1991-02-10,91.08,25.43,25.51,32,31,1,811.0,26.16,1.19,4.56,3.9,14.92,0.58,2.22,1.16,4.44,3.06,1.55,5.92,0.23,0.86,0.65,2.47,7.45,3.9,8.0,9.35,1.74,7.15,0.87,3.33
1230,Eredivisie (NL),7210,Mats Seuntjens,M. Seuntjens,1992-04-17,17.79,4.49,4.05,15,15,0,76.0,5.07,0.13,2.63,1.07,21.05,0.0,0.0,0.27,5.26,1.0,0.2,3.95,0.0,0.0,0.07,1.32,1.53,0.6,1.87,0.87,0.07,5.13,0.4,7.89
1230,Eredivisie (NL),7605,Mike te Wierik,M. te Wierik,1992-06-08,68.04,16.1,19.97,22,22,0,373.0,16.95,0.55,3.22,2.91,17.16,0.14,0.8,0.77,4.56,2.91,0.68,4.02,0.41,2.41,0.86,5.09,3.73,2.05,4.59,7.91,1.55,9.77,0.41,2.41
1230,Eredivisie (NL),7607,Mike van der Hoorn,M. van der Hoorn,1992-10-15,83.79,22.8,25.24,31,30,1,483.0,16.1,0.77,4.76,3.6,22.36,0.1,0.62,0.73,4.55,2.1,0.27,1.66,0.77,4.76,0.57,3.52,2.97,1.4,2.8,10.37,2.2,14.76,0.37,2.28
1230,Eredivisie (NL),7608,Mike van Duinen,M. van Duinen,1991-11-06,29.56,7.57,9.0,27,25,2,605.0,24.2,0.16,0.66,2.56,10.58,0.08,0.33,0.72,2.98,5.64,1.12,4.63,0.0,0.0,0.16,0.66,10.04,5.52,7.52,4.2,0.28,2.63,2.04,8.43
1230,Eredivisie (NL),7950,Nick  Viergever,N. Viergever,1989-08-03,72.95,18.77,22.23,27,27,0,394.0,14.59,0.63,4.31,3.56,24.37,0.37,2.54,0.67,4.57,2.59,0.33,2.28,0.56,3.81,0.44,3.05,2.78,1.44,3.15,8.78,1.7,12.79,0.3,2.03
1230,Eredivisie (NL),8271,Oskar Zawada,O. Zawada,1996-02-01,22.34,6.23,5.25,15,15,0,126.0,8.4,0.13,1.59,1.47,17.46,0.2,2.38,0.27,3.17,1.93,0.8,9.52,0.0,0.0,0.0,0.0,5.07,1.53,3.33,0.07,0.0,0.0,0.87,10.32
1230,Eredivisie (NL),8427,Patrick  van Aanholt,P. van Aanholt,1990-08-29,62.21,14.61,20.1,12,12,0,277.0,23.08,0.92,3.97,3.33,14.44,0.58,2.53,0.92,3.97,1.67,1.17,5.05,0.25,1.08,0.67,2.89,4.58,2.83,5.75,9.25,1.83,8.82,0.92,3.97
1230,Eredivisie (NL),8460,Paul  Gladon,P. Gladon,1992-03-18,37.06,8.8,9.62,31,31,0,553.0,17.84,0.19,1.09,2.94,16.46,0.03,0.18,0.84,4.7,5.19,1.06,5.97,0.0,0.0,0.0,0.0,8.74,3.13,5.32,1.29,0.16,4.56,1.74,9.76
1230,Eredivisie (NL),8749,Przemysław Tytoń,P. Tytoń,1987-01-04,95.63,30.63,24.47,3,3,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),8846,Raheem Sterling,R. Sterling,1994-12-08,51.11,15.31,13.99,8,7,1,145.0,20.71,0.29,1.38,2.43,11.72,0.43,2.07,0.86,4.14,3.43,2.14,10.34,0.0,0.0,0.14,0.69,7.57,3.14,6.43,3.14,0.29,2.79,1.29,6.21
1230,Eredivisie (NL),8917,Remko Pasveer,R. Pasveer,1983-11-08,99.33,25.89,27.87,15,15,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),9052,Ricky van Wolfswinkel,R. van Wolfswinkel,1989-01-27,61.34,17.78,16.38,31,31,0,1106.0,35.68,0.65,1.81,5.06,14.2,0.1,0.27,1.32,3.71,8.97,3.32,9.31,0.03,0.09,0.19,0.54,19.19,7.1,12.35,2.87,0.19,1.09,3.84,10.76
1230,Eredivisie (NL),9161,Robin Pröpper,R. Pröpper,1993-09-23,69.08,20.69,17.55,27,27,0,358.0,13.26,0.78,5.87,2.89,21.79,0.11,0.84,0.37,2.79,2.85,0.15,1.12,0.44,3.35,0.41,3.07,1.74,1.89,2.81,6.52,1.04,8.77,0.11,0.84
1230,Eredivisie (NL),9429,Ryan Thomas,R. Thomas,1994-12-20,86.34,22.14,27.61,27,25,2,1117.0,44.68,1.88,4.21,7.2,16.12,0.52,1.16,1.32,2.95,5.6,2.08,4.66,0.4,0.9,1.0,2.24,11.12,7.76,10.88,19.08,2.76,6.09,4.0,8.95
1230,Eredivisie (NL),9685,Sébastien Haller,S. Haller,1994-06-22,49.78,13.84,13.92,23,23,0,776.0,33.74,0.61,1.8,4.57,13.53,0.09,0.26,1.22,3.61,5.22,2.13,6.32,0.04,0.13,0.13,0.39,16.43,6.17,9.52,2.91,0.17,1.12,3.96,11.73
1230,Eredivisie (NL),10082,Steven Berghuis,S. Berghuis,1991-12-19,66.08,22.67,17.7,21,20,1,678.0,33.9,0.6,1.77,3.6,10.62,0.3,0.88,0.8,2.36,5.45,3.5,10.32,0.05,0.15,0.25,0.74,14.3,5.7,14.3,4.2,0.7,2.6,3.0,8.85
1230,Eredivisie (NL),10233,Terence Kongolo,T. Kongolo,1994-02-14,43.28,8.92,13.59,5,5,0,33.0,6.6,0.4,6.06,1.2,18.18,0.4,6.06,0.4,6.06,0.8,0.4,6.06,0.6,9.09,0.6,9.09,0.6,0.6,2.2,4.8,1.2,21.29,0.2,3.03
1230,Eredivisie (NL),10280,Thomas Bruns,T. Bruns,1992-01-07,46.62,11.15,13.85,27,27,0,808.0,29.93,0.7,2.35,3.37,11.26,0.19,0.62,1.15,3.84,3.89,1.78,5.94,0.26,0.87,0.52,1.73,10.7,5.85,10.15,7.19,0.89,4.42,3.04,10.15
1230,Eredivisie (NL),10309,Thomas Ouwejan,T. Ouwejan,1996-09-30,78.18,24.45,18.96,6,6,0,109.0,18.17,0.17,0.92,3.83,21.1,0.0,0.0,1.67,9.17,2.5,0.83,4.59,0.5,2.75,0.5,2.75,4.0,2.17,6.33,6.17,1.33,8.23,0.17,0.92
1230,Eredivisie (NL),10392,Timon Wellenreuther,T. Wellenreuther,1995-12-03,98.19,28.32,26.5,33,32,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),10410,Tjaronn Chery,T. Chery,1988-06-04,90.7,28.4,19.98,33,29,4,1084.0,37.38,0.69,1.84,5.76,15.41,0.07,0.18,2.24,6.0,4.76,3.07,8.21,0.03,0.09,0.28,0.74,16.41,6.24,13.24,5.38,0.9,3.1,2.72,7.29
1230,Eredivisie (NL),10916,Wout Weghorst,W. Weghorst,1992-08-07,70.8,23.45,18.62,28,27,1,1048.0,38.81,0.41,1.05,5.96,15.36,0.15,0.38,1.7,4.39,9.67,2.59,6.68,0.04,0.1,0.19,0.48,20.3,6.48,11.56,3.11,0.3,1.27,3.78,9.73
1230,Eredivisie (NL),11036,Younes Namli,Y. Namli,1994-06-20,84.46,23.11,23.79,13,12,1,491.0,40.92,1.17,2.85,5.17,12.63,0.58,1.42,1.33,3.26,7.75,4.17,10.18,0.0,0.0,0.92,2.24,16.17,7.33,15.58,6.33,0.5,1.22,4.75,11.61
1230,Eredivisie (NL),11562,Kasper Dolberg,K. Dolberg,1997-10-06,57.66,18.81,15.62,23,22,1,629.0,28.59,0.32,1.11,4.27,14.94,0.09,0.32,1.09,3.82,6.23,2.14,7.47,0.0,0.0,0.09,0.32,15.36,4.18,9.86,2.36,0.05,0.96,3.0,10.49
1230,Eredivisie (NL),11565,Mario Engels,M. Engels,1993-10-22,46.31,11.55,12.37,24,24,0,441.0,18.38,0.21,1.13,3.12,17.01,0.0,0.0,0.71,3.85,2.58,1.38,7.48,0.0,0.0,0.17,0.91,6.58,3.29,6.42,3.42,0.38,2.83,2.04,11.11
1230,Eredivisie (NL),11590,Oleksandr Zinchenko,O. Zinchenko,1996-12-15,12.23,3.81,2.62,2,2,0,6.0,3.0,0.0,0.0,0.5,16.67,0.0,0.0,0.5,16.67,0.5,0.5,16.67,0.0,0.0,0.0,0.0,1.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),11599,Samuel Bastien,S. Bastien,1996-09-26,12.3,3.61,2.5,6,6,0,27.0,4.5,0.17,3.7,1.17,25.92,0.0,0.0,0.67,14.81,0.67,0.0,0.0,0.0,0.0,0.17,3.7,0.33,0.5,0.67,1.67,0.17,2.0,0.0,0.0
1230,Eredivisie (NL),11845,Marko Pjaca,M. Pjaca,1995-05-06,38.7,11.73,10.51,26,26,0,437.0,16.81,0.23,1.37,1.81,10.75,0.0,0.0,0.42,2.52,1.65,1.69,10.07,0.0,0.0,0.12,0.69,6.12,2.81,6.23,3.0,0.15,1.51,2.04,12.13
1230,Eredivisie (NL),12340,Dimitrios Limnios,D. Limnios,1998-05-27,68.56,17.37,20.05,34,34,0,1538.0,45.24,1.15,2.54,5.65,12.48,0.26,0.59,1.74,3.83,7.24,3.62,8.0,0.24,0.52,0.74,1.62,14.76,10.47,12.71,8.59,1.09,3.45,5.68,12.55
1230,Eredivisie (NL),12432,Dani de Wit,D. de Wit,1998-01-28,87.14,22.86,27.21,29,28,1,1918.0,68.5,1.39,2.03,8.79,12.83,0.21,0.31,2.32,3.39,8.57,5.61,8.19,0.14,0.21,0.71,1.04,29.61,13.86,23.32,14.93,2.04,3.51,7.39,10.79
1230,Eredivisie (NL),12447,Jeff Reine-Adélaïde,J. Reine-Adélaïde,1998-01-17,34.42,8.2,7.52,1,1,0,11.0,11.0,0.0,0.0,1.0,9.09,0.0,0.0,1.0,9.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,1.0,1.0,9.09,0.0,0.0
1230,Eredivisie (NL),12532,Vasilios Barkas,V. Barkas,1994-05-30,97.03,25.83,29.57,35,34,1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
1230,Eredivisie (NL),12652,Mauro Jaqueson Júnior Pereira dos Santos,Mauro Júnior,1999-05-06,85.41,29.96,20.4,26,26,0,983.0,37.81,2.46,6.51,6.31,16.68,0.58,1.53,1.0,2.65,5.54,2.23,5.9,0.38,1.02,0.58,1.53,11.54,6.42,11.12,12.08,2.46,7.47,2.69,7.12
1230,Eredivisie (NL),12684,Armando Obispo,A. Obispo,1999-03-05,53.61,18.93,11.77,17,16,1,134.0,8.38,0.44,5.22,1.94,23.14,0.06,0.75,0.06,0.75,1.38,0.25,2.98,0.31,3.73,0.25,2.99,1.25,1.06,1.81,5.06,0.75,9.87,0.12,1.49
1230,Eredivisie (NL),13177,Houboulang Mendes,Houboulang Mendes,1998-05-04,20.12,4.62,5.54,6,6,0,45.0,7.5,0.17,2.22,0.33,4.44,0.17,2.22,0.33,4.44,1.5,0.83,11.11,0.17,2.22,0.0,0.0,1.0,1.17,2.33,2.83,0.5,8.29,0.17,2.22
1230,Eredivisie (NL),13487,Kaj Sierhuis,K. Sierhuis,1998-04-27,70.58,17.05,21.49,30,30,0,936.0,31.2,0.3,0.96,4.03,12.93,0.03,0.11,0.67,2.14,6.43,1.57,5.02,0.0,0.0,0.03,0.11,14.37,3.6,9.27,2.13,0.17,0.95,2.83,9.08
1230,Eredivisie (NL),13503,Philippe Sandler,P. Sandler,1997-02-10,79.59,25.5,17.57,25,22,3,355.0,16.14,0.77,4.79,3.41,21.13,0.09,0.56,0.64,3.94,3.36,0.45,2.82,0.73,4.51,0.68,4.23,3.73,2.09,3.5,7.32,1.09,6.98,0.23,1.41
1230,Eredivisie (NL),13525,Jordan Lotomba,J. Lotomba,1998-09-29,52.09,14.9,13.98,20,19,1,280.0,14.74,0.47,3.21,2.68,18.21,0.21,1.43,0.79,5.36,2.37,0.89,6.07,0.37,2.5,0.79,5.36,2.89,1.37,3.68,6.0,1.11,8.44,0.58,3.93
1230,Eredivisie (NL),14268,Ajdin Hrustić,A. Hrustić,1996-07-05,89.37,21.44,25.44,27,27,0,1614.0,59.78,1.48,2.48,7.96,13.32,0.52,0.87,2.33,3.9,7.78,4.74,7.93,0.19,0.31,0.63,1.05,22.04,11.89,19.89,14.59,1.26,2.73,6.59,11.03
1230,Eredivisie (NL),14295,Mohamed Hamdaoui,M. Hamdaoui,1993-06-10,15.81,3.84,3.58,7,7,0,55.0,7.86,0.29,3.64,1.86,23.64,0.14,1.82,0.0,0.0,0.57,0.14,1.82,0.14,1.82,0.29,3.64,1.14,1.86,2.57,2.43,0.43,7.18,0.86,10.91
1230,Eredivisie (NL),14296,Sherel Constancio Floranus,S. Floranus,1998-08-23,93.35,23.4,29.57,32,30,2,979.0,32.63,0.97,2.96,5.67,17.36,0.6,1.84,1.77,5.41,5.57,1.87,5.72,0.8,2.45,1.43,4.39,6.4,4.83,8.57,15.6,2.9,10.0,1.57,4.8
1230,Eredivisie (NL),14299,Sam Lammers,S. Lammers,1997-04-30,64.97,20.32,17.32,24,24,0,941.0,39.21,0.25,0.64,5.58,14.24,0.12,0.32,1.12,2.87,8.42,4.12,10.52,0.04,0.11,0.08,0.21,21.79,8.38,13.5,1.96,0.21,1.25,4.88,12.43
1230,Eredivisie (NL),14300,Mitchell van Bergen,M. van Bergen,1999-08-27,85.65,23.65,25.61,28,28,0,1262.0,45.07,0.46,1.03,4.86,10.78,0.39,0.87,2.32,5.15,9.39,4.39,9.75,0.21,0.48,0.75,1.66,17.86,8.96,17.18,8.04,0.61,1.76,5.04,11.17
1230,Eredivisie (NL),14310,Jizz Hornkamp,J. Hornkamp,1998-03-07,65.55,16.19,19.29,22,22,0,622.0,28.27,0.45,1.61,3.45,12.22,0.09,0.32,0.59,2.09,6.09,2.14,7.56,0.0,0.0,0.0,0.0,14.41,3.32,9.23,2.55,0.27,2.55,3.36,11.9
1230,Eredivisie (NL),14316,Guus Til,G. Til,1997-12-22,82.38,28.82,19.77,29,28,1,1199.0,42.82,0.43,1.0,5.39,12.59,0.14,0.33,1.29,3.0,8.64,3.61,8.42,0.11,0.25,0.07,0.17,22.93,7.32,16.71,4.68,0.64,2.4,5.14,12.01
1230,Eredivisie (NL),14318,Owen Wijndal,O. Wijndal,1999-11-28,77.88,24.76,20.21,18,17,1,348.0,20.47,0.59,2.87,3.29,16.09,0.29,1.44,1.29,6.32,2.12,1.41,6.9,0.24,1.15,0.71,3.45,4.41,2.82,6.82,8.06,1.53,8.37,1.06,5.17
1230,Eredivisie (NL),14321,Joris Kramer,J. Kramer,1996-08-02,95.7,27.41,27.3,34,33,1,566.0,17.15,0.94,5.48,3.67,21.38,0.24,1.41,0.55,3.18,2.42,0.45,2.65,0.55,3.18,0.67,3.89,3.76,1.82,3.79,9.18,1.33,8.25,0.3,1.77
1230,Eredivisie (NL),14322,Myron Boadu,M. Boadu,2001-01-14,28.68,9.83,6.52,13,12,1,116.0,9.67,0.25,2.59,1.58,16.38,0.08,0.86,0.5,5.17,3.08,0.83,8.62,0.0,0.0,0.08,0.86,4.42,2.08,2.92,1.42,0.17,7.84,0.58,6.03
1230,Eredivisie (NL),14325,Jasper Schendelaar,J. Schendelaar,2000-09-02,97.8,23.78,29.52,2,2,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
